time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,span_coordinate_normalized
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,0,0.06251449882984161,0.013261801563203335,0.42197486758232117,12.72752857208252,0.1093268096446991,0.09436864405870438,-0.012576155364513397,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,1,0.18751336634159088,0.013255440630018711,0.1320432424545288,3.984574794769287,0.010560974478721619,0.004186370875686407,-0.013450758531689644,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,2,0.3125080466270447,0.013260905630886555,0.061125248670578,1.8437730073928833,0.003497172612696886,0.0005549721536226571,-0.006783530116081238,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,3,0.4375070035457611,0.013256790116429329,0.03301353007555008,0.9961244463920593,0.0016836794093251228,0.0001110359953599982,-0.0037490548565983772,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,4,0.5625059604644775,0.01326002087444067,0.01787373051047325,0.5391765832901001,0.0008751207496970892,2.898521961469669e-05,-0.0020434060133993626,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,5,0.6875008940696716,0.013256370089948177,0.007296820171177387,0.22017551958560944,0.00035126088187098503,6.615040547330864e-06,-0.0008369163260795176,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,6,0.8124997615814209,0.01326040830463171,-0.0014585766475647688,-0.04399794340133667,-6.937076977919787e-05,-7.129462460397917e-07,0.00016755479737184942,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:17,mirror,17,-3.2566165924072266,3.2566165924072266,-3.2934212684631348,-3.2195146083831787,7,0.9375026226043701,0.013258150778710842,-0.007099978160113096,-0.21420720219612122,-0.00032206508331000805,1.9933147541451035e-06,0.0008217876311391592,-0.822063485729875
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,0,0.06250414997339249,0.01482783630490303,0.5415142178535461,14.608044624328613,0.1538621336221695,0.13355788588523865,-0.015492311678826809,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,1,0.18750853836536407,0.014825546182692051,0.2197912037372589,5.9300665855407715,0.01956229656934738,0.008200260810554028,-0.023560313507914543,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,2,0.3125050663948059,0.014826885424554348,0.12246719747781754,3.303922414779663,0.008200534619390965,0.0017933094641193748,-0.014204896986484528,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,3,0.4375055432319641,0.014825557358562946,0.07256240397691727,1.9577653408050537,0.004236859269440174,0.0004724366299342364,-0.008668564260005951,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,4,0.5624983906745911,0.014825557358562946,0.04396990314126015,1.1863272190093994,0.0023906254209578037,0.00013440435577649623,-0.005323613062500954,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,5,0.6874991059303284,0.014827847480773926,0.025812378153204918,0.6963216662406921,0.0013522552326321602,3.8989586755633354e-05,-0.0031459364108741283,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,6,0.8125033974647522,0.014825524762272835,0.01318344660103321,0.3556959331035614,0.0006759078823961318,9.660902833275031e-06,-0.0016128768911585212,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:16,mirror,16,-3.27510404586792,3.27510404586792,-3.315721035003662,-3.233988046646118,7,0.9374998807907104,0.014826430939137936,0.0023176211398094893,0.06252674758434296,0.0001190713228425011,1.3173275874578394e-06,-0.00028340198332443833,-0.8267302495330197
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,0,0.06249500438570976,0.016496818512678146,0.6272650957107544,15.209358215332031,0.19193874299526215,0.16693776845932007,-0.01851789280772209,-0.8317081630210095
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,1,0.1874886304140091,0.016497770324349403,0.27306801080703735,6.620725154876709,0.025576291605830193,0.010536791756749153,-0.03137275204062462,-0.8317081630210095
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,2,0.31248214840888977,0.016497239470481873,0.1682402640581131,4.0792341232299805,0.012081876397132874,0.002683605533093214,-0.020788507536053658,-0.8317081630210095
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,3,0.43748918175697327,0.01650044694542885,0.10946568846702576,2.653641939163208,0.006985933054238558,0.0008806872647255659,-0.013890019617974758,-0.8317081630210095
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,4,0.562496542930603,0.01649734005331993,0.07181867957115173,1.7413395643234253,0.004270316567271948,0.0002998847048729658,-0.00923036877065897,-0.8317081630210095
0.08,32,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:15,mirror,15,-3.2948241233825684,3.2948241233825684,-3.3395071029663086,-3.2494261264801025,5,0.6875007748603821,0.01650092378258705,0.04637065902352333,1.1240743398666382,0.0026366570964455605,9.814610530156642e-05,-0.006009397096931934,-0.8317081630210095
