time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0,0.0625,0.125,-1.0233802795410156,-1.6374084949493408,-1.31965970993042,-0.0,6.61572265625,9.909943580627441,0.00020082772243767977,1.9767686128616333,0.03125,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1,0.1875,0.125,-0.44241875410079956,-0.7078700065612793,-0.08915548771619797,-0.0,2.860504150390625,9.911513328552246,0.00022819117293693125,0.30891960859298706,0.15625,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,2,0.3125,0.125,-0.27595052123069763,-0.4415208399295807,-0.027193225920200348,-0.0,1.7845758199691772,9.913675308227539,0.00026211299700662494,0.15106379985809326,0.28125,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,3,0.4375,0.125,-0.17957621812820435,-0.28732195496559143,-0.011923961341381073,-0.0,1.1616859436035156,9.916783332824707,0.0003048885555472225,0.10178941488265991,0.40625,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,4,0.5625,0.125,-0.10931725054979324,-0.1749075949192047,-0.005667741876095533,-0.0,0.7075151801109314,9.921514511108398,0.0003624524688348174,0.07947897911071777,0.53125,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,5,0.6875,0.125,-0.05281800776720047,-0.08450881391763687,-0.0022240164689719677,-0.0,0.34211358428001404,9.929313659667969,0.00044650628115050495,0.06454861164093018,0.65625,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,6,0.8125,0.125,-0.00929733645170927,-0.014875737950205803,-0.00026884465478360653,-0.0,0.060307856649160385,9.943659782409668,0.000568163173738867,0.04432755708694458,0.78125,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,7,0.9375,0.125,0.012358564883470535,0.019773703068494797,5.962803334114142e-05,0.0,-0.08039984107017517,9.972821235656738,0.0006831477512605488,0.007396280765533447,0.90625,-0.3261663019657135,0.0,-0.0652332603931427
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0,0.0625,0.125,-1.0208395719528198,-1.6333433389663696,-1.1808077096939087,-0.0,5.931692600250244,9.909788131713867,0.0005424757255241275,1.972717523574829,0.03125,-0.9455074667930603,0.0,-0.18910149335861207
0.03125,10,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1,0.1875,0.125,-0.44094523787498474,-0.7055124044418335,-0.07976803183555603,-0.0,2.562551736831665,9.911314010620117,0.000609986309427768,0.30852293968200684,0.15625,-0.9455074667930603,0.0,-0.18910149335861207
