time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.03125,10,9.41721534729004,271.6050109863281,77.32951354980469,0.0,direct_energy_backward_difference,-3.7428035736083984,1.478474587202072e-08,21.911497116088867,1.862645149230957e-08,-18.74883460998535,-3.521563485264778e-09,0.6770502924919128,1.513399183750152e-09,-14.498201370239258,3.539025783538819e-07,12.3026123046875,-5.227047950029373e-08,560,1.3393540382385254,0.0779475718736648,0.2257135808467865,0.5874238610267639,0.0071441549807786,0.0223150234669446,0.0171441547572612,0.0323150232434272,0.0,0.2257135820974196,0.4500515154390359,1.1343003698953498,0.1241524821271202,14.20727471444993,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0410557531286031,0.0,0.0,0.6770502924919128,0.0,1.862645149230957e-08,0.0,1.513399183750152e-09,18.748844146728516,9.5367431640625e-06,-6.652962422606793,-21.15116379284605,0.0,-3.521563485264778e-09,0.0410557531286031,0.0277201654805374,1.3393540382385254,206.56244853809463
0.0625,20,12.794379234313965,264.1268005371094,92.89007568359376,108.06924438476562,direct_energy_backward_difference,-3.8603146076202393,5.6810677051544196e-08,27.16495704650879,1.0359144653193653e-07,-22.51305770874023,-8.403731044381857e-09,1.388049840927124,-2.2962922230362892e-08,-22.88841438293457,-3.1590059279551497e-07,22.71283531188965,-2.130400389432907e-08,1120,1.3393265008926392,0.0778721719980239,0.2291459292173385,0.5885568857192993,0.0065207481384277,0.0210782624781131,0.0165207479149103,0.0310782622545957,0.0,0.2291459066593753,0.4096515265654919,1.1276772192310602,0.1698954611241936,11.242355196864043,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0304489068919792,0.0,0.0,1.388049840927124,0.0,1.0359144653193653e-07,0.0,-2.2962922230362892e-08,22.513072967529297,1.52587890625e-05,-6.917616182156121,-29.80603056509069,0.0,-8.403731044381857e-09,0.0304489068919792,0.0203430798392107,1.3393265008926392,207.3715172596089
0.09375,30,15.026752471923828,253.6759033203125,100.61305236816406,71.43594360351562,direct_energy_backward_difference,-3.62778115272522,4.773028194904327e-09,31.249486923217773,2.684464561752975e-07,-24.87681007385254,1.0040821507573128e-09,2.1743791103363037,2.518936526030302e-08,-31.474830627441406,1.150190769294568e-06,35.73848342895508,1.7660204321146017e-07,1680,1.3392683267593384,0.0778789445757865,0.2319543808698654,0.5896608829498291,0.0055342111736536,0.0199449528008699,0.0155342109501361,0.0299449525773525,0.0,0.2319543918417323,0.3938097466972954,1.1267934684327967,0.1802683247698483,12.80513358394768,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.025499244313687,0.0,0.0,2.1743791103363037,0.0,2.684464561752975e-07,0.0,2.518936526030302e-08,24.876850128173828,4.00543212890625e-05,-7.175180924034817,-38.650011551476226,0.0,1.0040821507573128e-09,0.025499244313687,0.017350463320219,1.3392683267593384,208.953782571167
0.125,40,16.754009246826172,246.8421173095703,107.09160614013672,55.272216796875,direct_energy_backward_difference,-3.4197285175323486,5.0669768825173385e-08,34.80918884277344,2.706437953747809e-07,-26.55205345153809,-2.2984750103205442e-08,3.02176570892334,7.831113180145621e-08,-40.32334518432617,-5.650423645420233e-06,51.56060791015625,-5.5064447224140174e-08,2240,1.339173436164856,0.0779004395008087,0.234424889087677,0.5907986760139465,0.0047974553890526,0.0190217159688472,0.0147974537685513,0.0290217157453298,0.0,0.2344248855619558,0.3802983815214659,1.1261148105622227,0.1817159806086675,13.968847746934117,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.022224218212068,0.0,0.0,3.02176570892334,0.0,2.706437953747809e-07,0.0,7.831113180145621e-08,26.552087783813477,3.4332275390625e-05,-7.390941240727736,-47.714286425053906,0.0,-2.2984750103205442e-08,0.022224218212068,0.0187350136640001,1.339173436164856,210.9066650970688
0.15625,50,18.229293823242188,243.25778198242188,113.52790832519533,47.2091064453125,direct_energy_backward_difference,-3.2697479724884033,1.155422069132328e-08,38.07162857055664,3.8712096284143627e-07,-27.808849334716797,-5.9037120081484324e-08,3.919198513031006,-3.0719093047082424e-08,-49.40657043457031,-3.786068418776267e-06,70.27056884765625,6.945338100194931e-07,2800,1.3390411138534546,0.0779217481613159,0.2367004007101059,0.5919572710990906,0.0042921914719045,0.0179241895675659,0.0142921907827258,0.0279241893440485,0.0,0.2367003940418362,0.3755073365110284,1.062358406119891,0.1702602541998152,12.72087373745604,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0226057938765734,0.0,0.0,3.919198513031006,0.0,3.8712096284143627e-07,0.0,-3.0719093047082424e-08,27.80887985229492,3.0517578125e-05,-7.569481807175832,-56.976052241746146,0.0,-5.9037120081484324e-08,0.0226057938765734,0.0196958710109622,1.3390411138534546,212.89907151898143
0.1875,60,19.577810287475582,242.1783905029297,120.15151977539062,43.15252685546875,direct_energy_backward_difference,-3.1699039936065674,8.236384019255638e-08,41.14565658569336,5.512374627869576e-07,-28.785036087036133,-5.6723365560173995e-08,4.858193397521973,5.5588316172361374e-08,-58.689205169677734,1.089267584575282e-06,91.9329071044922,1.6225967556238174e-06,3360,1.338873028755188,0.0779391229152679,0.2388535141944885,0.593126118183136,0.0039313114248216,0.0168396569788455,0.0139313107356429,0.0268396567553281,0.0,0.2388535111477332,0.3662139244666552,1.1258964325823966,0.1746189863381686,12.770424741299587,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0235507283825427,0.0,0.0,4.858193397521973,0.0,5.512374627869576e-07,0.0,5.5588316172361374e-08,28.785110473632812,7.43865966796875e-05,-7.717707477071024,-66.40691264674876,0.0,-5.6723365560173995e-08,0.0235507283825427,0.0204012092326687,1.338873028755188,214.7346733847185
0.21875,70,20.868518829345703,243.0012359619141,126.98899841308594,41.30267333984375,direct_energy_backward_difference,-3.109833240509033,-1.6094418242573738e-07,44.09305191040039,7.510352588724345e-07,-29.56273078918457,-4.21423465013504e-08,5.832142353057861,-2.162123564630747e-07,-68.14013671875,-5.832817350892583e-06,116.59830474853516,1.3969838619232178e-09,3920,1.3386703729629517,0.0779536291956901,0.2409180551767349,0.5943187475204468,0.0036560634616762,0.0158461686223745,0.0136560630053281,0.0258461683988571,0.0,0.2409180628496925,0.3523355906654966,1.0622178218777478,0.1811567647609762,13.017193607782744,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0242620842531323,0.0,0.0,5.832142353057861,0.0,7.510352588724345e-07,0.0,-2.162123564630747e-07,29.5628719329834,0.0001411437988281,-7.841589085027268,-75.98172580377727,0.0,-4.21423465013504e-08,0.0242620842531323,0.0209414726706098,1.3386703729629517,216.3279124331531
0.25,80,22.1407413482666,245.2762908935547,134.01560974121094,40.71112060546875,direct_energy_backward_difference,-3.08052134513855,-1.7932325135916477e-07,46.9513053894043,8.540264389012009e-07,-30.19411277770996,1.327134668827057e-07,6.835809230804443,-2.809683792293072e-07,-77.73340606689453,-2.081641650875099e-05,144.30801391601562,-4.242174327373505e-07,4480,1.3384358882904053,0.0779656246304512,0.2429120689630508,0.5957782864570618,0.0034352561924606,0.0149213587865233,0.0134352557361125,0.0249213576316833,0.0,0.242912079576802,0.3495152732098214,1.125877606597951,0.1689782449641113,14.627211646778354,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0248159829527139,0.0,0.0,6.835809230804443,0.0,8.540264389012009e-07,0.0,-2.809683792293072e-07,30.19426918029785,0.0001564025878906,-7.946114955789183,-85.67952102268372,0.0,1.327134668827057e-07,0.0248159829527139,0.0213673939116221,1.3384358882904053,217.65833509420793
0.28125,90,23.41713523864746,248.67123413085935,141.1968994140625,40.8446044921875,direct_energy_backward_difference,-3.074645757675171,-3.394670784473419e-07,49.74462890625,1.6398953448515383e-06,-30.713830947875977,1.2603122740983963e-06,7.8649001121521,-2.3139873519539833e-06,-87.44676208496094,-7.082677620928735e-05,175.09742736816406,-7.751863449811935e-06,5040,1.3381725549697876,0.0779750198125839,0.2448467463254928,0.5972470641136169,0.0032520699314773,0.0141148539260029,0.0132520692422986,0.0241148546338081,0.0,0.244846759201397,0.3410632381788435,0.9069467431533628,0.1712335650508618,15.88549373663722,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0252579831983894,0.0,0.0,7.8649001121521,0.0,1.6398953448515383e-06,0.0,-2.3139873519539833e-06,30.714027404785156,0.0001964569091796,-8.034707393338511,-95.48146947829945,0.0,1.2603122740983963e-06,0.0252579831983894,0.021710982498969,1.3381725549697876,218.7353658713181
0.3125,100,24.711132049560547,252.9414978027344,148.49806213378906,41.40789794921875,direct_energy_backward_difference,-3.0866732597351074,-9.664121535024606e-06,52.48966217041016,6.0485253925435245e-06,-31.14678192138672,1.2606789823621511e-05,8.916004180908203,-2.0860345102846622e-05,-97.2624053955078,-0.0001599346869625,208.99407958984375,-8.678343147039413e-05,5600,1.3378833532333374,0.0779832974076271,0.2467298209667205,0.5987265706062317,0.0030961299780756,0.0133715784177184,0.0130961295217275,0.0233715772628784,0.0,0.2467298098587032,0.3293113174625353,1.0621788940905692,0.1703929810814085,11.390673982374077,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0256183033809065,0.0,0.0,8.916004180908203,0.0,6.0485253925435245e-06,0.0,-2.0860345102846622e-05,31.147106170654297,0.0003242492675781,-8.110345448116524,-105.37275084362432,0.0,1.2606789823621511e-05,0.0256183033809065,0.0219930192804062,1.3378833532333374,219.57567746723387
0.34375,110,26.03076171875,257.90130615234375,155.89065551757812,42.2281494140625,direct_energy_backward_difference,-3.112363338470459,-1.8407248717267063e-05,55.198299407958984,-6.248810677789152e-07,-31.51143264770508,2.066174056380987e-05,9.986316680908203,-3.962824121117592e-05,-107.16629028320312,-0.0001692809455562,246.02581787109375,-0.0001608384773135,6160,1.3375715017318726,0.077990137040615,0.2485668808221817,0.6001983880996704,0.0029607543256133,0.0127106681466102,0.012960753403604,0.0227106679230928,0.0,0.2485668809286185,0.3402133337596636,1.125890864968864,0.1533916778474244,16.263665754123302,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0259172791615128,0.0,0.0,9.986316680908203,0.0,-6.248810677789152e-07,0.0,-3.962824121117592e-05,31.511777877807617,0.000345230102539,-8.175434970792807,-115.34172525399592,0.0,2.066174056380987e-05,0.0259172791615128,0.0222283596063366,1.3375715017318726,220.194965092177
0.375,120,27.379722595214844,263.4093933105469,163.3502960205078,43.166748046875,direct_energy_backward_difference,-3.1484835147857666,-2.5718240067362785e-05,57.87937927246094,-1.8482096493244171e-06,-31.82115936279297,2.6766094379127026e-05,11.073460578918457,-5.5007985793054104e-05,-117.14624786376953,-0.000213697538129054,286.2132873535156,-0.00023148395121097565,6720,1.3372396230697632,0.07799572497606277,0.250362366437912,0.601678192615509,0.002841344801709056,0.012121309526264668,0.012841344811022282,0.022121310234069824,0.0,0.25036236423156444,0.32958048804915163,0.9236561460393474,0.15264369874080436,16.292530913358526,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.02616737890057266,0.0,0.0,11.073460578918457,0.0,-1.8482096493244171e-06,0.0,-5.5007985793054104e-05,31.821733474731445,0.0005741119384765625,-8.231737715758978,-125.37798557952851,0.0,2.6766094379127026e-05,0.02616737890057266,0.022426425147981207,1.3372396230697632,220.60682142527028
