time,step,surface,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.0625,5,flat_plate,152.86123402651475,3.626214665120762,0.3057224680530295,0.007252429330241525,224,0.0,0.0,0.0,-9.710318565368652,0.0,152.59559631347656,-1.9212348330910345e-05,-32.73062075173948,-7.544810869289202e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.125,10,flat_plate,173.85762767126784,3.797003154397905,0.34771525534253567,0.00759400630879581,224,0.0,0.0,0.0,-11.370136260986328,0.0,173.5269775390625,3.130621343494511e-05,-40.10445551562589,1.0639064261935838e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1875,15,flat_plate,185.47199695131002,3.7373263681577877,0.37094399390262006,0.007474652736315575,224,0.0,0.0,0.0,-12.441844940185547,0.0,185.09194946289062,1.6803959585587336e-05,-43.90064593357965,-5.207330449541123e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.25,20,flat_plate,192.82519523679392,3.638333573470532,0.38565039047358785,0.007276667146941064,224,0.0,0.0,0.0,-13.181334495544434,0.0,192.40853881835938,1.0322815111152295e-05,-46.21331551426556,-5.632929431925726e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.3125,25,flat_plate,197.81552183509288,3.5414234479257005,0.39563104367018576,0.007082846895851401,224,0.0,0.0,0.0,-13.712811470031738,0.0,197.37142944335938,-2.0486999943614137e-05,-47.74114849942271,-1.4718964872154766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.375,30,flat_plate,201.36483804378273,3.457239797761241,0.40272967608756544,0.006914479595522482,224,0.0,0.0,0.0,-14.10601806640625,0.0,200.89990234375,4.217042585352715e-06,-48.80717589647975,-5.843733873276552e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.4375,35,flat_plate,203.95839828193516,3.3867247379424765,0.4079167965638703,0.006773449475884953,224,0.0,0.0,0.0,-14.402308464050293,0.0,203.47744750976562,-2.0809672614419128e-05,-49.57403780031018,1.1192970900732353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.5,40,flat_plate,205.92438474229556,3.3284943518549754,0.4118487694845911,0.0066569887037099505,224,0.0,0.0,0.0,-14.631664276123047,0.0,205.43087768554688,0.00023490648984569873,-50.1493869490223,1.6099797916250755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.5625,45,flat_plate,207.43138972689056,3.2799538817019633,0.41486277945378114,0.006559907763403926,224,0.0,0.0,0.0,-14.81136417388916,0.0,206.92791748046875,7.0546714946218e-05,-50.58490087778773,2.317860417440712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.625,50,flat_plate,208.6110383445657,3.240165292922276,0.4172220766891314,0.006480330585844552,224,0.0,0.0,0.0,-14.953814506530762,0.0,208.099609375,0.00015718045116130952,-50.922545825946145,9.680595827268358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.6875,55,flat_plate,209.54990485633095,3.206652935969496,0.4190998097126619,0.006413305871938993,224,0.0,0.0,0.0,-15.069026947021484,0.0,209.031982421875,-0.0002519066621449184,-51.18928134418093,-4.608724214440196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.75,60,flat_plate,210.30482184741507,3.178820303632937,0.4206096436948301,0.006357640607265874,224,0.0,0.0,0.0,-15.162549018859863,0.0,209.78160095214844,-0.0013189407219034166,-51.40227751748171,-0.0001719779065174152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.8125,65,flat_plate,210.9161407433209,3.1546701387036333,0.4218322814866418,0.0063093402774072665,224,0.0,0.0,0.0,-15.239887237548828,0.0,210.38848876953125,-0.0008004321477361742,-51.57376399752684,-9.20544295236166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.875,70,flat_plate,211.4243080386943,3.1358455628916775,0.4228486160773886,0.006271691125783355,224,0.0,0.0,0.0,-15.302929878234863,0.0,210.89308166503906,-0.00045157581926957846,-51.715029922896065,-4.909692390939278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.9375,75,flat_plate,211.84433640573005,3.119173069119293,0.4236886728114601,0.006238346138238586,224,0.0,0.0,0.0,-15.356146812438965,0.0,211.31005859375,-0.00025128573853727687,-51.831302282284014,-1.6166211275787414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
1.0,80,flat_plate,212.19463766845865,3.104644659883249,0.4243892753369173,0.006209289319766498,224,0.0,0.0,0.0,-15.401150703430176,0.0,211.6577606201172,-0.00028962491063033724,-51.927642551250756,-3.765324162433893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
1.0625,85,flat_plate,212.49027806854892,3.0921511005902276,0.42498055613709784,0.006184302201180455,224,0.0,0.0,0.0,-15.439363479614258,0.0,211.95118713378906,-0.00022536236655845698,-52.0087650018977,-1.9762340715100656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
