time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0625,5,0.1212862506508827,3.669985771179199,1.0944883823394775,0.0,direct_energy_backward_difference,-0.0335118994116783,-6.650680006714538e-12,2.155726909637451,-1.6360957033612067e-09,-2.107813596725464,4.729372449219227e-11,-0.0371947549283504,-1.8189894035458565e-11,-1.117702841758728,1.2261278925507213e-07,0.7395052909851074,-3.899913281202316e-09,280,0.0455871373414993,0.0630659610033035,0.2282727360725402,0.5880538821220398,0.0001326656056335,0.0005900615942664,0.0101326657459139,0.010590061545372,0.0,0.2282727309635707,0.4463730726781502,0.7642944866934421,0.1667444666189388,2.2455835638173416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0038495041429996,0.0,-0.0289995660344447,-0.0661943209627951,0.0,-1.6360957033612067e-09,0.0,-1.8189894035458565e-11,2.1078133583068848,-2.384185791015625e-07,-0.9589343836204628,-2.0766372253791907,0.0,4.729372449219227e-11,0.0038495041429996,0.0030993476645698,0.0455871373414993,39.813740099607784
0.125,10,0.7865078449249268,10.07756233215332,4.026769161224365,10.643545508384705,direct_energy_backward_difference,-0.111711174249649,1.2812506611226127e-10,6.369325637817383,-2.8870999813079834e-08,-5.782096862792969,1.0913936421275139e-09,-0.1203098446130752,1.4551915228366852e-11,-3.7066264152526855,-2.421438694000244e-07,1.982837200164795,3.841705620288849e-09,560,0.0597797632217407,0.0810095146298408,0.265664279460907,0.5901783108711243,0.001023480319418,0.0047570392489433,0.0110234804451465,0.0147570390254259,0.0,0.2656642874835857,0.4357541353728661,1.0540955588314005,0.1338237988474864,5.303160616126605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0086408493109047,0.0,-0.059517918182632,-0.1798277627957072,0.0,-2.8870999813079834e-08,0.0,1.4551915228366852e-11,5.78209924697876,2.384185791015625e-06,-3.5835525993661537,-7.29017901461884,0.0,1.0913936421275139e-09,0.0086408493109047,0.0061547645195797,0.0597797632217407,39.80932441831031
0.1875,15,1.0576926469802856,11.00445556640625,4.933298587799072,4.338956832885742,direct_energy_backward_difference,-0.1256289184093475,3.3514879760332406e-10,8.267109870910645,-1.1367956176400185e-07,-6.801624298095703,3.017703420482576e-09,-0.1719304174184799,-3.8198777474462986e-11,-5.792128086090088,-8.046627044677734e-07,2.080350875854492,-1.6530975699424744e-08,840,0.0597797781229019,0.095693901181221,0.287733793258667,0.5922973155975342,0.0012941575841978,0.0062878737226128,0.011294157244265,0.016287874430418,0.0,0.2877337967001256,0.4591077722679818,0.9549192653303052,0.1211144222970947,7.152410123422197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0090334018692374,0.0,-0.0645008262850387,-0.2364312437035187,0.0,-1.1367956176400185e-07,0.0,-3.8198777474462986e-11,6.801629543304443,5.245208740234375e-06,-6.183100458131629,-11.975228544221718,0.0,3.017703420482576e-09,0.0090334018692374,0.007432265615286,0.0597797781229019,39.799698392014555
0.25,20,1.24383807182312,11.862130165100098,5.663639068603516,2.9783267974853516,direct_energy_backward_difference,-0.135442852973938,8.185452315956354e-12,9.785581588745115,-7.543712854385376e-08,-7.335091114044189,4.4528860598802575e-09,-0.2174606472253799,-5.238689482212067e-10,-7.891096115112305,-1.471489667892456e-07,1.2757906913757324,-1.6181729733943946e-08,1120,0.0597799122333526,0.1083697453141212,0.2998563945293426,0.5944123864173889,0.0013238321989774,0.0066824685782194,0.01132383197546,0.0166824683547019,0.0,0.2998564161227218,0.4663240195168272,1.0738777305549203,0.1116158816999463,8.605121929479452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0093420158606022,0.0,-0.0675986107427049,-0.2850592579680849,0.0,-7.543712854385376e-08,0.0,-5.238689482212067e-10,7.33508825302124,-2.86102294921875e-06,-8.904104287834516,-16.79520040294682,0.0,4.4528860598802575e-09,0.0093420158606022,0.0081663705429974,0.0597799122333526,39.78632685080901
0.3125,25,1.410848617553711,12.824493408203123,6.410037517547607,2.672168731689453,direct_energy_backward_difference,-0.1458735764026641,-7.225935405585915e-10,11.162763595581056,-7.078051567077638e-08,-7.662796974182129,6.490154191851616e-09,-0.2594732642173767,3.288732841610908e-09,-10.062647819519045,-6.910413503646851e-07,-0.4709292650222778,-4.330649971961975e-08,1400,0.0597801394760608,0.1196854934096336,0.3079822361469269,0.596521258354187,0.0013206035364419,0.0066258329898118,0.0113206030800938,0.0166258327662944,0.0,0.3079822236725262,0.4711198876924454,0.9548373326208466,0.1062236219268416,9.652306565555074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0094786937581375,0.0,-0.0696660024192186,-0.3291392666365953,0.0,-7.078051567077638e-08,0.0,3.288732841610908e-09,7.662797451019287,4.76837158203125e-07,-11.669254968880557,-21.7319027883996,0.0,6.490154191851616e-09,0.0094786937581375,0.0086031016657887,0.0597801394760608,39.76949852250496
0.375,30,1.5776357650756836,13.855846405029297,7.178443908691406,2.6685943603515625,direct_energy_backward_difference,-0.1569658815860748,2.4874680093489587e-10,12.473695755004885,-1.1920928955078125e-07,-7.881388664245605,9.313225746154784e-09,-0.2990906238555908,-2.3283064365386963e-10,-12.307611465454102,1.1920928955078125e-07,-3.2158384323120117,-4.330649971961975e-08,1680,0.0597804561257362,0.1300032138824463,0.3140984773635864,0.5986232161521912,0.0012984367785975,0.0064502609893679,0.011298437602818,0.0164502598345279,0.0,0.3140984513220333,0.4741312272965202,0.9548244231227148,0.0920586493117307,9.574486641569766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0099169006105512,0.0,-0.071113703060866,-0.3702043269164568,0.0,-1.1920928955078125e-07,0.0,-2.3283064365386963e-10,7.881391525268555,2.86102294921875e-06,-14.44961890059366,-26.75723036604776,0.0,9.313225746154784e-09,0.0099169006105512,0.0088842245016685,0.0597804561257362,39.74941207302761
0.4375,35,1.7501856088638306,14.925374984741213,7.960525512695312,2.7607975006103516,direct_energy_backward_difference,-0.16846464574337,-1.1459633242338896e-09,13.74963665008545,1.30385160446167e-07,-8.034892082214355,9.662471711635593e-09,-0.3369621336460113,-1.513399183750152e-09,-14.617000579833984,1.4901161193847656e-08,-7.003244876861572,-4.866160452365875e-08,1960,0.0597808696329593,0.1395484656095504,0.3190560936927795,0.6007179617881775,0.0012692789314314,0.0062366421334445,0.0112692788243293,0.0162366423755884,0.0,0.3190560911991158,0.4740700392685963,0.9548155766921304,0.0894883179115662,9.83940869783219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0102002716157585,0.0,-0.0721644820883521,-0.4091266157343635,0.0,1.30385160446167e-07,0.0,-1.513399183750152e-09,8.034894943237305,2.86102294921875e-06,-17.23238212856069,-31.849382708394675,0.0,9.662471711635593e-09,0.0102002716157585,0.0090807533822044,0.0597808696329593,39.7263111992452
0.5,40,1.9301021099090576,16.01232147216797,8.749041557312012,2.878664016723633,direct_energy_backward_difference,-0.1801529675722122,-1.2651071301661432e-09,15.005754470825195,2.2351741790771484e-08,-8.146661758422852,1.4435499906539917e-08,-0.3735168278217315,-5.471520125865936e-09,-16.980857849121094,-1.5497207641601562e-06,-11.86541748046875,-6.239861249923706e-08,2240,0.0597813576459884,0.1484728753566742,0.3232811987400055,0.602805495262146,0.0012385761365294,0.0060129086486995,0.011238575913012,0.0160129088908433,0.0,0.3232812237859304,0.4742159673150767,0.9548096184729484,0.0837828505310071,9.849610400130803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0103962795110419,0.0,-0.0729485278826072,-0.4464653557043388,0.0,2.2351741790771484e-08,0.0,-5.471520125865936e-09,8.146665573120117,3.814697265625e-06,-20.01163849434709,-36.992496343468176,0.0,1.4435499906539917e-08,0.0103962795110419,0.0092192926121246,0.0597813576459884,39.700426353630974
0.5625,45,2.117357015609741,17.103076934814453,9.538732528686523,2.9960784912109375,direct_energy_backward_difference,-0.191877007484436,-2.502929419279098e-09,16.25008773803711,0.0,-8.230318069458008,1.201988197863102e-08,-0.4090529680252075,-9.546056389808656e-09,-19.39026641845703,-3.695487976074219e-06,-17.825239181518555,-6.05359673500061e-08,2520,0.0597819164395332,0.1568841189146042,0.3270110189914703,0.6048857569694519,0.0012084969785064,0.0057902485132217,0.011208496056497,0.0157902482897043,0.0,0.3270110104173895,0.4726843289816932,0.9548064744104832,0.0763487797165284,9.505233321896238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0105382155627012,0.0,-0.0735466137381486,-0.4825995817633561,0.0,0.0,0.0,-9.546056389808656e-09,8.230319023132324,9.5367431640625e-07,-22.784784843956825,-42.17505126241386,0.0,1.201988197863102e-08,0.0105382155627012,0.0093209885068681,0.0597819164395332,39.67201447744819
0.625,50,2.311325788497925,18.18883514404297,10.325919151306152,3.1035003662109375,direct_energy_backward_difference,-0.2035332322120666,-2.553861122578382e-09,17.487218856811523,3.91155481338501e-08,-8.29432201385498,1.6065314412117004e-08,-0.4437876939773559,-3.9362930692732334e-09,-21.837682723999023,-1.8547289073467257e-06,-24.898725509643555,-1.41095370054245e-07,2800,0.0597825348377227,0.1630830764770507,0.3303880989551544,0.6069760918617249,0.0011798442574217,0.0056283101439476,0.011179843917489,0.0156283099204301,0.0,0.330388108917645,0.4698084767130776,0.9548012573175696,0.0779253232833808,10.23340584207521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.010644376813434,0.0,-0.0740114357426147,-0.5177991297199707,0.0,3.91155481338501e-08,0.0,-3.9362930692732334e-09,8.294323921203613,1.9073486328125e-06,-25.5508771361544,-47.38855986015342,0.0,1.6065314412117004e-08,0.010644376813434,0.0093978217233244,0.0597825348377227,39.64130072541207
