time,step,kinetic_energy,enstrophy,enstrophy_test,dEdt,neg_nu_enstrophy,helicity,strength_magnitude,strength_x,strength_y,strength_z,impulse_x,impulse_y,impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles,max_gamma,turbulent_viscosity_mean,turbulent_viscosity_max,effective_viscosity_mean,effective_viscosity_max,invariant_projection_correction_ratio,core_radius_mean,overlap_ratio,overlap_ratio_max,vorticity_divergence_error,strength_misalignment_deg,stabilization_events,stabilization_last_mechanism,stabilization_circulation_error,stabilization_strength_growth,stabilization_vorticity_growth,stabilization_max_vorticity_growth
1.0,20,5.015141010284424,102.21463012695312,66.70310974121094,0.0,-0.19285765290260315,0.0,12.381908416748047,0.0,0.0,12.381979942321777,-0.0063503095880150795,0.001543486025184393,0.0,0.01613152027130127,0.00986695010215044,-1.1052608489990234,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,0.8936580124546889,2.1878150829097667,0.3425779943605196,0.0,0,none,0.0,0.0,0.0,0.0
2.0,40,4.863511562347412,77.41416931152344,53.21009826660156,-0.15162944793701172,-0.1460644006729126,0.0,12.381937026977539,0.0,0.0,12.381895065307617,-0.01827775500714779,-0.007045526523143053,0.0,0.00029105815337970853,0.03644177317619324,-1.1330374479293823,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.0229588698380323,2.434987990580288,0.37358900270056644,0.0,0,none,0.0,0.0,0.0,0.0
3.0,60,4.7539472579956055,63.891178131103516,44.847354888916016,-0.10956430435180664,-0.12054938822984695,0.0,12.381914138793945,0.0,0.0,12.3819580078125,-0.030687611550092697,-0.002742811106145382,0.0,0.011353902518749237,0.0364801324903965,-1.1544179916381836,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.1348835134783104,3.0573306991653495,0.40179829687682644,0.0,0,none,0.0,0.0,0.0,0.0
4.0,80,4.667361259460449,54.38087844848633,38.77009582519531,-0.08658599853515625,-0.10260538756847382,0.0,12.381921768188477,0.0,0.0,12.381917953491211,-0.050390247255563736,-0.004671990871429443,0.0,0.02974504977464676,0.010480045340955257,-1.1880196332931519,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.226298374388144,4.3076213737921805,0.41558774224041994,0.0,0,none,0.0,0.0,0.0,0.0
5.0,100,4.5836501121521,47.73804473876953,33.789817810058594,-0.08371114730834961,-0.09007180482149124,0.0,12.381963729858398,0.0,0.0,12.381939888000488,-0.04244944825768471,-0.01280343160033226,0.0,0.031036289408802986,0.02880026213824749,-1.2225959300994873,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.3059170308629469,4.139737518274221,0.44229848269329264,0.0,0,none,0.0,0.0,0.0,0.0
6.0,120,4.523539066314697,43.60283660888672,30.406885147094727,-0.060111045837402344,-0.08226951956748962,0.0,12.381953239440918,0.0,0.0,12.381875991821289,-0.050067272037267685,-0.015594868920743465,0.0,0.06639073044061661,0.036783844232559204,-1.2466442584991455,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.3930456417316694,4.91707532742437,0.45087068257012114,0.0,0,none,0.0,0.0,0.0,0.0
7.0,140,4.460984706878662,38.70215606689453,27.145771026611328,-0.06255435943603516,-0.07302309572696686,0.0,12.381928443908691,0.0,0.0,12.381976127624512,-0.08168749511241913,-0.008715719915926456,0.0,0.06690998375415802,0.05335596203804016,-1.280745506286621,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.4595071902592078,4.9488358251725595,0.4636046135222869,0.0,0,none,0.0,0.0,0.0,0.0
8.0,160,4.402751445770264,34.66075897216797,24.17017936706543,-0.05823326110839844,-0.06539768725633621,0.0,12.381908416748047,0.0,0.0,12.381945610046387,-0.08416201174259186,-0.02388417348265648,0.0,0.0684828907251358,0.07318416982889175,-1.310850739479065,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.5445960221597437,5.582958021090866,0.48638720398401825,0.0,0,none,0.0,0.0,0.0,0.0
9.0,180,4.359468460083008,32.66423797607422,22.505517959594727,-0.04328298568725586,-0.061630576848983765,0.0,12.381880760192871,0.0,0.0,12.381891250610352,-0.06522676348686218,-0.028034815564751625,0.0,0.05163950100541115,0.0681447982788086,-1.3438663482666016,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.5972388845470582,6.095363042046142,0.4981355165570861,0.0,0,none,0.0,0.0,0.0,0.0
10.0,200,4.32700252532959,31.93990135192871,21.471885681152344,-0.03246593475341797,-0.060264043509960175,0.0,12.381889343261719,0.0,0.0,12.381869316101074,-0.062275130301713943,-0.04498761519789696,0.0,0.07224790751934052,0.05849253758788109,-1.372542381286621,2520,0.02237226441502571,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,1.664383708092236,6.2131029325702265,0.5033637575233724,0.0,0,none,0.0,0.0,0.0,0.0
