time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,maximum_particle_strength,maximum_particle_vorticity
0.12,20,167.825927734375,9363.271484375,3358.03076171875,0.0,direct_energy_backward_difference,-0.1404489427804947,-4.628190040588379,136.69740295410156,-0.6257452964782715,0.025315448641777,-0.0956615731120109,-19.91266250610352,0.1026734411716461,0.1182507574558258,182.01516723632807,0.0303491633385419,0.3912713825702667,2700,0.5314462780952454,0.0758174955844879,0.1661355048418045,0.2276872396469116,0.0,0.0,1.4999999621068127e-05,1.4999999621068127e-05,0.0,0.1661354962018905,0.6217794978273862,6.142663447783229,0.3523438126224612,9.093383415067835,0,0,none,0.0,0.0,0.0,0.0,0.3973704299926758,0.0,0.5314462780952454,311.3238006679863
0.24,40,247.45997619628906,12828.037109375,4845.1494140625,663.6170705159506,direct_energy_backward_difference,-0.19242002069950104,-12.807079315185547,213.9229278564453,-0.10528049618005753,-0.06662381440401077,-0.14475256204605103,-84.4830322265625,-0.23189598321914673,-0.010959346778690815,430.135986328125,0.11679886281490326,-0.4708547294139862,5400,1.0148894786834717,0.07586488127708435,0.1708679497241974,0.22770299017429352,0.0,0.0,1.4999999621068127e-05,1.4999999621068127e-05,0.0,0.17086794880253298,0.6837788408033054,5.3972146485043595,0.3191895190414116,11.70322410240361,0,0,none,0.0,0.0,0.0,0.0,0.6834002466201783,0.0,1.0148894786834717,594.5271663094867
