time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,1.1065503358840942,1.1065503358840942,0.9848407506942749,1.2279489040374756,0.5938016772270203,0.22774310410022736,-1.3420164585113525,1.3420164585113525,4.043076992034912,1.117980957031212,-9.6673469391761,0.6646453471866312,-0.5424549938815578,0.1513683944940567,-0.15900078415870667,-2.201671600341797,-0.9514419688809288
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,1.3330210447311401,1.3330210447311401,1.2117725610733032,1.454651117324829,0.5826795697212219,0.22755293548107147,-1.564958930015564,1.564958930015564,4.093768119812012,1.3121391989443425,-11.985613083358528,0.32453131688614734,-0.6853750489088485,0.07384805381298065,-0.009265482425689697,-2.7273614406585693,-0.8610877727787731
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,1.5599141120910645,1.5599141120910645,1.4389476776123047,1.6815822124481201,0.5714343190193176,0.22746296226978302,-1.6377686262130737,1.6377686262130737,4.0563154220581055,1.4131377715743585,-13.09172008429076,0.11866292087649341,-0.7633579245119013,0.02699141949415207,0.0958586037158966,-2.97788143157959,-0.7705650698348616
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_3,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_3:orig:0,orig,0,1.7870110273361206,1.7870110273361206,1.6662508249282837,1.9086257219314575,0.5601329207420349,0.22741760313510895,-1.6575032472610474,1.6575032472610474,4.007076263427734,1.4769496058349876,-13.589406762808192,0.025490610931114852,-0.8083644890504859,0.0057970136404037476,0.15880025923252106,-3.090470314025879,-0.679961038440653
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_4,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_4:orig:0,orig,0,2.014214038848877,2.014214038848877,1.8936258554458618,2.135728597640991,0.5488041043281555,0.22739334404468536,-1.6537224054336548,1.6537224054336548,3.962545394897461,1.5209012083827116,-13.763630128723197,-0.012066951815350729,-0.8356289346756077,-0.002743944525718689,0.19556111097335815,-3.129757881164551,-0.589314678203892
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_5,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_5:orig:0,orig,0,2.2414753437042236,2.2414753437042236,2.1210434436798096,2.3628642559051514,0.5374609231948853,0.2273791879415512,-1.638168215751648,1.638168215751648,3.925987482070923,1.5527183542766834,-13.760829676130905,-0.024502677375601106,-0.8530913778420222,-0.005571398884057999,0.21678011119365692,-3.1289262771606445,-0.49864506088397603
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_6,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_6:orig:0,orig,0,2.468770742416382,2.468770742416382,2.348487615585327,2.590019464492798,0.5261096954345703,0.22737129032611847,-1.616170048713684,1.616170048713684,3.8970890045166016,1.5765233946177653,-13.656575829977909,-0.02657249710966824,-0.864894911869336,-0.0060418229550123215,0.22863052785396576,-3.1051132678985596,-0.4079618412618466
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_7,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_7:orig:0,orig,0,2.6960866451263428,2.6960866451263428,2.5759482383728027,2.8171865940093994,0.5147541165351868,0.22736626863479614,-1.5903944969177246,1.5903944969177246,3.8745880126953125,1.5948120230269642,-13.491543090144035,-0.024292922169794628,-0.8732922847343476,-0.00552339106798172,0.2346722036600113,-3.067521810531616,-0.3172704412341901
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_8,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_8:orig:0,orig,0,2.9234163761138916,2.9234163761138916,2.803420305252075,3.0443615913391113,0.5033957362174988,0.22736312448978424,-1.5622811317443848,1.5622811317443848,3.857205629348755,1.609188271860951,-13.288419166211007,-0.020998766162009495,-0.879552187625805,-0.004774345085024834,0.23700690269470215,-3.021296501159668,-0.22657352418885274
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_9,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_9:orig:0,orig,0,3.1507537364959717,3.1507537364959717,3.0308992862701416,3.271540641784668,0.4920356869697571,0.2273610681295395,-1.5326576232910156,1.5326576232910156,3.8437862396240234,1.6207622571776288,-13.0607581900129,-0.01638346663111797,-0.8844425190907286,-0.0037249624729156494,0.23690944910049438,-2.969507932662964,-0.13587356327169137
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_10,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_10:orig:0,orig,0,3.37809681892395,3.37809681892395,3.2583839893341064,3.4987237453460693,0.48067453503608704,0.22735963761806488,-1.502021074295044,1.502021074295044,3.8334341049194336,1.6302976577587567,-12.816101249409567,-0.012890473669056978,-0.8883879144510541,-0.0029307734221220016,0.23517091572284698,-2.9138641357421875,-0.04517131945066199
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_11,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_11:orig:0,orig,0,3.605443239212036,3.605443239212036,3.4858720302581787,3.7259085178375244,0.4693126678466797,0.22735871374607086,-1.47068452835083,1.47068452835083,3.8254191875457764,1.6383557528744361,-12.559751235189118,-0.009237530218180424,-0.8916955259070795,-0.0021002329885959625,0.23230350017547607,-2.8555688858032227,0.04553225606429038
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_12,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_12:orig:0,orig,0,3.8327932357788086,3.8327932357788086,3.713362455368042,3.953094482421875,0.45795029401779175,0.22735810279846191,-1.4388443231582642,1.4388443231582642,3.8191254138946533,1.6453622956864489,-12.294507497307597,-0.006201264911772015,-0.8945211652851747,-0.0014099078252911568,0.22863268852233887,-2.7952558994293213,0.13623725839416023
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_13,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_13:orig:0,orig,0,4.060144901275635,4.060144901275635,3.940854787826538,4.180281639099121,0.44658762216567993,0.22735734283924103,-1.4066193103790283,1.4066193103790283,3.8140478134155273,1.6516337772352603,-12.0219967723823,-0.0040330146897044,-0.8969490044729461,-0.0009169355034828186,0.22437646985054016,-2.7332892417907715,0.2269429265709916
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_14,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_14:orig:0,orig,0,4.2874979972839355,4.2874979972839355,4.16834831237793,4.407470226287842,0.4352246820926666,0.22735750675201416,-1.3740657567977905,1.3740657567977905,3.809621572494507,1.657456572989516,-11.743000912850322,-0.001208283041799736,-0.8990076862698384,-0.0002747122198343277,0.21967151761054993,-2.6698594093322754,0.31764916547378996
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_15,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_15:orig:0,orig,0,4.514852046966553,4.514852046966553,4.395843029022217,4.634658336639404,0.423861563205719,0.2273567169904709,-1.3411699533462524,1.3411699533462524,3.805196762084961,1.663078146871174,-11.456276723068315,0.0004260772185705388,-0.9005696086188348,9.6871517598629e-05,0.21459241211414337,-2.604661464691162,0.4083557848605663
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_16,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_16:orig:0,orig,0,4.74220609664917,4.74220609664917,4.623338222503662,4.861846923828125,0.4124983549118042,0.22735701501369476,-1.3078069686889648,1.3078069686889648,3.7997255325317383,1.6687804174984509,-11.159034691467657,0.003088225260591869,-0.9013682032412773,0.000702129676938057,0.20914636552333832,-2.5370848178863525,0.49906240424734266
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_17,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_17:orig:0,orig,0,4.9695611000061035,4.9695611000061035,4.850834846496582,5.089036464691162,0.40113502740859985,0.22735638916492462,-1.2736077308654785,1.2736077308654785,3.7911911010742188,1.6749406368777453,-10.843155774727515,0.004442206010514478,-0.9006642763063628,0.0010099639184772968,0.20323669910430908,-2.4652607440948486,0.589769404118097
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_18,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_18:orig:0,orig,0,5.196916580200195,5.196916580200195,5.078330993652344,5.316226005554199,0.38977164030075073,0.22735674679279327,-1.2375386953353882,1.2375386953353882,3.774568557739258,1.682330150384831,-10.488685251919152,0.004132749807588362,-0.8966204569169123,0.0009396085515618324,0.19652700424194336,-2.3846733570098877,0.6804765942308404
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_19,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_19:orig:0,orig,0,5.424272060394287,5.424272060394287,5.305828094482422,5.543415546417236,0.37840819358825684,0.2273561954498291,-1.1963908672332764,1.1963908672332764,3.735347032546997,1.6928231795678903,-10.04032609026207,0.007212840459479384,-0.8840668651380755,0.00163988396525383,0.18795695900917053,-2.2827303409576416,0.7711837843435837
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_20,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_20:orig:0,orig,0,5.651628494262695,5.651628494262695,5.533324241638184,5.770605087280273,0.36704471707344055,0.22735685110092163,-1.1381540298461914,1.1381540298461914,3.6218717098236084,1.7122966041469445,-9.321933769660616,0.010701716793400822,-0.8462230726365638,0.0024331086315214634,0.1738356351852417,-2.119405508041382,0.861891354940305
0.0,0,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_21,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_21:orig:0,orig,0,5.878983974456787,5.878983974456787,5.76082181930542,5.9977946281433105,0.3556811809539795,0.22735615074634552,-1.0027645826339722,1.0027645826339722,3.1899757385253906,1.7675866576759471,-7.6986543045756894,0.013683766220509066,-0.7211934245273557,0.00311108841560781,0.13857467472553253,-1.7503364086151123,0.9525985450530484
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,1.1065500974655151,1.1065500974655151,0.9848405718803406,1.2279489040374756,0.5938016176223755,0.22774308919906616,-5.096077919006348,5.096077919006348,4.51259183883667,3.8036331644135615,-27.60140961738022,12.619731240978881,-1.5487728000487908,2.874056577682495,-0.4201398491859436,-6.286030292510986,-0.9514419943932596
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,1.333020806312561,1.333020806312561,1.2117723226547241,1.4546513557434082,0.5826796889305115,0.2275530844926834,-6.418665885925293,6.418665885925293,4.7886433601379395,4.60078980291915,-38.81230442695678,15.9039318690557,-2.219409171449205,3.6189887523651123,-0.30344158411026,-8.831859588623047,-0.8610878015140717
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_2,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_2:orig:0,orig,0,1.559914231300354,1.559914231300354,1.4389476776123047,1.681581735610962,0.5714344382286072,0.22746264934539795,-6.9499406814575195,6.9499406814575195,4.858675479888916,5.006414350605903,-44.39303493798789,17.89680073581242,-2.588488580980414,4.0708537101745605,-0.17079897224903107,-10.097757339477539,-0.770564959117652
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_3,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_3:orig:0,orig,0,1.787010669708252,1.787010669708252,1.6662503480911255,1.9086257219314575,0.5601329803466797,0.22741782665252686,-7.216999053955078,7.216999053955078,4.876748561859131,5.284028300901806,-47.54631473503173,19.429962169480934,-2.828287429904833,4.41871976852417,-0.0662200078368187,-10.81287956237793,-0.679961121197305
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_4,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_4:orig:0,orig,0,2.0142130851745605,2.0142130851745605,1.8936257362365723,2.135728120803833,0.5488041639328003,0.22739313542842865,-7.430445671081543,7.430445671081543,4.8599677085876465,5.571781503393751,-49.547132701336395,21.041708062761078,-3.008146312529639,4.784739971160889,0.011467419564723969,-11.266677856445312,-0.5893150019964113
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_5,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_5:orig:0,orig,0,2.2414753437042236,2.2414753437042236,2.1210434436798096,2.362863779067993,0.5374608039855957,0.22737951576709747,-7.584255695343018,7.584255695343018,4.928222179412842,5.726719159213794,-50.95773147982189,22.644778117514957,-3.1590835745369166,5.148958683013916,0.06937621533870697,-11.58674430847168,-0.4986450074267497
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_6,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_6:orig:0,orig,0,2.468770980834961,2.468770980834961,2.348487615585327,2.5900204181671143,0.5261097550392151,0.22737084329128265,-7.6794114112854,7.6794114112854,4.957108974456787,5.889156691620017,-51.94860366931459,23.926583561177537,-3.289995857044043,5.440207481384277,0.11316794902086258,-11.81159782409668,-0.4079616959183333
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_7,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_7:orig:0,orig,0,2.6960866451263428,2.6960866451263428,2.5759477615356445,2.8171873092651367,0.514754056930542,0.22736704349517822,-7.683359622955322,7.683359622955322,4.968390464782715,6.008494375043963,-52.42445287640651,24.761391144412524,-3.3933757779735445,5.629924297332764,0.14663094282150269,-11.91959285736084,-0.3172703942466639
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_8,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_8:orig:0,orig,0,2.9234163761138916,2.9234163761138916,2.803420305252075,3.0443620681762695,0.5033957958221436,0.2273627072572708,-7.632740497589111,7.632740497589111,4.979883670806885,6.089501066956971,-52.47679346768555,25.359014285767653,-3.473405862025844,5.7656941413879395,0.17189998924732208,-11.931265830993652,-0.22657348043651926
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_9,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_9:orig:0,orig,0,3.150753974914551,3.150753974914551,3.0308995246887207,3.271540880203247,0.49203571677207947,0.227360799908638,-7.551565647125244,7.551565647125244,4.995052814483643,6.145118810603111,-52.227360666669945,25.832585230298353,-3.536708586411318,5.873317241668701,0.19072039425373077,-11.874454498291016,-0.13587342763366808
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_10,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_10:orig:0,orig,0,3.37809681892395,3.37809681892395,3.2583842277526855,3.4987242221832275,0.48067447543144226,0.2273602932691574,-7.452045917510986,7.452045917510986,5.017090320587158,6.180200109007335,-51.76920558680096,26.246311498751695,-3.5885439254907814,5.967369079589844,0.20454220473766327,-11.770261764526367,-0.04517128216901257
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_11,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_11:orig:0,orig,0,3.6054439544677734,3.6054439544677734,3.4858720302581787,3.7259087562561035,0.46931254863739014,0.2273583561182022,-7.340842247009277,7.340842247009277,5.046632289886475,6.198863284922024,-51.16077725952058,26.630069248037113,-3.632225425313047,6.054568767547607,0.21452368795871735,-11.631830215454102,0.04553257547348286
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_12,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_12:orig:0,orig,0,3.8327934741973877,3.8327934741973877,3.713362693786621,3.953094959259033,0.45795026421546936,0.2273576706647873,-7.219178676605225,7.219178676605225,5.084656238555908,6.2006593941654184,-50.42716605992444,26.99172189282602,-3.6689692768387863,6.136775016784668,0.22146165370941162,-11.46500301361084,0.13623738432588936
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_13,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_13:orig:0,orig,0,4.060143947601318,4.060143947601318,3.94085431098938,4.180281162261963,0.44658756256103516,0.22735647857189178,-7.087170600891113,7.087170600891113,5.127054214477539,6.190537363926356,-49.58190807421989,27.307405898751675,-3.6992564433891264,6.208515644073486,0.2259756326675415,-11.272768020629883,0.22694257366226028
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_14,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_14:orig:0,orig,0,4.287496089935303,4.287496089935303,4.168347358703613,4.407471179962158,0.4352247416973114,0.22735895216464996,-6.947190284729004,6.947190284729004,5.171031951904297,6.173740808661943,-48.62101635746855,27.57714299721172,-3.7222735276760086,6.2699103355407715,0.2283836305141449,-11.054423332214355,0.317648428845569
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_15,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_15:orig:0,orig,0,4.5148515701293945,4.5148515701293945,4.395843505859375,4.634658336639404,0.42386165261268616,0.22735567390918732,-6.792916774749756,6.792916774749756,5.228869438171387,6.129913757818881,-47.48482003798636,27.83159925547831,-3.7327464943799353,6.327672004699707,0.2286899834871292,-10.795943260192871,0.40835561572275314
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_16,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_16:orig:0,orig,0,4.74220609664917,4.74220609664917,4.62333869934082,4.8618483543396,0.4124983549118042,0.22735820710659027,-6.623286247253418,6.623286247253418,5.287662029266357,6.073200387806052,-46.12424989764219,28.01666903595425,-3.7256746130449927,6.369819641113281,0.22681699693202972,-10.486726760864258,0.49906242211597285
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_17,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_17:orig:0,orig,0,4.9695611000061035,4.9695611000061035,4.850835800170898,5.089035511016846,0.4011349678039551,0.22735631465911865,-6.41795015335083,6.41795015335083,5.3533782958984375,5.977338894275044,-44.42838649058333,28.02246221298939,-3.6903524530287424,6.371083736419678,0.22247976064682007,-10.10107421875,0.5897694187511748
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_18,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_18:orig:0,orig,0,5.196916580200195,5.196916580200195,5.078330039978027,5.316226005554199,0.3897716999053955,0.22735540568828583,-6.175473213195801,6.175473213195801,5.398139476776123,5.870104506126541,-42.27091626624776,27.679014269841126,-3.6135093723129037,6.292973518371582,0.21518385410308838,-9.61052131652832,0.680476605628359
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_19,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_19:orig:0,orig,0,5.424272060394287,5.424272060394287,5.305826663970947,5.543415069580078,0.37840819358825684,0.22735722362995148,-5.8624114990234375,5.8624114990234375,5.363462448120117,5.77697541569311,-39.30976003240335,26.546758567895456,-3.4612876124494223,6.035597324371338,0.2032547891139984,-8.937357902526855,0.7711837925055431
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_20,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_20:orig:0,orig,0,5.651628494262695,5.651628494262695,5.533324241638184,5.770605564117432,0.3670446574687958,0.2273571938276291,-5.390136241912842,5.390136241912842,5.191269397735596,5.6576654656553185,-34.49743398129323,23.972686285329168,-3.131595873093695,5.450362682342529,0.18127430975437164,-7.843239784240723,0.8618913598666917
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_21,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_21:orig:0,orig,0,5.878984451293945,5.878984451293945,5.760822296142578,5.9977946281433105,0.35568124055862427,0.22735626995563507,-4.494072914123535,4.494072914123535,4.434682846069336,5.69831671618518,-24.711754997715566,17.88758444058874,-2.3149438228066286,4.066854476928711,0.13148729503154755,-5.618372440338135,0.9525987369858581
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_0,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_0:orig:0,orig,0,1.1065503358840942,1.1065503358840942,0.9848406314849854,1.2279489040374756,0.5938016176223755,0.22774313390254974,-5.132404804229736,5.132404804229736,4.5429158210754395,3.8051767333271753,-27.83588115430786,12.958741415543724,-1.5619294881967214,2.9512643814086914,-0.4491780400276184,-6.339430809020996,-0.9514419224751548
0.12,20,blade_0,blade_0_RotorFlow_OpenVSP_Blade_0,RotorFlow_OpenVSP_Blade_0_segment_1,blade_0_RotorFlow_OpenVSP_Blade_0:RotorFlow_OpenVSP_Blade_0_segment_1:orig:0,orig,0,1.3330206871032715,1.3330206871032715,1.2117724418640137,1.4546513557434082,0.5826796889305115,0.22755305469036102,-6.472512722015381,6.472512722015381,4.8223876953125,4.606922497922929,-39.23492552171536,16.438972427622943,-2.2435759697778206,3.7407383918762207,-0.34174174070358276,-8.928027153015137,-0.8610878712031327
