# flow_time=30.0
x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.0,-0.725,0.0,0.24735117,-0.010683554,0.0,0.0,0.0,0.20721416,0.215255,0.59014964,-0.13222489,-0.21525499,0.022592608,0.0,0.215255,0.59292686,-0.26444978,0.58737236,-0.21525499,0.045185216,0.0,0.0,0.0
0.0,-0.7125,0.0,0.25461012,-0.01359091,0.0,0.0,0.0,0.30797637,0.25919414,0.6249076,-0.15769541,-0.25919414,0.029040702,0.0,0.25919414,0.59993947,-0.31539083,0.6498758,-0.25919414,0.058081403,0.0,0.0,0.0
0.0,-0.7,0.0,0.26316935,-0.017207755,0.0,0.0,0.0,0.44996434,0.30622372,0.6510502,-0.18419366,-0.30622375,0.03645861,0.0,0.30622372,0.5813183,-0.3683873,0.72078204,-0.30622375,0.07291722,0.0,0.0,0.0
0.0,-0.6875,0.0,0.2701312,-0.021332124,0.0,0.0,0.0,0.64256173,0.35390443,0.66369843,-0.21007125,-0.3539044,0.044859003,0.0,0.35390443,0.5273901,-0.4201425,0.80000675,-0.3539044,0.08971801,0.0,0.0,0.0
0.0,-0.675,0.0,0.27607146,-0.026024317,0.0,0.0,0.0,0.8928397,0.39887965,0.6581312,-0.23316745,-0.3988797,0.054142203,0.0,0.39887965,0.4295043,-0.4663349,0.8867581,-0.3988797,0.10828441,0.0,0.0,0.0
0.0,-0.6625,0.0,0.2805493,-0.031252384,0.0,0.0,0.0,1.2031269,0.43701878,0.6307629,-0.25094438,-0.43701875,0.06405006,0.0,0.43701878,0.28215888,-0.50188875,0.97936684,-0.43701875,0.12810013,0.0,0.0,0.0
0.0,-0.65,0.0,0.2828703,-0.036886513,0.0,0.0,0.0,1.5686074,0.46375558,0.5802068,-0.26074165,-0.46375552,0.07413275,0.0,0.46375558,0.085251205,-0.5214833,1.0751624,-0.46375552,0.1482655,0.0,0.0,0.0
0.0,-0.6375,0.0,0.28245732,-0.042759683,0.0,0.0,0.0,1.9755781,0.47460502,0.5081766,-0.26014587,-0.47460502,0.08374281,0.0,0.47460502,-0.15412979,-0.52029175,1.170483,-0.47460502,0.16748562,0.0,0.0,0.0
0.0,-0.625,0.0,0.27971876,-0.04959661,0.0,0.0,0.0,2.4010806,0.4658044,0.41991934,-0.24742587,-0.46580437,0.09206983,0.0,0.4658044,-0.42100412,-0.49485174,1.2608428,-0.46580437,0.18413965,0.0,0.0,0.0
0.0,-0.61249995,0.0,0.2732792,-0.055017732,0.0,0.0,0.0,2.8143768,0.43496066,0.3239625,-0.22194639,-0.43496066,0.09821539,0.0,0.43496066,-0.6933609,-0.44389278,1.341286,-0.43496066,0.19643079,0.0,0.0,0.0
0.0,-0.6,0.0,0.26302668,-0.06001916,0.0,0.0,0.0,3.180356,0.38157755,0.23108912,-0.18447642,-0.38157755,0.10131024,0.0,0.38157755,-0.94470835,-0.36895284,1.4068866,-0.38157755,0.20262048,0.0,0.0,0.0
0.0,-0.5875,0.0,0.24988243,-0.06420187,0.0,0.0,0.0,3.4644785,0.30731764,0.15265822,-0.13728288,-0.30731767,0.10064937,0.0,0.30731764,-1.14802,-0.27456576,1.4533365,-0.30731767,0.20129874,0.0,0.0,0.0
0.0,-0.575,0.0,0.23459102,-0.06732831,0.0,0.0,0.0,3.6382334,0.21592218,0.09865874,-0.08396175,-0.21592219,0.09582221,0.0,0.21592218,-1.280226,-0.1679235,1.4775435,-0.21592219,0.19164442,0.0,0.0,0.0
0.0,-0.5625,0.0,0.21816759,-0.069278575,0.0,0.0,0.0,3.6839812,0.11277689,0.07589108,-0.029004278,-0.11277689,0.08681569,0.0,0.11277689,-1.3263063,-0.058008555,1.4780885,-0.11277689,0.17363138,0.0,0.0,0.0
0.0,-0.54999995,0.0,0.20182285,-0.06988351,0.0,0.0,0.0,3.59798,0.004196913,0.08680427,0.022840187,-0.004196921,0.07404088,0.0,0.004196913,-1.2818832,0.045680374,1.4554918,-0.004196921,0.14808176,0.0,0.0,0.0
0.0,-0.5375,0.0,0.18637581,-0.06912872,0.0,0.0,0.0,3.3908882,-0.10341597,0.12920189,0.0672697,0.10341599,0.05831097,0.0,-0.10341597,-1.1537902,0.1345394,1.412194,0.10341599,0.11662194,0.0,0.0,0.0
0.0,-0.525,0.0,0.17283285,-0.0675932,0.0,0.0,0.0,3.0856764,-0.20438932,0.1969096,0.1010665,0.2043893,0.040727124,0.0,-0.20438932,-0.95844054,0.202133,1.3522598,0.2043893,0.08145425,0.0,0.0,0.0
0.0,-0.5125,0.0,0.16223621,-0.06446674,0.0,0.0,0.0,2.7135386,-0.29439133,0.2811502,0.12252345,0.29439136,0.02252546,0.0,-0.29439133,-0.7185629,0.2450469,1.2808633,0.29439136,0.04505092,0.0,0.0,0.0
0.0,-0.5,0.0,0.1548751,-0.060248118,0.0,0.0,0.0,2.3088298,-0.37078735,0.37225085,0.1315949,0.37078738,0.0049043116,0.0,-0.37078735,-0.45914748,0.2631898,1.2036492,0.37078738,0.009808623,0.0,0.0,0.0
0.0,-0.4875,0.0,0.15062398,-0.0552264,0.0,0.0,0.0,1.9042602,-0.43267053,0.46122468,0.12974131,0.43267053,-0.011138927,0.0,-0.43267053,-0.20363425,0.25948262,1.1260836,0.43267053,-0.022277854,0.0,0.0,0.0
0.0,-0.475,0.0,0.14955455,-0.04953046,0.0,0.0,0.0,1.5272517,-0.4806601,0.54089147,0.119549215,0.4806601,-0.024918286,0.0,-0.4806601,0.028886726,0.23909843,1.0528963,0.4806601,-0.049836572,0.0,0.0,0.0
0.0,-0.4625,0.0,0.15135995,-0.043326456,0.0,0.0,0.0,1.1980233,-0.51651645,0.6063772,0.10421183,0.51651645,-0.03610932,0.0,-0.51651645,0.22503088,0.20842366,0.98772347,0.51651645,-0.07221864,0.0,0.0,0.0
0.0,-0.45,0.0,0.15538935,-0.036287762,0.0,0.0,0.0,0.9293704,-0.5426704,0.6549993,0.08699917,0.5426705,-0.044731643,0.0,-0.5426704,0.3770776,0.17399834,0.932921,0.5426705,-0.089463286,0.0,0.0,0.0
0.0,-0.4375,0.0,0.16090986,-0.029591333,0.0,0.0,0.0,0.7277605,-0.561739,0.6857419,0.07081263,0.56173897,-0.0510751,0.0,-0.561739,0.48189855,0.14162526,0.88958526,0.56173897,-0.1021502,0.0,0.0,0.0
0.0,-0.42499998,0.0,0.16723323,-0.022885863,0.0,0.0,0.0,0.5950896,-0.5760695,0.6985549,0.057889782,0.57606953,-0.055594143,0.0,-0.5760695,0.5393989,0.115779564,0.8577109,0.57606953,-0.111188285,0.0,0.0,0.0
0.0,-0.4125,0.0,0.17453705,-0.01498597,0.0,0.0,0.0,0.53047806,-0.5873393,0.69371146,0.049669895,0.5873393,-0.058794532,0.0,-0.5873393,0.55100644,0.09933979,0.8364165,0.5873393,-0.117589064,0.0,0.0,0.0
0.0,-0.39999998,0.0,0.18119633,-0.007749408,0.0,0.0,0.0,0.5316021,-0.5962275,0.6714138,0.046804633,0.5962275,-0.061136458,0.0,-0.5962275,0.5186186,0.093609266,0.824209,0.5962275,-0.122272916,0.0,0.0,0.0
0.0,-0.3875,0.0,0.1873337,-0.00036937383,0.0,0.0,0.0,0.59531176,-0.6021958,0.63170254,0.04926429,0.6021958,-0.0629712,0.0,-0.6021958,0.44417742,0.09852858,0.8192277,0.6021958,-0.1259424,0.0,0.0,0.0
0.0,-0.375,0.0,0.1922964,0.0070973802,0.0,0.0,0.0,0.7175096,-0.6034076,0.5746721,0.0564907,0.6034076,-0.0645162,0.0,-0.6034076,0.32989645,0.1129814,0.8194477,0.6034076,-0.1290324,0.0,0.0,0.0
0.0,-0.3625,0.0,0.19534536,0.015021192,0.0,0.0,0.0,0.89249057,-0.5968357,0.500902,0.06755255,0.59683573,-0.06586928,0.0,-0.5968357,0.17894253,0.1351051,0.8228615,0.59683573,-0.13173856,0.0,0.0,0.0
0.0,-0.34999996,0.0,0.19654232,0.022423027,0.0,0.0,0.0,1.1120672,-0.5786009,0.41196963,0.08127317,0.5786008,-0.067046896,0.0,-0.5786009,-0.0036951886,0.16254634,0.82763445,0.5786008,-0.13409379,0.0,0.0,0.0
0.0,-0.33749998,0.0,0.19498678,0.029433493,0.0,0.0,0.0,1.3648549,-0.54453444,0.31088257,0.09632098,0.54453444,-0.068035536,0.0,-0.54453444,-0.21046922,0.19264196,0.8322343,0.54453444,-0.13607107,0.0,0.0,0.0
0.0,-0.325,0.0,0.19092064,0.03597531,0.0,0.0,0.0,1.6360849,-0.49093446,0.20228617,0.11126656,0.49093455,-0.068836585,0.0,-0.49093446,-0.43097958,0.22253312,0.8355519,0.49093455,-0.13767317,0.0,0.0,0.0
0.0,-0.3125,0.0,0.18400069,0.04171507,0.0,0.0,0.0,1.9081485,-0.41541067,0.09235299,0.12462124,0.41541058,-0.06949178,0.0,-0.41541067,-0.65229315,0.24924248,0.8369991,0.41541058,-0.13898356,0.0,0.0,0.0
0.0,-0.29999995,0.0,0.17428325,0.046368804,0.0,0.0,0.0,2.161934,-0.31765926,-0.011695981,0.13488103,0.3176593,-0.07007972,0.0,-0.31765926,-0.85994726,0.26976207,0.8365553,0.3176593,-0.14015944,0.0,0.0,0.0
