flow_time,time_step,x_core,y_core,core_radius,separation,core_area,angle_rad,surface_circulation,merged,core_0_x,core_0_y,core_1_x,core_1_y
0.0,0,0.00023880725416475205,0.499790560808663,0.11065711120994237,nan,nan,nan,0.990187655724585,False,0.00023880725416475205,0.499790560808663,nan,nan
2.7,6,0.3991323296386397,0.5013798843133849,0.2827396983911232,nan,nan,nan,0.9900466596745612,False,0.3991323296386397,0.5013798843133849,nan,nan
5.4,12,0.7879187851037682,0.5020471172469533,0.31778498744641026,nan,nan,nan,0.9914220168482127,False,0.7879187851037682,0.5020471172469533,nan,nan
8.1,18,1.1758631747333181,0.5051423447428973,0.3359963433337802,nan,nan,nan,0.9931957632500206,False,1.1758631747333181,0.5051423447428973,nan,nan
10.8,24,1.5522974866334087,0.515527148607537,0.3426915186975366,nan,nan,nan,0.9945543480945606,False,1.5522974866334087,0.515527148607537,nan,nan
13.5,30,1.9216738175608765,0.5228601614800421,0.3444381634266056,nan,nan,nan,0.996043246506573,False,1.9216738175608765,0.5228601614800421,nan,nan
16.2,36,2.2963290428121668,0.5295770767871518,0.3453074992050256,nan,nan,nan,0.9968274614151063,False,2.2963290428121668,0.5295770767871518,nan,nan
18.9,42,2.657750988234495,0.5460480788444507,0.3495080945198453,nan,nan,nan,0.9959361867288643,False,2.657750988234495,0.5460480788444507,nan,nan
21.6,48,2.998667383618418,0.5713270495541988,0.349270943758834,nan,nan,nan,0.9948807400283038,False,2.998667383618418,0.5713270495541988,nan,nan
24.3,54,3.315328413361317,0.5969672668869235,0.3502532218446304,nan,nan,nan,0.994786013179225,False,3.315328413361317,0.5969672668869235,nan,nan
27.0,60,3.616814277396501,0.6118872648472444,0.35098826858923865,nan,nan,nan,0.9950474093267894,False,3.616814277396501,0.6118872648472444,nan,nan
29.7,66,3.918266331528055,0.6274287721366921,0.34878217533798495,nan,nan,nan,0.9955404313135182,False,3.918266331528055,0.6274287721366921,nan,nan
