time,step,surface,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.0125,1,flat_plate,-995.7775609939658,79.11305587474406,-1.9915551219879317,0.1582261117494881,224,0.0,0.0,0.0,-7.975726127624512,0.0,-998.8834838867188,-6.055552043449097e-05,527.9865320138633,2.1248753788232974e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.025,2,flat_plate,-139.2054204637074,3.8420562994141867,-0.2784108409274148,0.007684112598828373,224,0.0,0.0,0.0,-8.305115699768066,0.0,-139.01055908203125,7.285576178883701e-05,25.91533274833637,3.863695893606411e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.0375,3,flat_plate,-169.7159125527284,6.043488738271971,-0.33943182510545683,0.012086977476543942,224,0.0,0.0,0.0,-8.771224975585938,0.0,-169.59681701660156,-0.00015754354738461984,45.563647897244664,9.283874904445454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.05,4,flat_plate,-182.5055734782361,6.67258944287509,-0.3650111469564722,0.013345178885750179,224,0.0,0.0,0.0,-9.259210586547852,0.0,-182.39263916015625,0.00010343737716311807,52.683079145965166,3.1554503584271115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.0625,5,flat_plate,-185.67490855264117,6.497486261917389,-0.37134981710528236,0.012994972523834778,224,0.0,0.0,0.0,-9.70987319946289,0.0,-185.53465270996094,-3.500898533204122e-05,53.1624663551047,-5.933380515916152e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.075,6,flat_plate,-186.3545046059767,6.1533717880543755,-0.3727090092119534,0.012306743576108751,224,0.0,0.0,0.0,-10.111908912658691,0.0,-186.18167114257812,-0.0001566240336021707,52.075393068837,1.1258758765217425e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.0875,7,flat_plate,-187.08272367504713,5.855226373729752,-0.37416544735009427,0.011710452747459504,224,0.0,0.0,0.0,-10.47238826751709,0.0,-186.88113403320312,0.0003669593218322831,51.210646062827436,-6.502750787831454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1,8,flat_plate,-188.15788848160176,5.62134869732746,-0.3763157769632035,0.01124269739465492,224,0.0,0.0,0.0,-10.79908275604248,0.0,-187.93182373046875,-0.00041791000459490135,50.738212018157355,8.470436551775637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1125,9,flat_plate,-189.33667971253269,5.4257391620882185,-0.37867335942506536,0.010851478324176437,224,0.0,0.0,0.0,-11.096686363220215,0.0,-189.08908081054688,0.00010011799594877857,50.461126782902284,8.791655768279269e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.125,10,flat_plate,-190.48501673034107,5.252758506115711,-0.38097003346068214,0.010505517012231423,224,0.0,0.0,0.0,-11.36909294128418,0.0,-190.2179718017578,7.024510698450115e-05,50.2728191192291,6.424764070834046e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1375,11,flat_plate,-191.62005558650804,5.100995530511022,-0.3832401111730161,0.010201991061022044,224,0.0,0.0,0.0,-11.619203567504883,0.0,-191.33546447753906,1.7424065188009763e-05,50.16376580105862,1.6065550083738112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.15,12,flat_plate,-192.71596904852973,4.965928504682442,-0.38543193809705945,0.009931857009364884,224,0.0,0.0,0.0,-11.849271774291992,0.0,-192.41543579101562,-0.0001578500178620601,50.10585284962144,4.434911716850662e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1625,13,flat_plate,-193.73243703677008,4.8416681772234575,-0.38746487407354013,0.009683336354446915,224,0.0,0.0,0.0,-12.061650276184082,0.0,-193.41720581054688,5.8767833536421676e-05,50.06544367421884,-6.340418882786608e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.175,14,flat_plate,-194.6941651402572,4.728749525181438,-0.38938833028051445,0.009457499050362876,224,0.0,0.0,0.0,-12.257959365844727,0.0,-194.3654327392578,2.7312819602443028e-05,50.052208628869266,6.685255609876345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.1875,15,flat_plate,-195.6339630320823,4.628042230063358,-0.3912679260641646,0.009256084460126717,224,0.0,0.0,0.0,-12.440192222595215,0.0,-195.29287719726562,6.030450929195297e-05,50.07309760892531,2.1624817040429706e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.2,16,flat_plate,-196.53161972893875,4.536308578053232,-0.3930632394578775,0.009072617156106464,224,0.0,0.0,0.0,-12.60981273651123,0.0,-196.1791229248047,0.00012666890994239566,50.112662938961876,1.1792952753992073e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.2125,17,flat_plate,-197.3638794617344,4.451323446871638,-0.3947277589234688,0.008902646893743276,224,0.0,0.0,0.0,-12.767010688781738,0.0,-197.0008087158203,-0.00035517477117430474,50.15267709183536,-4.4095138966408765e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.225,18,flat_plate,-198.09946391238054,4.3681944599431946,-0.39619892782476107,0.008736388919886389,224,0.0,0.0,0.0,-12.913933753967285,0.0,-197.72634887695312,0.00022261491828956537,50.17028127948288,2.0850078467655325e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.2375,19,flat_plate,-198.8843756563522,4.299174406912186,-0.3977687513127044,0.008598348813824373,224,0.0,0.0,0.0,-13.051100730895996,0.0,-198.50225830078125,0.00019196415636635322,50.24927549727727,4.569057127108006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.25,20,flat_plate,-199.57455638414902,4.2309715077457195,-0.39914911276829806,0.00846194301549144,224,0.0,0.0,0.0,-13.179197311401367,0.0,-199.18386840820312,-0.0003371972040184801,50.29890644932311,2.6085580186055793e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.2625,21,flat_plate,-200.21626120268525,4.166765230548156,-0.4004325224053705,0.008333530461096313,224,0.0,0.0,0.0,-13.299087524414062,0.0,-199.81753540039062,7.713707741530129e-05,50.34465284548787,2.878945324904722e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.275,22,flat_plate,-200.85187495526154,4.108978091617571,-0.40170374991052304,0.008217956183235143,224,0.0,0.0,0.0,-13.412052154541016,0.0,-200.44569396972656,-5.0810602438389196e-05,50.41152866207267,8.487052536891235e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.2875,23,flat_plate,-201.44314327942172,4.054896054576093,-0.40288628655884345,0.008109792109152187,224,0.0,0.0,0.0,-13.517460823059082,0.0,-201.02999877929688,-7.200955262653963e-05,50.470058869119384,8.94594608016018e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
0.3,24,flat_plate,-202.00566776692898,4.004418429206796,-0.404011335533858,0.008008836858413592,224,0.0,0.0,0.0,-13.61677360534668,0.0,-201.5859832763672,0.00020376225676521642,50.53412340113573,9.860923330757762e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000596046448,-6.988644827288226e-07,0.0
