time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited,peak_saddle_contrast,peak_saddle_contrast_standard_error,peak_saddle_signal_to_noise,orientation_anisotropy,is_peak_coalesced,vortex_centre_0_x_standard_error,vortex_centre_0_x_ci_lower,vortex_centre_0_x_ci_upper,vortex_centre_0_y_standard_error,vortex_centre_0_y_ci_lower,vortex_centre_0_y_ci_upper,vortex_centre_1_x_standard_error,vortex_centre_1_x_ci_lower,vortex_centre_1_x_ci_upper,vortex_centre_1_y_standard_error,vortex_centre_1_y_ci_lower,vortex_centre_1_y_ci_upper,vortex_separation_standard_error,vortex_separation_ci_lower,vortex_separation_ci_upper,core_radius_0_standard_error,core_radius_0_ci_lower,core_radius_0_ci_upper,core_radius_1_standard_error,core_radius_1_ci_lower,core_radius_1_ci_upper,mean_core_radius_standard_error,mean_core_radius_ci_lower,mean_core_radius_ci_upper,angle_radians_standard_error,angle_radians_ci_lower,angle_radians_ci_upper,peak_saddle_contrast_ci_lower,peak_saddle_contrast_ci_upper,ensemble_size,pair_resolved_leave_one_out_fraction
0.193999999998,6,-0.027908950016416353,0.4945035145200532,0.024138331413269043,-0.500860333442688,0.9967236875560928,0.13653844558734884,0.1376511424468845,0.13709479401711666,1.6230384522082133,False,False,False,22.386172198652474,0.1068285196781754,209.55234720189176,,False,0.001413659966757003,-0.0309409490943591,-0.024876950938473606,0.002865526959642623,0.4883575704431421,0.5006494585969643,0.0,0.024138331413269043,0.024138331413269043,0.0,-0.500860333442688,-0.500860333442688,0.00293591857617993,0.9904267684770914,1.003020606635094,0.005036522802209348,0.12573617852777577,0.14734071264692192,0.0004128491017045037,0.13676566918942987,0.13853661570433914,0.0025267352947553616,0.1316754857930333,0.14251410224120004,0.0012639967333888463,1.6203274488408692,1.6257494555755574,22.157047811756758,22.61529658554819,15,1.0
0.387999999996,12,-0.050861477851867676,0.49288713932037354,0.05226325988769531,-0.4979306533932686,0.9961699703824581,0.1471555523263432,0.1413595635660911,0.14425755794621714,1.67450335133951,False,False,False,20.29273715548841,0.10475300048013118,193.7201394430351,,False,0.0,-0.050861477851867676,-0.050861477851867676,0.0,0.49288713932037354,0.49288713932037354,0.0,0.05226325988769531,0.05226325988769531,0.0,-0.4979306533932686,-0.4979306533932686,1.2462222543165673e-15,0.9961699703824555,0.9961699703824608,0.0006160812950411111,0.14583418936606385,0.14847691528662255,0.0006153647474971122,0.1400397374474454,0.1426793896847368,0.0004606530386377317,0.14326955544119804,0.14524556045123624,0.0,1.67450335133951,1.67450335133951,20.06806431453918,20.517409996437642,15,1.0
0.581999999994,18,-0.0747007029397147,0.4942264216286795,0.07637034143720355,-0.49416392190115793,0.9998689572299777,0.14614591714759692,0.1479346974439436,0.14704030729577028,1.7224680189380204,False,False,False,18.593259856207524,0.12195684218959715,131.32916904625765,,False,1.0385185452638061e-16,-0.07470070293971492,-0.07470070293971448,4.1540741810552243e-16,0.49422642162867864,0.4942264216286804,0.0036889865557000606,0.0684582521806303,0.08428243069377679,0.003859272963553561,-0.5024412391784288,-0.48588660462388716,0.0043561222059532315,0.9905260043117061,1.0092119101482493,0.0010536685050819671,0.14388602296441885,0.148405811330775,0.0020356920636525914,0.14356857220512162,0.1523008226827656,0.0010703477432521453,0.14474463970460022,0.14933597488694034,0.003086968913841357,1.7158471291055974,1.7290889087704433,18.331688444578784,18.854831267836264,15,1.0
0.775999999992,24,-0.10069687742935984,0.4874595215446071,0.09913814067840576,-0.4914853572845459,0.9991331794350321,0.1550107371025925,0.1556159748469032,0.15531335597474785,1.772162810083091,False,False,False,16.957301646302618,0.13917453815925862,115.66035798455648,,False,1.0385185452638061e-16,-0.10069687742936007,-0.10069687742935962,2.0770370905276122e-16,0.48745952154460664,0.48745952154460753,0.001631091487662429,0.09563979736889133,0.10263648398792019,0.00278669434917354,-0.49746222222794906,-0.48550849234114274,0.002928198843017469,0.9928528175369519,1.0054135413331122,0.000765107836068197,0.15336974400097184,0.15665173020421316,0.0008719230960692841,0.15374588579756573,0.15748606389624067,0.0004662603979649129,0.15431332688008945,0.15631338506940626,0.0013633718085965575,1.7692386683773307,1.7750869517888515,16.658801949561532,17.255801343043704,15,1.0
0.96999999999,30,-0.12273629506429036,0.48351216316223145,0.12726306915283203,-0.48523537317911786,1.0004856177259118,0.1607185959633297,0.1571633041815833,0.1589409500724565,1.8233506025729562,False,False,False,15.56191222626364,0.15310303971379213,101.64519238077597,,False,0.001565036670302313,-0.12609296488085797,-0.11937962524772275,0.0,0.48351216316223145,0.48351216316223145,0.0017139309843873212,0.12358705279350825,0.13093908551215583,0.0035496723966799244,-0.49284866328198623,-0.4776220830762495,0.0037476899970893245,0.9924476221097119,1.0085236133421118,0.0015347371950139705,0.15742691205801143,0.164010279868648,0.008947228990930032,0.13797340654808432,0.1763532018150823,0.004432240298706466,0.14943474008213806,0.16844716006277496,0.0020553262573956748,1.818942366176766,1.8277588389691464,15.233538864805748,15.890285587721532,15,1.0
1.163999999988,36,-0.1510695563422309,0.47559551662868926,0.14819324848263762,-0.47491563198178316,0.9965087405459357,0.16938105876849852,0.16782416389539073,0.16860261133194462,1.8758152965342099,False,False,False,14.575400686073177,0.13055184303105227,111.64260741973621,,False,0.0041859762466135465,-0.16004758247190778,-0.14209153021255402,0.0020117418520772964,0.4712807594848268,0.47991027377255174,0.0020615434848948932,0.14377167745967137,0.15261481950560388,0.002936802752621656,-0.48121444743064645,-0.46861681653291987,0.003742633016431466,0.9884815910745319,1.0045358900173396,0.004296274120638953,0.1601664672269063,0.17859565031009073,0.001591881052026842,0.16440991860625498,0.17123840918452649,0.002351576280572567,0.16355898182974932,0.17364624083413993,0.005415912409315155,1.8641993196957818,1.887431273372638,14.295394831057042,14.855406541089312,15,1.0
1.357999999986,42,-0.17273616790771484,0.4663926414821459,0.17291512696639352,-0.4698821513549141,0.9980407333121367,0.1729136781664232,0.1725994247142677,0.17275655144034546,1.924452318912468,False,False,False,13.618957525618754,0.11746188136982626,107.35019879409091,,False,0.0015333983858396817,-0.17602498035293845,-0.16944735546249123,0.0044692437258010195,0.45680706703398766,0.4759782159303041,0.00286589367949348,0.16676839635362814,0.1790618575791589,0.0046002556507538615,-0.4797487184356697,-0.46001558427415856,0.006129045078287253,0.9848952390185781,1.0111862276056953,0.003603268300863682,0.16518543628173457,0.18064192005111182,0.00469102829730526,0.16253816966956167,0.18266067975897374,0.00203105997594524,0.16840036104157546,0.17711274183911546,0.00579801145206863,1.9120168211336763,1.9368878166912598,13.36702684611897,13.870888205118538,15,1.0
1.551999999984,48,-0.19553022758633481,0.45887987286436793,0.19497123029496935,-0.46127710077497697,0.9995900383379889,0.1828845342346279,0.17547910375033085,0.17918181899247937,1.9721465383573114,False,False,False,12.570581182938584,0.18516619935538217,67.94926302164987,,False,0.0018386930671980977,-0.19947383200002805,-0.19158662317264158,0.0007833868349681842,0.4571996752092381,0.46056007051949777,0.004053491357657363,0.18627735599147596,0.20366510459846274,0.004544620513528721,-0.47102434235403157,-0.45152985919592237,0.0028216573479185126,0.9935381852203078,1.00564189145567,0.007101458029215912,0.1676534215887586,0.19811564688049718,0.008602330404287139,0.15702894001414522,0.19392926748651648,0.004767175250041262,0.16895724497721964,0.1894063930077391,0.006519903547405102,1.9581627360223288,1.9861303406922939,12.173439183508826,12.967723182368342,15,1.0
1.745999999982,54,-0.22076236155995152,0.4493017238483094,0.2195128345489502,-0.4509854602813721,1.0021772608759805,0.1865051921226825,0.17644909547117765,0.18147714379693008,2.025636436228602,False,False,False,11.652408919300973,0.16864603503488254,69.42218009473632,,False,0.0017231273091269802,-0.2244581020741547,-0.21706662104574834,0.0010525506715849094,0.4470442271795351,0.4515592205170837,0.003855753036930799,0.2112430667634424,0.22778260233445802,0.0037542983509807246,-0.4590376294070273,-0.4429332911557169,0.0027613307825033405,0.9962547953727297,1.0080997263792313,0.0015708775416114582,0.18313599488308518,0.1898743893622798,0.0030341197414521398,0.1699415558401625,0.18295663510219282,0.0015615963414527673,0.17812785275188103,0.18482643484197914,0.0047017741794458156,2.015552133558931,2.035720738898273,11.290699148388036,12.014118690213909,15,1.0
1.93999999998,60,-0.2451497768533641,0.436637282371521,0.24419458996165883,-0.44034912369467993,1.0042724061520893,0.18779301655353275,0.18841058295440857,0.18810179975397068,2.0797486021257794,False,False,False,11.051813567543205,0.18141747060355057,60.580314064092676,,False,0.004887459204256864,-0.25563233429239557,-0.23466721941433263,0.0,0.436637282371521,0.436637282371521,0.00523952179193435,0.2329569333712628,0.2554322465520549,0.0033720181659657213,-0.4475813833684602,-0.43311686402089966,0.003871880689548491,0.9959680479919397,1.012576764312239,0.010134849099555322,0.16605592712075076,0.20953010598631475,0.004783719712053629,0.17815052459726596,0.19867064131155118,0.005758754505914533,0.1757504997506985,0.20045309975724285,0.006603026621812798,2.0655865185273483,2.0939106857242105,10.66271179163699,11.440915343449419,15,1.0
2.133999999978,66,-0.26529545632619705,0.4216075586894202,0.26601271629333495,-0.4211730360984802,0.9962768215929514,0.19351200280004305,0.1955440587832062,0.19452803079162462,2.133285742844849,False,False,False,10.3166603788511,0.16850924446238177,60.1020168863885,,False,0.002727552380647187,-0.27114547436280767,-0.25944543828958644,0.004530602989872284,0.4118903817085015,0.43132473567033885,0.004638529502431414,0.25606405996500603,0.27596137262166387,0.003327221851234899,-0.42830921723275805,-0.4140368549642024,0.004333578583422325,0.9869822199361815,1.0055714232497213,0.018447638977487375,0.15394575229761454,0.23307825330247156,0.004415358798007469,0.18607405601085902,0.20501406155555335,0.008458334537818576,0.17638670747295596,0.21266935411029328,0.006944060124070065,2.1183922151306427,2.1481792705590554,9.955243994537097,10.678076763165103,15,1.0
