time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.00015625,2,1461.0950758762722,-1461.0950758762722,0.0,8.121639e-05,6.2913296e-06,2.7493432,0.21992850019330315,-0.4128640222889611,-0.015160545441509306,2.749343156814575,-2.749343156814575,0.3920000000000001,0.0048002560667529896,973.9794511791489,-5484.959283340176,-67.14027384226853,0.004441541318938676,0.0011998433191511497,-67.11568903636622,2.2213498596102e-08,-2.4558630684623495e-08,0.0,100,-6.348108297621922,-6.348108297621922,0.0
0.0003125,4,1394.4671250150684,-1394.4671250150684,0.0,-0.0006791095,-7.932568e-05,2.6239693,0.23521810301629917,-0.37946669431232244,-0.014586663602473607,2.623969316482544,-2.623969316482544,0.3920000000000001,0.0048002560667529896,1041.6912709442086,-5041.270867215576,-64.59877004383226,-0.01017813477912419,-0.01015375655322822,-64.81756183300148,2.223532646894455e-08,-1.656584913689585e-08,0.0,200,-6.130742511122429,-6.130742511122429,0.0
0.00046875,6,1361.6159985478632,-1361.6159985478632,0.0,0.000378574,6.924562e-05,2.5621533,0.2534196727063934,-0.3547103088166635,-0.014247562631823217,2.5621533393859863,-2.5621533393859863,0.3920000000000001,0.0048002560667529896,1122.2990813997667,-4712.37864334598,-63.09702117091179,-0.004161914972698471,0.0008367802181677482,-62.973658661129164,2.4694600142538548e-08,-2.2988118075772945e-08,0.0,300,-5.956337080511437,-5.956337080511437,0.0
0.000625,8,1352.8804053966473,-1352.8804053966473,0.0,-0.00017102304,-4.245223e-05,2.5457156,0.27430662918184523,-0.3352125231572786,-0.013949378248280611,2.545715570449829,-2.545715570449829,0.3920000000000001,0.0048002560667529896,1214.7994457767472,-4453.34769203153,-61.77647625755243,0.0019195230550674393,0.00015388617059786352,-61.8333327544292,3.1403033062815666e-08,-3.8046927386403695e-08,0.0,400,-5.848478792978961,-5.848478792978961,0.0
0.00078125,10,1357.1842799076417,-1357.1842799076417,0.0,0.00018590034,5.9179867e-05,2.5538142,0.2965836892040581,-0.3175606994666872,-0.013709493589234529,2.553814172744751,-2.553814172744751,0.3920000000000001,0.0048002560667529896,1313.4560486056175,-4218.840617080276,-60.71411858968017,0.0019167035914472485,0.00537187308754859,-60.651102207171675,5.086621968075633e-08,-4.347386806102804e-08,0.0,500,-5.736659127328,-5.736659127328,0.0
0.0009375,12,1366.647659657749,-1366.647659657749,0.0,0.00052016694,0.0002060814,2.5716214,0.31892858504258403,-0.2995561192136553,-0.013644015675082213,2.5716214179992676,-2.5716214179992676,0.3920000000000001,0.0048002560667529896,1412.4130703937626,-3979.6471192937515,-60.42414187982049,0.011692895636877003,0.021235859583444323,-60.244775674773244,5.589390639215708e-08,-5.280206494262529e-08,0.0,600,-5.698226338407931,-5.698226338407931,0.0
0.00109375,14,1377.088179075449,-1377.088179075449,0.0,-0.000101019745,-4.6828944e-05,2.5912673,0.34041751189185815,-0.2801819184932499,-0.013481693951107288,2.5912673473358154,-2.5912673473358154,0.3920000000000001,0.0048002560667529896,1507.5793319773634,-3722.2580120774583,-59.70528087048067,0.005734031776096313,0.006215896926890445,-59.74164364842537,7.342896424233913e-08,-7.049396089087168e-08,0.0,700,-5.650636932841684,-5.650636932841684,0.0
0.00125,16,1386.9737358707353,-1386.9737358707353,0.0,-0.00044473453,-0.00024540053,2.609869,0.3605830004597836,-0.25916549923357385,-0.013447072852678868,2.6098690032958984,-2.6098690032958984,0.3920000000000001,0.0048002560667529896,1596.8845901448333,-3443.051789937206,-59.55195722931141,0.0038260604662613135,0.0002258330301161564,-59.71615440840118,9.752693586051464e-08,-9.517612653553442e-08,0.0,800,-5.648226774545737,-5.648226774545737,0.0
0.00140625,18,1395.8480696775543,-1395.8480696775543,0.0,-4.260936e-05,-2.663667e-05,2.6265678,0.37917462730797874,-0.2365284841185229,-0.013396686364240459,2.626567840576172,-2.626567840576172,0.3920000000000001,0.0048002560667529896,1679.2198149938956,-3142.3157134100306,-59.32881468838128,0.01601842005564999,0.032367338857076586,-59.34544682047667,9.946234058588743e-08,-9.800386635561154e-08,0.0,900,-5.6131631793006775,-5.6131631793006775,0.0
0.0015625,20,1403.6667074638365,-1403.6667074638365,0.0,0.0002992741,0.00022333713,2.6412802,0.3960355213093082,-0.21240744649020804,-0.013301441067162915,2.641280174255371,-2.641280174255371,0.3920000000000001,0.0048002560667529896,1753.8902841298675,-2821.864179440754,-58.90700959220936,0.004211473087531086,0.011132231426122817,-58.787826387986485,7.806738722138107e-08,-7.742982433001089e-08,0.0,1000,-5.560421673386887,-5.560421673386887,0.0
0.00171875,22,1410.5781460774056,-1410.5781460774056,0.0,0.00028758007,0.00024355136,2.6542854,0.41109475723524846,-0.18696620029487468,-0.013356919611840027,2.654285430908203,-2.654285430908203,0.3920000000000001,0.0048002560667529896,1820.5818967650328,-2483.873480408203,-59.15270290821588,0.006681629332011494,0.020541290558460795,-59.03143010700724,8.578354027122259e-08,-8.420663988317756e-08,0.0,1100,-5.58346234388404,-5.58346234388404,0.0
0.001875,24,1416.7011069742437,-1416.7011069742437,0.0,5.3133845e-05,5.016355e-05,2.665807,0.42427640813993844,-0.16037263387692613,-0.013313992694251214,2.665807008743286,-2.665807008743286,0.3920000000000001,0.0048002560667529896,1878.9584014131376,-2130.574037670224,-58.96259596165272,0.005156299513488137,0.018130487770900483,-58.938493368258875,6.311893230304122e-08,-6.22083646817373e-08,0.0,1200,-5.574673364271919,-5.574673364271919,0.0
0.00203125,26,1422.1750910327246,-1422.1750910327246,0.0,7.4416224e-05,8.11521e-05,2.6761074,0.435532385125949,-0.13279222514448333,-0.01327683694584309,2.676107406616211,-2.676107406616211,0.3920000000000001,0.0048002560667529896,1928.8068306875782,-1764.1642495839894,-58.798047322386374,0.0012070204314141313,0.006734839855675592,-58.76222578720491,6.502523319795728e-08,-6.419684694947136e-08,0.0,1300,-5.558001435904966,-5.558001435904966,0.0
0.0021875,28,1427.1143850760031,-1427.1143850760031,0.0,-9.510157e-05,-0.0001218824,2.6854017,0.44482399994139094,-0.10438528742750995,-0.013227865199924962,2.685401678085327,-2.685401678085327,0.3920000000000001,0.0048002560667529896,1969.955849075636,-1386.7739023259564,-58.58117013652506,-0.0019266119921696342,-0.006935196363280317,-58.62997457662637,6.003392627462745e-08,-5.970932903665016e-08,0.0,1400,-5.545490437344084,-5.545490437344084,0.0
0.00234375,30,1431.596278419073,-1431.596278419073,0.0,-0.00017751737,-0.0002591759,2.6938353,0.4521149169668111,-0.07530419346795601,-0.013223093586423526,2.6938352584838867,-2.6938352584838867,0.3920000000000001,0.0048002560667529896,2002.2445399764058,-1000.4272901924727,-58.56003848012181,0.001078340111788612,-0.0012322009797087093,-58.659897624583564,6.568734534084797e-08,-5.957448223625761e-08,0.0,1500,-5.548322266925448,-5.548322266925448,0.0
0.0025,32,1435.7260619156389,-1435.7260619156389,0.0,-0.0001837478,-0.00030848125,2.7016063,0.45738819225791094,-0.045703832630706334,-0.013157359034475128,2.701606273651123,-2.701606273651123,0.3920000000000001,0.0048002560667529896,2025.5978651226587,-607.1821411858608,-58.26892521933962,0.003071378666849947,0.010896387820288983,-58.38358271419844,6.688424036838114e-08,-6.067565294642918e-08,0.0,1600,-5.522186922521074,-5.522186922521074,0.0
0.00265625,34,1439.5373120713946,-1439.5373120713946,0.0,-0.00021167533,-0.00041343513,2.708778,0.46061852708877865,-0.01573163806002448,-0.013149424922241068,2.708777904510498,-2.708777904510498,0.3920000000000001,0.0048002560667529896,2039.9037861057423,-208.99712632041084,-58.233788062161125,0.006351172084504416,0.030631515902125293,-58.38254747160199,4.7733919927850366e-08,-4.5140602367155225e-08,0.0,1700,-5.522089576544984,-5.522089576544984,0.0
0.0028125,36,1443.099335862244,-1443.099335862244,0.0,5.5103854e-05,0.00012335813,2.7154806,0.46179892327179933,0.014460892918689074,-0.013109915131543998,2.7154805660247803,-2.7154805660247803,0.3920000000000001,0.0048002560667529896,2045.1313106216733,192.1150901451957,-58.058814267380036,-0.00155109166040156,-0.0057779327288957245,-58.014401181097384,4.003777576144785e-08,-3.7605850877753255e-08,0.0,1800,-5.4872679064380225,-5.4872679064380225,0.0
0.00296875,38,1446.4592670999546,-1446.4592670999546,0.0,-8.6538355e-05,-0.00024012101,2.721803,0.46093591954784147,0.044737737060760896,-0.013048143816306255,2.7218029499053955,-2.7218029499053955,0.3920000000000001,0.0048002560667529896,2041.3093962600183,594.3474193915329,-57.78525267049291,0.0012537107489644951,0.005017104808810433,-57.86764420075103,2.6311681722290814e-08,-2.3290795070352033e-08,0.0,1900,-5.4733859067452215,-5.4733859067452215,0.0
0.003125,40,1449.6519493281703,-1449.6519493281703,0.0,-3.7618243e-05,-0.00013366918,2.7278106,0.4580313657770069,0.07495306404827266,-0.013042996689146137,2.7278106212615967,-2.7278106212615967,0.3920000000000001,0.0048002560667529896,2028.4462353456697,995.7624841881411,-57.76245800730849,-0.00033965675451924393,-0.002925335504955052,-57.80669687068026,2.4154360289685428e-08,-1.8509950905354344e-08,0.0,2000,-5.467622232481227,-5.467622232481227,0.0
0.00328125,42,1452.6961347085619,-1452.6961347085619,0.0,-6.9019225e-06,-9.597163e-06,2.7335389,0.4530984244235186,0.1049713845778928,-0.013038133270187897,2.733538866043091,-2.733538866043091,0.3920000000000001,0.0048002560667529896,2006.60011941278,1394.5602892048832,-57.74091977954975,0.0021774475870425165,0.026440727631854958,-57.74760555323262,2.2262611309997737e-08,-1.789506143268227e-08,0.0,2100,-5.462033987283988,-5.462033987283988,0.0
0.0034375,44,1455.68102271286,-1455.68102271286,0.0,-6.6799475e-06,-4.6959613e-05,2.7391555,0.4461773127043106,0.13465257149471366,-0.012998753665667308,2.7391555309295654,-2.7391555309295654,0.3920000000000001,0.0048002560667529896,1975.949155177136,1788.8792245710379,-57.566522529693984,-0.0004406016077324269,-0.028597695567662763,-57.581566663968296,1.539956429041922e-08,-1.0307786624252913e-08,0.0,2200,-5.446328230259219,-5.446328230259219,0.0
0.00359375,46,1458.6375290670624,-1458.6375290670624,0.0,-4.1547704e-05,-0.0005148609,2.7447188,0.43730248496146823,0.1638819757805778,-0.012915282851753964,2.7447187900543213,-2.7447187900543213,0.3920000000000001,0.0048002560667529896,1936.6459277796605,2177.1961612113664,-57.196862128912194,0.0018247729662083335,0.026838975761794153,-57.36231795503537,6.5314225139445625e-09,-1.3566641143825109e-09,0.0,2300,-5.425590514468166,-5.425590514468166,0.0
0.00375,48,1461.5455078677521,-1461.5455078677521,0.0,4.5495644e-06,0.00028937188,2.7501907,0.4264953836587308,0.19250516416151064,-0.012906073090835659,2.7501907348632812,-2.7501907348632812,0.3920000000000001,0.0048002560667529896,1888.7853977145435,2557.4594303583954,-57.15607561021717,-0.00011712051878273616,-0.10527036845312246,-57.06326070330829,3.384229785297066e-09,2.154311840030232e-09,0.0,2400,-5.397303028074884,-5.397303028074884,0.0
0.00390625,50,1464.4137016767893,-1464.4137016767893,0.0,-1.4796238e-05,0.00027278037,2.7555878,0.4138020531518731,0.22042301145648316,-0.012923123606187378,2.7555878162384033,-2.7555878162384033,0.3920000000000001,0.0048002560667529896,1832.5714778731474,2928.352139397255,-57.23158583999636,0.0015432293847063988,-0.04967700775021131,-57.14478915113321,-8.48558556754142e-10,6.941380803482389e-09,0.0,2500,-5.405015973442861,-5.405015973442861,0.0
0.0040625,52,1467.3491752010095,-1467.3491752010095,0.0,1.3138002e-05,-0.00011605391,2.7611115,0.39929807530940215,0.24751580082234131,-0.012830445843256334,2.7611114978790283,-2.7611114978790283,0.3920000000000001,0.0048002560667529896,1768.3388915257299,3288.283832451966,-56.82115137335492,-0.00109336785288423,0.023341496887637623,-56.85879410380039,-2.763044903986156e-09,9.772065379110018e-09,0.0,2600,-5.377966223159954,-5.377966223159954,0.0
0.00421875,54,1470.3291217572998,-1470.3291217572998,0.0,-1.0245123e-05,5.7840603e-05,2.7667189,0.3830308957379383,0.2736553712888035,-0.01285481725886742,2.766718864440918,-2.766718864440918,0.3920000000000001,0.0048002560667529896,1696.2977571692402,3635.5518721752233,-56.92908307834305,-0.0020000509638652673,0.018171714185322586,-56.910032425615995,-8.8457454694435e-09,1.578590858031248e-08,0.0,2700,-5.382810328879728,-5.382810328879728,0.0
0.004375,56,1473.4065035320004,-1473.4065035320004,0.0,1.7446102e-05,-6.9031405e-05,2.7725096,0.3650757281955654,0.2987442635729353,-0.012792119964627445,2.7725095748901367,-2.7725095748901367,0.3920000000000001,0.0048002560667529896,1616.7811678532614,3968.861497653456,-56.65142067360426,-0.0009042785112935316,0.01029287757774642,-56.674203337249864,-7.34871719032526e-09,1.8155128955754662e-08,0.0,2800,-5.360504330088839,-5.360504330088839,0.0
0.00453125,58,1476.6000726867817,-1476.6000726867817,0.0,5.8911603e-05,-0.00018136235,2.778519,0.3455029968928573,0.322679385807114,-0.012720532685040371,2.7785189151763916,-2.7785189151763916,0.3920000000000001,0.0048002560667529896,1530.1010055480895,4286.843118256755,-56.33438791421953,0.0002668843845795271,0.006545478669619553,-56.39523226657743,-1.4963006833568215e-08,2.6445793555041064e-08,0.0,2900,-5.334118985958286,-5.334118985958286,0.0
0.0046875,60,1479.9377040565594,-1479.9377040565594,0.0,-1.4894082e-05,3.976203e-05,2.7847993,0.3243906673353226,0.3453625175118331,-0.012656492198526454,2.784799337387085,-2.784799337387085,0.3920000000000001,0.0048002560667529896,1436.602549743192,4588.19186046309,-56.05077702316518,0.0016965450194511608,-0.017436791726116837,-56.03662175648317,-4.07817424274981e-09,2.2301032576166335e-08,0.0,3000,-5.300200930052627,-5.300200930052627,0.0
0.00484375,62,1483.411161894654,-1483.411161894654,0.0,-2.4202876e-05,5.0857605e-05,2.7913353,0.3018149413980602,0.3666983668421266,-0.012617337997679178,2.791335344314575,-2.791335344314575,0.3920000000000001,0.0048002560667529896,1336.623269481564,4871.641758091212,-55.87737800021422,0.0019036434331780063,-0.011347171838243216,-55.859380799920196,-1.4842953532934189e-09,2.114356112414839e-08,0.0,3100,-5.283435638724455,-5.283435638724455,0.0
0.005,64,1487.2153166378855,-1487.2153166378855,0.0,-5.474499e-05,9.821271e-05,2.7984936,0.2778962703908475,0.3866417257719689,-0.012594558091546052,2.7984936237335205,-2.7984936237335205,0.3920000000000001,0.0048002560667529896,1230.6965976765744,5136.592215863634,-55.77649448373521,0.0014446770477652064,-0.01247521933251273,-55.74047638233814,-5.999027052894235e-09,3.1868665040235555e-08,0.0,3200,-5.272189487794692,-5.272189487794692,0.0
0.00515625,66,1491.1620131505729,-1491.1620131505729,0.0,0.00022250098,-0.00034214347,2.8059201,0.2526820703103281,0.40506339734934255,-0.012434693976788067,2.805920124053955,-2.805920124053955,0.3920000000000001,0.0048002560667529896,1119.0325216938775,5381.32683326326,-55.06851728833595,-0.001849092853835067,0.01324706673968857,-55.19853306980457,-1.4617398846894503e-08,4.180336832249054e-08,0.0,3300,-5.220929097101809,-5.220929097101809,0.0
0.0053125,68,1495.4086175461946,-1495.4086175461946,0.0,-8.609766e-05,0.00011564823,2.813911,0.22628903522751567,0.42192240068798326,-0.01243949385559851,2.813910961151123,-2.813910961151123,0.3920000000000001,0.0048002560667529896,1002.1478350692905,5605.301173186297,-55.08977412101299,-0.010241508265695741,0.04045640359610943,-55.04362613180647,-3.347668098285794e-08,6.516610584483828e-08,0.0,3400,-5.206278549726212,-5.206278549726212,0.0
0.00546875,70,1500.000869894772,-1500.000869894772,0.0,4.3656342e-05,-4.827525e-05,2.8225522,0.19882159565367194,0.43715330386446827,-0.012335858618082132,2.82255220413208,-2.82255220413208,0.3920000000000001,0.0048002560667529896,880.5050207095563,5807.645962902673,-54.63081317838707,0.003995921065962309,-0.012164933774963017,-54.65030818565986,-3.251625457778573e-08,6.867099244800556e-08,0.0,3500,-5.169076010843456,-5.169076010843456,0.0
0.005625,72,1504.79774887239,-1504.79774887239,0.0,-5.9173908e-05,6.168074e-05,2.8315785,0.17034791807428792,0.45065747309831744,-0.012269467333454404,2.831578493118286,-2.831578493118286,0.3920000000000001,0.0048002560667529896,754.4059619816281,5987.050838126111,-54.33679149903238,0.0051278148753138636,-0.012373917381013634,-54.30908645160798,-3.0675437301397324e-08,7.084458353290302e-08,0.0,3600,-5.136801724489796,-5.136801724489796,0.0
0.00578125,74,1509.8131918965066,-1509.8131918965066,0.0,0.00026909835,-0.0002428297,2.841016,0.14097626857287676,0.4623713273636593,-0.012162283460238394,2.8410160541534424,-2.8410160541534424,0.3920000000000001,0.0048002560667529896,624.3301280789431,6142.671115572841,-53.86211500226898,0.0003064998623457972,0.0036892082833153636,-53.97801504436833,-5.135370884090662e-08,9.596468042438744e-08,0.0,3700,-5.105486824864039,-5.105486824864039,0.0
0.0059375,76,1514.8477671936791,-1514.8477671936791,0.0,0.000112732465,-9.082457e-05,2.8504896,0.11079782685708138,0.4721736768399433,-0.012139748747703313,2.850489616394043,-2.850489616394043,0.3920000000000001,0.0048002560667529896,490.6813191525984,6272.896770645441,-53.762317354723955,-0.01816976746517988,0.04195979028662989,-53.80955508974896,-3.464083420112729e-08,9.679544099583381e-08,0.0,3800,-5.089552024851518,-5.089552024851518,0.0
0.00609375,78,1519.5831948306875,-1519.5831948306875,0.0,0.000101237965,-7.111035e-05,2.8594003,0.07993180839256309,0.47990220997024113,-0.012027419748629023,2.8594002723693848,-2.8594002723693848,0.3920000000000001,0.0048002560667529896,353.9874950336977,6375.571470428218,-53.264855057778725,-0.0024308931996666616,0.003630534347666555,-53.305156850344865,-3.846071194857359e-08,1.0104808634281426e-07,0.0,3900,-5.04184731489103,-5.04184731489103,0.0
0.00625,80,1523.3620088149046,-1523.3620088149046,0.0,-4.390211e-05,2.5502595e-05,2.8665109,0.04849108223580291,0.48530775572152757,-0.012096887434064082,2.8665108680725098,-2.8665108680725098,0.3920000000000001,0.0048002560667529896,214.74850972747385,6447.384941085362,-53.5725009430335,-0.014178228651244382,0.02545888166587016,-53.5566795565576,-1.7171259969472885e-09,7.442149074776694e-08,0.0,4000,-5.065635266725117,-5.065635266725117,0.0
0.00640625,82,1525.0355125402111,-1525.0355125402111,0.0,0.0001993899,-0.00010061421,2.86966,0.016669231933638073,0.4879739828773878,-0.01221969570987917,2.869659900665283,-2.869659900665283,0.3920000000000001,0.0048002560667529896,73.82167093411172,6482.8061611494195,-54.11637196008452,0.003296500753506687,-0.0029563157296262927,-54.18701443914913,1.0601070243865252e-08,6.171790378761699e-08,0.0,4100,-5.125255765146781,-5.125255765146781,0.0
0.0065625,84,1522.4439131158153,-1522.4439131158153,0.0,-8.811598e-05,3.8438797e-05,2.8647833,-0.015253178222247662,0.4871885759206152,-0.012489421774264192,2.86478328704834,-2.86478328704834,0.3920000000000001,0.0048002560667529896,-67.55050909993383,6472.3719141669235,-55.310885831308724,0.014447382704038163,-0.01630884089401478,-55.2798511695322,1.1415977496653795e-08,4.9367409382661265e-08,0.0,4200,-5.228621942828736,-5.228621942828736,0.0
0.00671875,86,1512.011502741,-1512.011502741,0.0,0.00018107874,-6.5496e-05,2.8451526,-0.04676558745445131,0.48182497542219077,-0.013022135864339122,2.8451526165008545,-2.8451526165008545,0.3920000000000001,0.0048002560667529896,-207.10695140885582,6401.115692365715,-57.67007337012494,-0.0037195975199628994,0.004239650995921855,-57.732373876305545,4.003959475085139e-08,2.7952128334174375e-08,0.0,4300,-5.460592389779245,-5.460592389779245,0.0
0.006875,88,1488.7988606686913,-1488.7988606686913,0.0,0.0003137998,-8.925046e-05,2.8014734,-0.0769772592989725,0.470400562848826,-0.013791272338572223,2.801473379135132,-2.801473379135132,0.3920000000000001,0.0048002560667529896,-340.90292390204394,6249.340690384244,-61.07628548177481,-0.0001462576613948248,0.003453255932543137,-61.180841205590106,4.014145815744996e-08,1.973190036363981e-08,0.0,4400,-5.786763680190576,-5.786763680190576,0.0
0.00703125,90,1447.754306589382,-1447.754306589382,0.0,0.00032826213,-6.976133e-05,2.7242398,-0.10460927017258902,0.451556658402506,-0.014898776816943016,2.7242398262023926,-2.7242398262023926,0.3920000000000001,0.0048002560667529896,-463.274561784385,5998.996647194938,-65.98100043719867,0.01323462667805953,-0.002525540780336482,-66.08803959377961,3.8598955143243074e-08,2.111679091310048e-08,0.0,4500,-6.2509088105316515,-6.2509088105316515,0.0
0.0071875,92,1386.6031272701505,-1386.6031272701505,0.0,0.00024428716,-3.4758064e-05,2.6091716,-0.128261187061571,0.42500454647004526,-0.015841055192982293,2.6091716289520264,-2.6091716289520264,0.3920000000000001,0.0048002560667529896,-568.0198813342292,5646.247933396119,-70.15399199921116,0.01633049440035342,-0.002733944413382332,-70.23224356602196,2.639717422425747e-08,4.100854594790704e-08,0.0,4600,-6.642888033124144,-6.642888033124144,0.0
0.00734375,94,1310.0742884544568,-1310.0742884544568,0.0,-0.00027145798,2.3020708e-05,2.4651673,-0.14719209368934646,0.39276183178213026,-0.01642572989426076,2.465167284011841,-2.465167284011841,0.3920000000000001,0.0048002560667529896,-651.8576469327686,5217.898724697591,-72.74329326834642,-0.014712315617012,-0.0029417680734234166,-72.6552556720877,1.883745426312089e-08,4.4278757771465393e-08,0.0,4700,-6.872068136015562,-6.872068136015562,0.0
