time,step,accepted_time_step_size,body_id,force_x,force_y,force_z,drag_coefficient,lift_coefficient,slip_error
16.199999999999743,810,0.02,cylinder,9.194516903056517,-0.0002791338217672999,5.278876980995223e-06,1.1493146128820646,-3.489172772091249e-05,0.0017355222332328796
16.259999999999742,813,0.02,cylinder,9.193045534649949,-0.0002560920149281861,-4.878316261341488e-06,1.1491306918312436,-3.201150186602326e-05,0.001735448072796374
16.29999999999974,815,0.02,cylinder,9.192073665549342,-0.0002529247488865498,-4.8546967197929905e-06,1.1490092081936678,-3.1615593610818725e-05,0.0017354898908587396
16.35999999999974,818,0.02,cylinder,9.190653533284111,-0.0002619582693990064,5.6655364826469835e-06,1.148831691660514,-3.27447836748758e-05,0.0017354021327144113
16.39999999999974,820,0.02,cylinder,9.189708295597162,-0.00026306807606302587,5.519331302977375e-06,1.1487135369496453,-3.2883509507878234e-05,0.0017353595802844714
16.459999999999738,823,0.02,cylinder,9.188263419893975,-0.0002452854714619676,-5.2216208707575115e-06,1.1485329274867468,-3.066068393274595e-05,0.0017353090415300322
16.499999999999737,825,0.02,cylinder,9.187343695037118,-0.00024138157765049654,-5.096819092879912e-06,1.1484179618796397,-3.0172697206312067e-05,0.0017353085469992975
16.559999999999736,828,0.02,cylinder,9.185977400342209,-0.0002455491877946237,6.059550809615325e-06,1.148247175042776,-3.0693648474327966e-05,0.0017352248890507302
16.599999999999735,830,0.02,cylinder,9.185083307398203,-0.00023927041329649244,5.937110282951671e-06,1.1481354134247754,-2.9908801662061555e-05,0.0017352676805011177
16.659999999999734,833,0.02,cylinder,9.183632015540242,-0.0002305178895973215,-5.528680921256302e-06,1.1479540019425303,-2.8814736199665187e-05,0.0017352310339029944
16.699999999999733,835,0.02,cylinder,9.182725804142812,-0.00022675952286974125,-5.3124404860500595e-06,1.1478407255178515,-2.8344940358717657e-05,0.0017351599135946628
16.75999999999973,838,0.02,cylinder,9.181406841151995,-0.00022141836730808849,5.941357160713517e-06,1.1476758551439994,-2.767729591351106e-05,0.0017351049909216502
16.79999999999973,840,0.02,cylinder,9.1805485002033,-0.00021630069285647754,6.053375386144695e-06,1.1475685625254124,-2.7037586607059692e-05,0.0017350428910018834
16.85999999999973,843,0.02,cylinder,9.179219469527972,-0.00020178926429706984,-5.176792761143102e-06,1.1474024336909965,-2.522365803713373e-05,0.0017350519341456968
16.89999999999973,845,0.02,cylinder,9.17831760501072,-0.0001976008106470422,-5.1065531560817305e-06,1.14728970062634,-2.4700101330880275e-05,0.0017349969135443668
16.959999999999727,848,0.02,cylinder,9.177066077901673,-0.00019498188711220227,5.888512820456287e-06,1.147133259737709,-2.4372735889025284e-05,0.0017350002664910265
16.999999999999726,850,0.02,cylinder,9.176190199956675,-0.00018865043130493177,5.910169497232933e-06,1.1470237749945844,-2.358130391311647e-05,0.0017350388608904726
17.059999999999725,853,0.02,cylinder,9.174865659548233,-0.00017662461555233578,-5.357551567540457e-06,1.1468582074435292,-2.2078076944041973e-05,0.0017349147380474057
17.099999999999724,855,0.02,cylinder,9.1740517096105,-0.00016997446882814672,-5.236338826228227e-06,1.1467564637013126,-2.124680860351834e-05,0.001734875888808659
17.159999999999723,858,0.02,cylinder,9.172865355650309,-0.00016060566047315102,5.627481244957431e-06,1.1466081694562886,-2.0075707559143878e-05,0.0017348616891362635
17.199999999999722,860,0.02,cylinder,9.172050052414852,-0.00015804266031031565,5.767033717822691e-06,1.1465062565518565,-1.9755332538789456e-05,0.0017348105126515022
17.25999999999972,863,0.02,cylinder,9.170811867753693,-0.0001398099868330376,-5.5737966407814815e-06,1.1463514834692117,-1.74762483541297e-05,0.0017347652889567425
17.29999999999972,865,0.02,cylinder,9.1700529668936,-0.00013408562507660575,-5.323336220550289e-06,1.1462566208617,-1.676070313457572e-05,0.0017347521967847953
17.35999999999972,868,0.02,cylinder,9.16891956263638,-0.000126358757971097,5.69214685298225e-06,1.1461149453295476,-1.5794844746387124e-05,0.0017348097766215712
17.399999999999718,870,0.02,cylinder,9.168073640625451,-0.00011794874432568446,5.984940482883921e-06,1.1460092050781814,-1.4743593040710558e-05,0.001734768375242661
17.459999999999717,873,0.02,cylinder,9.166844421754709,-0.00010019938926628543,-5.755474263621342e-06,1.1458555527193386,-1.2524923658285679e-05,0.0017347022274668458
17.499999999999716,875,0.02,cylinder,9.166062588780541,-8.98562805788714e-05,-5.602291724912124e-06,1.1457578235975676,-1.1232035072358926e-05,0.0017346844377195407
17.559999999999715,878,0.02,cylinder,9.164945687749654,-9.171994978075843e-05,7.602951481331513e-06,1.1456182109687068,-1.1464993722594804e-05,0.0017346009571002595
17.599999999999714,880,0.02,cylinder,9.164185721759482,-7.928275841754714e-05,7.676455406369383e-06,1.1455232152199353,-9.910344802193392e-06,0.0017346080340234625
17.659999999999712,883,0.02,cylinder,9.163025822983,-6.01687709172568e-05,-6.017710328382092e-06,1.145378227872875,-7.5210963646571e-06,0.001734585464072843
17.69999999999971,885,0.02,cylinder,9.162283688856006,-4.87424734305281e-05,-5.786281616695701e-06,1.1452854611070007,-6.0928091788160125e-06,0.0017345706192815834
17.75999999999971,888,0.02,cylinder,9.16122264044623,-4.347306847495881e-05,6.358167687979307e-06,1.1451528300557787,-5.4341335593698515e-06,0.0017345202169516542
17.79999999999971,890,0.02,cylinder,9.16047157595732,-3.265853984383017e-05,6.351131455508731e-06,1.145058946994665,-4.0823174804787716e-06,0.0017344985697749782
17.859999999999708,893,0.02,cylinder,9.159346648636246,-1.7249037964794025e-05,-5.741726694864391e-06,1.1449183310795308,-2.156129745599253e-06,0.0017344795598759292
17.899999999999707,895,0.02,cylinder,9.158621483184998,-8.324592304518282e-06,-5.686750987321974e-06,1.1448276853981247,-1.0405740380647852e-06,0.001734448211738988
17.959999999999706,898,0.02,cylinder,9.157637977805965,-5.100685642237378e-06,6.732948945517134e-06,1.1447047472257457,-6.375857052796722e-07,0.001734398226345393
17.999999999999705,900,0.02,cylinder,9.156942771781196,9.697243868590183e-06,6.8351213936897914e-06,1.1446178464726495,1.212155483573773e-06,0.0017343809898889232
18.059999999999704,903,0.02,cylinder,9.15586760643971,2.7562898130673922e-05,-6.245050299076632e-06,1.1444834508049637,3.4453622663342403e-06,0.001734378807793971
18.099999999999703,905,0.02,cylinder,9.155171179249994,3.7027788593357535e-05,-6.389094553720106e-06,1.1443963974062492,4.628473574169692e-06,0.0017343738183157082
18.1599999999997,908,0.02,cylinder,9.154206203302902,4.4758013819912724e-05,7.186986963619818e-06,1.1442757754128627,5.5947517274890905e-06,0.001734300484499187
18.1999999999997,910,0.02,cylinder,9.153537628470351,5.436338512957853e-05,7.4227955908815044e-06,1.144192203558794,6.7954231411973165e-06,0.0017342608995854698
18.2599999999997,913,0.02,cylinder,9.152485898519881,6.812554139742833e-05,-6.717533234976445e-06,1.1440607373149851,8.515692674678541e-06,0.0017342932334780475
18.2999999999997,915,0.02,cylinder,9.151814350056565,7.455201039056345e-05,-6.46383876584008e-06,1.1439767937570706,9.319001298820431e-06,0.001734260540335968
