time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0125,1,0.014763520240783692,0.0005141167640686035,0.0,0.25705838,0.0,7.38176,0.256724089384079,0.0,7.351612567901611,2.5250129453979753e-07,-0.4190449491113358,-8.818866595317054e-09,7.381760120391846,0.25705838203430176,50.0,10.0,5.0500258907959504e-11,-0.0008380898982226716,-1.7637733190634107e-12,-4.0680170059204104e-10,-0.004531208038330078,-2.130400389432907e-11,0.11365531384944916,-0.11365535017102957,0.0,56,-0.06821027523379025,0.0,-0.06821027523379025
0.025,2,0.04325505447387695,0.0014885408878326416,0.0,0.74427044,0.0,21.627527,0.7396544814109802,0.0,21.18092918395996,1.5577095009433606e-06,-1.0486503180083557,-4.587179837367561e-08,21.627527236938477,0.7442704439163208,50.0,10.0,3.115419001886721e-10,-0.0020973006360167114,-9.174359674735122e-12,3.5747885704040528e-09,-0.01291746425628662,-4.1630119085311887e-11,0.4323841333389282,-0.4323840536138356,0.0,112,-0.7690050057763365,0.0,-0.7690050057763365
0.0375,3,0.06897594451904297,0.0023059096336364745,0.0,1.1529548,0.0,34.487972,1.1353415250778198,0.0,32.51191711425781,6.758588488864348e-07,-0.9790537893803131,-2.780209559793967e-08,34.487972259521484,1.1529548168182373,50.0,10.0,1.3517176977728696e-10,-0.001958107578760626,-5.5604191195879335e-12,9.685754776000977e-10,-0.019211709976196287,2.300366759300232e-11,0.8895111083984375,-0.8895112473727276,0.0,168,-2.5620372028872818,0.0,-2.5620372028872818
0.05,4,0.09280476379394531,0.002950032711029053,0.0,1.4750164,0.0,46.40238,1.4347264766693115,0.0,41.08518981933594,-1.9018041136575903e-05,0.04082555741740073,6.552737559506472e-07,46.402381896972656,1.4750163555145264,50.0,10.0,-3.80360822731518e-09,8.165111483480147e-05,1.3105475119012944e-10,-3.5852193832397462e-09,-0.023131147384643554,4.637986421585083e-11,1.4351589679718018,-1.4351589410093373,0.0,224,-5.466270154348282,0.0,-5.466270154348282
0.0625,5,0.119586181640625,0.003556488990783691,0.0,1.7782445,0.0,59.79309,1.6960127353668213,0.0,48.56746292114258,-1.0348391491277198e-05,1.6822971369367572,3.467568279735822e-07,59.7930908203125,1.7782444953918457,50.0,10.0,-2.0696782982554394e-09,0.0033645942738735144,6.935136559471645e-11,3.3736228942871092e-09,-0.026544769287109374,1.210719347000122e-11,2.107821226119995,-2.1078217100645684,0.0,280,-9.472736249633744,0.0,-9.472736249633744
0.075,6,0.1506602783203125,0.004164555549621582,0.0,2.0822778,0.0,75.33014,1.9181554317474365,0.0,54.928768157958984,2.2227589674628234e-05,3.7148287407357374,-7.774102671609384e-07,75.33013916015625,2.082277774810791,50.0,10.0,4.4455179349256466e-09,0.007429657481471475,-1.5548205343218768e-10,4.792213439941406e-09,-0.030248800277709962,8.028000593185425e-11,2.951744556427002,-2.951745243136513,0.0,336,-14.39565490406463,0.0,-14.39565490406463
0.0875,7,0.1783209228515625,0.0045458641052246096,0.0,2.272932,0.0,89.16046,1.9832594394683838,0.0,56.793113708496094,-1.1811386144700009e-05,6.333669538063164,4.2495023616639926e-07,89.16046142578125,2.2729320526123047,50.0,10.0,-2.3622772289400016e-09,0.012667339076126329,8.499004723327985e-11,9.459257125854493e-09,-0.031925392150878903,-8.828938007354736e-11,3.902284860610962,-3.90228528264876,0.0,392,-18.85790144754519,0.0,-18.85790144754519
0.1,8,0.18989277648925781,0.004363948345184326,0.0,2.1819742,0.0,94.94639,1.7579810619354248,0.0,50.342010498046875,3.0171920842647637e-05,9.628165570112753,-1.0487580372753325e-06,94.9463882446289,2.181974172592163,50.0,10.0,6.034384168529528e-09,0.019256331140225506,-2.097516074550665e-10,-1.3887882232666016e-09,-0.02822603416442871,-3.743916749954224e-10,4.7820143699646,-4.782015231002868,0.0,448,-20.35809618229254,0.0,-20.35809618229254
0.1125,9,0.1796227569580078,0.0035592479705810545,0.0,1.779624,0.0,89.81138,1.2594449520111084,0.0,36.06578826904297,2.661074406162811e-06,12.83957817553444,-6.633275762002455e-08,89.8113784790039,1.7796239852905273,50.0,10.0,5.322148812325622e-10,0.02567915635106888,-1.326655152400491e-11,1.3589859008789063e-09,-0.019230243682861328,-6.817281246185303e-11,5.428173065185547,-5.428173158789292,0.0,504,-17.625264973580062,0.0,-17.625264973580062
0.125,10,0.15295889282226563,0.0024153847694396973,0.0,1.2076924,0.0,76.47945,0.6520766615867615,0.0,18.67302131652832,1.7206328739582943e-05,14.975928398563473,-5.291624649850224e-07,76.47944641113281,1.2076923847198486,50.0,10.0,3.441265747916589e-09,0.029951856797126947,-1.0583249299700448e-10,5.990266799926758e-09,-0.008285673141479492,-1.0961666703224182e-10,5.7821502685546875,-5.782150917165945,0.0,560,-12.076923847198486,0.0,-12.076923847198486
0.1375,11,0.14817169189453125,0.0020998177528381346,0.0,1.0499089,0.0,74.085846,0.47470515966415405,0.0,13.593772888183594,-2.7859059295032296e-05,15.790341543463471,1.0775495585674255e-06,74.08584594726562,1.0499088764190674,50.0,10.0,-5.571811859006459e-09,0.03158068308692694,2.155099117134851e-10,-3.6895275115966795e-09,-0.00545801591873169,2.1997839212417602e-10,6.05072021484375,-6.050719012478346,0.0,616,-10.499088764190674,0.0,-10.499088764190674
0.15,12,0.14916265869140624,0.002000952959060669,0.0,1.0004765,0.0,74.58133,0.41083571314811707,0.0,11.764799118041992,3.9836658991987406e-05,16.329512989367558,-1.2906377887950127e-06,74.58132934570312,1.0004764795303345,50.0,10.0,7.967331798397481e-09,0.032659025978735115,-2.5812755775900255e-10,4.547834396362305e-09,-0.004626378536224365,-2.318061888217926e-10,6.283163547515869,-6.283163216190538,0.0,672,-10.004764795303345,0.0,-10.004764795303345
0.1625,13,0.14992378234863282,0.0019075151681900025,0.0,0.9537576,0.0,74.96189,0.35479941964149475,0.0,10.16011905670166,-7.309489026674498e-05,16.81966423575369,2.7441112386006328e-06,74.9618911743164,0.9537575840950012,50.0,10.0,-1.4618978053348997e-08,0.033639328471507385,5.488222477201265e-10,-1.906156539916992e-08,-0.0038354530334472657,4.761852324008941e-10,6.481683254241943,-6.481681567839888,0.0,728,-9.537575840950012,0.0,-9.537575840950012
0.175,14,0.15074179077148436,0.001827759861946106,0.0,0.91387993,0.0,75.370895,0.309363454580307,0.0,8.85900592803955,1.299644322028115e-05,17.242319935366833,-5.280626220252604e-07,75.37089538574219,0.913879930973053,50.0,10.0,2.59928864405623e-09,0.03448463987073366,-1.0561252440505209e-10,9.000301361083985e-10,-0.0031938812732696534,-1.5618279576301574e-10,6.65268611907959,-6.652684814756182,0.0,784,-9.13879930973053,0.0,-9.13879930973053
0.1875,15,0.15161692810058594,0.001759900450706482,0.0,0.8799502,0.0,75.808464,0.27253812551498413,0.0,7.8044657707214355,-2.6257364011961215e-05,17.60526723269216,8.776270841448497e-07,75.80846405029297,0.879950225353241,50.0,10.0,-5.251472802392243e-09,0.03521053446538432,1.7552541682896994e-10,-1.2618303298950195e-08,-0.002685992956161499,1.7052516341209413e-10,6.801878929138184,-6.8018801467164085,0.0,840,-8.79950225353241,0.0,-8.79950225353241
0.2,16,0.1525218048095703,0.001701682686805725,0.0,0.85084134,0.0,76.2609,0.24236688017845154,0.0,6.940478324890137,5.253649922032366e-05,17.921672591784798,-1.6617253373457652e-06,76.26090240478516,0.8508413434028625,50.0,10.0,1.0507299844064732e-08,0.035843345183569596,-3.3234506746915303e-10,1.0630488395690918e-08,-0.0022787206172943117,-3.2465904951095583e-10,6.933499336242676,-6.933498418764007,0.0,896,-8.508413434028625,0.0,-8.508413434028625
