time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.748525361770863,1968.8629544101784,1581.8228618691726,-3.487129100283056,fourier_transition_viscous_rate,-3.487129100283056,2.58891284369716e-16,39.47841768783538,0.0,0.0,0.0,19.822009217970788,9.754431420580524e-18,-1.662556268870741e-17,5.362150526422291e-27,-1.1830637477122403e-16,-2.7325866730072753e-18,68952,0.0050813904963433,0.0399999991059303,0.03999999538064,0.0399999991059303,0.001045441138558,0.0015740183880552,0.0020926387514919,0.0026212157681584,0.0,0.0399999991059303,0.9297389819416252,1.125484994508423,5.994739582908454e-07,0.059519911145959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.075,10,26.344545895753708,1812.0582989665,1477.037251883297,-5.386392880228783,periodic_fourier_energy_backward_difference,-3.5935492551499664,1.4315452427787169e-05,39.4712058168542,4.046612639105514e-06,-1.4712363451418324e-05,9.440277913546223e-06,19.8223992345546,-6.626590312929824e-06,1.10074097448745e-05,-1.3443430354155204e-06,1.374482044032726e-05,-1.1835591469914114e-05,49522,0.0072570582851767,0.0399999991059303,0.0399999991059303,0.0399999991059303,0.001264487975277,0.0020114912185817,0.0023116853553801,0.0030586887151002,0.0,0.0399999991059303,1.0307109994523729,1.3981511456238118,0.0075283190994751,0.1567663424646446,1.2659966016163656e-11,9.8294751052493e-09,8.169140306604524e-08,-1.7679435531020325e-06,1.0565960079424272e-09,1.0191652273427535e-08,-7.49237507354443e-09,-1.74612580039195e-08,-7.405414825284228e-09,10,0,0.0,0.0,Pedrizzetti relaxation,3.7474081751274237e-10,-1.3345452885399984e-08,9.593623956342586e-09,1.5535167297495385e-08,0.212322506904602,0.0,0.212322506904602,0.1280466120819238,0.0072570582851767,113.39153599217288
0.15,20,25.71070759087907,1689.8441847836082,1392.952346945469,-4.724943882109851,fourier_grid_transition_backward_difference,-3.238322735352008,8.575649030985546e-05,39.4442681944387,1.1258187280408512e-05,-1.1221602819669677e-05,2.4614734978126163e-05,19.823203117601544,-4.0001974911086686e-05,4.373887042740657e-06,-2.4917954464043716e-06,1.853615335800864e-05,-3.092253147853515e-05,55701,0.0066617708653211,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0011538256658241,0.001841141609475,0.0022010230459272,0.0028883391059935,0.0,0.0399999991059303,1.0406369137668117,1.990711738377262,0.0042941351778662,0.1661161551520091,-1.2990313266352513e-11,-1.6007491653288605e-07,3.0159383797288244e-07,-2.502693426636419e-06,-3.922969230857873e-09,1.2344382053309781e-08,-1.074566405490782e-08,-1.3910148407388322e-08,-3.2088513586293684e-08,20,0,0.0,0.0,Pedrizzetti relaxation,3.1757640363782623e-10,-6.583917317558748e-07,-4.737887981749945e-11,1.5535167297495385e-08,0.1917297799140215,0.0,0.1917297799140215,0.1160268716298564,0.0066617708653211,104.09017003344552
0.225,30,25.395956935880488,1584.7612859065243,1320.8626207253842,-4.196675399981112,periodic_fourier_energy_backward_difference,-2.9329914188886916,0.0001480253891769,39.39710441496475,1.314573930652374e-05,6.749572259240333e-06,2.515864232860432e-06,19.823678484293655,-2.613506202158891e-05,3.7416164777313514e-05,-1.869416393870666e-06,2.7736795683908356e-06,-3.8960605040014405e-06,60965,0.0063738506287336,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0010681435232982,0.0017895215423777,0.0021153409034013,0.0028367191553115,0.0,0.0399999991059303,1.0324914887500416,3.6808874044756266,0.0037593756521821,0.2081905672587226,-2.884930944372888e-11,-2.49160510965895e-07,3.558429179942849e-07,-2.640410417188224e-06,-1.3758043594376276e-08,-1.0036665387787122e-08,-1.1162467083028766e-08,3.173376707755636e-08,-5.073735388311217e-08,30,0,0.0,0.0,Pedrizzetti relaxation,4.5647792401203783e-10,-2.496135458018886e-06,-1.4913975119076028e-07,1.5535167297495385e-08,0.1844462996721267,0.0,0.1844462996721267,0.1121412086669816,0.0063738506287336,99.5914163254072
0.3,40,25.112943905739343,1494.4416582558745,1256.5939620579256,-3.7735070685486023,periodic_fourier_energy_backward_difference,-2.7170788332964055,0.0001560472984138,39.3181758646471,1.638385148057929e-05,1.5001846263478294e-05,-1.229736998092229e-05,19.824165549560288,-1.5392059358433497e-05,6.560189160357706e-05,-2.14861846043925e-06,3.3687460362920333e-07,2.369363781810243e-06,66551,0.0059331846423447,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0009943628683686,0.0016965533141046,0.0020415601320564,0.0027437508106231,0.0,0.0399999991059303,1.0448091174088414,4.835306040520245,0.0113737798099689,0.1913505438783227,-9.766804520150824e-11,-3.053080867076837e-07,4.341872446100429e-07,-2.638893658069466e-06,-1.287447216297584e-08,-1.2683755471988382e-08,-9.286050375271742e-09,4.111977817992089e-08,-6.627275703660273e-08,40,0,0.0,0.0,Pedrizzetti relaxation,5.509820029195032e-10,-1.5846907140776e-06,-1.566712935877716e-07,1.5535167297495385e-08,0.1769387429952621,0.0,0.1769387429952621,0.1064701193559168,0.0059331846423447,92.70601027069632
0.375,50,25.229719278556157,1413.4504238056106,1197.8743231882438,-3.449767202345128,fourier_grid_transition_backward_difference,-2.540650225608514,0.000163809681411,39.22259400597096,1.874875301258888e-05,1.4063118663362044e-05,-1.8000738644385894e-05,19.82455778428697,-7.473921280232601e-06,8.538661265475155e-05,-2.8172366062468927e-06,9.0706923108722e-06,7.512048352930878e-07,71391,0.0057282713241875,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0009341906406916,0.0016310651553794,0.0019813880790024,0.0026782625354826,0.0,0.0399999991059303,1.0493627803626675,5.67678171904376,0.0048996076428735,0.1674576348770302,-9.218612553815572e-11,-3.759563945616088e-07,4.232241793940938e-07,-3.2281350015260903e-06,-2.139382517092738e-09,-1.7280898121857152e-08,-9.100407339701724e-09,5.8463449271013584e-08,-5.218102227707576e-08,50,0,0.0,0.0,Pedrizzetti relaxation,1.5715132162278126e-10,-1.0141731817815562e-06,-8.172081592321764e-08,1.5535167297495385e-08,0.1695127764344215,0.0,0.1695127764344215,0.1024078192154692,0.0057282713241875,89.50423966640643
0.45,60,24.988516119688743,1340.9644804989937,1144.7171022076543,-3.2160421182321857,periodic_fourier_energy_backward_difference,-2.378354469131146,0.0002037630818207,39.10534182034093,1.849690168796253e-05,2.329552371690578e-05,-3.891952851446667e-05,19.825013722813644,1.368883238994882e-05,0.0001020658311421,-2.189498067488652e-06,1.93618852335456e-05,1.2448654538586691e-05,76087,0.0053427400998771,0.0399999991059303,0.0399999916553497,0.0399999991059303,0.0008822001400403,0.0015705485129728,0.0019293976947665,0.0026177461259067,0.0,0.0399999991059303,1.0420785182227288,6.65426533125638,0.0052976523733835,0.1637112378857428,-1.4528981058879401e-10,-3.506162434762905e-07,3.1537985779512525e-07,-3.619079404429128e-06,1.5148398648281304e-08,-9.797783162802943e-09,-1.0680848036837308e-08,6.594608940606879e-08,-3.1189786098705273e-08,60,0,0.0,0.0,Pedrizzetti relaxation,1.8458225426680327e-09,-6.585794112944227e-07,-9.215191697237004e-11,1.5535167297495385e-08,0.164176727682352,0.0,0.164176727682352,0.0986916302615684,0.0053427400998771,83.48031427134752
0.525,70,24.633548008275152,1280.354163187557,1098.452194757309,-3.022133597269108,fourier_grid_transition_backward_difference,-2.237714343887785,0.0001586043907938,38.961652089111695,2.6494043051964507e-05,3.2677714504866784e-05,-5.225562731070443e-05,19.825105329392873,3.697872503329234e-05,0.0001052943861834,-6.063494183292294e-06,4.905573071898766e-05,2.201124033277716e-05,80178,0.005377700086683,0.0399999991059303,0.0399999879300594,0.0399999991059303,0.0008387858979403,0.0015047218184918,0.0018859832780435,0.0025519193150103,0.0,0.0399999991059303,1.038259188556778,7.451254215220962,0.0053389243666938,0.1686951743081473,-1.281939234896333e-10,-2.985872474474539e-07,4.567633793008705e-08,-2.330034176883178e-06,6.321869732178831e-08,1.3505082774783904e-08,-1.6881192312711312e-08,9.333873701813444e-08,9.730898208183214e-09,70,0,0.0,0.0,Pedrizzetti relaxation,2.1948039183257238e-10,-4.095056490946733e-07,4.4952724007567074e-11,1.5535167297495385e-08,0.1575188762694597,0.0,0.1575188762694597,0.0948833764230833,0.005377700086683,84.0265640665691
0.6,80,24.42247825792547,1218.3248141068923,1052.0787493853109,-2.814263337995775,periodic_fourier_energy_backward_difference,-2.1093249300587957,0.0001941873104481,38.793389961013226,3.056794024747499e-05,2.829974383584261e-05,-6.484638423803757e-05,19.825343288058235,6.354114047348883e-05,8.557399276165217e-05,-9.45989900949292e-06,8.453363928637721e-05,3.965645274220189e-05,84761,0.0050501767545938,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0007995925261639,0.0014798310585319,0.0018467899644747,0.0025270285550504,0.0,0.0399999991059303,1.050617686083813,7.917771423553899,0.0052666386658372,0.1428341208950986,-1.7005533703919595e-10,-4.510764630261537e-07,8.009976141583079e-08,7.613552523630219e-08,4.2547655940474906e-08,-4.821349211238533e-08,-2.0852867799953875e-08,1.683748113388007e-07,-1.9775772386913144e-08,80,0,0.0,0.0,Pedrizzetti relaxation,4.961988683059483e-10,-2.911846049675831e-07,-9.125638329673029e-08,1.5535167297495385e-08,0.1542557367682457,0.0,0.1542557367682457,0.0927764292298709,0.0050501767545938,78.909011989755
0.675,90,24.23572512101036,1170.1577930282162,1013.5489622991088,-2.49004182553482,periodic_fourier_energy_backward_difference,-2.006805708319037,0.0001627955923455,38.597332418681034,3.10219980049017e-05,4.8710714060037213e-05,-7.508596700563086e-05,19.825516116079992,9.890683302763456e-05,0.0001037708568949,-1.0003239488443842e-05,7.990661879255148e-05,7.4125613038618e-05,88963,0.0049078450538218,0.0399999991059303,0.03999999538064,0.0399999991059303,0.0007640325347892,0.0014429335715249,0.0018112300895154,0.0024901311844587,0.0,0.0399999991059303,1.049738087892747,8.313078200425055,0.0084513923068374,0.1501619734454685,-2.2754214758318263e-10,-6.653787268057603e-07,8.655748684759282e-08,2.22998442916456e-06,3.0862996053843617e-08,-1.2052155197177357e-07,-1.7064927793426225e-08,2.232311921135494e-07,-4.1582275381823315e-08,90,0,0.0,0.0,Pedrizzetti relaxation,7.849685995475011e-10,-2.382953642358235e-07,-1.2883575482699875e-10,1.5535167297495385e-08,0.1498507212102413,0.0,0.1498507212102413,0.0903405613870123,0.0049078450538218,76.68507915957687
