time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_y,linear_impulse_z,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
0.0,0,0,-0.4999999991220521,3.284780573415732e-18,-2.2103736278558696e-18,1.0062724018617417,3.122010157905931,9.911004608984534,-1.2791891569434444e-17,3.74049749507499e-17,9.911004608984534,1.0041947159435873,19.739208843917687,0.0,0.0,0.0,0.0050813902554742215
0.0,0,1,0.49999999912206355,3.284780573415732e-18,-2.2103736278558696e-18,1.0062724018617417,3.122010157905931,9.911004608984534,9.754431420580523e-18,-7.213671391996523e-17,9.911004608984534,1.0041947159435873,19.739208843917687,0.0,0.0,0.0,0.0050813902554742215
0.075,10,0,-0.40943745180563945,1.4492261195152334e-06,1.2709754064722263e-06,0.9845974129527431,3.121276509207465,9.48551696979165,-8.016304856877057e-06,5.175789730833613e-06,9.48551696979645,0.9824720371526463,19.309489962252613,5.91236731991413e-06,-1.1484686891789081e-05,1.0971023228098509e-05,0.007105151210668724
0.075,10,1,0.5878113363467048,9.306337110315085e-07,1.0691198305786995e-06,1.0273881259173059,3.123295528268893,10.336882264763046,1.3897145438759883e-06,5.831620014041986e-06,10.336882264764785,1.0253970782358346,20.16171585460159,-1.8657546808086157e-06,-3.2276765596292445e-06,-1.5307453145661613e-06,0.007257058286303744
0.15,20,0,-0.3164838367817992,3.0006746393025406e-06,3.0359611690308467e-06,0.9626955904390606,3.1187929681662565,9.05724574452528,-2.8075874276042626e-05,-9.141202357205717e-06,9.05724574457341,0.9602200050136657,18.864938654229576,1.0450115367959282e-05,-1.2808372802604329e-05,2.0448743770024036e-05,0.00623788965439769
0.15,20,1,0.6726694613482137,2.1796395519401e-06,3.924642803751875e-06,1.0485548205697346,3.1236345087438546,10.765957373076075,-1.1926100635087624e-05,1.3515089399940432e-05,10.765957373091164,1.0462884470610176,20.57932954020912,8.080719124492312e-07,1.586769982934652e-06,4.1659912078523265e-06,0.0066617708670013145
0.225,30,0,-0.2213349212517525,-3.2115781323173176e-07,4.1632090765136375e-07,0.9405235994977685,3.114964022400823,8.626658561251311,-2.5287417926682807e-05,1.6615588343191254e-06,8.626658561288533,0.9372814120674555,18.40783024227451,1.1423236713122914e-05,-3.9628098164462555e-06,4.397697820401891e-06,0.005480217868270571
0.225,30,1,0.7543156724287582,3.4877727035768664e-07,1.3148258664871614e-06,1.0696945520100212,3.122897775086929,11.197019923042406,-8.476440948562313e-07,3.575460594299523e-05,11.197019923099525,1.066927787114077,20.98927417269024,1.7225025934008249e-06,1.0712382075686588e-05,-1.8818335877079928e-06,0.006373850703251208
0.3,40,0,-0.12336673326885737,-5.761180231403013e-07,1.448569249354254e-07,0.9173221318648017,3.111108230984816,8.193069433680039,-2.6902042102518528e-05,7.002028728086877e-06,8.193069433727198,0.9138181321473569,17.93150988255075,1.1164807589518104e-05,-3.111481190930937e-06,-5.435895329902046e-06,0.005259568934501139
0.3,40,1,0.8330416289053237,1.46229466218678e-06,2.410184621167021e-06,1.0902260760340834,3.1220988766732716,11.631096115880117,1.1509982743998713e-05,5.8599862875488135e-05,11.631096116033431,1.0876960556423605,21.38666598209636,5.2190438910611875e-06,1.811332745440923e-05,-6.861474651058408e-06,0.005933184705950589
