time,step,kinetic_energy,enstrophy,enstrophy_test,dEdt,neg_nu_enstrophy,helicity,strength_magnitude,strength_x,strength_y,strength_z,impulse_x,impulse_y,impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles,max_gamma,turbulent_viscosity_mean,turbulent_viscosity_max,effective_viscosity_mean,effective_viscosity_max,invariant_projection_correction_ratio,core_radius_mean,overlap_ratio,overlap_ratio_max,vorticity_divergence_error,strength_misalignment_deg,stabilization_events,stabilization_last_mechanism,stabilization_circulation_error,stabilization_strength_growth,stabilization_vorticity_growth,stabilization_max_vorticity_growth
0.993,3,1.6391042542457857,43.096946929086386,37.16080447815737,0.0,-0.08131499541751121,-4.161660278744811e-08,12.381902779985458,-1.3579786370377343e-14,6.372604351899619e-14,12.38189806823992,-0.0014377360066390081,-0.0007929129927834126,-4.987181975502545e-09,-4.997218488116193e-07,1.0797311409900611e-06,-1.2004846154443254,53249,0.0019768972415477037,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.09000000357627869,0.6804198113797841,0.8507620314886066,0.05632016359159156,0.0005928877991686956,0,none,0.0,0.0,0.0,0.0
1.986,6,1.712292137659648,32.86338073442213,29.254411447697233,0.07370381008445358,-0.06200637966815974,-5.1778606657719565e-08,12.38189849219305,-8.869498831134276e-15,5.163592234625196e-14,12.381898100072478,-0.0014514262648950439,-0.0008047072312544675,-1.1463884874364113e-08,-5.576235102330554e-08,1.0831038067023929e-06,-1.2512181106287967,78201,0.0012891722144559026,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.09000000357627869,0.676284862974236,0.8047377888915106,0.059229663532420554,0.00037510393772525,0,none,0.0,0.0,0.0,0.0
2.979,9,1.7851147909579652,27.470357033760852,24.877722581744653,0.07333600533566682,-0.051830863100190694,-3.352597895454192e-08,12.381898147442147,1.1921731234588312e-14,1.216454897711413e-13,12.381898099742635,-0.0014713449948879896,-0.0008199937155145479,-1.0202747617850213e-08,3.9932421938305236e-08,1.1782800083254397e-06,-1.2924980118115659,101133,0.0010243825381621718,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.09000000357627869,0.674846622945252,0.804737699244576,0.07529473238487461,0.0002377869667099151,0,none,0.0,0.0,0.0,0.0
3.972,12,1.832758700700183,23.92772824430426,21.93139541578205,0.04797976811905125,-0.045146657737462625,-1.9903570996865786e-08,12.381898122420555,3.3417387780565466e-14,1.7680486842454522e-13,12.38189809811357,-0.001476993282276748,-0.0008285725160970834,-5.707569809755375e-09,-4.6657862420576875e-08,1.3007617567199307e-06,-1.3294022325334398,123765,0.0008716524462215602,0.0,0.0,0.0018867923645302653,0.0018867924809455872,0.0,0.09000000357627869,0.675026401194642,0.8047376980250486,0.06570115064755755,0.00015600107280986123,0,none,0.0,0.0,0.0,0.0
4.965,15,1.880674235667214,21.387355630131434,19.781914068292444,0.048253308123898116,-0.04035350179024128,-6.849111757738969e-09,12.381898206055563,2.990692264933613e-14,1.743797173487459e-13,12.381898097819715,-0.0014878252615431538,-0.0008074151650992083,2.87291201235074e-10,-2.3730952372657426e-07,1.530468856105013e-06,-1.363993743505726,146623,0.0007721210131421685,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,0.6746668416062058,0.8047383763445918,0.11280024112538017,0.00013808060295423852,0,none,0.0,0.0,0.0,0.0
5.958,18,1.9062083763740256,19.425582971440782,18.10219916341304,0.025714139684603923,-0.0366520438884991,6.752157908277813e-09,12.381898233682044,3.4818301527729764e-14,1.5985766802267858e-13,12.381898096259238,-0.0014905062126966105,-0.0008033719671876808,6.414731135799915e-09,-7.098933263785522e-07,1.3998046030361613e-06,-1.3974351167247618,169970,0.0006976911681704223,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.09000000357627869,0.6766444375815743,0.850761371988034,0.13295958390089052,0.00011665172808458536,0,none,0.0,0.0,0.0,0.0
6.951,21,1.9137865077597043,17.84346972308735,16.73735076910881,0.007631552251438719,-0.033666924507501444,1.6473510289212804e-08,12.38189817620232,-3.1630928273324195e-14,7.2576309514151e-14,12.38189809530336,-0.0014855731486923575,-0.0008009767875286795,1.1085340397644998e-08,-5.639506714076034e-07,1.4183099240219935e-06,-1.43042321756922,193549,0.0006399052799679339,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,0.6759253067273188,0.804738295640351,0.15789018797785392,9.301012453194759e-05,0,none,0.0,0.0,0.0,0.0
7.944,24,1.9228293613572316,16.529304968557653,15.598259799603287,0.00910659979610002,-0.031187368329931124,1.9488857339821688e-08,12.381898187261388,-2.8122732793346808e-14,7.641921342489793e-14,12.381898094805967,-0.0014868334975464816,-0.0008076381056595666,1.311327657568862e-08,-6.073336155564742e-07,1.41263339382834e-06,-1.4632871962054346,217848,0.000582848209887743,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,0.6741275030461829,0.8047383736901256,0.1774745045136075,7.57194443876677e-05,0,none,0.0,0.0,0.0,0.0
8.937,27,1.915110818829087,15.419588417831914,14.63165191480672,-0.007772953200548366,-0.029093563486040912,1.716700270160962e-08,12.381898198433259,-5.3143651169994874e-14,6.636209692466823e-14,12.381898095272712,-0.0014792030848431487,-0.0008125234269727345,1.2487328899712165e-08,-6.459585564955512e-07,1.5457822022254246e-06,-1.4958735790995976,243322,0.0005286778905428946,0.0,0.0,0.001886792597360909,0.0018867924809455872,0.0,0.09000000357627869,0.6726892780324596,0.8047380425530684,0.21506164200521666,6.035561386323519e-05,0,none,0.0,0.0,0.0,0.0
9.93,30,1.9312669980725954,14.473072451846065,13.801353964169076,0.01627006973162972,-0.027307684278323873,1.1827904360174244e-08,12.381898161138434,-3.9439574050291077e-14,5.437044454965217e-14,12.381898095056101,-0.0014652536663393462,-0.0008188826682359394,9.89997422785617e-09,-6.241823265360095e-07,1.7004952593621107e-06,-1.5285091552038674,270310,0.00048286482342518866,0.0,0.0,0.0018867924809455872,0.0018867924809455872,0.0,0.09000000357627869,0.6736780548180775,0.8047380425530684,0.20340743184373128,5.129442080408473e-05,0,none,0.0,0.0,0.0,0.0
