flow_time,time_step,x_core,y_core,core_radius,separation,core_area,angle_rad,surface_circulation,merged,core_0_x,core_0_y,core_1_x,core_1_y
0.0,0,0.00023880725416475205,0.499790560808663,nan,0.9996736990363551,0.006129133813284712,1.5705717495600309,1.9811036932189017,False,0.00023880725416475205,0.499790560808663,1.4303300954241654e-05,-0.49988311301845345
0.993,3,-0.14710554977352208,0.47710105839984335,nan,0.9987229948441257,0.021066148705379303,1.869916149065991,1.9811044447976733,False,-0.14710554977352208,0.47710105839984335,0.14719736973197095,-0.47727486962902455
1.986,6,-0.2825549051876401,0.40875680581911766,nan,0.9938518374360747,0.028350275711079426,2.175494318850475,1.981103758750888,False,-0.2825549051876401,0.40875680581911766,0.2824634286405163,-0.4088590925176967
2.979,9,-0.3902630860260317,0.29129326784611953,nan,0.9724616957274813,0.038367138741105686,2.500088428252802,1.9811037035907435,False,-0.3902630860260317,0.29129326784611953,0.38886985429203663,-0.2906290731655396
3.972,12,-0.4388563471785776,0.1315464102026042,nan,0.9201195277072193,0.0548614758926733,2.8498763104066636,1.9811036995872888,False,-0.4388563471785776,0.1315464102026042,0.44238966909592947,-0.13307672572558243
4.965,15,-0.40115140316931347,-0.040461085277135975,nan,0.8151046874771252,0.08140290023126646,-3.0417524477597406,1.9811037129688902,False,-0.40115140316931347,-0.040461085277135975,0.40989414885387415,0.04078400128559027
5.958,18,-0.28041421582991055,-0.1692935598186545,nan,0.6685161037351526,0.11223286484312128,-2.5992868241220966,1.981103717389127,False,-0.28041421582991055,-0.1692935598186545,0.29218379388592164,0.17573585953960408
6.951,21,-0.10456027135377385,-0.21247013852620064,nan,0.47481406166772067,0.14351023015053518,-2.028991135918459,1.9811037081923712,False,-0.10456027135377385,-0.21247013852620064,0.10546415595663582,0.21336801510770348
7.944,24,0.06817692140331576,-0.14494231207196276,nan,0.3191590091033136,0.16263128798973603,-1.1309871262307278,1.981103709961822,False,0.06817692140331576,-0.14494231207196276,-0.06771039855379904,0.14384326472625913
8.937,27,0.13461760518150806,-0.0493163484742303,nan,0.2890682868879357,0.16861067567128415,-0.3496904340792495,1.9811037117493213,False,0.13461760518150806,-0.0493163484742303,-0.13695592710598,0.04972046814071645
9.93,30,0.1454380092189201,0.10192830206346809,nan,0.34857006767808124,0.16763883776006094,0.6127454490369053,1.9811037057821494,False,0.1454380092189201,0.10192830206346809,-0.13971745629548143,-0.09853978160165577
10.923,33,0.06659817960175972,0.23109655568700094,nan,0.4558640428883526,0.1607963957263227,1.2908309992634044,1.98110370160423,False,0.06659817960175972,0.23109655568700094,-0.05936723317539743,-0.20701842965633813
11.916,36,-0.06031168889803805,0.2521601415402738,nan,0.48016860498466085,0.16194784986538605,1.8055932995094297,1.9811037007015926,False,-0.06031168889803805,0.2521601415402738,0.0513973925072888,-0.21483340268115694
12.909,39,-0.16243929805174262,0.16095175461949393,nan,0.42666184560302906,0.17181280700525106,2.3601348526218486,1.9811037000383045,False,-0.16243929805174262,0.16095175461949393,0.14044263059512022,-0.13955260107695802
13.902,42,-0.20586990711038033,0.030950182233062517,nan,0.3831371461037262,0.1801156242491441,2.9910863991640246,1.981103698903896,False,-0.20586990711038033,0.030950182233062517,0.17293598754588727,-0.026496896876085665
14.895,45,-0.1770635512448521,-0.07939363792947142,nan,0.3556057997658707,0.18655906433114638,-2.721497718376184,1.9811036980638739,False,-0.1770635512448521,-0.07939363792947142,0.14762240437495147,0.06563916887774542
15.888,48,-0.10283156820368852,-0.1367614756323627,nan,0.30828404562881023,0.19442348232237858,-2.216669806268358,1.9811036974419471,False,-0.10283156820368852,-0.1367614756323627,0.08272342932985019,0.1094262488373898
16.881,51,-0.00634958877701375,-0.13232743139297015,nan,0.2398010876822443,0.2029726071491567,-1.618929667396217,1.9811036969548166,False,-0.00634958877701375,-0.13232743139297015,0.005188382217707681,0.10719592212169736
17.874,54,0.060962717890974426,-0.08169039355861378,nan,0.18614969191613923,0.20969896974619556,-0.9276159656153433,1.9811036967176412,False,0.060962717890974426,-0.08169039355861378,-0.05067932585867505,0.06726517655501071
18.867,57,0.09076165018126865,-0.019132553847766413,nan,0.16853827604727048,0.2143739524966991,-0.20365625904743076,1.9811036971812481,False,0.09076165018126865,-0.019132553847766413,-0.07429355352509588,0.01495454374701943
19.86,60,0.07751108964689808,0.03744589129563439,nan,0.15671484621557694,0.21873588718540152,0.45449898745250206,1.9811037018701478,False,0.07751108964689808,0.03744589129563439,-0.06329423644529368,-0.031353841032649224
20.853,63,0.034039367413694475,0.06277830148186253,nan,0.13112890219085468,0.22351924511228002,1.0773300083253634,1.981103710532429,False,0.034039367413694475,0.06277830148186253,-0.028073967848116166,-0.05270642725935523
21.846,66,-0.017968883478590766,0.053804428294056385,nan,0.10444619771303841,0.2281609103878697,1.891419961616648,1.981103718086699,False,-0.017968883478590766,0.053804428294056385,0.014948220981951112,-0.04531909288353741
22.839,69,-0.04879052968751982,0.005193407840761931,nan,0.09027998176551033,0.23235241062837572,3.0256759769707293,1.9811037158775497,False,-0.04879052968751982,0.005193407840761931,0.04088359949261583,-0.005248127648102785
23.832,72,-0.04493473670377414,-0.05242451127977537,nan,0.1277762216685269,0.23517494112155432,-2.285573815660065,1.9811037171065342,False,-0.04493473670377414,-0.05242451127977537,0.03881610905498339,0.04407708797421278
24.825,75,-0.0200276173648719,-0.10105835628092016,nan,0.19307966036266547,0.2363905586448014,-1.768843157759958,1.9811037177471633,False,-0.0200276173648719,-0.10105835628092016,0.017961716639968282,0.08824712633284608
25.818,78,0.029515750396072005,-0.1196555794591641,nan,0.2303964437012712,0.23822419376652287,-1.329197558417716,1.981103719870733,False,0.029515750396072005,-0.1196555794591641,-0.025607812122110885,0.10404939170933052
26.811,81,0.07298147573216623,-0.11370625644211901,nan,0.2521868049976039,0.24074946849561737,-0.9990187957065726,1.981103723815889,False,0.07298147573216623,-0.11370625644211901,-0.06348379017470447,0.09836782451985655
27.804,84,0.1121375295826831,-0.08476597301913708,nan,0.2613833893303573,0.24398440806519767,-0.6450242061956898,1.9811037259735462,False,0.1121375295826831,-0.08476597301913708,-0.09673007201165083,0.0723823684358581
28.797,87,0.13246041165260164,-0.03473034589460237,nan,0.2564315318808533,0.24824833549117942,-0.2529677886294712,1.9811037361618131,False,0.13246041165260164,-0.03473034589460237,-0.11580990802504332,0.029448925758487166
29.79,90,0.14025154567675893,0.011084825306325596,nan,0.2589675894549039,0.25173050368950517,0.08313948403693955,1.981103762210911,False,0.14025154567675893,0.011084825306325596,-0.11782154470648054,-0.010420811353117511
30.121,91,0.13802226598100154,0.026340409778684837,nan,0.25932836391910274,0.2533085230399965,0.19313083037198753,1.9811037778209006,False,0.13802226598100154,0.026340409778684837,-0.1164847008019696,-0.0234331192492053
