time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth
1.1697888318,150,25.04547119140625,1256.9791259765625,1100.2811279296875,0.0,direct_energy_backward_difference,-1.6126000881195068,0.326078325510025,46.18123245239258,2.8338399715721607e-07,4.778121365234256e-07,9.629293344914913e-07,19.74449348449707,0.1246873289346695,-0.062156323343515396,-0.01867835782468319,0.04229246452450752,-0.13709713518619537,17544,0.04210177809000015,0.0004493221058510244,0.0010679451515898108,0.001496519660577178,0.0021151425316929817,0.0,0.11400418939868161,0.2733253325993592,0.5820316996834076,0.07297535472761894,24.615524730788927,0,none,0.0,0.0,0.0,0.0
1.20878179286,155,24.980205535888672,1241.253662109375,1088.3375244140625,-1.6737804399402085,direct_energy_backward_difference,-1.5890599489212036,0.25310036540031433,46.25387191772461,-2.2846506908535957e-09,-1.9790604710578918e-07,-5.179608706384897e-07,19.743282318115234,0.11979173123836517,-0.06331536173820496,-0.028802549466490746,0.03691522032022476,-0.15275132656097412,17544,0.04821653664112091,0.0004390853282529861,0.0010734251700341702,0.0014862826792523265,0.002120622666552663,0.0,0.1150169469292135,0.27163298920986423,0.6010667726179941,0.07537658210087626,24.761553327815804,0,none,0.0,0.0,0.0,0.0
1.24777475392,160,24.910356521606445,1227.060791015625,1077.6490478515625,-1.7913236744126009,direct_energy_backward_difference,-1.567987084388733,1.0426214933395386,46.36874008178711,1.578591763973236e-07,5.054171197116375e-07,-5.454639904201031e-07,19.743513107299805,0.1268327385187149,-0.06435882300138474,-0.029437489807605743,0.03601277992129326,-0.14759260416030884,17544,0.04837651550769806,0.00043154574814252555,0.001047374214977026,0.0014787432737648487,0.0020945717114955187,0.0,0.11601461804350027,0.2697563199058204,0.5966160485963071,0.08049385658967928,24.82483271191465,0,none,0.0,0.0,0.0,0.0
1.28676771498,165,24.840970993041992,1214.0711669921875,1067.922119140625,-1.7794372799153826,direct_energy_backward_difference,-1.5565224885940552,0.652658224105835,46.54705810546875,1.8510036170482635e-08,4.935718607157469e-07,1.2078089639544487e-08,19.745208740234375,0.13336916267871857,-0.06577572226524353,-0.03683113679289818,0.04290557652711868,-0.13953880965709686,17544,0.0570061095058918,0.00042917096288874745,0.0010670191841199994,0.001476368517614901,0.002114216797053814,0.0,0.11700088748554634,0.26689661270060905,0.5675311393153223,0.07437442232723099,24.82054902463356,0,none,0.0,0.0,0.0,0.0
1.32576067604,170,24.769121170043945,1202.20068359375,1059.129638671875,-1.8426357230857344,direct_energy_backward_difference,-1.5380189418792725,0.04882892966270447,46.71739959716797,1.752050593495369e-07,-8.866190910339355e-07,6.293412297964096e-07,19.74704360961914,0.141214981675148,-0.06921568512916565,-0.045064251869916916,0.056712422519922256,-0.12542136013507843,17544,0.06628910452127457,0.00042139049037359655,0.0010618176311254501,0.0014685880159959197,0.002109015127643943,0.0,0.11797619024372323,0.26446536476700544,0.5427601194649873,0.06980046712692575,25.08864692877724,0,none,0.0,0.0,0.0,0.0
1.3647536371,175,24.694849014282227,1191.337646484375,1051.1708984375,-1.9047580317748471,direct_energy_backward_difference,-1.5167288780212402,0.36911606788635254,46.91844940185547,-8.221832104027271e-10,-2.1025771275162697e-06,1.4388933777809143e-06,19.746946334838867,0.15276622772216797,-0.06505066156387329,-0.044059522449970245,0.05989345163106918,-0.10834257304668427,17544,0.07582924515008926,0.0004090794827789068,0.0010281235445290804,0.0014562769792973995,0.002075321041047573,0.0,0.11893637812362175,0.2629745124456194,0.5985107846932257,0.07427290303649232,25.79961246710023,0,none,0.0,0.0,0.0,0.0
1.40374659816,180,24.623043060302734,1181.052490234375,1043.6666259765625,-1.8415106734008133,direct_energy_backward_difference,-1.5072557926177979,0.9756479263305664,47.115333557128906,7.869675755500793e-08,-3.1306990422308445e-07,9.753275662660599e-07,19.745502471923828,0.1532450169324875,-0.06080101430416107,-0.034071434289216995,0.0654180645942688,-0.1119430735707283,17544,0.0850110724568367,0.0004044732777401805,0.0010249573970213532,0.0014516707742586732,0.0020721550099551678,0.0,0.11988320604274182,0.2615039243846464,0.6191084352625835,0.07807113975776953,26.41404159070079,0,none,0.0,0.0,0.0,0.0
1.44273955922,185,24.55121421813965,1171.2235107421875,1036.459228515625,-1.8420976558451094,direct_energy_backward_difference,-1.4921836853027344,1.1285516023635864,47.30379867553711,1.6688136383891106e-07,7.262715371325612e-07,1.0565854609012604e-06,19.7440128326416,0.15108723938465118,-0.06706579774618149,-0.019610976800322533,0.09274336695671082,-0.11734616011381149,17544,0.09308261424303055,0.0003991569974459708,0.0009918170981109142,0.0014463545521721244,0.002039014594629407,0.0,0.1208200620540842,0.25964139291450405,0.5980598835592927,0.06908017941437383,26.58065570543036,0,none,0.0,0.0,0.0,0.0
1.48173252028,190,24.481687545776367,1161.5892333984375,1029.3245849609375,-1.7830570049886165,direct_energy_backward_difference,-1.4731978178024292,0.6857497096061707,47.512779235839844,-8.288770914077759e-08,-1.943204551935196e-06,-2.4787732400000095e-06,19.742904663085938,0.15579348802566528,-0.07261571288108826,-0.011709713377058506,0.11493086814880371,-0.11463984847068787,17544,0.09936533868312836,0.000391773646697402,0.0010168737499043345,0.0014389711432158947,0.0020640711300075054,0.0,0.12174549181060165,0.2575663823772041,0.5540194027034583,0.06657060278298631,26.46699847017197,0,none,0.0,0.0,0.0,0.0
1.52072548134,195,24.417369842529297,1151.6024169921875,1021.8680419921875,-1.6494695837051778,direct_energy_backward_difference,-1.4613711833953857,0.35558778047561646,47.72824478149414,-2.8172507882118225e-08,-1.470849383622408e-06,1.2771342881023884e-06,19.743070602416992,0.15585565567016602,-0.06901337206363678,-0.01174637209624052,0.11275278776884079,-0.13106653094291687,17544,0.10333310067653656,0.0003852167574223131,0.0010195047361776233,0.0014324142830446362,0.002066702116280794,0.0,0.12265938970846804,0.25553995608123814,0.5478666043117034,0.07361628261878651,26.48900735722878,0,none,0.0,0.0,0.0,0.0
