time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,-12.0,1.5,0.0,6.996462,0.00056879123,5.3272815e-05,0.00020964303985238075,3.533950075507164e-05,2.6328655621910002e-05
0.06,10,-11.833333,1.5,0.0,6.9963346,0.00059513276,5.629193e-05,5.637574940919876e-05,-4.375673597678542e-05,5.39747697985149e-05
0.06,10,-11.666667,1.5,0.0,6.996201,0.0006229138,5.9479615e-05,9.187846444547176e-05,-7.281743455678225e-05,3.779314283747226e-05
0.06,10,-11.5,1.5,0.0,6.9960613,0.0006522598,6.292993e-05,0.0002065564040094614,-8.289486868306994e-05,-2.8289232432143763e-06
0.06,10,-11.333333,1.5,0.0,6.995915,0.00068324496,6.656698e-05,0.00015431595966219902,-0.0001302110031247139,2.9198965421528555e-05
0.06,10,-11.166667,1.5,0.0,6.995761,0.0007160053,7.041707e-05,7.784226909279823e-05,-1.8174410797655582e-05,4.115172123420052e-05
0.06,10,-11.0,1.5,0.0,6.9956,0.00075063185,7.458404e-05,0.00017909868620336056,6.630516145378351e-05,1.4171035218168981e-05
0.06,10,-10.833333,1.5,0.0,6.9954314,0.00078723894,7.898407e-05,0.0002345701213926077,-7.001438643783331e-05,-1.0006204320234247e-05
0.06,10,-10.666667,1.5,0.0,6.995254,0.0008259713,8.371286e-05,0.00015441351570189,2.359086647629738e-05,3.480320629023481e-05
0.06,10,-10.5,1.5,0.0,6.995068,0.00086694513,8.874247e-05,0.00012147985398769379,1.6881385818123817e-05,1.9726719983736984e-05
0.06,10,-10.333333,1.5,0.0,6.9948726,0.0009103214,9.40864e-05,0.00017029163427650928,-0.00011449982412159443,-7.094927241269033e-05
0.06,10,-10.166667,1.5,0.0,6.994667,0.00095625466,9.984523e-05,0.0002525427844375372,3.3903634175658226e-05,-3.37888122885488e-05
0.06,10,-10.0,1.5,0.0,6.9944506,0.0010048922,0.00010597939,0.00012343982234597206,-8.765794336795807e-05,2.0676106942119077e-05
0.06,10,-9.833334,1.5,0.0,6.9942236,0.0010564545,0.000112540554,0.0001802360638976097,-0.00020758970640599728,6.607757677556947e-05
0.06,10,-9.666666,1.5,0.0,6.9939837,0.001111075,0.00011956366,0.00024340045638382435,-2.7839094400405884e-05,-4.287010960979387e-05
0.06,10,-9.5,1.5,0.0,6.9937315,0.0011689565,0.00012703845,0.0002802403178066015,-4.812120459973812e-05,1.6018620954127982e-05
0.06,10,-9.333333,1.5,0.0,6.9934664,0.0012303493,0.00013504364,0.0001877241302281618,-2.7097994461655617e-06,2.9178932891227305e-05
0.06,10,-9.166667,1.5,0.0,6.993186,0.0012954312,0.00014358619,0.0004956796765327454,2.614536788314581e-05,-4.5992564992047846e-05
0.06,10,-9.0,1.5,0.0,6.9928904,0.0013644724,0.0001527532,0.00029668165370821953,-7.886148523539305e-05,-1.1471387551864609e-05
0.06,10,-8.833333,1.5,0.0,6.9925785,0.0014377063,0.00016254839,0.00034945597872138023,-0.00021025817841291428,-2.7205212973058224e-05
0.06,10,-8.666666,1.5,0.0,6.992249,0.0015153768,0.00017304905,0.0004078890196979046,-7.217458914965391e-05,2.1521045709960163e-06
0.06,10,-8.5,1.5,0.0,6.9919004,0.0015977403,0.00018422864,0.0003477162681519985,-0.00010929408017545938,-6.972584014874883e-05
0.06,10,-8.333334,1.5,0.0,6.991533,0.0016851133,0.0001961654,0.0005702986381947994,-0.00014627864584326744,0.00014343085422297008
0.06,10,-8.166666,1.5,0.0,6.9911423,0.00177805,0.00020961277,0.0004968917928636074,-0.00011593068484216928,-3.180189378326759e-05
0.06,10,-8.0,1.5,0.0,6.990729,0.0018782192,0.00022559706,0.000283597968518734,-9.696511551737785e-05,-4.828171222470701e-05
0.06,10,-7.8333335,1.5,0.0,6.9902925,0.0019825478,0.00024107657,0.0006716945208609104,-4.8931920900940895e-05,6.24066888121888e-06
0.06,10,-7.666667,1.5,0.0,6.989829,0.0020943107,0.0002590334,5.0024595111608505e-05,-0.00039773527532815933,5.0899387133540586e-05
0.06,10,-7.5,1.5,0.0,6.9893355,0.0022134443,0.00027761236,0.0006111352704465389,-0.00022211438044905663,1.9400831661187112e-05
0.06,10,-7.333333,1.5,0.0,6.988815,0.002337716,0.00029842183,0.0007468964904546738,-2.391287125647068e-05,-3.269991429988295e-05
0.06,10,-7.1666665,1.5,0.0,6.9882593,0.0024537067,0.0002982868,0.0006142957136034966,-0.00014994828961789608,5.111765494802967e-05
0.06,10,-7.0,1.5,0.0,6.987669,0.0025895247,0.0003197249,0.0008101733401417732,-0.00048162369057536125,-1.2437267287168652e-06
0.06,10,-6.8333335,1.5,0.0,6.9870415,0.0027331098,0.00034019724,0.0006420668214559555,-0.000267447205260396,6.690466398140416e-05
0.06,10,-6.6666665,1.5,0.0,6.9863715,0.0028798587,0.00037627667,0.0007795561105012894,-0.0005379519425332546,-3.318615927128121e-05
0.06,10,-6.5,1.5,0.0,6.985659,0.0030385787,0.00039949827,0.0008144732564687729,-0.00025534117594361305,1.4395773177966475e-05
0.06,10,-6.3333335,1.5,0.0,6.984899,0.0032046018,0.00042359717,0.00048073660582304,-0.0006151560228317976,-0.00013431131810648367
0.06,10,-6.166667,1.5,0.0,6.984088,0.003377815,0.0004483331,0.001072482205927372,-0.0007661404088139534,0.00010253141226712614
0.06,10,-6.0,1.5,0.0,6.9832206,0.003557529,0.00047321804,0.0011640358716249466,-0.0003632475854828954,0.00026882825477514416
0.06,10,-5.833333,1.5,0.0,6.9822917,0.0037432446,0.00049843825,0.0011215191334486008,-0.00046182796359062195,-0.00011255761637585238
0.06,10,-5.6666665,1.5,0.0,6.981298,0.0039330353,0.00052197836,0.0008867448195815086,-0.0007037483155727386,-0.00012952242468600161
0.06,10,-5.5,1.5,0.0,6.9802313,0.0041266195,0.0005447753,0.0014164503663778305,-0.0006322434637695551,-0.00018979273227159865
0.06,10,-5.333333,1.5,0.0,6.9790845,0.0043217717,0.0005658418,0.0012498237192630768,-0.0010477231116965413,0.00014382916924660094
0.06,10,-5.166667,1.5,0.0,6.97785,0.004515264,0.0005838685,0.001502184197306633,-0.0007955727633088827,0.0001671813333814498
0.06,10,-5.0,1.5,0.0,6.976519,0.004703221,0.00059715286,0.0017637424170970917,-0.0006978064775466919,4.087060187885072e-05
0.06,10,-4.8333335,1.5,0.0,6.975081,0.0048806216,0.0006040111,0.0016174204647541046,-0.0009426299948245287,-4.9366633902536705e-05
0.06,10,-4.666667,1.5,0.0,6.973524,0.0050384705,0.0006007813,0.0021105464547872543,-0.0012523203622549772,0.00016308790145558305
0.06,10,-4.5,1.5,0.0,6.9718323,0.0051723495,0.0005856417,0.0022527500987052917,-0.0012097936123609543,-0.00023819868511054665
0.06,10,-4.333333,1.5,0.0,6.969989,0.0052686497,0.00055347383,0.0029952842742204666,-0.0017819586209952831,-8.267581870313734e-05
0.06,10,-4.1666665,1.5,0.0,6.9679728,0.0053124893,0.00049847364,0.0035294722765684128,-0.0021038418635725975,3.628665581345558e-06
0.06,10,-4.0,1.5,0.0,6.965758,0.0052871616,0.0004130453,0.0027138423174619675,-0.0014401832595467567,-0.00010328582720831037
0.06,10,-3.833333,1.5,0.0,6.9633126,0.0051629236,0.00028830022,0.00308305025100708,-0.0024235760793089867,7.181498222053051e-05
0.06,10,-3.666667,1.5,0.0,6.9605956,0.00490959,0.00011232495,0.003400813788175583,-0.002101450227200985,3.576374729163945e-05
0.06,10,-3.5,1.5,0.0,6.9575543,0.0044820667,-0.00013361126,0.005393434315919876,-0.001451011747121811,0.00022299488773569465
0.06,10,-3.333334,1.5,0.0,6.95412,0.0038227509,-0.00047098845,0.004253700375556946,-0.003029194660484791,-0.00011095474474132061
0.06,10,-3.166667,1.5,0.0,6.950207,0.0028637038,-0.0009242743,0.006418999284505844,-0.0026454636827111244,-7.340568117797375e-07
0.06,10,-3.0,1.5,0.0,6.9456854,0.0014956617,-0.0015392154,0.006620708853006363,-0.004843190312385559,-3.2617710530757904e-05
0.06,10,-2.833333,1.5,0.0,6.9403944,-0.0004044458,-0.002361104,0.006402637809514999,-0.0035245567560195923,-0.00023128511384129524
0.06,10,-2.666666,1.5,0.0,6.934105,-0.0030041928,-0.0034485757,0.007959585636854172,-0.00440986268222332,-0.00031684571877121925
