time,step,total_kinetic_energy,energy_measurement,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.06,10,89.02837371826172,unbounded_energy,539.2376098632812,492.7924499511719,0.0,direct_energy_backward_difference,-0.4124053716659546,-0.3674941658973694,161.0963592529297,-1.5453135967254639,-8.797645568847656e-05,2.613663673400879e-05,-5.528565406799316,1.849234104156494e-05,-1.5139579772949219e-05,191.0914764404297,1.6629695892333984e-05,-7.69495964050293e-05,1350,2.2974343299865723,0.5681797862052917,0.5683625340461731,0.5692887306213379,0.0008855014457367361,0.0013716407120227814,0.0009005013853311539,0.00138664070982486,0.0,0.5683624894530684,0.1410242978943581,0.17827899088188498,0.26295924989519137,19.187233488751748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.014875052332878114,0.0,-44.60182068257778,-50.1303860893771,1.5453264713287354,1.2874603271484375e-05,-5.708826049480331e-07,1.792145843661691e-05,8.471310138702393e-05,-3.2633543014526367e-06,-7.342238143388173e-07,-1.5873803587288036e-05,-2.2251158952713013e-05,3.885477781295776e-06,0.014875052332878114,0.009939887314919288,2.2974343299865723,1348.0153058412075
