time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.006,1,blade_0,1.225,N,N*m,-682.3001708984375,3115.72802734375,-3.1877759565347445,14.556998981239126,132,2.3188928241822446,0.0,2.3188928241822446,3115.72802734375,-9.036555290222168,-682.3001708984375,-1892.2799750022873,-639.9095467675844,-10042.731497504752,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012254491168408848,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.280635356903076,-0.24108687043190002
0.006,1,blade_1,1.225,N,N*m,333.32391357421875,3115.732421875,1.5573233054167377,14.557019512937133,132,2.318892334127031,0.0,2.318892334127031,3115.732421875,595.406982421875,333.32391357421875,-1892.2795751038282,9017.234013740333,4467.197596013366,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012254491168408848,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4315298795700073,2.961656093597412
0.006,1,blade_2,1.225,N,N*m,348.9757080078125,3115.730224609375,1.6304500846557561,14.557009247088128,132,2.3188922514719703,0.0,2.3188922514719703,3115.730224609375,-586.3706665039062,348.9757080078125,-1892.2795076550376,-8377.3230764206,5575.555055528514,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012254491168408848,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8491047620773315,-2.7205700874328613
0.012,2,blade_0,1.225,N,N*m,-289.4585266113281,18.726064682006836,-1.3523797456045419,0.08749008325061897,132,4.901271615774915,0.0,4.901271615774915,18.726064682006836,11.291414260864258,-289.4585266113281,-1000.0429881312352,-15.935770113900753,-55.47523662308441,0.0,0.0,0.0,0.0,0.0,0.0,-0.004901060928324537,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2806310653686523,-0.24114316701889038
0.012,2,blade_1,1.225,N,N*m,154.50765991210938,18.726783752441406,0.7218755386206476,0.08749344282099597,132,4.901267921688769,0.0,4.901267921688769,18.726783752441406,245.0323028564453,154.50765991210938,-1000.0422343992983,56.01573063132048,13.939485547777881,0.0,0.0,0.0,0.0,0.0,0.0,-0.004901060928324537,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4314789772033691,2.9616811275482178
0.012,2,blade_2,1.225,N,N*m,134.9505615234375,18.727983474731445,0.6305027811715327,0.08749904804584249,132,4.901269334387928,0.0,4.901269334387928,18.727983474731445,-256.3240051269531,134.9505615234375,-1000.0425226428398,-40.08222711255345,41.5428554240298,0.0,0.0,0.0,0.0,0.0,0.0,-0.004901060928324537,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8491517305374146,-2.720538377761841
0.018,3,blade_0,1.225,N,N*m,-289.2074890136719,26.137401580810547,-1.3512068723558937,0.12211660480150101,132,11.017130958080841,0.0,11.017130958080841,26.137401580810547,11.112710952758789,-289.2074890136719,-999.3198591478869,-18.4944106026388,-81.26419223389465,0.0,0.0,0.0,0.0,0.0,0.0,-0.011024629258819165,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2806203365325928,-0.24129590392112732
0.018,3,blade_1,1.225,N,N*m,154.22799682617188,26.143672943115234,0.7205689241724819,0.12214590524553179,132,11.01715652415277,0.0,11.01715652415277,26.143672943115234,244.90536499023438,154.22799682617188,-999.3221781439572,79.64310738938349,24.624909828336193,0.0,0.0,0.0,0.0,0.0,0.0,-0.011024629258819165,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.4313414096832275,2.961747407913208
0.018,3,blade_2,1.225,N,N*m,134.97991943359375,26.135313034057617,0.6306399443207181,0.12210684689815134,132,11.0171520506131,0.0,11.0171520506131,26.135313034057617,-256.017578125,134.97991943359375,-999.3217723670768,-61.126197034353446,56.645941188317536,0.0,0.0,0.0,0.0,0.0,0.0,-0.011024629258819165,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,-1.8492779731750488,-2.720452070236206
0.024,4,blade_0,1.225,N,N*m,-289.02276611328125,33.69429016113281,-1.3503438281334201,0.15742315864691858,132,19.56809525163554,0.0,19.56809525163554,33.69429016113281,10.925597190856934,-289.02276611328125,-998.7554729992103,-21.08851820902584,-107.75686524785162,0.0,0.0,0.0,0.0,0.0,0.0,-0.019592478620290888,-0.0,-0.0,0.0,0.0,0.0,-0.016991665586829185,3.2805986404418945,-0.24159330129623413
