time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
0.0,0,0,3.0728064169683247e-18,-0.0010992424268143266,7.312848947463036e-05,1.0031406193982413,3.1357489689339952,9.89032979850859,9.89032979850859,1.0008241962893707,19.76436987670305,0.0,-0.00046889617090073443,0.0036253976157922807,0.006902420784791573
0.1,5,0,0.09491064214057035,-0.0010916169439374277,7.828870560302462e-05,1.0038999171849188,3.1332572154934724,9.895668708985456,9.895668773700537,1.0014028213826747,19.76361272886612,1.2903074357029087e-05,-0.0007270689728215984,0.0022490763470344177,0.007003820419980229
0.2,10,0,0.18809439478845497,-0.001130853585423848,6.715340612682473e-05,1.0044743553859845,3.1317697242900824,9.899387362767575,9.89938736521161,1.0016817725625728,19.76553359833293,-3.477269692830909e-05,-0.001141290185096011,-0.000418336189176749,0.007191737168348372
0.3,15,0,0.280141384260564,-0.0011504889848507837,5.951450032978268e-05,1.0050156598289073,3.1304042204785443,9.902932098529154,9.902932134031369,1.00193761390162,19.76756236442429,-1.5009881835226224e-05,-0.0007992953035227401,0.0016883424469540387,0.007149702899082147
0.4,20,0,0.371087634265026,-0.0011066175660151894,6.642995346823489e-05,1.0053129647449517,3.1294514395622435,9.905404408743262,9.905404454932135,1.0021964044413878,19.767391722889464,2.3873124427975512e-05,-0.00038453684538808375,0.004854061108005681,0.007137084224687626
0.5,25,0,0.46128629797129234,-0.00110216407934387,6.0202556869584134e-05,1.0056848154054496,3.1281230079427482,9.907754274722883,9.907754504985329,1.0024890761147274,19.766309161959306,-1.8538403490087063e-05,-0.0004536040789915319,0.003776987032665602,0.006953957081637084
0.6,30,0,0.5506563015134098,-0.0011572698841890471,4.429951653168715e-05,1.005944991527425,3.127616343662139,9.909513349122268,9.909513551114658,1.002570119056018,19.76822042221861,-9.283873955734379e-05,-0.0010528461975951586,0.0015161314474809728,0.0069987937565271375
0.7,35,0,0.639539466746856,-0.0011891272514462723,4.74634755809342e-05,1.0062115724962184,3.126890145085406,9.91107631792989,9.911076341323325,1.002695387306237,19.7688679269776,-1.28340359144552e-05,-0.001327819499749694,-0.0008172231518415174,0.006975283438505004
0.8,40,0,0.7276900431945315,-0.0011791079016295453,5.9070678520093466e-05,1.0064062840858574,3.1262778171241132,9.912250361268423,9.912250387844278,1.0028165260592232,19.768821375125384,0.0008568096771899292,-0.0010171196285000406,0.0005902621673570252,0.007065152325503259
0.9,45,0,0.8153919835758975,-0.001151734255829486,6.220507924819304e-05,1.0065016623408292,3.1260769692167347,9.914137383506386,9.914137436057219,1.0029768267861845,19.769424719063274,0.0004515792966439669,-0.00012174573922152376,0.0023253991389680095,0.007040240188338894
