time,step,accepted_time_step_size,patch,pressure_force_x,pressure_force_y,pressure_force_z,viscous_force_x,viscous_force_y,viscous_force_z,total_force_x,total_force_y,total_force_z,moment_x,moment_y,moment_z,drag_coefficient,lift_coefficient,side_force_coefficient,pitching_moment_coefficient
0.0,0,0.001,cylinder,0.0,0.0,0.0,2.2313475378956453,6.422273914619679e-09,-3.9690156206425906e-17,2.2313475378956453,6.422273914619679e-09,-3.9690156206425906e-17,5.855369357779527e-17,8.326672684688674e-17,4.032037147986677e-08,4.462695075791291,1.2844547829239357e-08,-7.938031241285181e-17,8.064074295973354e-08
0.02,9,0.0005009152000000038,cylinder,1.2473588888329323,-3.739075344125469e-06,0.0,1.3752306137655474,8.602396851018325e-07,-6.382156432989965e-08,2.62258950259848,-2.8788356590236366e-06,-6.382156432989965e-08,2.412500194056235e-07,-5.083368416480827e-07,2.4675514750994477e-06,5.24517900519696,-5.757671318047273e-06,-1.276431286597993e-07,4.9351029501988955e-06
0.04,21,0.0006744400037086429,cylinder,0.8924298517836905,-1.0991244132783342e-05,0.0,0.9481319239014842,1.354675894498533e-06,-4.794441539833828e-08,1.8405617756851749,-9.63656823828481e-06,-4.794441539833828e-08,-5.134553441049508e-08,2.1474287431599848e-08,1.3083385878663763e-05,3.6811235513703497,-1.927313647656962e-05,-9.588883079667656e-08,2.6166771757327525e-05
0.06,31,0.0031668663438198935,cylinder,0.7195248359279218,-1.790256767329702e-05,0.0,0.7378079948071359,-1.2673440549527135e-07,-3.152884744769224e-08,1.4573328307350575,-1.802930207879229e-05,-3.152884744769224e-08,1.2764996315355048e-07,3.753532612504884e-08,2.4506259523705788e-05,2.914665661470115,-3.605860415758458e-05,-6.305769489538448e-08,4.9012519047411576e-05
0.08,37,0.00019976038741612023,cylinder,0.6434772465052152,5.900576299472425e-06,0.0,0.6184366394376604,-1.4634794068285758e-06,-1.7740343911881974e-08,1.2619138859428756,4.43709689264385e-06,-1.7740343911881974e-08,-5.372212470021356e-08,6.058348242521383e-08,2.9999967465583674e-05,2.523827771885751,8.8741937852877e-06,-3.548068782376395e-08,5.999993493116735e-05
0.1,53,0.0027322867324893474,cylinder,0.5571931653332937,-2.0181195211991078e-05,0.0,0.5394962230566889,4.4213978347832413e-07,-3.6028213801901247e-09,1.0966893883899826,-1.9739055428512754e-05,-3.6028213801901247e-09,4.7991454215108175e-08,2.0284888695154546e-07,1.823466866042846e-05,2.1933787767799653,-3.947811085702551e-05,-7.205642760380249e-09,3.646933732085692e-05
0.12,59,0.0007867630262280989,cylinder,0.516953317829513,-1.0187607331858025e-05,0.0,0.48525839930208614,7.629872285686327e-07,2.8346714219514574e-09,1.0022117171315992,-9.424620103289392e-06,2.8346714219514574e-09,-2.0164952496469046e-07,2.42143729400901e-07,1.5874396020223536e-05,2.0044234342631984,-1.8849240206578785e-05,5.669342843902915e-09,3.174879204044707e-05
0.14,69,0.00042295613530959897,cylinder,0.489433191550557,-6.207143905078653e-06,0.0,0.4445560686812783,2.265457975780908e-06,1.0205350661062261e-08,0.9339892602318353,-3.941685929297745e-06,1.0205350661062261e-08,-2.4337109340426017e-07,2.616981089192949e-07,1.283360717668037e-05,1.8679785204636705,-7.88337185859549e-06,2.0410701322124523e-08,2.566721435336074e-05
0.16,81,0.003682139873724871,cylinder,0.4558037557234791,-2.523491243629542e-05,0.0,0.4126417752521844,3.240540572985954e-06,1.5860020419286766e-08,0.8684455309756635,-2.1994371863309466e-05,1.5860020419286766e-08,5.984177155271087e-08,1.0336357397777718e-07,1.087354198253985e-05,1.736891061951327,-4.398874372661893e-05,3.172004083857353e-08,2.17470839650797e-05
0.18,86,0.003999999999999976,cylinder,0.4390637279171845,-2.586509295804634e-05,0.0,0.38706679292132096,3.641305131918499e-06,1.713701624658636e-08,0.8261305208385054,-2.2223787826127842e-05,1.713701624658636e-08,5.92065282364418e-08,6.089495890870822e-08,1.1304339893138983e-05,1.6522610416770107,-4.4447575652255684e-05,3.427403249317272e-08,2.2608679786277966e-05
0.2,91,0.004,cylinder,0.42585933526065683,-2.481385333737195e-05,0.0,0.3659383342639726,4.337336626664704e-06,1.863586221931545e-08,0.7917976695246295,-2.0476516710707246e-05,1.863586221931545e-08,4.650227007014563e-08,4.7371133099494145e-08,1.1790064067052032e-05,1.583595339049259,-4.095303342141449e-05,3.72717244386309e-08,2.3580128134104063e-05
0.22,96,0.003999999999999976,cylinder,0.4160817616846751,-2.3415175891694593e-05,0.0,0.3481395160386476,5.051488032543959e-06,1.974946897390099e-08,0.7642212777233228,-1.8363687859150634e-05,1.974946897390099e-08,2.8108303906892703e-08,2.9786557581568118e-08,1.215009620281714e-05,1.5284425554466456,-3.672737571830127e-05,3.949893794780198e-08,2.430019240563428e-05
0.24,101,0.003999999999999976,cylinder,0.40885366339525114,-2.237699441435723e-05,0.0,0.33291779973452507,5.646527039701696e-06,2.0784352552499967e-08,0.7417714631297763,-1.6730467374655535e-05,2.0784352552499967e-08,1.6313331071803332e-08,2.0617000273670527e-08,1.230325216698935e-05,1.4835429262595525,-3.346093474931107e-05,4.156870510499993e-08,2.46065043339787e-05
0.26,106,0.004,cylinder,0.4037535145564505,-2.1170933250949653e-05,0.0,0.31974273477060244,6.072375455924291e-06,2.1519958296723586e-08,0.7234962493270529,-1.5098557795025362e-05,2.1519958296723586e-08,-8.271733868578336e-09,1.661320142565259e-08,1.2285529432820347e-05,1.4469924986541058,-3.0197115590050724e-05,4.303991659344717e-08,2.4571058865640693e-05
0.28,111,0.004,cylinder,0.4000958145914394,-2.2065416890546105e-05,0.0,0.3082373367369684,6.358739934884837e-06,2.2232346156392558e-08,0.7083331513284078,-1.5706676955661268e-05,2.2232346156392558e-08,-3.099624795496595e-08,9.310748699808968e-09,1.2149548063330459e-05,1.4166663026568156,-3.1413353911322536e-05,4.4464692312785116e-08,2.4299096126660917e-05
0.3,116,0.003999999999999948,cylinder,0.3976439933774028,-1.8039196681036334e-05,0.0,0.29808396514781904,6.503242685389595e-06,2.2794957448873506e-08,0.6957279585252218,-1.1535953995646739e-05,2.2794957448873506e-08,-2.1836147249155047e-08,1.4191534752905355e-10,1.1910403893105524e-05,1.3914559170504437,-2.3071907991293477e-05,4.558991489774701e-08,2.382080778621105e-05
