time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_y,linear_impulse_z,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
1.875,250,0,2.922785129188331,2.3836890261252735e-05,2.3636097645496813e-05,0.8678172764383338,3.9734617873277718,7.446840818585763,0.00017890605499739016,-0.00010468432704588296,7.446840821470622,0.6874242769153804,21.66592327779341,-0.002696683582593451,-0.00010474887235822905,-8.907580392403247e-05,0.03526325550769173
1.875,250,1,2.0151909307159377,4.275873580402868e-06,-1.03964845252259e-05,1.1230346472779904,3.2588238556042155,12.372048110611326,0.0001034757297352417,-2.1327574068981033e-05,12.372048111062426,1.0760629676728897,22.99502628144226,0.002075961620523037,4.084931437731143e-05,-8.221498973171038e-05,0.03508081466026705
1.95,260,0,3.022763456199679,2.515168799753781e-05,2.7945513412302473e-05,0.896190238296846,3.995699527868926,7.897747742858261,0.00022226681457808932,-0.00010118715130369331,7.897747746634108,0.7020375698358534,22.499501696129215,-0.0038893173077898524,-0.0001075078810166552,-9.782023635152015e-05,0.04044450845482216
1.95,260,1,2.0833116770491458,5.465136804010016e-06,-1.1571111619095273e-05,1.1020917033665962,3.2647574790667186,11.921687340899735,8.673469350890968e-05,-1.7005568047816973e-05,11.921687341227377,1.0546763236288648,22.607291116971275,0.0032413504825778983,5.0378967060282775e-05,-7.190754809727196e-05,0.03392390724887595
2.025,270,0,3.1159321146390244,2.3412612563442762e-05,3.1976356342852544e-05,0.92725396050852,3.998583566051821,8.344330924491539,0.00023996567831161393,-0.00010086714743441054,8.344330928551642,0.7163689819680817,23.29618154495536,-0.005185735603987496,-0.00011780873306932449,-0.00011333931010959475,0.04282540861513316
2.025,270,1,2.1536587034636403,7.1860475929949784e-06,-1.3255693444468801e-05,1.0811596423452812,3.268987239994741,11.476040815708105,5.441111469683824e-05,-2.724488307981298e-05,11.476040815869435,1.0335682508263442,22.206643454255236,0.004546068359890132,5.710837649086642e-05,-5.516502712055171e-05,0.03197318966133384
2.1,280,0,3.1995003138483797,1.7313214965873415e-05,3.744618958426596e-05,0.956371861653504,3.9806645405269054,8.789541511894068,0.0002820899849796875,-9.996655224584237e-05,8.78954151698922,0.7349096992137192,23.92005854975968,-0.0043755417151345455,-0.00013740584751742446,-0.00014919321818407383,0.04218377934527217
2.1,280,1,2.226224996392364,5.757753257801011e-06,-1.511850811577451e-05,1.0603378623642499,3.277671594936914,11.031134957087215,-1.4534649580322257e-05,-4.428346607704661e-05,11.031134957185676,1.0103238805723729,21.836829098677292,0.003695523537710965,6.636870959653152e-05,-2.4719778522808156e-05,0.03269973228462287
2.175,290,0,3.2775754053443866,1.8739963390500846e-05,5.1025063612552326e-05,0.980906868789655,3.9637794521250127,9.233603507957262,0.0003898492975745921,-7.966341987301052e-05,9.23360351653077,0.755934370296762,24.429643311246387,-0.003106636778307248,-0.00015954176482679827,-0.0001971911702831619,0.039472346154422175
2.175,290,1,2.300728070233105,7.041964251120135e-06,-1.633067409083783e-05,1.039167018336794,3.2923816631395244,10.588307960386077,-0.0001273063647086271,-5.588880694073603e-05,10.588307961298899,0.9851019141731757,21.496878259922923,0.002597909880054594,8.531475748263517e-05,3.0163428980323204e-05,0.033148426621532404
2.25,300,0,3.3497457212745347,2.3043731876223077e-05,7.25181638674766e-05,1.0025985767543768,3.9978627971189575,9.676255988413313,0.0005553576557116896,2.6913154778560592e-05,9.6762560043878,0.7684268087155214,25.18458724927188,-0.004727037189621086,-0.00016812415977973671,-0.0002678773331936668,0.043973797698695034
2.25,300,1,2.3770598771392386,8.673923654871146e-06,-1.9111875769349903e-05,1.0169382715785056,3.299992906148732,10.14711794502892,-0.00026026986504290426,-0.00017846071853312983,10.147117949936158,0.9624656478872776,21.08567297380482,0.0042584359841049135,8.631845755502354e-05,0.00010855613086135918,0.03198751112842428
