time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,vortex_stretching_sfs_strength_transfer,vortex_stretching_sfs_active_fraction,max_vortex_stretching_sfs_rate,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,stretching_viscosity_feedback_coefficient
0.0,0,27.299034118652344,2166.548828125,1764.7166748046875,0.0,direct_energy_backward_difference,-2.2688050270080566,2.815359039232135e-07,40.680572509765625,0.0,-1.4457909855991602e-06,-3.078603185713291e-07,19.78679656982422,3.5850098356604576e-07,2.40659574046731e-07,3.72663500058934e-08,-0.0527501106262207,-0.08417259156703949,17544,0.009341532364487648,0.07000000029802322,0.07000000774860382,0.07000000029802322,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,0.0,0.0,0.0,0.07000000029802322,0.4930420531255615,0.5677772011030455,1.33041698016314e-07,3.9363502401910804,0,0,none,0.0,0.0,0.0,0.0,0.0
0.03899296106,5,27.297117233276367,2142.7900390625,1751.35791015625,-0.04915977971067588,direct_energy_backward_difference,-2.2439239025115967,0.0020291698165237904,40.647621154785156,0.0005051016341894865,0.0006568102398887277,-0.0054242112673819065,19.795202255249023,-9.129289537668228e-07,-0.004907006863504648,0.00021459083654917777,-0.051567744463682175,-0.08269902318716049,17544,0.009806811809539795,0.06549401581287384,0.07120366394519806,0.07693096995353699,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0029293394181877375,0.5216028271773826,0.0007441373891197145,0.07120365679486601,0.4674844305087543,0.5725515051377043,0.06181988955948666,4.6807989817870705,1,0,Pedrizzetti relaxation,0.0002059652980507162,-4.359091355485817e-09,7.370324253095014e-08,7.370324253095014e-08,0.0
0.07798592212,10,27.28094482421875,2109.373779296875,1729.923583984375,-0.4147520121062893,direct_energy_backward_difference,-2.208930253982544,0.0205704215914011,40.5945930480957,0.007510236464440823,0.0008491562912240624,-0.01487682480365038,19.809524536132812,0.0006909514777362347,-0.008768143132328987,-0.0024577146396040916,-0.048963773995637894,-0.07867830991744995,17544,0.010367230512201786,0.06716204434633255,0.07252278923988342,0.0815616324543953,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0033024344593286514,0.5407546739626083,0.0009564330102875829,0.07252278767493874,0.4339487861626194,0.5764290497228374,0.052270503986594954,5.788398493183913,2,0,Pedrizzetti relaxation,0.0002598601239092328,-5.271654367467945e-09,-4.8598010471497415e-08,7.370324253095014e-08,0.0
0.11697888318,15,27.20874786376953,2072.445068359375,1704.4290771484375,-1.8515382901577142,direct_energy_backward_difference,-2.1702659130096436,0.020585723221302032,40.5560417175293,0.010210524313151836,-0.0035909225698560476,-0.016569344326853752,19.80931854248047,0.0011870976304635406,-0.00893610529601574,-0.004249021410942078,-0.04435325413942337,-0.07789396494626999,17544,0.01079067774116993,0.06775936484336853,0.07379081845283508,0.08329582214355469,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0028887514490634203,0.5416666666666666,0.0008516522939316928,0.07379082263635478,0.4094563932623729,0.595832534967118,0.042375285246481105,6.730739800228321,3,0,Pedrizzetti relaxation,0.0002835356583216156,-3.4670099555495882e-09,1.0369266529575589e-09,7.370324253095014e-08,0.0
0.15597184424,20,27.20163345336914,2045.037353515625,1686.81787109375,-0.1824537097719613,direct_energy_backward_difference,-2.1415581703186035,0.03913869708776474,40.51613235473633,0.01032211072742939,-0.005746879149228334,-0.021279029548168182,19.817794799804688,0.002687990665435791,-0.012202691286802292,-0.004037399776279926,-0.03932594135403633,-0.07573670148849487,17544,0.011047673411667347,0.06761787831783295,0.07501595467329025,0.08751541376113892,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0029652570374310017,0.5228568171454628,0.0007466940442100167,0.07501595637455712,0.4106777915468578,0.6095576354873973,0.05867019689259134,7.325889508467904,4,0,Pedrizzetti relaxation,0.0003393190286023804,-4.801673012669678e-09,-7.338049591688073e-08,7.370324253095014e-08,0.0
0.1949648053,25,27.18313217163086,2012.662841796875,1665.321044921875,-0.47447747581448363,direct_energy_backward_difference,-2.107652425765991,0.04417044296860695,40.486568450927734,0.010547892190515995,-0.010305310599505901,-0.02546192891895771,19.823604583740234,0.004694834817200899,-0.0150592140853405,-0.003701221663504839,-0.033443182706832886,-0.07400848716497421,17544,0.011141649447381496,0.06825879216194153,0.07613090425729752,0.0864885076880455,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.002769861603155732,0.5300387596899225,0.0008031124016270041,0.07613091168749349,0.41557288936605113,0.5881081736038495,0.051310614864567124,7.493195671666413,5,0,Pedrizzetti relaxation,0.0003631942473843919,-4.549750881857171e-09,1.0258687706988052e-08,7.370324253095014e-08,0.0
0.23395776636,30,27.194250106811523,1983.897705078125,1646.35595703125,0.2851267223219199,direct_energy_backward_difference,-2.077535629272461,0.008802415803074837,40.44198226928711,0.011456347070634365,-0.008365016430616379,-0.03343072906136513,19.8382511138916,0.0073149981908500195,-0.0211409293115139,-0.004311637487262487,-0.028120703995227814,-0.07017102837562561,17544,0.01123909279704094,0.06891798973083496,0.07722689211368561,0.08874260634183884,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0027837869711220264,0.5047879616963065,0.000601312902290374,0.07722689387525698,0.41182569377579037,0.6032365287150977,0.04512981452024811,7.424452000908957,6,0,Pedrizzetti relaxation,0.0003561355370737617,-4.149033955954885e-09,-1.1393302376981615e-07,7.370324253095014e-08,0.0
0.27295072742,35,27.208602905273438,1955.3095703125,1627.277587890625,0.3680869077839167,direct_energy_backward_difference,-2.0475945472717285,0.06157747656106949,40.39714813232422,0.011391890235245228,-0.0044195097871124744,-0.04325713962316513,19.85202407836914,0.011272633448243141,-0.02575404942035675,-0.0037432825192809105,-0.02288588508963585,-0.06587407737970352,17544,0.011284436099231243,0.06987360864877701,0.07832135260105133,0.08887091279029846,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.002788006793707609,0.4954970360237118,0.0005782321677543223,0.07832135372815124,0.40724513378680915,0.6127293316677319,0.042987274406195985,7.191484349785458,7,0,Pedrizzetti relaxation,0.0003474426992058333,-3.4718222872283123e-09,8.076352412393027e-08,8.076352412393027e-08,0.0
0.31194368848,40,27.213058471679688,1924.5806884765625,1606.2791748046875,0.11426591582501379,direct_energy_backward_difference,-2.015416383743286,-0.013836058788001537,40.36042022705078,0.013004184700548649,0.0014405457768589258,-0.05335056409239769,19.858449935913086,0.01426536962389946,-0.026644200086593628,-0.004433147143572569,-0.01877201534807682,-0.06128371134400368,17544,0.011262289248406887,0.07073547691106796,0.07939338684082031,0.09028775244951248,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0027953865937888622,0.4906520747834017,0.0006577858584932983,0.0793933860169417,0.40507144552913077,0.7050963714322566,0.036327797805206015,7.003793974524163,8,0,Pedrizzetti relaxation,0.00033550336728743697,-4.255193075557156e-09,2.751774450879376e-08,8.076352412393027e-08,0.0
0.35093664954,45,27.23519515991211,1896.58447265625,1587.2279052734375,0.567709854051845,direct_energy_backward_difference,-1.9860893487930298,0.07049930095672607,40.311927795410156,0.012419224716722965,0.003707949537783861,-0.06327454745769501,19.8675537109375,0.021347222849726677,-0.03086000680923462,-0.003678354900330305,-0.011182363145053387,-0.05595827102661133,17544,0.011239615269005299,0.07234823703765869,0.08043861389160156,0.09038097411394119,0.0,0.0,0.0010471977293491364,0.0010471974965184927,0.0,-0.0028903677593916655,0.5042749658002736,0.0006747845327481627,0.0804386094333141,0.40349973925687255,0.7158825446404268,0.03975734846681484,6.682800610112523,9,0,Pedrizzetti relaxation,0.0003178257157411654,-3.923283846042219e-09,-5.561898054511869e-09,8.076352412393027e-08,0.0
