time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.675,90,24.774533269324195,1293.4362276398213,928.6821406885769,-2.4267255749114245,fourier_transition_viscous_rate,-2.4267255749114245,-8.69881703029845e-05,41.67900266499584,-9.271057330773048e-05,-3.247000643824549e-05,-0.000167858100772,19.822191508474045,0.0001124367440469,-2.2653015878213683e-05,3.98643865987178e-05,6.13691982601528e-05,7.12450306882397e-05,16104,0.0343542136251926,0.0856474265456199,0.1083718389272689,0.1172884404659271,0.0016929835546761,0.0026723202317953,0.0026129228062927,0.0035922594834119,0.0,0.1083718400728003,0.4640389357907754,1.2193069779175665,0.0462009876360591,9.006850989985441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1509412877995055,0.0,0.1509412877995055,0.0964625475994056,0.0343542136251926,231.49463487875968
0.75,100,24.61041170771079,1240.8072733868005,899.5011977398467,-2.18828748817875,periodic_fourier_energy_backward_difference,-2.261024939344652,2.910654370671801e-05,41.6418001637294,-0.0001562769984226,-3.628763024154935e-05,-0.000181492228557,19.8250207531164,0.0001321454967049,-3.3878898220907026e-05,7.688279470551223e-05,7.362102076823913e-05,8.618413112727169e-05,16104,0.036087229847908,0.0883609130978584,0.111872524023056,0.1213256269693374,0.0016270480118691,0.0025615906342864,0.0025469872634857,0.003481529885903,0.0,0.1118725251792284,0.4480473748478541,1.3303075258132413,0.0643303882434004,10.159887981491805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1416037568449974,0.0,0.1416037568449974,0.0879556404019455,0.036087229847908,243.17250246418644
0.825,110,24.444172198603056,1186.9159196468515,868.795185376317,-2.2165267881031063,periodic_fourier_energy_backward_difference,-2.1421839498119293,-0.0032690702655737,41.544518593914106,-0.0001666652473426,-3.1208232611490416e-05,-0.0001648187112426,19.82305536297884,0.0001369149093199,-2.742414228042005e-05,3.713586278716616e-05,7.111127422525229e-05,7.457152126869246e-05,16104,0.0352681279182434,0.0912891626358032,0.1151990517973899,0.1247713044285774,0.0015669966815039,0.0024561122991144,0.0024869360495358,0.003376051550731,0.0,0.1151990487508131,0.4334873390661796,1.172110829142993,0.0583260976486714,10.13031856206438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1383526191115379,0.0,0.1383526191115379,0.08860008823836,0.0352681279182434,237.65301352449063
0.9,120,24.29299562227852,1136.318552369951,839.6263085968592,-2.0156876843271694,periodic_fourier_energy_backward_difference,-1.997174892168659,0.0025642070193327,41.38647964158932,3.081802209670137e-05,-3.992489175086433e-05,-0.0001537961693394,19.821673094922087,0.0001276057909725,-2.8484032825354495e-05,0.0001052381604585,7.812467986676716e-05,5.3611102697392e-05,16104,0.0370192863047122,0.0939693003892898,0.1183292791247367,0.1283189803361892,0.0014870222657918,0.0023659055586904,0.0024069617502391,0.003285844810307,0.0,0.1183292757353333,0.4198312774150008,1.053294426638739,0.0566650548890288,10.331353909241152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1339578187465667,0.0,0.1339578187465667,0.0886450745799967,0.0370192863047122,249.45313142889867
0.975,130,24.151651080939544,1093.1579284170666,814.1162995818405,-1.8845938845196517,periodic_fourier_energy_backward_difference,-1.7665486536096564,7.213804454383617e-05,41.30303828583105,3.9694291544822846e-05,-3.044814090502612e-05,-0.0001398177942668,19.824155233629007,0.0001157521100646,-3.77560361777197e-05,2.8498463418023e-05,9.40149854977114e-05,2.8284880511365187e-05,16104,0.0370276868343353,0.0963590368628501,0.1212861016392707,0.1317187249660492,0.0014220904558897,0.0023232598323374,0.0023420297075062,0.003243199083954,0.0,0.121286093377195,0.4143070104431846,1.0439886819018698,0.0627349674017634,10.736375595542691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1255955985188484,0.0,0.1255955985188484,0.0793841396207665,0.0370276868343353,249.50973809610664
1.05,140,24.04595202901487,1053.961972691584,791.2656109257293,-1.4093206923289838,periodic_fourier_energy_backward_difference,-1.761027372066461,0.0186413183913375,41.418493512959266,-9.527896742556052e-05,-1.2449053119922835e-05,-0.0001270075365384,19.821455364385972,0.0001365696935255,-2.9706156511054815e-05,0.0003416215208215,8.556757478308256e-05,3.967052385640008e-05,16104,0.0363597273826599,0.0991547182202339,0.1241403669118881,0.1350310891866684,0.0014151965733617,0.0023093987256288,0.0023351358249783,0.0032293379772454,0.0,0.1241403713533668,0.4049632573419118,1.07643534922267,0.0713469132887489,11.923292547099395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1327647864818573,0.0,0.1327647864818573,0.080554697165794,0.0363597273826599,245.00871731692555
1.125,150,23.934815022425568,1024.8546294269172,774.1743681029653,-1.481826754524037,periodic_fourier_energy_backward_difference,-1.6146793349065351,-0.0074607059109079,41.53023274253181,-8.304145299087295e-05,-8.819101102730542e-06,-0.0001143398189249,19.82094313855478,0.0001351693511431,-3.571549639314693e-05,0.000223772286609,9.525469956611408e-05,1.8997889808881343e-05,16104,0.0392853133380413,0.1019703969359397,0.1268751174211502,0.1381102204322815,0.0013418439775705,0.0022601804230362,0.0022617834620177,0.0031801196746528,0.0,0.1268751195072572,0.3921514460104423,1.08392468325102,0.0899791499938971,12.376139792800704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1206225478649139,0.0,0.1206225478649139,0.0760417540444696,0.0392853133380413,264.7226732216183
1.2,160,23.80270988354256,996.6286087533356,757.6357956417604,-1.7614018517734575,periodic_fourier_energy_backward_difference,-1.563350026764508,-0.0342014714922472,41.78813910383781,4.587667534572404e-05,-1.5205228503845092e-05,-0.0001374350609211,19.82172761354944,0.0001508519298561,-3.796784772055282e-05,-0.0010485666513085,9.50153743849532e-05,2.260066833470073e-05,16104,0.037865612655878,0.1049606576561927,0.1294800192117691,0.1410400420427322,0.0012886250624433,0.0022103015799075,0.0022085641976445,0.0031302408315241,0.0,0.1294800158140378,0.3834925163025237,1.115362969248281,0.0967098617962928,12.648059280094836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1189259603619575,0.0,0.1189259603619575,0.0744298806230791,0.037865612655878,255.156071155271
1.275,170,23.679983655308657,972.9503044098512,744.3982310889211,-1.636349709785398,periodic_fourier_energy_backward_difference,-1.5635848498450235,0.0357399212987163,42.06212272526587,8.215623105467529e-05,-2.5071462864900695e-05,-0.0001641640306093,19.821617478457657,0.0001860276363344,-3.65587126110397e-05,0.0011668730477074,9.543327937042154e-05,5.1418734813150426e-05,16104,0.0360923558473587,0.107302188873291,0.1319861114025116,0.1436574161052703,0.0012564247008413,0.0022155151236802,0.0021763639524579,0.0031354543752968,0.0,0.1319861108528786,0.3768172879297952,1.1453775418340255,0.0839848051875387,12.425604215082512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1197493091225624,0.0,0.1197493091225624,0.0749393361071963,0.0360923558473587,243.207043827414
1.35,180,23.552009510611537,957.3160313424272,736.5532836283369,-1.7063219292948832,periodic_fourier_energy_backward_difference,-1.4526849048231103,-0.0549990524009308,42.29849845271108,3.8171160632871626e-05,-3.500883501850183e-05,-0.0001881755643449,19.819736104072646,0.0002126234101624,-7.684128237044231e-05,-6.680380064062447e-05,0.0001669916135138,8.101325285794088e-05,16104,0.0378938466310501,0.1094973534345626,0.1344075351953506,0.1462238281965255,0.0012104946654289,0.0021432123612612,0.0021304341498762,0.0030631516128778,0.0,0.1344075283138345,0.3711712212681295,1.1566927116941612,0.0908192340102674,12.621275053951562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.1151600803434848,0.0,0.1151600803434848,0.0751965628932513,0.0378938466310501,255.3463247831065
