time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,stretching_viscosity_feedback_coefficient
5.848944159,750,24.006580352783203,586.811767578125,555.5844116210938,0.0,direct_energy_backward_difference,-6.627951145172119,-25.333736419677734,520.1182861328125,0.08649931102991104,0.07962987571954727,-0.22139419615268707,13.50211238861084,-0.8109262585639954,1.2846137285232544,-7.176547050476074,12.236449241638184,-19.64402198791504,78590,0.6425345540046692,0.0002692660200409591,0.0014480776153504848,0.01282115001231432,0.10786192864179611,0.0,0.3186799469759316,0.16920872486171343,0.5988212543872924,0.37436329837854376,72.75845641789357,63,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,8.0
5.88793712006,755,24.10786247253418,583.1136474609375,552.793212890625,2.597446231260302,direct_energy_backward_difference,-6.6082916259765625,-21.08893394470215,538.851806640625,0.08650042116641998,0.07961979508399963,-0.2213893085718155,13.413538932800293,-0.7254924774169922,1.1216541528701782,-7.177379131317139,13.690119743347168,-19.753145217895508,79921,0.5628116130828857,0.00026204015011899173,0.0013744552852585912,0.01252550259232521,0.10799518972635269,0.0,0.322492207431696,0.16818408743859875,0.6487681638329504,0.370949219611251,67.04085386326823,64,2,filament refinement,0.0,2.1098053039364867e-16,0.0,1.7190612247646286e-07,8.0
5.92693008112,760,24.33823013305664,585.5542602539062,555.9292602539062,5.90792938674202,direct_energy_backward_difference,-8.954442977905273,-16.78173065185547,557.8159790039062,0.08649955689907074,0.07966186851263046,-0.22143854200839996,13.37861442565918,-0.6712715029716492,0.9646391868591309,-6.8422393798828125,15.017510414123535,-19.95186424255371,81244,0.5439395308494568,0.0002562089648563415,0.0014716871082782745,0.01656525209546089,0.14599059522151947,0.0,0.3263643770930548,0.16866446217307574,0.555575205476698,0.3682639146249079,70.65838237541115,65,2,filament refinement,1.780181548829221e-18,0.0,0.0,1.7190612247646286e-07,11.144469255624239
5.96592304218,765,24.462005615234375,581.7040405273438,553.236572265625,3.174303228402592,direct_energy_backward_difference,-12.204739570617676,-12.167231559753418,576.9385986328125,0.08651948720216751,0.07967948168516159,-0.22143225371837616,13.39018726348877,-0.657889723777771,0.8246904015541077,-6.283271312713623,16.134931564331055,-20.319232940673828,82600,0.572943925857544,0.00024857791140675545,0.0014157438417896628,0.02248658612370491,0.19758391380310059,0.0,0.33122321392123116,0.16269793534037497,0.4318669699821829,0.38557377372049306,66.97554427533038,66,2,filament refinement,1.5394642811105755e-18,0.0,0.0,1.7190612247646286e-07,16.0
6.00491600324,770,24.622175216674805,576.5936279296875,549.45556640625,4.107654230053744,direct_energy_backward_difference,-11.73592758178711,-9.10659122467041,595.928466796875,0.08647602796554565,0.07961930334568024,-0.22137904167175293,13.466889381408691,-0.6965420246124268,0.6807999610900879,-5.4423627853393555,17.130722045898438,-20.951740264892578,83958,0.5753000378608704,0.0002412394096609205,0.0013310352806001902,0.021708311513066292,0.1817658692598343,0.0,0.33705506962249815,0.15945389547521416,0.8329595382589248,0.3988506967743467,64.92870300194596,67,2,filament refinement,0.0,-1.907720054860749e-16,0.0,1.7190612247646286e-07,16.0
