time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth
0.0,0,27.27292823791504,2272.02001953125,1816.3592529296875,0.0,direct_energy_backward_difference,-4.248297214508057,-3.7427525967359543e-07,43.821903228759766,0.0,4.1816383600234985e-07,8.307397365570068e-07,19.805309295654297,-2.172600943595171e-07,-1.4028046280145645e-07,-7.578634608762513e-09,-0.10646359622478485,-0.16468128561973572,17544,0.014389812014997005,0.0010323274182155728,0.0021738847717642784,0.0020795247983187437,0.003221082268282771,0.0,0.07000000029802322,0.49726404732380713,0.6006933537592356,2.9548716102176447e-06,6.9514676078635045,0,none,0.0,0.0,0.0,0.0
0.03899296106,5,27.35655403137207,2258.492431640625,1816.2928466796875,2.1446381906814658,direct_energy_backward_difference,-4.101556301116943,-0.008485186845064163,43.873111724853516,-8.495408110320568e-08,4.6350760385394096e-07,1.6716658137738705e-06,19.806264877319336,0.00038405059603974223,0.00022924393124412745,-0.00010057765757665038,-0.10546968877315521,-0.16637741029262543,17544,0.016666200011968613,0.0010224966099485755,0.0023440795484930277,0.00206969422288239,0.0033912770450115204,0.0,0.07227137023425922,0.463556023389113,0.5850786883108141,0.10569307506465281,8.947335132630347,0,none,0.0,0.0,0.0,0.0
0.07798592212,10,27.35727310180664,2220.546630859375,1795.2984619140625,0.01844103179196498,direct_energy_backward_difference,-3.877537250518799,-0.013196243904531002,43.88792037963867,-2.805609256029129e-08,-1.3760291039943695e-06,-1.7653219401836395e-06,19.81192398071289,0.0030436599627137184,0.0033917345572263002,-0.0007043430232442915,-0.10287560522556305,-0.1661406308412552,17544,0.02133335918188095,0.0010006778175011277,0.0022482688073068857,0.0020478754304349422,0.0032954663038253784,0.0,0.07446229920925966,0.4295754737483138,0.6758683111761234,0.08611213368414791,11.806693933921482,0,none,0.0,0.0,0.0,0.0
0.11697888318,15,27.234256744384766,2170.876708984375,1761.18603515625,-3.154834977333085,direct_energy_backward_difference,-3.7004220485687256,0.051377344876527786,44.236080169677734,-1.8399441614747047e-07,-2.329412382096052e-06,7.813796401023865e-07,19.81557273864746,0.00873507559299469,0.008087103255093098,-0.000730954750906676,-0.0979519784450531,-0.16466288268566132,17544,0.024053173139691353,0.0009614889859221876,0.0021657366305589676,0.0020086863078176975,0.0032129341270774603,0.0,0.07655527479640845,0.40580764141260545,0.6358999308779228,0.07328654626047738,14.323187129941797,0,none,0.0,0.0,0.0,0.0
0.15597184424,20,27.180879592895508,2141.095458984375,1743.498291015625,-1.3688919753266318,direct_energy_backward_difference,-3.4918673038482666,-0.008826667442917824,44.635257720947266,6.158370524644852e-08,5.532056093215942e-07,4.537869244813919e-07,19.806394577026367,0.013111142441630363,0.011529805138707161,-0.0014968685572966933,-0.09171216934919357,-0.16609497368335724,17544,0.02715722844004631,0.0009333171765320003,0.0020537327509373426,0.001980514731258154,0.0031009302474558353,0.0,0.07855680956969414,0.40016611478451336,0.6767339706729587,0.08664025089941065,16.31985589243468,0,none,0.0,0.0,0.0,0.0
0.1949648053,25,27.86568832397461,2143.05908203125,1755.1575927734375,17.56236798804173,direct_energy_backward_difference,-3.415489435195923,0.08220033347606659,45.00979995727539,0.0017712132539600134,-0.00871571246534586,-0.08153875172138214,20.086238861083984,0.012386891059577465,-0.03415645658969879,-0.00029447273118421435,-0.06606853008270264,-0.14346672594547272,17544,0.027351291850209236,0.0009087237995117903,0.001934609143063426,0.001955921296030283,0.0029818066395819187,0.0,0.08048238689814577,0.39634999420344347,0.742206067212804,0.08539298170024483,16.009166524821502,1,Pedrizzetti relaxation,0.0018242774853126766,-3.2065184870236386e-09,5.272265438178584e-08,5.272265438178584e-08
0.23395776636,30,27.759033203125,2095.068603515625,1723.0096435546875,-2.7352403600612654,direct_energy_backward_difference,-3.276733636856079,0.04705708101391792,45.15729522705078,0.0017710503889247775,-0.008716251701116562,-0.08154021948575974,20.082216262817383,0.014202790334820747,-0.03734484314918518,-0.00019966426771134138,-0.05993226170539856,-0.1445177048444748,17544,0.0278683640062809,0.0008738274918869138,0.0019153556786477566,0.0019210248719900846,0.0029625531751662493,0.0,0.08233599935144838,0.3892430697525932,0.7089591562906662,0.08087968897799362,16.863382826848547,1,Pedrizzetti relaxation,0.0018242774853126766,-3.2065184870236386e-09,5.272265438178584e-08,5.272265438178584e-08
0.27295072742,35,27.64358901977539,2047.1544189453125,1689.945068359375,-2.9606416186749955,direct_energy_backward_difference,-3.127021312713623,-0.054331108927726746,45.28102493286133,0.0017712705302983522,-0.008715367875993252,-0.0815383642911911,20.081079483032227,0.018133241683244705,-0.03547048196196556,-0.00023570757184643298,-0.057316794991493225,-0.14238588511943817,17544,0.02700931206345558,0.0008422878454439342,0.0018266101833432913,0.0018894854001700878,0.002873807679861784,0.0,0.08411484092220875,0.38109633709178675,0.7263861592829275,0.07273741191935242,17.300909516521745,1,Pedrizzetti relaxation,0.0018242774853126766,-3.2065184870236386e-09,5.272265438178584e-08,5.272265438178584e-08
0.31194368848,40,27.541606903076172,1998.3614501953125,1656.1324462890625,-2.6153981110153413,direct_energy_backward_difference,-3.0515496730804443,0.08704735338687897,45.41919708251953,0.0017712922999635339,-0.008716586977243423,-0.08154046535491943,20.081026077270508,0.026756159961223602,-0.035021133720874786,0.0013528723502531648,-0.05166223272681236,-0.14104068279266357,17544,0.02606382966041565,0.0008190373773686588,0.0017250743694603443,0.0018662349320948124,0.002772271865978837,0.0,0.08583375865978313,0.3746585107360915,0.7290185749163292,0.07307622700722059,17.918829059068806,1,Pedrizzetti relaxation,0.0018242774853126766,-3.2065184870236386e-09,5.272265438178584e-08,5.272265438178584e-08
0.35093664954,45,27.442977905273438,1955.6326904296875,1626.40673828125,-2.5294051829244277,direct_energy_backward_difference,-2.9102184772491455,0.3572901785373688,45.44214630126953,0.0017710389802232385,-0.0087172482162714,-0.08154059201478958,20.081226348876953,0.032736074179410934,-0.037239305675029755,0.003821959951892495,-0.04142683371901512,-0.13778719305992126,17544,0.02608163096010685,0.0007868264801800251,0.0018485269974917173,0.0018340239766985178,0.00289572449401021,0.0,0.08749319583124907,0.3677991293977817,0.667824457987036,0.07039228830208975,17.819496096999647,1,Pedrizzetti relaxation,0.0018242774853126766,-3.2065184870236386e-09,5.272265438178584e-08,5.272265438178584e-08
0.3899296106,50,28.103992462158203,1951.83349609375,1631.0650634765625,16.95215082198135,direct_energy_backward_difference,-2.915592908859253,-0.030728526413440704,45.4648323059082,0.003491065464913845,0.011118199676275253,-0.15423668920993805,20.36094856262207,0.04595515877008438,-0.06526662409305573,-0.0022617473732680082,-0.011251114308834076,-0.1103259027004242,17544,0.024867624044418335,0.0007705921307206154,0.001768532325513661,0.001817789627239108,0.0028157299384474754,0.0,0.08909893024082577,0.3611422595104121,0.6923935082801219,0.0708187168541006,16.794638383275228,2,Pedrizzetti relaxation,0.0016580766115544875,-3.743001441243237e-09,8.135264792183365e-08,8.135264792183365e-08
0.42892257166,55,28.005428314208984,1908.9044189453125,1600.416015625,-2.527742065998892,direct_energy_backward_difference,-2.80145525932312,-0.10386496782302856,45.47772216796875,0.003490930888801813,0.011118471622467041,-0.15423409640789032,20.360088348388672,0.06712610274553299,-0.05909033119678497,-0.004889349453151226,0.0008946992456912994,-0.10284581780433655,17544,0.02458498813211918,0.0007410675170831382,0.001683704904280603,0.0017882650718092918,0.002730902284383774,0.0,0.09065817007637844,0.3544591676190125,0.714782430205455,0.06708717882777893,16.80386584545245,2,Pedrizzetti relaxation,0.0016580766115544875,-3.743001441243237e-09,8.135264792183365e-08,8.135264792183365e-08
0.46791553272,60,27.899690628051758,1866.0941162109375,1569.5625,-2.7117121470853083,direct_energy_backward_difference,-2.7173378467559814,0.24892999231815338,45.48820877075195,0.003490912029519677,0.011119584552943707,-0.15423570573329926,20.357751846313477,0.08111284673213959,-0.056861020624637604,-0.0012298867804929614,0.016335077583789825,-0.09968078881502151,17544,0.024199314415454865,0.0007182164117693901,0.0016730728093534708,0.001765413791872561,0.0027202703058719635,0.0,0.092167770588576,0.34659858504786445,0.7082222351323662,0.06742371609164927,17.02032277588835,2,Pedrizzetti relaxation,0.0016580766115544875,-3.743001441243237e-09,8.135264792183365e-08,8.135264792183365e-08
0.50690849378,65,27.790815353393555,1824.4034423828125,1539.2510986328125,-2.7921776571590056,direct_energy_backward_difference,-2.6409084796905518,-0.438294380903244,45.49278259277344,0.0034906857181340456,0.0111180255189538,-0.15423592925071716,20.352235794067383,0.08852516859769821,-0.05322008207440376,-0.008455175906419754,0.03616275638341904,-0.09391950815916061,17544,0.02393949218094349,0.0007002059137448668,0.001546576851978898,0.0017474034102633595,0.0025937743484973907,0.0,0.09363685677535544,0.3388300685020707,0.6816706163048447,0.06891139461944158,17.4341629671442,2,Pedrizzetti relaxation,0.0016580766115544875,-3.743001441243237e-09,8.135264792183365e-08,8.135264792183365e-08
0.54590145484,70,27.6864070892334,1784.4844970703125,1509.99072265625,-2.677618250111842,direct_energy_backward_difference,-2.560007095336914,0.633439838886261,45.49325942993164,0.0034907381050288677,0.011118581518530846,-0.15423579514026642,20.345752716064453,0.11526288837194443,-0.0721416100859642,0.001522902399301529,0.060819584876298904,-0.08602309226989746,17544,0.02339905872941017,0.0006804871372878551,0.0014953986974433064,0.0017276846338063478,0.002542596310377121,0.0,0.0950676208587913,0.33258811851624714,0.6464444679727381,0.0643787828579099,17.318377573110524,2,Pedrizzetti relaxation,0.0016580766115544875,-3.743001441243237e-09,8.135264792183365e-08,8.135264792183365e-08
0.5848944159,75,28.334138870239258,1784.3907470703125,1515.7825927734375,16.61150534346874,direct_energy_backward_difference,-2.553483247756958,-0.4588864743709564,45.49654769897461,0.006947722285985947,0.05339590460062027,-0.24215258657932281,20.60110092163086,0.14110879600048065,-0.08981918543577194,-0.008141285739839077,0.10056275129318237,-0.058496784418821335,17544,0.022784242406487465,0.000665224390104413,0.0014793567825108767,0.001712421770207584,0.0025265542790293694,0.0,0.09646234832231823,0.3282571932972703,0.6703255250078749,0.06861263433772598,16.21960305680497,3,Pedrizzetti relaxation,0.0021456469724797774,-4.061355146304526e-09,1.0554338187542228e-08,8.135264792183365e-08
0.62388737696,80,28.245193481445312,1747.8115234375,1488.7437744140625,-2.2810626937790563,direct_energy_backward_difference,-2.4718737602233887,0.40207183361053467,45.471649169921875,0.006947774440050125,0.05339781194925308,-0.24215297400951385,20.59603500366211,0.1560145914554596,-0.09780000895261765,-0.004837129730731249,0.11890547722578049,-0.05703151598572731,17544,0.022487785667181015,0.0006450585788115859,0.0014727507950738072,0.0016922561917454004,0.0025199484080076218,0.0,0.09782354509932738,0.32431799506236625,0.6886143023282814,0.06650056823859805,16.439523674784382,3,Pedrizzetti relaxation,0.0021456469724797774,-4.061355146304526e-09,1.0554338187542228e-08,8.135264792183365e-08
0.66288033802,85,28.158483505249023,1710.5543212890625,1460.9134521484375,-2.223734075051774,direct_energy_backward_difference,-2.414224624633789,0.38541582226753235,45.43067932128906,0.006947788875550032,0.05339587852358818,-0.24215278029441833,20.591520309448242,0.17152968049049377,-0.09637393057346344,-0.002140363911166787,0.1275426298379898,-0.054418373852968216,17544,0.02262084372341633,0.000628898327704519,0.0014003366231918335,0.0016760957660153508,0.002447534119710326,0.0,0.099152143870519,0.3192147313554479,0.6547738717715574,0.07374195563592383,16.55041069690481,3,Pedrizzetti relaxation,0.0021456469724797774,-4.061355146304526e-09,1.0554338187542228e-08,8.135264792183365e-08
0.70187329908,90,28.073936462402344,1675.7672119140625,1434.670166015625,-2.1682642340648086,direct_energy_backward_difference,-2.3428478240966797,-0.38705143332481384,45.410911560058594,0.006947666872292757,0.05339471623301506,-0.24215233325958252,20.588193893432617,0.18168625235557556,-0.09383475035429001,-0.013844738714396954,0.1383211463689804,-0.05528038740158081,17544,0.02292543277144432,0.0006100328173488379,0.0014458515215665102,0.0016572303138673306,0.002493049018085003,0.0,0.10045009599960372,0.3151322678094432,0.5908449292467476,0.07118907781054767,16.548401041769022,3,Pedrizzetti relaxation,0.0021456469724797774,-4.061355146304526e-09,1.0554338187542228e-08,8.135264792183365e-08
