run,time,step,x,radius,vorticity,n_peaks,raw_n_peaks,bridge_ratio
particle_splitting,4.8,1280,6.419991970062256,1.1399999856948853,0.34621528625488285,2,2,0.052891516774508956
particle_splitting,4.8,1280,5.639992713928223,0.9399999976158142,0.27630270004272467,2,2,0.052891516774508956
particle_splitting,4.95,1320,6.539991855621338,1.1999999284744263,0.34626464843750004,2,2,0.07182290922021478
particle_splitting,4.95,1320,5.859992504119873,0.8199999928474426,0.25308376312255865,2,2,0.07182290922021478
particle_splitting,5.1,1360,6.619991779327393,1.2599999904632568,0.3493990325927735,2,2,0.10307775466736754
particle_splitting,5.1,1360,6.1999921798706055,0.7799999713897705,0.2407869338989258,2,2,0.10307775466736754
particle_splitting,5.25,1400,6.679991722106934,1.2599999904632568,0.34146888732910163,2,3,0.16953096291947167
particle_splitting,5.25,1400,6.539991855621338,0.7599999904632568,0.22451805114746096,2,3,0.16953096291947167
particle_splitting,5.4,1440,6.739991664886475,1.2400000095367432,0.325633773803711,2,2,0.2719808467869453
particle_splitting,5.4,1440,6.87999153137207,0.7400000095367432,0.22070552825927736,2,2,0.2719808467869453
particle_splitting,5.55,1480,6.839991569519043,1.1999999284744263,0.3111376953125,2,2,0.32152459071687384
particle_splitting,5.55,1480,7.219991207122803,0.7999999523162842,0.23120342254638676,2,2,0.32152459071687384
particle_splitting,5.7,1520,6.939991474151611,1.1399999856948853,0.2835782623291016,2,7,0.31930363101119374
particle_splitting,5.7,1520,7.499990940093994,0.85999995470047,0.25248115539550786,2,7,0.31930363101119374
particle_splitting,5.85,1560,7.5999908447265625,1.0,0.26420154571533205,2,5,0.2909748775758126
particle_splitting,5.85,1560,7.119991302490234,1.059999942779541,0.2553636169433594,2,5,0.2909748775758126
particle_splitting,6.0,1600,7.799990653991699,1.059999942779541,0.2670242881774903,3,6,0.5909251462179769
particle_splitting,6.0,1600,7.319991111755371,1.059999942779541,0.23370594024658206,3,6,0.5909251462179769
particle_splitting,6.0,1600,8.259990692138672,0.6399999856948853,0.050216770172119146,3,6,0.5909251462179769
particle_splitting,6.15,1640,7.939990520477295,1.1799999475479126,0.2576661682128907,4,8,0.7752077109056601
particle_splitting,6.15,1640,7.619990825653076,0.9799999594688416,0.22220485687255861,4,8,0.7752077109056601
particle_splitting,6.15,1640,8.299989700317383,1.059999942779541,0.07705226421356202,4,8,0.7752077109056601
particle_splitting,6.15,1640,8.459989547729492,0.7599999904632568,0.0463871717453003,4,8,0.7752077109056601
particle_splitting,6.19875,1653,7.939990520477295,1.1999999284744263,0.2506537818908692,4,6,0.7437388392581441
particle_splitting,6.19875,1653,7.699990749359131,1.0,0.23309726715087895,4,6,0.7437388392581441
particle_splitting,6.19875,1653,8.319990158081055,1.1200000047683716,0.07451492309570314,4,6,0.7437388392581441
particle_splitting,6.19875,1653,8.519989967346191,0.7999999523162842,0.04539304733276368,4,6,0.7437388392581441
