run,time,step,x,radius,vorticity,n_peaks,raw_n_peaks,bridge_ratio,core
selective_eddy_viscosity,2.85,760,3.2199950218200684,0.7999999523162842,0.272820053100586,2,2,0.04093981470710852,1
selective_eddy_viscosity,2.85,760,3.919994354248047,1.1999999284744263,0.43396804809570316,2,2,0.04093981470710852,2
selective_eddy_viscosity,3.0,800,3.4599947929382324,0.7199999690055847,0.25136020660400393,2,2,0.04273501830451233,1
selective_eddy_viscosity,3.0,800,4.019994258880615,1.2400000095367432,0.42895202636718754,2,2,0.04273501830451233,2
selective_eddy_viscosity,3.15,840,3.859994411468506,0.699999988079071,0.23752910614013675,2,2,0.09459773484076142,1
selective_eddy_viscosity,3.15,840,4.119994163513184,1.2799999713897705,0.4247567749023438,2,2,0.09459773484076142,2
selective_eddy_viscosity,3.3,880,4.199994087219238,0.6599999666213989,0.23752178192138676,2,3,0.15531601198274567,1
selective_eddy_viscosity,3.3,880,4.179994106292725,1.2799999713897705,0.4083759307861329,2,3,0.15531601198274567,2
selective_eddy_viscosity,3.45,920,4.559993743896484,0.7400000095367432,0.24067314147949223,2,2,0.24146922630696324,1
selective_eddy_viscosity,3.45,920,4.279994010925293,1.2400000095367432,0.3816340637207032,2,2,0.24146922630696324,2
selective_eddy_viscosity,3.6,960,4.8599934577941895,0.7799999713897705,0.24301769256591801,2,2,0.2508215597588976,1
selective_eddy_viscosity,3.6,960,4.359993934631348,1.2200000286102295,0.3704919815063477,2,2,0.2508215597588976,2
selective_eddy_viscosity,3.75,1000,5.07999324798584,0.8799999952316284,0.25040359497070314,2,2,0.17279332681309778,1
selective_eddy_viscosity,3.75,1000,4.47999382019043,1.159999966621399,0.3445706176757813,2,2,0.17279332681309778,2
