time,step,group_id,vortex_centroid_x,vortex_centroid_y,vortex_centroid_z,major_radius,tube_circulation,linear_impulse_x,linear_impulse_y,linear_impulse_z,linear_impulse_magnitude,impulse_radius,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,max_vortex_strength_magnitude
4.2892257166,550,0,4.859927468354455,-0.3457947290101211,-0.1525880543163366,1.3280033865190168,7.258843480541066,16.5811903222922,-1.831088071270078,2.2692448945609076,16.835623790650434,0.5559205460072151,60.56845321357103,-0.31640212674864543,-1.698140980391091,1.459118862568772,0.04644946055620539
4.2892257166,550,1,5.508714759268005,-0.2982380163034226,-0.2527942098573358,0.7940850238681499,5.271389874171905,0.9161526535357031,2.055388334263333,0.2482679690018726,2.2639774454792216,0.172159138116835,26.300984893904193,0.2842766172567721,1.7202507165355883,-1.4923866051781456,0.048337834926226224
4.32821867766,555,0,4.890494687236503,-0.3531984864240587,-0.15181932795174463,1.3252728276704542,7.490684211462679,16.74527623757458,-1.7297782927894068,2.6350408806145564,17.03936177376944,0.5463571976376175,62.374438727797795,-0.3839556318339845,-1.5902057342017288,1.4168851816089587,0.0466344401799709
4.32821867766,555,1,5.54581630681888,-0.30780005612651956,-0.2581107440059192,0.7947718624578645,5.65439142674983,0.5839818257601518,2.04198961873454,-0.045718995992833855,2.1243461588056656,0.1504690089261217,28.236328184346476,0.35183006252458426,1.6123157340652556,-1.4501526158120441,0.060599936728967935
4.36721163872,560,0,4.92074052868386,-0.3606812500971935,-0.15110759616500619,1.3224624190972734,7.739361222433322,16.929847686772533,-1.5873455661564715,3.1402527146494084,17.2916336924993,0.5377713949957154,64.30849187371548,-0.3937349813100064,-1.4331994933099872,1.3531255910430104,0.04759783112891152
4.36721163872,560,1,5.579880788555705,-0.31753776424454827,-0.2645500504675617,0.7959169830752164,6.088254476599472,0.2201436420294144,1.982044028036561,-0.4900427730153699,2.0535587821111827,0.13489526253784495,30.446714635883605,0.36160971310007994,1.4553093330293478,-1.3863929919193474,0.07595358249949434
4.40620459978,565,0,4.950289095159752,-0.3681761635288536,-0.15039220267555034,1.319901664841592,7.9991943614429255,17.129852000815298,-1.4256568499816824,3.7947896715128,17.602975761920362,0.5306991504309486,66.33881266863176,-0.33237677355100104,-1.2281574583648336,1.2755704971871298,0.04948292511989316
4.40620459978,565,1,5.611171148227262,-0.3275146002179244,-0.27266299365590235,0.7980039358253596,6.54371503845329,-0.17002992713409854,1.8876351572902152,-1.0905146402477504,2.186618129384727,0.13328880055260608,32.81023042174827,0.3002521080496301,1.2502670355093812,-1.3088379414298403,0.09380599218224626
4.44519756084,570,0,4.979054052044398,-0.37554232471393095,-0.14969372168966535,1.3178290744111336,8.266597700782114,17.34034350326489,-1.2456106916915843,4.5276834397253,17.964937409766836,0.5249161658613607,68.44878698024965,-0.21451084145970123,-1.0044365592557405,1.1864740137593017,0.057851657567173004
4.44519756084,570,1,5.6396480603178105,-0.3377496787669761,-0.28273067231661897,0.8015601307092483,6.989749005854146,-0.5809490565475366,1.754863909496973,-1.7702834545586452,2.5594828885231022,0.14541348043782612,35.20282824971582,0.18238604912839662,1.0265464011512648,-1.2197416046904426,0.11332202224899601
4.4841905219,575,0,5.007098897610216,-0.3827020549511033,-0.14901632760547576,1.3163989244597236,8.539874867801318,17.561615017587748,-1.0329117646739359,5.281918970942556,18.36779509781096,0.5200775741737291,70.63482837918059,-0.08603382315123653,-0.7819894746886966,1.0844029307791945,0.06555439757137624
4.4841905219,575,1,5.664970294441118,-0.3489168342968218,-0.29441131711743396,0.8067879733305318,7.41088969871309,-0.997900790059316,1.632264649455352,-2.420778583164729,3.0854923142622868,0.16426492178227056,37.567269758932916,0.05279364792117924,0.823647965777766,-1.140405116056714,0.1338627203075442
4.52318348296,580,0,5.034468847637449,-0.3894629878269518,-0.14841376306305867,1.3156464640944978,8.818922889983735,17.76202636749911,-0.8858524162026764,5.957671556638302,18.755483613061084,0.5145453362024413,72.90118982122881,0.010672204488512138,-0.5919681287142105,1.0092303624149483,0.07268395355832004
4.52318348296,580,1,5.686858401895114,-0.36193428143437323,-0.3073091390707882,0.8130432102959508,7.815849810638573,-1.410503937928697,1.5064531512405965,-3.0334298321528355,3.66887162522619,0.18377769936627122,39.92727776958491,-0.04391328459085031,0.633626743891142,-1.065232330323994,0.15516859428671811
