time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,stretching_viscosity_feedback_coefficient
5.848944159,750,24.006591796875,586.8119506835938,555.5829467773438,0.0,direct_energy_backward_difference,-6.627954959869385,-25.333730697631836,520.1171264648438,0.08650238811969757,0.07963957637548447,-0.2213870733976364,13.502105712890625,-0.8110415935516357,1.284615397453308,-7.176572799682617,12.2355375289917,-19.643129348754883,78590,0.6425345540046692,0.0002692660200409591,0.0014480776153504848,0.01282115001231432,0.10786192864179611,0.0,0.3186799469759316,0.16920872486171343,0.5988212543872924,0.37436329837854376,72.75845641789357,63,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,8.0
5.88793712006,755,24.177688598632812,585.99658203125,555.4405517578125,4.387889432006443,direct_energy_backward_difference,-6.703506946563721,-21.0794620513916,538.8522338867188,0.08653992414474487,0.07962769269943237,-0.22142735123634338,13.413475036621094,-0.7254998683929443,1.1215543746948242,-7.177354335784912,13.690138816833496,-19.752840042114258,78593,0.5628116130828857,0.0002654833369888365,0.0013921995414420962,0.012646762654185295,0.10946035385131836,0.0,0.32169837679521,0.16550702991721275,0.40901692996519656,0.4137227301769507,66.42792142368732,64,2,filament refinement,0.0,2.1098053039364867e-16,0.0,1.7190612247646286e-07,8.0
5.92693008112,760,24.392976760864258,588.0206298828125,558.0345458984375,5.52120578635137,direct_energy_backward_difference,-9.832913398742676,-16.64394760131836,558.0473022460938,0.08654364943504333,0.07964760065078735,-0.22137893736362457,13.37088680267334,-0.6647818088531494,0.9840196371078491,-6.893984317779541,14.859148979187012,-19.903837203979492,78594,0.5442637205123901,0.0002620312152430415,0.0014811806613579392,0.018049117177724838,0.15881353616714478,0.0,0.32489946769188266,0.16511563361241385,0.5251316846538469,0.3815935730614845,62.24656413697295,65,2,filament refinement,0.0,2.0372288495156045e-16,0.0,1.7190612247646286e-07,12.0
5.96592304218,765,24.570575714111328,586.248291015625,557.2108154296875,4.5546413613932035,direct_energy_backward_difference,-14.31743049621582,-12.58001708984375,577.5093994140625,0.08649329841136932,0.07960181683301926,-0.22139234840869904,13.382843971252441,-0.6495704054832458,0.8630801439285278,-6.328614711761475,15.820161819458008,-20.25307846069336,78594,0.5736829042434692,0.00025741514400579035,0.0014374126913025975,0.025758681818842888,0.2220645248889923,0.0,0.3293854021529243,0.16303299326352974,0.5254775051848781,0.3898565051646005,62.325665693807366,65,2,filament refinement,0.0,2.0372288495156045e-16,0.0,1.7190612247646286e-07,18.0
6.00491600324,770,24.653045654296875,576.43359375,548.8724365234375,2.114995577243987,direct_energy_backward_difference,-18.14424705505371,-9.750896453857422,597.0042114257812,0.08652105182409286,0.07961104065179825,-0.2214113175868988,13.450950622558594,-0.6950864791870117,0.7465552091598511,-5.439697265625,16.621131896972656,-20.916824340820312,78599,0.5699518322944641,0.0002512096834834665,0.0013533324236050248,0.03246619552373886,0.2594479024410248,0.0,0.3354267843627774,0.16317395193253897,0.5178315991519962,0.3917776446526215,74.90559362586008,66,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,23.726135323425975
6.0439089643,775,24.756126403808594,565.30712890625,539.3853149414062,2.6435732683420605,direct_energy_backward_difference,-17.836963653564453,-7.828492164611816,616.328857421875,0.08648186922073364,0.07962322235107422,-0.2213975340127945,13.553043365478516,-0.7825740575790405,0.6203305721282959,-4.369246482849121,17.440975189208984,-21.74267578125,78600,0.5670139193534851,0.00024615711299702525,0.001405154587700963,0.03188157081604004,0.24738743901252747,0.0,0.34242680364968514,0.1620509518745378,0.5578959686189264,0.41130805675691756,63.419385114520445,67,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,24.0
6.08290192536,780,24.927490234375,555.5394287109375,531.0615844726562,4.394737560523353,direct_energy_backward_difference,-17.20214080810547,-6.5787434577941895,635.5513916015625,0.08647788316011429,0.07961433380842209,-0.22153061628341675,13.688217163085938,-0.9310129284858704,0.4870383143424988,-3.1529412269592285,18.24222183227539,-22.92059898376465,78602,0.5651333928108215,0.00024036591639742255,0.00145922158844769,0.030814990401268005,0.23525717854499817,0.0,0.3490676069143774,0.15677959545195805,0.5570693524226206,0.38828377717564033,71.70983703569503,68,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,24.0
6.12189488642,785,25.031837463378906,544.3040161132812,521.1817626953125,2.6760529635936914,direct_energy_backward_difference,-16.473600387573242,-5.431620121002197,654.7562255859375,0.0864868313074112,0.07955958694219589,-0.22150851786136627,13.828727722167969,-1.1253104209899902,0.3478240966796875,-1.8874436616897583,19.0301570892334,-24.39950942993164,78607,0.5712380409240723,0.00023410624999087304,0.001364873256534338,0.029806263744831085,0.2580336630344391,0.0,0.35536181396115,0.15429722915803473,0.6586529822994089,0.4055327384216961,70.87127439552863,69,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,24.0
6.16088784748,790,25.330432891845703,537.0330810546875,515.094482421875,7.657675138016239,direct_energy_backward_difference,-15.788043022155762,-5.446242332458496,673.8627319335938,0.08649416267871857,0.07959327846765518,-0.22140774130821228,13.951146125793457,-1.3319451808929443,0.20399801433086395,-0.7035763263702393,19.855745315551758,-26.01799774169922,78610,0.5743006467819214,0.00022965404787100852,0.0013518132036551833,0.029014717787504196,0.2602286636829376,0.0,0.3613372663361792,0.15366492521011219,0.6619926299326893,0.39081120239954414,73.37711514921243,70,2,filament refinement,0.0,0.0,0.0,1.7190612247646286e-07,24.0
6.19988080854,795,25.644987106323242,530.3566284179688,509.4913330078125,8.066948647309001,direct_energy_backward_difference,-15.464018821716309,-5.847771644592285,692.9817504882812,0.08646012097597122,0.07959557324647903,-0.22143879532814026,14.041667938232422,-1.5457884073257446,0.09933599084615707,0.27292826771736145,20.536705017089844,-27.766216278076172,78612,0.5515733957290649,0.00022561724472325295,0.0013570822775363922,0.028349468484520912,0.22302404046058655,0.0,0.3670615454247551,0.149641234290311,0.4629658351724636,0.40359714702476124,74.49163660758603,71,2,filament refinement,0.0,-1.64055172398113e-16,0.0,1.7190612247646286e-07,24.0
