time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0625,5,3.0138416290283203,90.90953063964844,27.162282943725582,0.0,direct_energy_backward_difference,-0.9102667570114136,-9.531504474580288e-10,10.747432708740234,2.0994775695726275e-08,10.508535385131836,-1.8044374883174894e-09,-0.922861635684967,3.7834979593753815e-10,5.49827766418457,-1.87070952506474e-07,-3.6893017292022705,1.30385160446167e-07,280,0.2276249080896377,0.0637655407190322,0.228370264172554,0.5880582928657532,0.0006849460769444,0.0029379953630268,0.0106849456205964,0.0129379946738481,0.0,0.2283702626292194,0.4453953571098232,0.7628971959845554,0.1622247987342801,2.469155133330656,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.021579235419631,0.0,-0.7169201864984428,-1.63978182218341,0.0,2.0994775695726275e-08,0.0,3.7834979593753815e-10,-10.508536338806152,-9.5367431640625e-07,4.706471823453509,10.20474948763808,0.0,-1.8044374883174894e-09,0.021579235419631,0.0165843785424804,0.2276249080896377,198.10749912545603
0.125,10,19.49042701721191,244.6075134277344,99.4148941040039,263.6253662109375,direct_energy_backward_difference,-4.298698902130127,-9.647919796407224e-09,31.770416259765625,2.013985067605973e-07,28.81643867492676,1.6967533156275753e-08,-2.983187675476074,1.2369127944111824e-08,18.228572845458984,1.4975666999816897e-06,-9.935253143310549,2.7194619178771973e-07,560,0.2978525459766388,0.083725705742836,0.2665999233722687,0.5901959538459778,0.0051031606271862,0.0238095559179782,0.0151031613349914,0.033809557557106,0.0,0.2665999195538461,0.4336115104027112,1.0531221728594005,0.122218083688047,5.833606528868721,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0440869122743606,0.0,-1.4728852988057033,-4.456072974281778,0.0,2.013985067605973e-07,0.0,1.2369127944111824e-08,-28.816442489624023,-3.814697265625e-06,17.718491475772787,35.94706432123177,0.0,1.6967533156275753e-08,0.0440869122743606,0.0301744298714578,0.2978525459766388,197.51840962629117
0.1875,15,26.104745864868164,260.16925048828125,120.65869140625,105.8291015625,direct_energy_backward_difference,-4.630596160888672,9.755603969097137e-08,41.37785339355469,3.227032721042633e-07,33.89439392089844,5.7392753660678864e-08,-4.261995792388916,2.4505425244569785e-08,28.498157501220703,7.82310962677002e-07,-10.507192611694336,-3.241002559661865e-07,840,0.2978542447090149,0.1004216894507408,0.290027379989624,0.5923371315002441,0.0061289309523999,0.0295473933219909,0.0161289311945438,0.0395473912358284,0.0,0.2900273965050777,0.4555251214019826,0.9555675368915416,0.1151901708193738,8.35628617819642,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0539046041667461,0.0,-1.5972819863678145,-5.859277778756731,0.0,3.227032721042633e-07,0.0,2.4505425244569785e-08,-33.8944091796875,-1.52587890625e-05,30.66632274698171,59.16448024820241,0.0,5.7392753660678864e-08,0.0539046041667461,0.0380855114961152,0.2978542447090149,196.01789383988287
0.25,20,30.608219146728516,276.82781982421875,137.56573486328125,72.05557250976562,direct_energy_backward_difference,-4.634418487548828,9.851646609604361e-08,49.17060470581055,2.250890247523785e-07,36.54700469970703,9.033828973770144e-08,-5.392608642578125,2.9656803235411644e-08,38.85169219970703,-2.0708357624243945e-06,-6.619045734405518,-3.976747393608093e-07,1120,0.2978689074516296,0.11281768232584,0.3032814562320709,0.5944843888282776,0.006045302376151,0.0292914249002933,0.0160453021526336,0.039291426539421,0.0,0.3032814469853682,0.4631902267951218,1.07440958080155,0.106659674972784,11.266171130620556,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0581035271286964,0.0,-1.674369829972652,-7.066978472550777,0.0,2.250890247523785e-07,0.0,2.9656803235411644e-08,-36.5469970703125,7.62939453125e-06,44.21548502314331,83.06717722285035,0.0,9.033828973770144e-08,0.0581035271286964,0.0419521791426616,0.2978689074516296,194.0207617566356
0.3125,25,34.65286636352539,297.55682373046875,154.95770263671875,64.71435546875,direct_energy_backward_difference,-4.701321125030518,6.007030606269836e-08,56.282920837402344,8.344650268554688e-07,38.17536163330078,1.2665987014770508e-07,-6.439508438110352,4.0978193283081055e-08,49.579044342041016,7.152557373046875e-07,1.944477081298828,-4.76837158203125e-07,1400,0.2978956997394562,0.1238294169306755,0.3123629987239837,0.598909854888916,0.0058570969849824,0.0271276291459798,0.015857096761465,0.0371276289224624,0.0,0.3123629935085773,0.4685770065280766,0.9535301991021132,0.1092020455277677,11.741742531672784,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0603459373116493,0.0,-1.7256828421316923,-8.165191280242045,0.0,8.344650268554688e-07,0.0,4.0978193283081055e-08,-38.17536544799805,-3.814697265625e-06,57.983228889236315,107.56227323127732,0.0,1.2665987014770508e-07,0.0603459373116493,0.0440906446058974,0.2978956997394562,191.7406698495475
0.375,30,38.70491409301758,320.7256164550781,172.94497680664062,64.832763671875,direct_energy_backward_difference,-4.838824272155762,8.149800123646855e-08,63.06840515136719,2.4068867787718773e-07,39.260860443115234,2.89292074739933e-08,-7.429018020629883,5.4722477216273546e-08,60.681053161621094,3.441557055339217e-06,15.468074798583984,-1.4132820069789886e-06,1680,0.2979346215724945,0.1339356303215026,0.319308191537857,0.6033749580383301,0.005624711047858,0.0255341455340385,0.0156247103586792,0.0355341434478759,0.0,0.31930819177734,0.4739304791362072,0.9532112922254858,0.1037876204540449,12.161187070070536,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0560504036955535,0.0,-1.7615694902417598,-9.190587510871644,0.0,2.4068867787718773e-07,0.0,5.4722477216273546e-08,-39.2608528137207,7.62939453125e-06,71.82621810819892,132.50727126982002,0.0,2.89292074739933e-08,0.0560504036955535,0.0454398640975111,0.2979346215724945,189.2981520404759
0.4375,35,42.909523010253906,345.2632751464844,191.32589721679688,67.27374267578125,direct_energy_backward_difference,-5.024761199951172,5.960464477539065e-08,69.683837890625,4.470348358154297e-07,40.02286529541016,-1.4901161193847656e-08,-8.374632835388184,8.195638656616212e-08,72.11074829101562,-6.9141387939453125e-06,34.172767639160156,-2.682209014892578e-07,1960,0.2979848086833954,0.143297016620636,0.3249952495098114,0.6079052090644836,0.0053914003074169,0.02396772056818,0.0153914000838994,0.0339677184820175,0.0,0.3249952441879681,0.4759277934514256,0.9529977135484292,0.1062594092863376,12.446164327328926,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0576452777720987,0.0,-1.7875986108622208,-10.162231446250404,0.0,4.470348358154297e-07,0.0,8.195638656616212e-08,-40.02292251586914,-5.7220458984375e-05,85.68125186969222,157.79200016070786,0.0,-1.4901161193847656e-08,0.0576452777720987,0.0463590466898973,0.2979848086833954,187.09967542534048
0.5,40,47.30434036254883,370.5133666992187,209.9361572265625,70.31707763671875,direct_energy_backward_difference,-5.25369930267334,1.1161318980157377e-07,76.21534729003906,1.7695128917694094e-07,40.57778549194336,3.8417056202888495e-08,-9.284247398376465,-1.9790604710578922e-08,83.81715393066406,-6.773821951355785e-06,58.216400146484375,-6.416812539100647e-07,2240,0.2980440258979797,0.1520184427499771,0.3298708200454712,0.6124657392501831,0.0051786066032946,0.0224587656557559,0.0151786068454384,0.0324587672948837,0.0,0.3298708113309528,0.4776658961240663,0.9528440645045022,0.1053489993270875,12.8588388423003,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.058752672560513,0.0,-1.807013704780914,-11.09126110315738,0.0,1.7695128917694094e-07,0.0,-1.9790604710578922e-08,-40.57782745361328,-4.1961669921875e-05,99.5192582366656,183.33641216732968,0.0,3.8417056202888495e-08,0.058752672560513,0.0470173955904425,0.2980440258979797,186.9644232684365
0.5625,45,51.88656234741211,396.02142333984375,228.6448974609375,73.3155517578125,direct_energy_backward_difference,-5.519217014312744,2.2910535335540777e-07,82.71243286132812,1.1920928955078125e-07,40.993160247802734,-2.7939677238464355e-08,-10.163617134094238,2.9802322387695312e-08,95.75486755371094,3.5762786865234375e-06,87.70729064941406,-9.83476638793945e-07,2520,0.2981083989143371,0.1601783186197281,0.3341895043849945,0.6169177889823914,0.0049926019273698,0.0210573580116033,0.0149926021695137,0.0310573577880859,0.0,0.3341894999796909,0.4783136534283198,0.9527271365591402,0.1075383379116214,12.86285947068805,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0595567308366298,0.0,-1.8218242982698631,-11.985441432364102,0.0,1.1920928955078125e-07,0.0,2.9802322387695312e-08,-40.99314498901367,1.52587890625e-05,113.327338204602,209.08220575831297,0.0,-2.7939677238464355e-08,0.0595567308366298,0.0475058591046309,0.2981083989143371,190.0693863065033
0.625,50,56.6391716003418,421.4764709472656,247.3453369140625,76.041748046875,direct_energy_backward_difference,-5.802145004272461,3.119930624961853e-08,89.19903564453125,7.440103217959404e-07,41.31097030639648,1.9790604710578922e-08,-11.018228530883787,1.403968781232834e-07,107.88499450683594,1.8294122128281744e-06,122.71835327148438,-1.3150274753570557e-06,2800,0.2981728613376617,0.1630830764770507,0.3381078243255615,0.621254563331604,0.004830339923501,0.0199420154094696,0.014830338768661,0.0299420151859521,0.0,0.3381078478055341,0.4771099013103729,0.9526399014634136,0.1134616772009066,14.08006630722973,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0601597182452678,0.0,-1.8333345632305091,-12.851563094114296,0.0,7.440103217959404e-07,0.0,1.403968781232834e-07,-41.31097030639648,0.0,127.1008398056278,234.98583431246377,0.0,1.9790604710578922e-08,0.0601597182452678,0.0478782457529314,0.2981728613376617,193.8526752013665
