time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.03125,5,0.3843420089030878,0.013086754623947107,0.0,-20.265337,0.0,191.21147,-1.1047441891953724e-05,65.69475139155111,-1.1655767203190906e-06,192.1710044515439,6.543377311973553,50.0,10.0,-2.2094883783907447e-09,0.1313895027831022,-2.3311534406381814e-10,-1.0412931442260742e-08,0.03578372192382812,-6.461981683969497e-10,19.29292869567871,-19.292926248228063,0.0,280,0.0,0.0,0.0
0.0625,10,0.4571495401201892,0.016716206919679604,0.0,-23.534697,0.0,227.51352,1.0871978171067553e-05,68.57462957350072,2.2629166755534433e-06,228.5747700600946,8.358103459839802,50.0,10.0,2.174395634213511e-09,0.13714925914700143,4.525833351106887e-10,1.1098384857177735e-08,0.02339243698120117,1.2690667062997817e-09,22.94551658630371,-22.945513689024345,0.0,560,0.0,0.0,0.0
0.09375,15,0.5027154716304308,0.018082164524743077,0.0,-26.02914,0.0,250.16982,4.246654556894214e-06,71.23144057567697,3.0604827600134304e-06,251.35773581521545,9.041082262371539,50.0,10.0,8.493309113788428e-10,0.14246288115135394,6.120965520026861e-10,-2.1088123321533203e-08,0.017377918243408202,3.257766366004944e-10,25.226545333862305,-25.22654907927188,0.0,840,0.0,0.0,0.0
0.125,20,0.5349877132777916,0.018612744995039537,0.0,-28.012146,0.0,266.18582,-3.069639624087017e-05,73.40866411989555,-6.709118966045924e-07,267.4938566388958,9.306372497519769,50.0,10.0,-6.1392792481740345e-09,0.1468173282397911,-1.3418237932091848e-10,-2.193450927734375e-09,0.013724417686462402,2.736225724220276e-10,26.83969497680664,-26.839724184149542,0.0,1120,0.0,0.0,0.0
0.15625,25,0.5592139756852946,0.018756917933547914,0.0,-29.626583,0.0,278.1911,-2.1788216852058895e-05,75.19276900473051,-9.112377540310135e-07,279.6069878426473,9.378458966773957,50.0,10.0,-4.357643370411779e-09,0.15038553800946103,-1.822475508062027e-10,-1.3506412506103515e-08,0.011289958953857421,-1.5079043805599212e-09,28.04932975769043,-28.049371654742824,0.0,1400,0.0,0.0,0.0
0.1875,30,0.5780496213168106,0.018710469305617615,0.0,-30.960289,0.0,287.51404,4.0881711768747664e-05,76.66374972136691,-3.287063186467598e-07,289.0248106584053,9.355234652808807,50.0,10.0,8.176342353749533e-09,0.15332749944273383,-6.574126372935196e-11,3.159046173095703e-09,0.009570431709289551,3.0072405934333803e-10,28.988964080810547,-28.989012779216477,0.0,1680,0.0,0.0,0.0
0.21875,35,0.5930553890391904,0.018570193193685094,0.0,-32.073944,0.0,294.93414,-3.3460009888131026e-05,77.8850301769562,-4.680094604376378e-07,296.52769451959523,9.285096596842548,50.0,10.0,-6.692001977626205e-09,0.15577006035391242,-9.360189208752756e-11,9.906291961669921e-09,0.008303022384643555,-2.3762695491313933e-09,29.737030029296875,-29.73707383777004,0.0,1960,0.0,0.0,0.0
0.25,40,0.6052444317697789,0.018387860119688074,0.0,-33.012417,0.0,300.95667,-1.361900973861907e-05,78.91280201566406,6.737894341340284e-07,302.62221588488944,9.193930059844037,50.0,10.0,-2.723801947723814e-09,0.15782560403132811,1.3475788682680568e-10,2.099275588989258e-08,0.007347264289855957,5.535781383514405e-10,30.344371795654297,-30.344418535139727,0.0,2240,0.0,0.0,0.0
0.28125,45,0.6152809423246904,0.018185296602225662,0.0,-33.81112,0.0,305.912,0.0017246484416304497,79.7807048400864,8.160960008275243e-05,307.6404711623452,9.092648301112831,50.0,10.0,3.4492968832608994e-07,0.1595614096801728,1.6321920016550488e-08,3.550529479980469e-07,0.006605371952056884,1.8759164959192274e-08,30.844270706176758,-30.84430900662581,0.0,2520,0.0,0.0,0.0
0.3125,50,0.6236556476115777,0.01798143761251272,0.0,-34.494823,0.0,310.0444,0.0014240824977136413,80.52110668341629,0.0001422503012309933,311.82782380578885,8.99071880625636,50.0,10.0,2.8481649954272825e-07,0.16104221336683258,2.845006024619866e-08,2.8487443923950195e-07,0.0060199093818664555,2.7764216065406798e-08,31.261241912841797,-31.261269398579508,0.0,2800,0.0,0.0,0.0
0.34375,55,0.6307185724831075,0.017782863048671813,0.0,-35.08463,0.0,313.52768,0.0010632258026781471,81.1581694423221,0.00011850682718644,315.3592862415537,8.891431524335907,50.0,10.0,2.1264516053562942e-07,0.16231633888464422,2.3701365437288e-08,2.021312713623047e-07,0.005552480220794678,2.483166754245758e-08,31.61275863647461,-31.612768887520154,0.0,3080,0.0,0.0,0.0
0.375,60,0.6367198559004977,0.017593347738041016,0.0,-35.596073,0.0,316.48593,0.001199397717261519,81.7078511796426,8.533491216267293e-05,318.35992795024885,8.796673869020507,50.0,10.0,2.3987954345230377e-07,0.1634157023592852,1.7066982432534586e-08,2.3450851440429688e-07,0.005172691822052002,1.9383151084184647e-08,31.911354064941406,-31.911346280483063,0.0,3360,0.0,0.0,0.0
