time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total
0.0,0,-3.035420847927116e-07,0.0032466025952497812,1.264294555008175e-07,0.6948912,-2.7060509e-05,-6.496906e-05,-596.2922937060603,0.1670914353011109,2.2768228795033694,-6.496906280517578e-05,0.6948912143707275,30.012500000000003,7.131576025264337,-0.5571876772184131,0.0005473321867031969,0.0021275097214212544,-0.5571878216521254,-1.557621366086869e-06,-1.9090349149547007e-06,-1.0579824447631836e-06,1.7472193576395512e-06,0.0,135
