time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.634235363175513,1953.7062264461165,1255.253462643897,-5.153009056581486,fourier_transition_viscous_rate,-5.153009056581486,5.726139110576111e-17,39.478417539945184,0.0,0.0,0.0,19.802337720938574,3.024924061234558e-17,4.03780605956125e-18,-9.087677628146056e-27,-1.0741802603575994e-16,8.854573616501103e-17,16104,0.0231891106814146,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0025781383737921,0.0035913405008614,0.0036253358703106,0.0046385377645492,0.0,0.0599999986588954,0.9356823907910908,1.047809701145119,2.2445886291170657e-07,0.0557878104823347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.075,10,26.2258076991074,1810.4206339962363,1188.4274469455715,-5.445702187574852,periodic_fourier_energy_backward_difference,-4.732496391035103,-1.73288306888956e-07,39.47556372379296,6.210104797038489e-07,1.9809508441603896e-05,-1.6729584496680272e-05,19.802997227764795,-5.702195366876456e-06,-3.690275143087597e-06,-1.309190360924171e-07,-7.73373093076624e-06,4.958769879918903e-06,16104,0.023749379441142,0.063573844730854,0.0682931542396545,0.0704620853066444,0.0024209285620599,0.0035238524433225,0.0034681262914091,0.004571049939841,0.0,0.0682931574254902,0.7379943759268659,0.9056235998953632,6.561530225606713e-05,0.011890620369682,5.77663050060933e-13,-5.9201247989142025e-08,1.993878946416792e-07,-1.6250766846804743e-06,-4.421003177619114e-09,1.940502518882368e-09,1.041532960733175e-09,1.0421724384223696e-08,-4.1137813642316086e-08,10,0,0.0,0.0,Pedrizzetti relaxation,1.7163623205861075e-10,-8.857995644602827e-09,-3.5892853551248998e-12,2.9790494222678033e-08,0.1979084446281194,0.0,0.1979084446281194,0.1230005175350807,0.023749379441142,160.0343405413483
0.15,20,25.871343043152415,1697.6549575885192,1134.319498370873,-4.726195412733082,periodic_fourier_energy_backward_difference,-4.139648462012031,-1.7823150302616552e-06,39.44412285206342,-6.354742761746958e-07,1.578127473866875e-06,-2.0219788767261715e-05,19.803482896903663,-9.79276572675252e-06,7.845814229961214e-06,5.59734473248218e-07,-1.3841579297648962e-05,1.0953639063574091e-05,16104,0.0242576710879802,0.0670651346445083,0.075356937944889,0.0788141191005706,0.0022583785466849,0.0032091808971017,0.0033055758103728,0.0042563783936202,0.0,0.0753569299622563,0.6431642247241269,0.9978152803788708,8.05236117091128e-05,0.0084557333691446,2.3299590194689516e-12,-2.2052154548396762e-08,2.190278030733434e-07,-3.238649175650891e-06,3.870324225086141e-09,2.0810179103445417e-08,-4.2625167948583744e-10,-4.1791631808451875e-09,-3.9515922857780865e-08,20,0,0.0,0.0,Pedrizzetti relaxation,1.5485032157426038e-10,-8.785323495129835e-09,-1.4367607711265216e-08,2.9790494222678033e-08,0.1745268362760543,0.0,0.1745268362760543,0.1096335169332416,0.0242576710879802,163.45944555118743
0.225,30,25.555302101318677,1592.8366891014548,1084.715036059972,-4.213879224449878,periodic_fourier_energy_backward_difference,-3.7771521827864976,2.0772785175887085e-06,39.398069021351205,-4.4164854425152395e-07,9.104758711020455e-06,-2.6301828011665584e-05,19.80383402741761,-5.633804833177273e-06,1.428620951387472e-05,6.419435236125062e-07,-1.771264050437069e-05,1.287351128780058e-05,16104,0.0247469712048769,0.0701301172375679,0.0815380066633224,0.0860639289021492,0.0021330513991415,0.0030277958139777,0.0031802486628293,0.0040749935433268,0.0,0.081538000522978,0.5914011649496297,0.9191377918492164,8.030503954167218e-05,0.0065079622055373,2.4160908695118208e-12,4.789406135468054e-08,1.530653606306859e-07,-4.903982328304048e-06,1.7743363957635947e-08,3.440221604775317e-08,4.1486769445351336e-10,-1.562479911997285e-08,-1.9475815167418933e-08,30,0,0.0,0.0,Pedrizzetti relaxation,4.670031118346477e-10,-8.529995951507215e-09,-7.545372083011612e-08,2.9790494222678033e-08,0.1725315454602241,0.0,0.1725315454602241,0.1052216169681772,0.0247469712048769,166.75657681848722
0.3,40,25.27615549932568,1509.2206438145197,1042.5878390114765,-3.7219546932399328,periodic_fourier_energy_backward_difference,-3.348896178294676,2.0928385268213237e-06,39.32887958486752,-7.742023689658397e-07,6.6742061003155495e-06,-2.6087747820369156e-05,19.804129524781903,-8.86244914292998e-06,1.5399585499272695e-05,8.193106285070512e-07,-2.043296975898416e-05,6.148736980101968e-06,16104,0.0250829719007015,0.0731044560670852,0.0870593562722206,0.0921830162405967,0.002000073203817,0.0029590141493827,0.0030472707003355,0.0040062116459012,0.0,0.0870593543170446,0.5592482777389909,0.9367708369424972,9.236010106810572e-05,0.0062410554323432,1.2087264066556277e-12,1.092820737236448e-07,9.29107749267789e-08,-6.654293409555568e-06,2.2726816778298874e-08,4.4434102411478136e-08,2.7775162975253844e-09,-2.0426086543729333e-08,-1.475395146136486e-08,40,0,0.0,0.0,Pedrizzetti relaxation,1.9724867107581328e-10,-8.319750953374136e-09,4.295771698007617e-12,2.9790494222678033e-08,0.1590796011686325,0.0,0.1590796011686325,0.1008553976150901,0.0250829719007015,169.02070544176303
0.375,50,25.01968370114947,1429.3267444490857,1001.7226871462782,-3.41962397568281,periodic_fourier_energy_backward_difference,-3.1200849232128767,2.9070654387027873e-06,39.24501754042892,-8.2366618681267e-08,1.603975276620595e-05,-2.018382747394354e-05,19.8044323549626,-1.0025217136617548e-05,1.3380522978626658e-05,5.704447420872506e-07,-2.757152461552475e-05,5.1725736555019704e-06,16104,0.0257778745144605,0.0759945064783096,0.0920663177967071,0.097965732216835,0.0019063025247305,0.002716904040426,0.002953500021249,0.0037641015369445,0.0,0.0920663127093633,0.5398920688678397,0.992069672573127,8.067230979874813e-05,0.0055177449278734,1.2288643405379237e-12,8.291876407025706e-08,9.727321540949748e-08,-8.389075544533679e-06,1.3785607770220462e-08,3.416996442009679e-08,-3.5214584153274573e-09,-7.115320735676872e-09,-2.3793350308815112e-08,50,0,0.0,0.0,Pedrizzetti relaxation,1.4012865514957495e-10,-7.961550171942844e-09,-3.318792780112564e-12,2.9790494222678033e-08,0.1538330268859863,0.0,0.1538330268859863,0.0944138849166976,0.0257778745144605,173.70328175113542
0.45,60,24.78832978236322,1361.9977518187882,966.416222890078,-3.084718917150013,periodic_fourier_energy_backward_difference,-2.8534966778746935,1.91920367866263e-06,39.13132035450858,8.658659314915093e-07,1.5064365566929557e-05,-2.488143684875599e-05,19.804587300172635,-1.1053818879504048e-05,1.2339386609208833e-05,1.7651226108736785e-07,-3.040696754909372e-05,3.709602351857541e-06,16104,0.0261227115988731,0.0786750167608261,0.0966642946004867,0.1030473858118057,0.001797818695195,0.0028050574474036,0.0028450160752981,0.0038522549439221,0.0,0.0966642984530069,0.5022660082195602,0.852880179749792,8.10243801762215e-05,0.0050866123065576,2.7057533065467308e-12,9.05099824213902e-08,1.0051966696212409e-07,-1.0074955375787264e-05,3.462086476299073e-09,2.3929721547975813e-08,-4.608922985173784e-09,1.6498846742215292e-08,-3.6884133516599876e-08,60,0,0.0,0.0,Pedrizzetti relaxation,2.1619948874544747e-10,-8.042814760378133e-09,-8.251195753470173e-13,2.9790494222678033e-08,0.1565702810883522,0.0,0.1565702810883522,0.0939601838380159,0.0261227115988731,176.0269540616029
0.525,70,24.959686841568104,1295.9395909540135,932.0619634199662,-2.9294505729280234,fourier_grid_transition_backward_difference,-2.657802316440693,-2.203497756627621e-07,38.9950891272542,-2.723709512422658e-06,1.8186901897539187e-05,-2.3127986312959647e-05,19.804738264773786,-1.1953751352432976e-05,1.3906935103331883e-05,1.5252307442380605e-06,-3.6895548752439415e-05,-4.922436302495969e-09,16104,0.0262051485478878,0.0811347961425781,0.1009087041020393,0.1081470102071762,0.0017217645654454,0.0026171882636845,0.0027689621783792,0.003664385760203,0.0,0.1009087080729989,0.4717939802544927,0.7976083878259433,0.0001005175643879,0.0049893094102212,-2.702118488429106e-13,1.0371496232666057e-07,5.4562137183942585e-08,-1.1789122264690598e-05,6.767979786358954e-09,1.1182601943378252e-08,-4.563320814048939e-09,4.2962960132786383e-08,-3.17522969210321e-08,70,0,0.0,0.0,Pedrizzetti relaxation,4.0053000600578207e-10,-8.07013156187453e-09,-2.125212662313367e-12,2.9790494222678033e-08,0.1515130729973316,0.0,0.1515130729973316,0.0912913709028734,0.0262051485478878,176.58245248228786
0.6,80,24.759438360240235,1238.8169229727785,899.9166695595756,-2.6699797510382473,periodic_fourier_energy_backward_difference,-2.509773275460451,-1.9970743334515637e-06,38.83733840489941,-2.3058933991908616e-06,1.968007590427701e-05,-2.251039775325037e-05,19.80486193698113,-1.0186503006175104e-05,1.7293746399660068e-05,1.2279363902464798e-06,-4.452101511103723e-05,3.1170504144550952e-06,16104,0.0275166817009449,0.0841667652130127,0.1048849150538444,0.1126907169818878,0.0016551290173083,0.0023842225782573,0.0027023265138268,0.0034314200747758,0.0,0.1048849100072142,0.4426254305607963,0.7462629944917993,0.0001083331238584,0.0053397920578222,-2.074277487311311e-12,1.153727451768324e-07,1.8895284872715604e-08,-1.3554481571577237e-05,8.112521393497862e-09,-6.890220805047431e-10,-4.113399789229847e-09,7.0450017603313e-08,-2.6580855021935657e-08,80,0,0.0,0.0,Pedrizzetti relaxation,1.1446289313461824e-10,-8.547639237948708e-09,-9.803718461138534e-13,2.9790494222678033e-08,0.1385195088386535,0.0,0.1385195088386535,0.0838880024486696,0.0275166817009449,185.42017153797005
0.675,90,24.573755856742903,1186.4487951036383,869.9506969127536,-2.475766713297719,periodic_fourier_energy_backward_difference,-2.303839644854759,-7.69960726168725e-06,38.64324419841046,-2.681569061452511e-06,2.3537868560630223e-05,-2.2320643311937727e-05,19.804827097450893,-1.6125180028139683e-05,1.8683073428355553e-05,1.5427672642274268e-06,-5.313585885347656e-05,-3.087937017234109e-06,16104,0.0272110663354396,0.086343728005886,0.1086271330714225,0.1170093491673469,0.0015972071560099,0.0024070721119642,0.0026444045361131,0.0034542696084827,0.0,0.1086271261815786,0.4307998028193431,0.8322908874254368,0.0001124744386988,0.0055992327202236,-3.0561479390900512e-12,5.9378254871352394e-08,6.143090001562206e-08,-1.5256739883774686e-05,-9.956463420322333e-09,-3.312823574264642e-08,-1.0115534267398108e-10,1.173118726772957e-07,-3.3422231264491395e-08,90,0,0.0,0.0,Pedrizzetti relaxation,1.7601929471160288e-10,-8.478242562000017e-09,1.3687582915020245e-12,2.9790494222678033e-08,0.1312720712274313,0.0,0.1312720712274313,0.0830050495072302,0.0272110663354396,183.36079337193664
