time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.01,1,front_wing,1.0,N,N*m,9.806081066212498,1.262461680293331,2.0028760347656247,0.2578557353540301,24,0.0,0.0,0.0,1.262461680293331,-0.00018747120966280722,9.806081066212498,-0.0003221064921936634,-3.939572756720046,-5.9490583411830715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368674617577629,2.8345154836222345e-18,-0.051813838487944935
0.01,1,rear_wing,1.0,N,N*m,9.253829968382759,1.2020366135776837,1.8900796504049755,0.24551401421112826,24,0.0,0.0,0.0,1.2020366135776837,-2.6094807712966496e-06,9.253829968382759,4.595839426645848e-05,-9.278442704201776,-1.012743820893048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968674617577629,2.8345154836222345e-18,-0.051813838487944935
0.02,2,front_wing,1.0,N,N*m,1.0600443108429494,0.03665118984784262,0.21651231839112534,0.007485945638856746,24,0.0,0.0,0.0,0.03665118984784262,-0.0002516876848268804,1.0600443108429494,0.0001222282533861951,-0.3017359964457005,-0.00015702493637146742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368674617577629,2.8345154836222345e-18,-0.051813838487944935
0.02,2,rear_wing,1.0,N,N*m,0.9632015457906231,0.04234956847756848,0.19673234186899985,0.00864983016290206,24,0.0,0.0,0.0,0.04234956847756848,-3.6785581950961847e-06,0.9632015457906231,6.249505087153624e-05,-0.8559483209202235,-1.3900367504890735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968674617577629,2.8345154836222345e-18,-0.051813838487944935
