flow_time,time_step,group_id,x_centroid,y_centroid,z_centroid,major_radius,tube_circulation,impulse_x,impulse_norm,impulse_radius,length_strength,vector_circulation_x,vector_circulation_y,vector_circulation_z,max_strength
6.8,340,0,5.451068742061794,-0.01953266994815885,-0.008217659588349586,1.0061934217451742,3.2211955007376,9.890204059713136,9.890377591488274,0.9713247211081797,20.364719185164752,-5.99929720920267e-05,7.394877723498894e-06,0.00023557976465404806,0.014813322748156539
6.9,345,0,5.524635490669878,-0.01997954451558226,-0.00842635248793624,1.006067002457285,3.221859399253364,9.890334547516002,9.890520758428922,0.9712606569719724,20.36635724392228,-6.017603855634768e-05,7.477533397803882e-06,0.00023560722347037988,0.013878194717649554
7.0,350,0,5.598194789731823,-0.020374710225343637,-0.00866601172256789,1.0060570820650951,3.222410843260875,9.890749547420272,9.89095110952248,0.9711462770944017,20.369642231684146,-6.036478087745323e-05,7.626999092735787e-06,0.0002356482372271318,0.01309067957707352
7.1,355,0,5.671630826736611,-0.020731100937735097,-0.0088521015894229,1.0061264718449703,3.2222338777887187,9.891184798191004,9.891385652189848,0.9711752967092053,20.36992844794647,-6.051870240703083e-05,7.797869219672293e-06,0.00023579331633660772,0.013076195667405395
7.2,360,0,5.744878782699271,-0.021198972410692917,-0.009037194346676514,1.0062206023428186,3.221360395239745,9.891216204838626,9.89141317331799,0.9713504600284352,20.366311810936764,-6.070050204631805e-05,7.94827480454785e-06,0.0002358475908458002,0.013748982631285604
7.3,365,0,5.817949230776869,-0.02152982342325084,-0.009248050991779992,1.0063386309131113,3.2205502878215717,9.891069090163237,9.891266101472707,0.9714663983671677,20.36357843791172,-6.078525313779615e-05,8.138822893855036e-06,0.00023588688378683997,0.014560791040829291
7.4,370,0,5.8907953643491044,-0.0220060866968737,-0.009477862416350595,1.0064527280842068,3.2199987853041896,9.891197820977624,9.891404598306387,0.971536238845636,20.362399677564675,-6.091320422418889e-05,8.44823350654167e-06,0.00023591655492616326,0.015006697839941787
7.5,375,0,5.963437216358375,-0.02230044665431429,-0.00981944514951051,1.0064655125884787,3.2202243599686975,9.891294213505502,9.891517309615459,0.9714669130130876,20.36408482289134,-6.101682095996375e-05,8.636818320084672e-06,0.0002359918029990471,0.014806112095015513
7.6,380,0,6.036017741058448,-0.022736763303478666,-0.010155509816247006,1.0063673130466575,3.2208072619823755,9.891435936811533,9.891667500076867,0.9714006229963043,20.36578372693611,-6.11403972840957e-05,8.748044418638301e-06,0.00023602563154456746,0.013994176839109071
7.7,385,0,6.108599545967973,-0.02299099320568568,-0.010457979525299097,1.006255315424515,3.2216681142515333,9.891814087077941,9.892044843389705,0.9712861981249273,20.368959967693034,-6.122144253478679e-05,8.746558721739461e-06,0.0002360466817536988,0.013082776172123478
7.8,390,0,6.181143085384046,-0.023371394112483873,-0.010781399621664828,1.0062363046417881,3.2220947195352885,9.89230736414801,9.892535010598488,0.9712240712686874,20.37127230109958,-6.130126149561654e-05,8.593420540492502e-06,0.0002359353200667158,0.012797956264745199
7.9,395,0,6.253591484086077,-0.023686763040531997,-0.011028618956994309,1.0062884340414127,3.221730369642203,9.892597070081385,9.892832561405374,0.9713128042749067,20.370023987875786,-6.138803897981493e-05,8.282538413340035e-06,0.00023579707481147238,0.013409571105105515
8.0,400,0,6.325909274525929,-0.02397434591354531,-0.011354651121697333,1.0064065283973413,3.2210384926808358,9.892863400352125,9.893119419680648,0.9714356082707747,20.368039498348455,-6.150606666166514e-05,7.873446565831443e-06,0.00023571548191586578,0.014393620608635192
8.1,405,0,6.398029547967125,-0.024265566934866544,-0.011636690716277426,1.0065373461782168,3.220116826875807,9.892921334651023,9.893190799941902,0.9715943720974958,20.364858183738342,-6.168541339302003e-05,7.552839176305781e-06,0.00023563586140518122,0.015008231769727952
8.2,410,0,6.469921454034327,-0.02458248292299042,-0.01201268935636761,1.0066630430971006,3.219440210528232,9.89295249730384,9.893222139632844,0.9716803025570492,20.36312172552658,-6.183691590549989e-05,7.347956725745064e-06,0.00023554299649797272,0.014879820272561657
8.3,415,0,6.5416391097164475,-0.02498063559857325,-0.012414740026898356,1.0067119396446835,3.2192120264617627,9.89302784773083,9.893298887622532,0.971709516884408,20.362667475653453,-6.209412076296772e-05,7.280814200427699e-06,0.00023547263396261897,0.014144837794372861
8.4,420,0,6.6132422140176805,-0.02528525472883776,-0.01287247011447561,1.006622827079502,3.2197513546822494,9.893027611397644,9.893309884026683,0.9716338369249486,20.364276146119572,-6.232898971902934e-05,7.216625298234192e-06,0.00023555202977876277,0.013266424797956668
8.5,425,0,6.684824413732583,-0.025567242941840478,-0.013333605825999384,1.0064577957844676,3.2210343083790476,9.893051319326291,9.893349613211308,0.9714099890272072,20.369050606775705,-6.247449279733752e-05,7.155085645749182e-06,0.00023565740810127522,0.01277469147351343
8.6,430,0,6.756440236424915,-0.025819057220720792,-0.013735566022270626,1.0063595435105606,3.2217016945918977,9.893171447622167,9.893481852473887,0.97131656158392,20.371282121125674,-6.261400472273859e-05,7.113041347928117e-06,0.00023566169053745867,0.012955196117712292
8.7,435,0,6.8279605778405035,-0.026060112740076333,-0.01416316910898906,1.0063599763008115,3.2220810895486607,9.893410152190906,9.89372828322095,0.971225963999915,20.373689851688965,-6.275561176882771e-05,7.142940951609944e-06,0.0002356239583027886,0.013670648628303136
8.8,440,0,6.899366136811024,-0.026392262911487246,-0.014558825419496027,1.0064451327917596,3.2212322912321985,9.893656077924652,9.893980534002445,0.9714244517537424,20.370046309088757,-6.28226282560207e-05,7.2020232426694974e-06,0.00023561645146125132,0.014498608444434888
8.9,445,0,6.970663878914339,-0.026651480799233962,-0.01493535456935776,1.006541720379269,3.2203324623843232,9.893692245441866,9.894026637648405,0.9716071719005694,20.366310426248937,-6.29052350247239e-05,7.269956579847303e-06,0.0002357109245548772,0.014998121746498068
9.0,450,0,7.041755745488524,-0.02684667265675426,-0.015387301291536645,1.0066990354454497,3.219508201611639,9.893871037802759,9.894218519256045,0.9717228981821131,20.364279853373887,-6.29855334580709e-05,7.324932679075857e-06,0.0002357714564059088,0.014877149217411517
9.1,455,0,7.112625496967557,-0.027032740689995928,-0.015848398407798794,1.0068250169541948,3.2189194194505175,9.894003204799022,9.894364402100193,0.9717933555644471,20.363103627835045,-6.306073052314565e-05,7.453126391609999e-06,0.00023582628397811334,0.014192103338069124
9.2,460,0,7.183334346416247,-0.027228034537060748,-0.01637637999740108,1.006840856440617,3.2192019590085565,9.893960678404746,9.894335416725147,0.9716899308796118,20.365211375131587,-6.313934186746861e-05,7.598107805151244e-06,0.00023579698225884016,0.013301348664592717
9.3,465,0,7.253989967796768,-0.027471457359099793,-0.016913805347512884,1.0067309662014492,3.2197079658438508,9.893747301536798,9.894136315501532,0.9716237173495968,20.366189377284527,-6.32492734548018e-05,7.768704586297304e-06,0.00023577068118019184,0.012751078615038046
9.4,470,0,7.324624160976484,-0.027729911222055335,-0.017463637648028857,1.0065872990623888,3.2205203777707627,9.893551003199601,9.893952756381617,0.9714992325258002,20.368421147710713,-6.342530357038995e-05,7.905838966593137e-06,0.00023577318384493395,0.012903437879551586
9.5,475,0,7.395214070198741,-0.027954383254543285,-0.017991371510516156,1.0064964910191265,3.2210940262779344,9.893648023986467,9.894059643007441,0.9714243463785304,20.370211390917866,-6.350858559012185e-05,8.047626014473508e-06,0.00023575909227258052,0.013652728263850028
9.6,480,0,7.465758816776645,-0.02823090127052085,-0.01851034723373727,1.0064728541774781,3.221175010371918,9.893909401967242,9.894335753867335,0.9714498460310982,20.37024514295017,-6.359685013103411e-05,8.10228561221038e-06,0.00023578749097619145,0.014516655204918419
9.7,485,0,7.536227617536555,-0.028430565249232244,-0.01905216235666561,1.0064871782403126,3.2213709557281174,9.894110436356888,9.894555849249375,0.9713985392412744,20.37177419883227,-6.365779208145073e-05,8.14076811117559e-06,0.0002357977189924032,0.015042612062095225
9.8,490,0,7.606595056686604,-0.028657475892750618,-0.01955532970655801,1.0065817070503311,3.2205759799173457,9.894388353086585,9.894850245078937,0.9715759814155673,20.368659650606702,-6.370016638473919e-05,8.0646509896809e-06,0.00023583893240886056,0.014980384984229538
9.9,495,0,7.6767782391219415,-0.028892035062189677,-0.0200958860445015,1.0066993840672607,3.2196102784675444,9.894467401174316,9.89494242107284,0.9717628464514898,20.364932570133597,-6.376202413704846e-05,7.988222681554191e-06,0.00023590508939763666,0.014376468988577825
10.0,500,0,7.746785018336005,-0.029074350536028946,-0.02064442041936722,1.0067938359428372,3.219017961182826,9.894627195985757,9.895112855773567,0.9718672135740928,20.363096352193566,-6.388644810517707e-05,7.896080655100945e-06,0.00023596746046194994,0.013540293506780522
10.1,505,0,7.816651304035442,-0.029256801470984053,-0.021276591290048833,1.006810359185235,3.218789944684294,9.894696200299967,9.895198144476806,0.9719284862115601,20.361988119201836,-6.396543957642997e-05,7.82377085073449e-06,0.00023602846572945424,0.012885362024773224
10.2,510,0,7.886417025613557,-0.02936122539307288,-0.021930408715468183,1.0067467532855272,3.219575333764917,9.894571812374362,9.89510214037101,0.9717433552847706,20.36566977598985,-6.408717929179408e-05,7.669577473556899e-06,0.00023608409087128024,0.01276928686232431
10.3,515,0,7.956147481915504,-0.029484409767853312,-0.022590894755094106,1.0066715175900924,3.220161583757605,9.894421236154555,9.89498149257638,0.9716272086617349,20.367855910921175,-6.419602714213823e-05,7.5186453063480485e-06,0.00023614654115319822,0.013222509472310726
10.4,520,0,8.025807684883704,-0.02965694947696197,-0.023334743849554335,1.0065840073444872,3.220720608071266,9.89417748964329,9.894752354477887,0.9715205206615511,20.369620906700177,-6.435954443950731e-05,7.415587288228664e-06,0.0002361187986661406,0.013978769111587172
