time,step,kinetic_energy,enstrophy,enstrophy_test,dEdt,neg_nu_enstrophy,helicity,strength_magnitude,strength_x,strength_y,strength_z,impulse_x,impulse_y,impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles,max_gamma,turbulent_viscosity_mean,turbulent_viscosity_max,effective_viscosity_mean,effective_viscosity_max,invariant_projection_correction_ratio,core_radius_mean,overlap_ratio,overlap_ratio_max,vorticity_divergence_error,strength_misalignment_deg,stabilization_events,stabilization_last_mechanism,stabilization_circulation_error,stabilization_strength_growth,stabilization_vorticity_growth,stabilization_max_vorticity_growth
0.1,5,11.142470359802246,861.4271850585938,719.8614501953125,0.0,-1.2453999519348145,0.003131520701572299,20.319828033447266,-6.88870841258904e-06,3.871624357998371e-06,0.00023944104032125324,9.880969047546387,-0.0019677758682519197,0.0010054484009742737,6.135014700703323e-05,-0.0353442057967186,0.03349539265036583,17701,0.011926229111850262,0.0007052590954117477,0.001040335395373404,0.0017524565337225795,0.0020875330083072186,0.0,0.07500909889997329,0.44326035185132406,0.5650930587242392,0.043296874888398444,6.869522048614182,0,none,0.0,0.0,0.0,0.0
0.2,10,10.891960144042969,772.1585693359375,657.5953979492188,-2.5051021575927734,-1.0693491697311401,-0.0011629657819867134,20.328468322753906,-1.2960173080500681e-05,-3.632887455751188e-06,0.0002391287125647068,9.882862091064453,-0.004717144183814526,0.001892689149826765,-4.133213224122301e-05,-0.035205986350774765,0.03149678558111191,17701,0.013524876907467842,0.0006277992506511509,0.0009283171966671944,0.0016749966889619827,0.001975514693185687,0.0,0.07945773913857829,0.40062241085645167,0.5819726373461875,0.046853371418809214,9.304439719581655,0,none,0.0,0.0,0.0,0.0
0.3,15,10.688982963562012,706.7212524414062,610.1294555664062,-2.0297718048095708,-0.9548948407173157,0.04643069952726364,20.345319747924805,-1.617887755855918e-05,1.4308025129139423e-06,0.00023880539811216295,9.881555557250977,-0.007605557795614004,0.002534592291340232,0.0003246459527872503,-0.03481767326593399,0.03172465041279793,17701,0.01399767491966486,0.0005715939332731068,0.0008128213812597096,0.0016187914879992604,0.0018600188195705414,0.0,0.08350594910702984,0.3801453359359879,0.5944677824685815,0.034958474983335285,9.973556377294996,0,none,0.0,0.0,0.0,0.0
0.4,20,10.516755104064941,656.7684326171875,572.814697265625,-1.7222785949707025,-0.8696778416633606,-0.011389135383069515,20.355806350708008,-1.9396073184907436e-05,-2.609333023428917e-06,0.00023744598729535937,9.881316184997559,-0.009444138035178185,0.0024788544978946447,-0.00017959513934329152,-0.03454640507698059,0.031935133039951324,17701,0.014147363603115082,0.0005248861270956695,0.0007272474467754364,0.0015720835654065013,0.001774444943293929,0.0,0.08724916083279939,0.3662074508092861,0.5897596628488079,0.027055127591186404,10.40749136713205,0,none,0.0,0.0,0.0,0.0
0.5,25,10.369256019592285,616.8641357421875,542.3316650390625,-1.4749908447265627,-0.8055553436279297,-0.13099417090415955,20.364091873168945,-2.1944859327049926e-05,1.4083489077165723e-06,0.00023878653883002698,9.881854057312012,-0.009003831073641777,0.001632643397897482,-0.0013791483361274004,-0.03336197882890701,0.0326542854309082,17701,0.014034591615200043,0.0004835747822653502,0.000685791892465204,0.0015307721914723516,0.0017329894471913576,0.0,0.09073873197230624,0.347887064320189,0.6217188109647189,0.0269270942802516,10.179019096653022,0,none,0.0,0.0,0.0,0.0
0.6,30,10.238469123840332,583.9158325195312,516.7359619140625,-1.3078689575195315,-0.753905713558197,0.21226269006729126,20.36811065673828,-2.4140497771441005e-05,1.8153805285692215e-06,0.000237367203226313,9.882506370544434,-0.01151216123253107,0.00542477099224925,0.0023933229967951775,-0.036642350256443024,0.030975759029388428,17701,0.013744976371526718,0.0004552000027615577,0.0006458224379457533,0.00150239747017622,0.0016930198762565851,0.0,0.09402243343223105,0.3357100541076067,0.6185986921168312,0.026504179558543714,10.40871955930232,0,none,0.0,0.0,0.0,0.0
0.7,35,10.121434211730957,556.1196899414062,494.8577880859375,-1.1703491210937502,-0.710880696773529,-0.13122639060020447,20.37276268005371,-2.6008578061009757e-05,3.7547206375165842e-06,0.00023759546456858516,9.882711410522461,-0.013864991255104542,0.002998991869390011,-0.0010060357162728906,-0.03270234167575836,0.02969835326075554,17701,0.014429183676838875,0.00043159181950613856,0.000619256345089525,0.0014787893742322922,0.0016664538998156786,0.0,0.09714237989320182,0.32667510946751344,0.6092259144587121,0.026799172559072985,10.38590089037718,0,none,0.0,0.0,0.0,0.0
0.8,40,10.015106201171875,532.0411987304688,475.6794738769531,-1.0632801055908194,-0.6748336553573608,0.03049391321837902,20.37364387512207,-2.7333451726008207e-05,7.267313776537776e-06,0.00023775511363055557,9.88249683380127,-0.014830252155661583,0.004221116192638874,0.0001899198250612244,-0.03378008306026459,0.030475590378046036,17701,0.013757256790995598,0.00041000006604008377,0.0005848472355864942,0.001457197591662407,0.0016320447903126478,0.0,0.10012026744212857,0.314755701154812,0.5954902059327996,0.026258821909745447,10.30839472487661,0,none,0.0,0.0,0.0,0.0
0.9,45,9.917154312133789,510.8822326660156,458.69036865234375,-0.9795188903808596,-0.6429299712181091,0.04144619405269623,20.37493896484375,-2.8614074835786596e-05,1.9461906049400568e-05,0.0002363739477004856,9.882824897766113,-0.01663208194077015,0.005688211414963007,0.0009612280991859734,-0.033667951822280884,0.02973165735602379,17701,0.01456516981124878,0.00038757012225687504,0.0005601096781902015,0.001434767502360046,0.0016073072329163551,0.0,0.1029694038568752,0.3048335848577366,0.592791454692798,0.02583923529115572,10.613175342729122,0,none,0.0,0.0,0.0,0.0
1.0,50,9.826991081237793,492.0589599609375,443.4442443847656,-0.9016323089599612,-0.6156504154205322,-0.026821954175829887,20.374677658081055,-3.0538187274942175e-05,1.147485090768896e-05,0.00023701463942416012,9.883596420288086,-0.017768582329154015,0.004502932541072369,2.3441247321898118e-05,-0.03111790120601654,0.0302398893982172,17701,0.013903318904340267,0.00036747640115208924,0.0005422121612355113,0.0014146738685667515,0.001589409657754004,0.0,0.10570083115380145,0.296042964557649,0.5845624631364128,0.028394492719206268,10.585470812503393,0,none,0.0,0.0,0.0,0.0
