time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,pressure_jump_coefficient_type,panel_force_x,panel_force_y,panel_force_z,panel_force_units,force_density,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,relative_velocity_units,bound_x,bound_y,bound_z,span_coordinate_normalized
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140080435655,0.17844140080435655,-0.3680071330830423,0.0,0,0.1666666666666667,0.17833333333333332,-0.2200380755047461,-2.679786141515162,circulation_proxy,0.05098113385808042,-0.00795612226263215,0.42600828997357815,N,1.0,0.04607861904575179,4.7713151898355055e-18,0.3278664108074188,3.973794186615353,-0.010226625042253194,-0.19933334582962609,m/s,0.09985203026477502,-0.05625,-0.014033287680139932,-0.27731647078862204
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140080435655,0.17844140080435655,-0.3680071330830423,0.0,1,0.5,0.17833333333333323,-0.13335069678746755,-4.374519184474454,circulation_proxy,0.09707681505050557,-0.00028744763410567994,0.6947206952134868,N,1.0,0.08936339822387951,1.048249682299448e-17,0.635853618011555,3.9272938671430775,-0.006491206683444764,-0.5146292617180636,m/s,0.27644983585702176,-0.05625,-0.03885249068468494,-0.27731647078862204
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140080435655,0.17844140080435655,-0.3680071330830423,0.0,2,0.8333333333333333,0.17833333333333334,-0.11787933674119104,-5.8529812488943955,circulation_proxy,0.1303900920532367,-3.233668830046266e-05,0.9295163283023136,N,1.0,0.12335716204327053,-7.408435880355411e-17,0.8777318158419298,3.905807839375218,-0.006891425676185352,-0.5304577509270163,m/s,0.45304764144926835,-0.05625,-0.06367169368922992,-0.27731647078862204
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656201855695,0.3051656201855695,-0.45982396749308435,-0.15165806578919214,0,0.1666666666666667,0.135,-0.22140814557103872,-2.895731533510112,circulation_proxy,0.035527983479798304,-0.012120504499421914,0.3491641769781294,N,1.0,0.03509913816495086,-3.360716694077498e-17,0.24974334498067147,3.997137496241405,-0.006349404345257602,-0.018015456479435893,m/s,0.200529283920168,-0.16875,-0.02818255294441325,-0.47425907000510986
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656201855695,0.3051656201855695,-0.45982396749308435,-0.15165806578919214,1,0.5,0.1349999999999999,-0.11846772717321412,-4.317006121787659,circulation_proxy,0.0719443789980158,-0.0005077981939904011,0.5189475971819492,N,1.0,0.06557916772370785,2.9647880187449367e-17,0.46662002444042644,3.9294078604618687,-0.006148924131489613,-0.4780392499934475,m/s,0.33421547320028,-0.16875,-0.04697092157402208,-0.47425907000510986
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656201855695,0.3051656201855695,-0.45982396749308435,-0.15165806578919214,2,0.8333333333333333,0.135,-0.09436649321368543,-5.482639813602519,circulation_proxy,0.09222823857409751,-5.3460611590498575e-05,0.6591189939028411,N,1.0,0.08679889722392661,-2.0622726908935722e-17,0.6176062452434656,3.911746738099799,-0.010883983146361874,-0.5116209084401413,m/s,0.46790166248039194,-0.16875,-0.06575929020363092,-0.47425907000510986
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.43188983956678245,0.43188983956678245,-0.5516408019031265,-0.3033161315783843,0,0.1666666666666665,0.09166666666666665,-0.19562891182647266,-2.9010878401539415,circulation_proxy,0.017789604152139857,-0.014035339787970598,0.23817379580195375,N,1.0,0.02105782771357037,1.0605064560161842e-17,0.14983422973232172,4.018610625565259,-0.005231256880812304,0.14784196984341658,m/s,0.30120653757556093,-0.28125,-0.04233181820868656,-0.6712016692215977
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.43188983956678245,0.43188983956678245,-0.5516408019031265,-0.3033161315783843,1,0.4999999999999999,0.0916666666666667,-0.09763965564001298,-3.8933131093106454,circulation_proxy,0.04344698350553497,-0.0006193945016812725,0.31772452207066887,N,1.0,0.03858720167713495,3.709877407696847e-18,0.2745622064850193,3.9328548817649263,-0.006733163414763879,-0.4429092117312042,m/s,0.39198111054353824,-0.28125,-0.05508935246335923,-0.6712016692215977
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.43188983956678245,0.43188983956678245,-0.5516408019031265,-0.3033161315783843,2,0.8333333333333334,0.09166666666666665,-0.06844673987997589,-4.680891133596623,circulation_proxy,0.05327169035745608,-5.631905357143168e-05,0.38208279088299674,N,1.0,0.049458290813460815,3.375851989847021e-17,0.3519140249749716,3.9193284077178436,-0.01089293163039805,-0.49543221913439484,m/s,0.48275568351151543,-0.28125,-0.06784688671803188,-0.6712016692215977
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:3,mirror,3,-0.5586140589479954,0.5586140589479954,-0.6434576363131684,-0.4549741973675764,0,0.16666666666666657,0.048333333333333325,-0.1357266803688855,-2.6765067357226355,circulation_proxy,0.001935125972469802,-0.012928315813814071,0.1165614374057935,N,1.0,0.007703375438090377,-1.4715516172019132e-17,0.05481236435234653,4.049249323089067,-0.005849675577322765,0.37703325150564954,m/s,0.4018837912309539,-0.39375000000000004,-0.05648108347295989,-0.8681442684380857
