time,step,reference_speed,R1,Rinf,edge_R1,edge_Rinf,interior_R1,interior_Rinf,collocation_R1,collocation_Rinf,off_grid_R1,off_grid_Rinf,independent_surface_R1,independent_surface_Rinf,two_sided_trace_R1,two_sided_trace_Rinf,transport_R1,transport_Rinf,transport_filter_radius,transport_operator,transport_filter_radii,boundary_filter_radius,stage_boundary_residual,stage_near_wake_elapsed,stage_near_wake_matrix_norm,n_probes,n_panels,n_edge_panels,front_wing_R1,front_wing_Rinf,front_wing_n_probes,rear_wing_R1,rear_wing_Rinf,rear_wing_n_probes
0.01,1,4.0,0.16979924002188013,4.3283985168533015,0.189152429259711,4.3283985168533015,0.1241639503163273,1.042232350653533,3.2989381160341415e-08,1.3302919826818638e-07,0.25469884353812955,4.3283985168533015,0.42906539739352806,4.3283985168533015,0.08033228968273094,0.30585720968831587,0.04844860153841668,0.1523781102298207,0.06750000268220901,symmetric_pair_radius:GAUSSIAN:host_reference,0.06750000268220901,1e-08,4.172325134277344e-07,0.0,0.0,1344,48,36,0.17496406763705072,4.3283985168533015,672,0.16463441170622284,4.196495595046574,672
0.02,2,4.0,0.16394772675025715,4.22669821666967,0.18288979217029314,4.22669821666967,0.11928187698038428,0.9983091761165486,4.111845612136603e-08,2.330920059745445e-07,0.24592156956615766,4.22669821666967,0.41454692423323725,4.22669821666967,0.07729621489907793,0.29997541632395996,0.04860210158164273,0.15343267471257963,0.06750000268220901,symmetric_pair_radius:GAUSSIAN:host_reference,"0.06750000268220901,0.2846323847770691",1e-08,4.172325134277344e-07,0.004999999999999999,1.545978368110747,1344,48,36,0.16905224735930335,4.22669821666967,672,0.15884320544890354,4.10098452344553,672
