time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,pressure_jump_coefficient_type,panel_force_x,panel_force_y,panel_force_z,panel_force_units,force_density,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,relative_velocity_units,bound_x,bound_y,bound_z,span_coordinate_normalized
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140529632568,0.17844140529632568,-0.3680071234703064,0.0,0,0.16666662693023682,0.1783333271741867,-0.22003807127475739,-2.679786205291748,circulation_proxy,0.050218019634485245,-0.008689834736287594,0.4264121949672699,N,1.0,0.04607861489057541,0.0,0.32786640524864197,3.987417221069336,-0.007216846104711294,-0.16812746226787567,m/s,0.09985203295946121,-0.05624999850988388,-0.014033287763595581,-0.2773164970686199
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140529632568,0.17844140529632568,-0.3680071234703064,0.0,1,0.4999999403953552,0.1783333271741867,-0.13335072994232178,-4.374519348144531,circulation_proxy,0.09710830450057983,-0.00029041795642115176,0.6949862241744995,N,1.0,0.08936339616775513,1.3758560513110751e-08,0.63585364818573,3.942018985748291,-0.0007060407660901546,-0.5163110494613647,m/s,0.2764498293399811,-0.05624999850988388,-0.03885249048471451,-0.2773164970686199
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140529632568,0.17844140529632568,-0.3680071234703064,0.0,2,0.8333332538604736,0.1783333569765091,-0.11787927150726318,-5.85297966003418,circulation_proxy,0.13018544018268585,-5.934141154284589e-05,0.9295158386230469,N,1.0,0.1233571320772171,4.542647147331991e-09,0.8777317404747009,3.905817747116089,-0.007183287758380175,-0.5150332450866699,m/s,0.45304763317108154,-0.05624999850988388,-0.06367169320583344,-0.2773164970686199
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656484603882,0.3051656484603882,-0.45982396602630615,-0.1516580581665039,0,0.1666666567325592,0.13499999046325684,-0.22140812873840332,-2.8957314491271973,circulation_proxy,0.03647729754447937,-0.011285236105322838,0.34927770495414734,N,1.0,0.035099130123853683,-2.5775297451957613e-09,0.24974331259727478,3.99735689163208,-0.00149990851059556,-0.05551797151565552,m/s,0.2005292773246765,-0.16875000298023224,-0.028182553127408028,-0.47425914695176025
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656484603882,0.3051656484603882,-0.45982396602630615,-0.1516580581665039,1,0.5000000596046448,0.13500002026557922,-0.11846774071455002,-4.3170061111450195,circulation_proxy,0.07240284234285355,-0.0002699711767490953,0.5189140439033508,N,1.0,0.06557916104793549,-3.221912070472399e-09,0.4666200280189514,3.926508903503418,-0.005403727293014526,-0.512385368347168,m/s,0.3342154622077942,-0.16875000298023224,-0.046970922499895096,-0.47425914695176025
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656484603882,0.3051656484603882,-0.45982396602630615,-0.1516580581665039,2,0.833333432674408,0.13499999046325684,-0.09436646848917007,-5.482639312744141,circulation_proxy,0.09216427803039551,-6.23665182502009e-05,0.6591434478759766,N,1.0,0.08679889887571335,-5.783162393413477e-09,0.6176062226295471,3.9140329360961914,-0.010706878267228603,-0.5055930614471436,m/s,0.46790167689323425,-0.16875000298023224,-0.06575929373502731,-0.47425914695176025
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.4318898618221283,0.4318898618221283,-0.5516408085823059,-0.3033161163330078,0,0.16666658222675323,0.09166665375232697,-0.19562891125679016,-2.901088237762451,circulation_proxy,0.017583932727575302,-0.014234072528779507,0.23829051852226257,N,1.0,0.02105782739818096,-1.138710126191711e-09,0.1498342603445053,4.022850513458252,-0.00404443871229887,0.15733644366264343,m/s,0.3012065291404724,-0.28125,-0.042331818491220474,-0.6712017505189929
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.4318898618221283,0.4318898618221283,-0.5516408085823059,-0.3033161163330078,1,0.5,0.09166665375232697,-0.09763961285352707,-3.893312931060791,circulation_proxy,0.043147310614585876,-0.0007656430243514478,0.31761878728866577,N,1.0,0.03858720511198044,-5.120633694843946e-09,0.2745622396469116,3.925891876220703,-0.011923654936254025,-0.4160020053386688,m/s,0.3919811248779297,-0.28125,-0.055089350789785385,-0.6712017505189929
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.4318898618221283,0.4318898618221283,-0.5516408085823059,-0.3033161163330078,2,0.8333332538604736,0.09166669100522995,-0.06844677031040192,-4.680891036987305,circulation_proxy,0.05331655591726303,-5.097848770674318e-05,0.38211432099342346,N,1.0,0.049458298832178116,1.2163094975647937e-09,0.35191407799720764,3.923332691192627,-0.01028207316994667,-0.50124591588974,m/s,0.4827556908130646,-0.28125,-0.0678468868136406,-0.6712017505189929
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:3,mirror,3,-0.5586140155792236,0.5586140155792236,-0.6434575915336609,-0.4549742043018341,0,0.16666679084300995,0.04833335429430008,-0.13572676479816437,-2.6765079498291016,circulation_proxy,0.0018904395401477814,-0.012888423167169094,0.11592626571655273,N,1.0,0.007703378330916166,-2.37010122638992e-09,0.05481240153312683,4.031458377838135,-0.032457392662763596,0.3766133189201355,m/s,0.4018837809562683,-0.39375001192092896,-0.05648108199238777,-0.8681442614544103
