time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,force_density,force_units,moment_units,reference_speed,reference_speed_units,power,rotational_power,translational_power
0.01,1,3.8935549898085258,0.5041053579523673,3.933207623358494e-05,2.4680998,-0.00019256985,19.062845,2.310606002807617,-2.3739177290593716e-11,16.440813064575195,-0.00026535497673162156,-5.627553477539622,4.6940654289369735e-06,19.06284523010254,2.46809983253479,8.0,0.6119999999999999,-6.0220356012078246e-05,-1.6903214741744834,1.0652835486875847e-06,-6.095868093688677e-05,-0.6840467275403549,8.841688739989405e-06,0.6604723930358887,-0.6604724849951424,0.0,229,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
0.02,2,0.4138904167156594,0.016844909017284714,5.220077535079708e-05,0.082472675,-0.000255575,2.0264075,-0.07081469148397446,-7.772725171828476e-12,-0.5038726329803467,0.0002131184118462446,-0.36234025455829677,-7.252469418065331e-05,2.026407480239868,0.08247267454862595,8.0,0.6119999999999999,4.836565265210708e-05,-0.10883441902101865,-1.6458944757773536e-05,4.7370447008211115e-05,-0.0009392599702065458,-6.137048322930608e-06,0.637012779712677,-0.6370128127415089,0.0,263,1.0,N,N*m,4.0,m/s,0.0,0.0,0.0
