time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,bound_linear_impulse_x,coupled_linear_impulse_x,bound_vortex_strength_x,coupled_vortex_strength_x,bound_linear_impulse_y,coupled_linear_impulse_y,bound_vortex_strength_y,coupled_vortex_strength_y,bound_linear_impulse_z,coupled_linear_impulse_z,bound_vortex_strength_z,coupled_vortex_strength_z,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.06,10,89.02836608886719,539.2373657226562,492.7919921875,0.0,direct_energy_backward_difference,-0.4124048054218292,-0.3674908280372619,161.09681701660156,-1.54531729221344,-8.419249206781387e-05,2.484506694599986e-05,-5.52855920791626,1.895427703857422e-05,-1.913309097290039e-05,191.0914306640625,2.9712915420532227e-05,-7.152557373046875e-05,1350,2.297434091567993,0.5681797862052917,0.5683625340461731,0.5692889094352722,0.0008855012711137,0.0013716407120227,0.0009005012107081,0.0013866407098248,0.0,0.5683625098069509,0.1411361745522416,0.1881612162875605,0.2631958854712043,18.42794131249824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0148750503659248,0.0,-44.601821296571565,-50.130380504487825,1.545326828956604,9.5367431640625e-06,-7.006898719251736e-07,1.8253587166649045e-05,8.411705493927002e-05,-7.543712854385376e-08,-7.363973594334307e-07,-1.986948833233382e-05,-1.9237399101257324e-05,5.6076678447425365e-06,0.0148750503659248,0.0099398809019057,2.297434091567993,1348.0151659495511
0.12,20,99.35247039794922,590.4559326171875,538.7089233398438,172.0684051513672,direct_energy_backward_difference,-0.4089109003543854,-2.5099611282348633,191.7782440185547,-1.5053187608718872,-9.389200567966328e-05,-4.505319520831108e-05,-22.42676544189453,2.744304947555065e-05,-8.736550807952881e-05,358.40582275390625,0.0001651048660278,-0.0001695826649665,2700,2.2806577682495117,0.5681778192520142,0.5684852600097656,0.5694188475608826,0.0011351567227393,0.00194587407168,0.001150156604126,0.001960874069482,0.0,0.5684852963023715,0.1418337703555487,0.1816264446325087,0.1989381843586918,21.45944400225882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0202585230767726,0.0,-43.95083518568124,-66.37760062757577,1.5053575038909912,3.8743019104003906e-05,-2.6935565702049724e-07,2.717369381853015e-05,0.0001017600297927,7.868024113122374e-06,-1.670691568944041e-07,-8.753257723642321e-05,5.81108033657074e-05,1.3057608157396317e-05,0.0202585230767726,0.0139088072506477,2.2806577682495117,1338.1716895489935
0.18,30,118.39617156982422,671.1106567382812,612.21240234375,317.39501953125,direct_energy_backward_difference,-0.3934911787509918,-6.7876296043396,224.9244384765625,-1.4771608114242554,-0.0001672399230301,4.946719855070114e-05,-50.82209014892578,8.680846076458693e-05,-0.0001556947827339,518.6679077148438,0.0003415942192077,-0.0002325326204299,4050,2.2652087211608887,0.5681781768798828,0.5686229467391968,0.5695560574531555,0.0011657330906018,0.0017565437592566,0.0011807330884039,0.0017715437570586,0.0,0.5686228910934777,0.1463930225799061,0.1976077321217869,0.2139357933210981,23.108418626159622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0202849484682083,0.0,-43.40273856046968,-94.22482870939548,1.4772062301635742,4.5418739318847656e-05,-2.156209669202584e-06,8.465225109538434e-05,0.0001209639012813,-4.62760217487812e-05,-1.5309709627486464e-07,-0.0001558478798301,-6.136298179626465e-05,-1.1895783245563509e-05,0.0202849484682083,0.0129684046743895,2.2652087211608887,1329.1069899994543
0.24,40,145.89393615722656,770.054931640625,702.597412109375,458.29607645670575,direct_energy_backward_difference,-0.4185395240783691,-11.545939445495604,262.6424865722656,-1.428495168685913,-0.000127610983327,0.0001559884985908,-93.97982025146484,3.256372292526066e-05,-0.0001799101009964,675.0328979492188,0.0002419725060462,-0.0005894303321838,5400,2.2683136463165283,0.5681787133216858,0.5687490701675415,0.5697150230407715,0.0011032309848815,0.001677265507169,0.0011182309826835,0.0016922655049711,0.0,0.5687490643284939,0.153727309727091,0.2208135004790735,0.2334020425026211,23.27595543735908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0205150116607546,0.0,-42.282271049999565,-136.2620913014644,1.4285662174224854,7.104873657226562e-05,-5.084517587605568e-07,3.2055271166500106e-05,0.0001003816723823,-2.72293109446764e-05,-5.900272931790213e-07,-0.0001805001282896,-0.0001499876379966,6.000860594213009e-06,0.0205150116607546,0.0133810406746548,2.2683136463165283,1330.7380949827957
0.3,50,184.10609436035156,887.2249755859375,808.6580200195312,636.8693033854167,direct_energy_backward_difference,-0.4774682819843292,-15.04458713531494,306.5048522949219,-1.3642113208770752,-0.0001914118765853,-1.3003475032746792e-05,-154.8743896484375,4.977919161319733e-06,-0.000270516029559,826.827880859375,0.0004395365249365,-0.0008948966860771,6750,2.3016107082366943,0.5681761503219604,0.5688613057136536,0.5698990821838379,0.001043819123879,0.0017008058493956,0.0010588191216811,0.0017158058471977,0.0,0.568861334014822,0.1630761087226732,0.3228311471666967,0.2249575252199692,23.04866980844008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0216088433861732,0.0,-40.7768393113536,-195.6512289597911,1.3641936779022217,-1.7642974853515625e-05,5.020341800958091e-07,5.479953341415542e-06,7.308274507522583e-05,-0.0001183291315101,8.556369655288154e-07,-0.0002696603925935,2.603977918624878e-06,-1.0399497114121914e-05,0.0216088433861732,0.0139244338155151,2.3016107082366943,1349.9529130625642
0.36,60,234.4724578857422,1023.0841674804688,929.4136352539062,839.4393920898438,direct_energy_backward_difference,-0.5594823956489563,-16.825695037841797,357.210693359375,-1.2897586822509766,-0.0001181233674287,-6.909435614943504e-05,-234.93780517578125,8.767470717430115e-06,-0.0003370319027453,973.6055297851562,0.0008305734954774,-0.0012876689434051,8100,2.35569429397583,0.5681758522987366,0.5689648985862732,0.5701079368591309,0.0010055853053927,0.0017245745984837,0.0010205853031948,0.0017395745962858,0.0,0.5689649329067749,0.1699562791686275,0.3096626613741111,0.2265167777281902,22.165387088756425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0223167073577642,0.0,-39.039781937727554,-273.9775871135088,1.2896251678466797,-0.0001335144042968,-6.948828072007179e-07,8.072587910229397e-06,0.0001036524772644,-1.4470890164375303e-05,-1.8424754238485104e-06,-0.0003388743781692,3.7785619497299194e-05,-3.130873665213585e-05,0.0223167073577642,0.0141056324075473,2.35569429397583,1381.6743044586572
0.42,70,297.21807861328125,1177.010009765625,1063.38916015625,1045.7603454589844,direct_energy_backward_difference,-0.6565629839897156,-17.20928192138672,414.8183288574219,-1.2082562446594238,-9.629916166886689e-05,1.728348433971405e-05,-333.958984375,2.8979964554309845e-05,-0.0003447048366069,1114.9324951171875,0.0015375134535133,-0.0014964420115575,9450,2.4133033752441406,0.5681752562522888,0.5690644383430481,0.5703507661819458,0.0009845469612628,0.0017176556866616,0.0009995469590649,0.0017326556844636,0.0,0.5690644779722527,0.1781847851482996,0.3175912335869473,0.2265401982277062,22.56694402719508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0222844535261392,0.0,-37.14210443670463,-371.10108881170464,1.207897663116455,-0.0003585815429687,-2.9403523333470773e-06,2.6039612220962768e-05,3.820285201072693e-05,-5.8096309658139944e-05,8.061558314692617e-07,-0.0003438986807755,-8.127652108669281e-05,-6.399303674697876e-05,0.0222844535261392,0.0139850794072476,2.4133033752441406,1415.4634881806055
0.48,80,378.6393280756072,1345.7079252326746,1220.6011568166305,-0.7953300516017073,fourier_transition_viscous_rate,-0.7953300516017073,-19.045771802276683,478.8300330122405,-1.1217361011222806,8.957236938478275e-05,0.000175099899252,-450.126207585844,0.0001728287174133,-0.0002668234295588,1250.1686606236524,0.0020243243480253,-0.0005027872303407,10800,2.4710302352905273,0.5681737661361694,0.5691625475883484,0.5706308484077454,0.0009731947793625,0.0018217579927295,0.0009881947189569,0.0018367579905316,0.0,0.569162582087296,0.1848440891811507,0.3620900313509213,0.2069245055376458,20.986373231328024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0215660846829414,0.0,-35.10965947401171,-485.2358670598557,1.121095895767212,-0.0006402053550687,-5.573016436570473e-06,0.0001672557009768,-0.0002080276608467,-0.0001184552914619,8.295272678045251e-06,-0.0002585281568807,-0.0002713805297389,-9.628063048694456e-05,0.0215660846829414,0.0135818070409597,2.4710302352905273,1449.321752135798
0.54,90,473.74361971385423,1523.6088185811543,1383.7661539366522,1511.6615521247277,fourier_grid_transition_backward_difference,-0.908821380174332,-20.15843869876608,548.2961200510264,-1.0327012299592295,0.0001111557561834,-2.9110870514159615e-05,-580.0792307506066,4.3818746157763336e-05,-0.0003166361322156,1378.2255235630064,0.0019666832870447,0.0007751085241686,12150,2.525840759277344,0.5681724548339844,0.5692794919013977,0.5927748084068298,0.0009647055412642,0.0019353586249053,0.000979705597274,0.0019503586227074,0.0,0.56927952760041,0.1941086435423897,0.3583588286486233,0.1876938483675422,19.523905527757023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0205295435786247,0.0,-32.94439781890092,-613.0236285695075,1.0318145751953125,-0.0008866547639172,3.64694102918166e-08,4.385521556805515e-05,-0.0002807341516017,-0.0001695783954183,8.211793675596646e-06,-0.00030842433854,-3.898888826370239e-05,-6.809975877786201e-05,0.0205295435786247,0.013448586334965,2.525840759277344,1481.469005428847
0.6,100,559.9431244862805,1685.4863321416872,1533.7589578600914,1733.4538851844825,fourier_grid_transition_backward_difference,-1.0139657465890313,-19.514740415824928,621.548937393646,-0.9480149113969674,-7.364307249702051e-05,-7.894109603512334e-05,-719.1537219316489,-0.0003188742522222,-0.0003312764792961,1497.8731644942864,0.0021111841061992,-0.000228106146593,13500,2.5759694576263428,0.5681717991828918,0.5698407292366028,0.6578830480575562,0.0009462090674787,0.0020248005166649,0.0009612091234885,0.0020398006308823,0.0,0.5698406996682838,0.2036691664329686,0.3860791396589781,0.1701203393101273,17.344069451247922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0199321925640106,0.0,-30.747611593589344,-749.9013335252382,0.9469766616821288,-0.0010382497148384,2.0166135469988264e-06,-0.0003168576386752,-0.00011583045125,-0.000189473523747,5.76669075479528e-06,-0.0003255097885413,0.0001041591167449,2.521802070987178e-05,0.0199321925640106,0.0136225057322212,2.5759694576263428,1510.8707452708238
