time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.006,1,-5.060032629545659e-06,43.67104028841317,2.456880773471283e-07,9347.193,-5.2586198e-05,-0.0010830313,9285.2958984375,0.0001443028450012207,3.030523657798767e-05,-5676.838500887468,2253.166903231096,30653.84586036565,-0.0010830312967300415,9347.193359375,30.012500000000003,7.131576025264337,-5.304553641963996,7.380574389886441,28.643578582231168,-5.304556265541993,3.273845407860562e-06,3.660773238395477e-06,6.40377402305603e-06,-1.8715823756565442e-05,0.0,135,6.956678942543921,6.956678942543921,0.0
0.012,2,-1.8477080115593042e-06,0.26250219686008386,1.7970596476403368e-06,56.18503,-0.00038463622,-0.00039547682,-28.651418685913086,-0.00019578603678382933,-5.532461727852933e-05,-3000.1279670947565,13.53598149628648,184.26179817278214,-0.0003954768180847168,56.18503189086914,30.012500000000003,7.131576025264337,-2.8033807429474376,0.04433906703946563,0.17217798118080402,-2.803381392383268,-3.5130579194129694e-05,4.486407709031653e-06,7.495284080505371e-06,-2.0049727282867025e-05,0.0,270,14.703817328273562,14.703817328273562,0.0
0.018,3,1.8368995462693802e-06,0.36637243135308883,-1.0091294899793017e-06,78.417046,0.00021599047,0.0003931634,-29.611068725585938,0.0008073665667325258,0.00012951243843417615,-2997.9657037994048,18.933791467617947,257.17085020697476,0.00039316341280937195,78.41704559326172,30.012500000000003,7.131576025264337,-2.801360280037237,0.062020375059192306,0.24030568596572222,-2.8013585638696257,4.8413980453897905e-05,5.351412145023396e-06,2.236291766166687e-05,-3.750949926839553e-05,0.0,405,33.05144444153014,33.05144444153014,0.0
0.024,4,9.135589861033396e-07,0.47229253845570457,1.3863118592191443e-06,101.08781,-0.00029672123,0.0001955349,-30.147796630859375,-0.0006363318534567952,0.00022326703765429556,-2996.2704351600096,24.419274145391793,331.51197031080414,0.00019553489983081818,101.08780670166016,30.012500000000003,7.131576025264337,-2.7997761864552535,0.07998886772153588,0.3097715443537673,-2.799776254343222,2.1623721584808977e-06,1.2203436104830286e-06,3.951042890548706e-05,-5.375101508819924e-05,0.0,540,58.70434745917427,58.70434745917427,0.0
0.03,5,-1.6381177715894742e-06,0.5795837423705392,4.350894617403924e-06,124.05203,-0.00093124993,-0.00035061687,-30.198078155517578,-0.00036662464844994247,-0.00039096944965422153,-2995.1370660939956,30.020559601945443,406.8072762717505,-0.00035061687231063843,124.05203247070312,30.012500000000003,7.131576025264337,-2.798717143291374,0.09833668915092031,0.38012901346187933,-2.7987181875059295,-1.9757875709318788e-05,-8.114355238028101e-06,3.2726675271987915e-05,-3.0804101986081633e-05,0.0,675,91.64964414506427,91.64964414506427,0.0
0.036,6,-7.266995926208538e-07,0.6876767162216079,5.074295974642426e-06,147.18787,-0.0010860842,-0.00015554018,-29.723995208740234,-0.00012171827984275296,8.360957144759595e-05,-2994.676667696034,35.73115671437688,482.68110407780074,-0.00015554018318653107,147.1878662109375,30.012500000000003,7.131576025264337,-2.7982869376411204,0.1170425767345389,0.4510270651777091,-2.798287706237717,-9.348948985406204e-06,1.4405578234206033e-06,-2.579018473625183e-05,-2.720898706742858e-05,0.0,810,131.88255825649833,131.88255825649833,0.0
0.042,7,8.3903975238545e-07,0.795715651784172,3.962233692836055e-06,170.31213,-0.00084806234,0.00017958507,-28.78966522216797,-0.0005870785098522902,0.0001357748988084495,-2994.9528186992457,41.51721537346568,558.5045140585925,0.0001795850694179535,170.3121337890625,30.012500000000003,7.131576025264337,-2.798544978769045,0.135995649539049,0.5218780054496333,-2.798544352462804,-1.4154187908089901e-05,5.086279273116038e-06,1.965835690498352e-05,-2.1954183820227513e-05,0.0,945,179.4065514946246,179.4065514946246,0.0
0.048,8,2.8897241282138253e-06,0.9031824801366461,3.4609715344627694e-07,193.31395,-7.40774e-05,0.0006185062,-27.430004119873047,-8.122668077703565e-06,0.00012653725570999086,-2996.042420840722,47.401377211118074,633.9209012881827,0.0006185062229633331,193.31394958496094,30.012500000000003,7.131576025264337,-2.79956312522626,0.15527007350766261,0.5923486153639279,-2.7995615840340604,3.3123767408305814e-05,1.1321576728763239e-05,6.0249119997024536e-05,-5.345403381618041e-05,0.0,1080,234.23611564022784,234.23611564022784,0.0
0.054,9,9.884263185423218e-08,1.009701642302986,-4.88241525710818e-06,216.11293,0.0010450147,2.1155924e-05,-25.699199676513672,0.0008742540958337486,-0.0003696899802889675,-2997.9929822690924,53.36524581966459,708.6386277588614,2.115592360496521e-05,216.11293029785156,30.012500000000003,7.131576025264337,-2.801385769595502,0.17480558854375025,0.6621663824198953,-2.8013847988170792,3.0100126729105396e-05,-3.657292251184551e-06,1.792609691619873e-05,-4.2090930823412975e-05,0.0,1215,296.3958861827158,296.3958861827158,0.0
0.06,10,5.848484935288333e-06,1.114871201778458,-3.37511298490529e-06,238.62305,0.0007223971,0.0012517888,-23.694894790649414,0.00035994325298815966,0.0004883948713541031,-3000.8221128697555,59.434450448673196,782.4243752535588,0.0012517888098955154,238.623046875,30.012500000000003,7.131576025264337,-2.8040293669127396,0.19468614696470218,0.7311132893183114,-2.8040242626608642,1.171090895806801e-05,9.35572401126512e-06,8.411705493927002e-05,-8.868873659650944e-05,0.0,1350,365.91746991482387,365.91746991482387,0.0
