flow_time,time_step,x_core,y_core,core_radius,separation,core_area,angle_rad,surface_circulation,merged,core_0_x,core_0_y,core_1_x,core_1_y
0.0,0,2.0558140415222595e-16,0.5004072018004696,nan,1.0004820144767188,0.006074461126659936,1.5707963267948966,1.9808810719661414,False,2.0558140415222595e-16,0.5004072018004696,2.0775369964695282e-16,-0.5000748126762492
0.5,10,-0.07473001462304613,0.49469958662398184,nan,1.000283176015616,0.008149765754685706,1.7207565531926017,1.9808810719661414,False,-0.07473001462304613,0.49469958662398184,0.07471109690318974,-0.49435743215991557
1.0,20,-0.14777001270173065,0.47778088521017725,nan,0.9998861796302283,0.010105376158509982,1.8707486557742097,1.9808810719661414,False,-0.14777001270173065,0.47778088521017725,0.14767102072273425,-0.47746095222399704
1.5,30,-0.21758625789364477,0.4499793508825644,nan,0.9993336726034978,0.012026850229128985,2.0212229779640642,1.9808810719661414,False,-0.21758625789364477,0.4499793508825644,0.21747332801321095,-0.44968222210460623
2.0,40,-0.28251394436275107,0.4118377330340544,nan,0.9985273510347529,0.013927218312489484,2.172094812316079,1.9808810719661414,False,-0.28251394436275107,0.4118377330340544,0.28236664139488865,-0.4115496573227487
2.5,50,-0.34107764525027734,0.3641126099482311,nan,0.9975040843305738,0.015826406577254953,2.3235750577718064,1.9808810719661414,False,-0.34107764525027734,0.3641126099482311,0.3408852661999034,-0.3638578466381399
3.0,60,-0.3918061503282514,0.30790409447523126,nan,0.9963300672564829,0.01771201041216447,2.4756006386224274,1.9808810719661414,False,-0.3918061503282514,0.30790409447523126,0.39161243203261803,-0.30766793845917134
3.5,70,-0.4335486307607123,0.24449580810842514,nan,0.9951634691819781,0.019612456994308677,2.628153888235703,1.9808810719661414,False,-0.4335486307607123,0.24449580810842514,0.4332990814953334,-0.24430412453351943
4.0,80,-0.4653931565160245,0.17524793471882646,nan,0.9943304829777673,0.02149690601405986,2.7815100496220584,1.9808810719661414,False,-0.4653931565160245,0.17524793471882646,0.46516864674343456,-0.1751059430866059
4.5,90,-0.4865755105695514,0.10173414006561257,nan,0.9939557696354737,0.023381927676379644,2.935550157802273,1.9808810719661414,False,-0.4865755105695514,0.10173414006561257,0.48635633983924575,-0.10161700070266722
5.0,100,-0.4965517493147959,0.025536324829988764,nan,0.9941751824082619,0.02528035355867428,3.0902860248976562,1.9808810719661414,False,-0.4965517493147959,0.025536324829988764,0.4963152015744707,-0.02544907649579772
5.5,110,-0.49519939885902337,-0.051613211938041054,nan,0.9954978268833198,0.02716203916301961,-3.0376534128528276,1.9808810719661414,False,-0.49519939885902337,-0.051613211938041054,0.4949259038457098,0.05167187059217064
6.0,120,-0.4825467024674462,-0.12812813368396408,nan,0.9982227717249886,0.029052716175128668,-2.8819773553209003,1.9808810719661414,False,-0.4825467024674462,-0.12812813368396408,0.48222443225390427,0.12812439722801847
6.5,130,-0.458906216969218,-0.2025827120244873,nan,1.0029311158951077,0.030938245637675443,-2.7258627100762958,1.9808810719661414,False,-0.458906216969218,-0.2025827120244873,0.4585970025158903,0.20245884814566026
7.0,140,-0.4246704443031593,-0.2735832530297521,nan,1.0100212072901182,0.032823853616074594,-2.5693073534629,1.9808810719661414,False,-0.4246704443031593,-0.2735832530297521,0.42441959609371716,0.2733984125447155
7.5,150,-0.38028982369981623,-0.3400006334842764,nan,1.0199407293892695,0.034733037644107734,-2.4121656569352163,1.9808810719661414,False,-0.38028982369981623,-0.3400006334842764,0.3801335132107426,0.33973125494595285
8.0,160,-0.3263969918763258,-0.40065279773618845,nan,1.0332684805241306,0.03661225856760503,-2.254453461515778,1.9808810719661414,False,-0.3263969918763258,-0.40065279773618845,0.32624896261303027,0.4004071319403139
8.5,170,-0.26345788612850934,-0.4543955394131488,nan,1.0501671087803819,0.03846555239396976,-2.096248256031513,1.9808810719661414,False,-0.26345788612850934,-0.4543955394131488,0.2633101559055024,0.4541012334241576
9.0,180,-0.19200549099647632,-0.4997885147148153,nan,1.0704165199006341,0.0403651841477598,-1.9376079171525582,1.9808810719661414,False,-0.19200549099647632,-0.4997885147148153,0.19188971454026377,0.49941917002449304
9.5,190,-0.11296282477127423,-0.535486805275686,nan,1.0941718594863141,0.04229432739935113,-1.7787944667010662,1.9808810719661414,False,-0.11296282477127423,-0.535486805275686,0.11298541751312624,0.5351015609511883
10.0,200,-0.027437897214952538,-0.5605489022073514,nan,1.1220650795616776,0.04418682628842904,-1.6197243371363363,1.9808810719661414,False,-0.027437897214952538,-0.5605489022073514,0.0274406124148068,0.5601733613140665
10.5,210,0.06348103037193936,-0.5737578684540617,nan,1.1540224725455932,0.04603017934125944,-1.460563210521237,1.9808810719661414,True,0.06348103037193936,-0.5737578684540617,-0.06347298782674946,0.5732602414306305
11.0,220,0.15817538247524054,-0.5734098132411709,nan,1.1890859516299677,0.04788156634338342,-1.3016063976978354,1.9808810719661414,True,0.15817538247524054,-0.5734098132411709,-0.15806277132001892,0.5728531716134879
11.5,230,0.254357289347251,-0.5582126660135964,nan,1.2263946529120742,0.04979161706753915,-1.1433365119054244,1.9808810719661414,True,0.254357289347251,-0.5582126660135964,-0.2540575141094454,0.5578331360561106
12.0,240,0.34937435036230235,-0.5275405474985387,nan,1.2652780983037184,0.05174381914370546,-0.9860100975922049,1.9808810719661414,True,0.34937435036230235,-0.5275405474985387,-0.3490859159997246,0.5274864295786167
12.5,250,0.440755424916702,-0.48123053535303995,nan,1.305277536888992,0.05367675804989144,-0.8293196305961937,1.9808810719661414,True,0.440755424916702,-0.48123053535303995,-0.4407998763357658,0.48137514671031917
13.0,260,0.5260295595543779,-0.4193633521760532,nan,1.3457751597874024,0.055549669569186916,-0.6728138776272925,1.9808810719661414,True,0.5260295595543779,-0.4193633521760532,-0.5264624164219703,0.4193090637326915
13.5,270,0.6022328322390041,-0.3423509737097748,nan,1.385603582451946,0.0573764645771872,-0.516354078727717,1.9808810719661414,True,0.6022328322390041,-0.3423509737097748,-0.6027226744030308,0.3417393088675348
14.0,280,0.6662264448509954,-0.2511015358665708,nan,1.4235928576431935,0.05920696298669298,-0.35966108308856415,1.9808810719661414,True,0.6662264448509954,-0.2511015358665708,-0.6662794774698743,0.2499419665486609
14.5,290,0.7145983369204582,-0.14778967545432428,nan,1.4584616042999448,0.06108458720294563,-0.20319177937605143,1.9808810719661414,True,0.7145983369204582,-0.14778967545432428,-0.7138590340221289,0.146522727643066
15.0,300,0.7448762613810983,-0.03572028477749839,nan,1.4900603406198938,0.06302478057818456,-0.047341421543721,1.9808810719661414,True,0.7448762613810983,-0.03572028477749839,-0.7435146218617743,0.03479494313658941
15.5,310,0.7556041225655664,0.08149449799550354,nan,1.51842844712595,0.06501634465636258,0.10777501090815857,1.9808810719661414,True,0.7556041225655664,0.08149449799550354,-0.7540142401627449,-0.0818375195479545
16.0,320,0.7462114667048108,0.19989549663616202,nan,1.5436438836504631,0.06703240182098824,0.2618604593017174,1.9808810719661414,True,0.7462114667048108,0.19989549663616202,-0.7448096247681312,-0.1997199989521864
16.5,330,0.7170067133220452,0.31598147961827394,nan,1.5660439237368793,0.0690466395620355,0.41505743550249974,1.9808810719661414,True,0.7170067133220452,0.31598147961827394,-0.7160693720062263,-0.3155139714606681
17.0,340,0.6691480906877751,0.42631519065581613,nan,1.5862009958444185,0.07104072078997359,0.5671713900502859,1.9808810719661414,True,0.6691480906877751,0.42631519065581613,-0.6686919197178579,-0.4258688890920285
17.5,350,0.6041457940544238,0.527968596725347,nan,1.60450237318064,0.07300260365440403,0.7181480520470843,1.9808810719661414,True,0.6041457940544238,0.527968596725347,-0.6040855446226042,-0.5277799044722736
18.0,360,0.5238395602630416,0.6184254225885545,nan,1.6211492049050533,0.07493284552506041,0.8680777900881033,1.9808810719661414,True,0.5238395602630416,0.6184254225885545,-0.5239003448646236,-0.6186541366021057
18.5,370,0.4303579024615419,0.6957148385755564,nan,1.6366850459371602,0.07683422714278593,1.017054291163093,1.9808810719661414,True,0.4303579024615419,0.6957148385755564,-0.43033178233821223,-0.6963883207031029
19.0,380,0.3259603213391927,0.7581544224872511,nan,1.6512966901263035,0.0787151156760616,1.1651563723020983,1.9808810719661414,True,0.3259603213391927,0.7581544224872511,-0.32565268602082836,-0.7591396318942042
19.5,390,0.21306266768937138,0.8044126623184493,nan,1.6651946151246293,0.08058590454768477,1.3124233088706556,1.9808810719661414,True,0.21306266768937138,0.8044126623184493,-0.21240773342319746,-0.8055090885803863
20.0,400,0.09431357247834693,0.8334815751041169,nan,1.6785334334644078,0.08245807542546213,1.4587987868381405,1.9808810719661414,True,0.09431357247834693,0.8334815751041169,-0.09328527867819322,-0.8345355585916255
20.5,410,-0.02764420271010911,0.8448623043363813,nan,1.6915071294200188,0.08434315523987856,1.6042555978241924,1.9808810719661414,True,-0.02764420271010911,0.8448623043363813,0.02894183317556746,-0.8456980730005232
21.0,420,-0.1501097285985501,0.8383893596816487,nan,1.7042398736968867,0.08625167605594414,1.7487410439706264,1.9808810719661414,True,-0.1501097285985501,0.8383893596816487,0.15155286268624044,-0.8389398352344014
21.5,430,-0.27036914421626046,0.8143354462670257,nan,1.7167568801748578,0.08819345467601508,1.8920983431085714,1.9808810719661414,True,-0.27036914421626046,0.8143354462670257,0.2717864788124554,-0.8145664740603021
22.0,440,-0.3860776815350922,0.773367778006459,nan,1.729280942048874,0.0901783620271116,2.0344795085659633,1.9808810719661414,True,-0.3860776815350922,0.773367778006459,0.3873352866680222,-0.7733206059767819
