time,step,dt,patch,Fpx,Fpy,Fpz,Fvx,Fvy,Fvz,Ftx,Fty,Ftz,Cd,Cl,Cz,Cm
0.05,5,0.01,cube,3.447129952930649,-0.0012907985563620963,-0.0012126552216930875,0.5335449112094581,-0.0002115202674806754,-0.0002119531633084646,3.9806748641401066,-0.0015023188238427717,-0.00142460838500158,7.961349728280213,-0.0030046376476855433,-0.00284921677000316,-0.0006283989878513099
0.09999999999999999,10,0.01,cube,2.656275713405458,0.013738137982995575,0.013515292988552943,0.33009400686450896,7.930015914772877e-05,7.568600933367022e-05,2.9863697202699666,0.013817438142143302,0.013590978997886614,5.972739440539933,0.027634876284286604,0.027181957995773227,1.3719463264436071e-05
0.15,15,0.01,cube,0.758618248268833,0.001653332845359797,0.0017444261283969809,0.2397814796618923,4.2261308473670036e-05,4.012605183984157e-05,0.9983997279307253,0.001695594153833467,0.001784552180236862,1.9967994558614506,0.003391188307666934,0.003569104360473724,-4.6498308529874244e-05
0.20000000000000004,20,0.01,cube,0.6861111812575897,-0.0001513393803235153,-0.0001377971632673114,0.19000775023810598,2.5796139498976628e-05,2.3238485919978446e-05,0.8761189314956956,-0.00012554324082453857,-0.0001145586773472762,1.7522378629913913,-0.00025108648164907715,-0.0002291173546945524,-4.942609821022639e-06
0.25000000000000006,25,0.01,cube,0.6676521101506894,-0.0007025761848245245,-0.0007071637777314732,0.15742610849461483,1.1745262428035537e-05,8.65222632258323e-06,0.8250782186453042,-0.0006908309223964887,-0.0006985115514089035,1.6501564372906083,-0.0013816618447929775,-0.001397023102817807,6.951649113608183e-06
0.3000000000000001,30,0.01,cube,0.6550515072733172,-0.000832558298177798,-0.0007176355020876712,0.1341085997678909,-1.9830436743398586e-06,-3.538164341885294e-06,0.7891601070412081,-0.0008345413418521378,-0.0007211736664295837,1.5783202140824162,-0.0016690826837042756,-0.0014423473328591674,5.615577344202441e-06
0.35000000000000014,35,0.01,cube,0.6389995591142048,-0.000574201559618685,-0.0006301566778390971,0.11645615288495446,-9.22884374606088e-06,-1.2806414795165906e-05,0.7554557119991592,-0.0005834304033647459,-0.0006429630926342855,1.5109114239983183,-0.0011668608067294918,-0.001285926185268571,1.335145427966422e-06
0.4000000000000002,40,0.01,cube,0.6321570429096203,-0.00028305813312267926,-0.00024927567801391604,0.10266927393663504,-1.199506958959721e-05,-1.4780205452602133e-05,0.7348263168462553,-0.0002950532027122764,-0.0002640558834665768,1.4696526336925106,-0.0005901064054245528,-0.0005281117669331536,2.8272868044885296e-06
0.45000000000000023,45,0.01,cube,0.62539977418078,-0.00022972219967798505,-0.0001790545624329315,0.09152874722721963,-1.4937309459008355e-05,-1.6998310258698184e-05,0.7169285214079997,-0.00024465950913699335,-0.0001960528726915739,1.4338570428159993,-0.0004893190182739867,-0.0003921057453831478,3.503265469464306e-06
0.5000000000000002,50,0.01,cube,0.619076472703546,-0.00016755713168543093,-0.00014202187064504823,0.08232922260376845,-1.6356858047710497e-05,-1.838976424252338e-05,0.7014056953073144,-0.00018391398973314132,-0.00016041163488760002,1.402811390614629,-0.00036782797946628264,-0.00032082326977520004,2.736234255684006e-06
0.5500000000000003,55,0.01,cube,0.6140720469969865,0.00027769743589931115,-0.0002395774419624297,0.07463623146725964,-9.76225736303211e-06,-1.9302186641399017e-05,0.6887082784642461,0.00026793517853627904,-0.0002588796286038392,1.3774165569284922,0.0005358703570725581,-0.0005177592572076783,1.8045624177475718e-06
0.6000000000000003,60,0.01,cube,0.6088315437892899,-0.0004771428660780414,-0.00026894824117654204,0.06808414153120103,-1.8335948592802147e-05,-2.3174845408896363e-05,0.676915685320491,-0.0004954788146708435,-0.0002921230865854385,1.353831370640982,-0.000990957629341687,-0.000584246173170877,9.977542086837647e-06
0.6500000000000004,65,0.01,cube,0.605242853424793,-9.303373112483044e-05,-8.93750180504943e-05,0.06244720249377414,-1.6626763899031324e-05,-2.2081929123247816e-05,0.6676900559185671,-0.00010966049502386167,-0.00011145694717375199,1.3353801118371342,-0.00021932099004772334,-0.00022291389434750397,8.880579733998393e-06
0.7000000000000004,70,0.01,cube,0.6001823731776432,0.00026370822773410835,0.00016047152868216286,0.05751783298930166,-1.2937006103235296e-05,-1.8536923971630638e-05,0.6577002061669449,0.00025077122163087284,0.00014193460471059738,1.3154004123338898,0.0005015424432617457,0.00028386920942119476,7.667492550270365e-06
0.7500000000000004,75,0.01,cube,0.5972723896364757,1.6956685681383273e-06,-7.676203378947921e-05,0.05320813322331795,-1.15300567826381e-05,-1.6824111539482864e-05,0.6504805228597937,-9.834388214499407e-06,-9.358614532896381e-05,1.3009610457195875,-1.9668776428998815e-05,-0.00018717229065792762,1.1897453805491311e-05
0.8000000000000005,80,0.01,cube,0.5951777501641139,8.738990218528199e-05,1.792324594435124e-05,0.04938405176749319,-8.373816353603528e-06,-1.3900408629691186e-05,0.6445618019316072,7.901608583167847e-05,4.0228373146544705e-06,1.2891236038632143,0.00015803217166335693,8.045674629308941e-06,1.171122882236749e-05
0.8500000000000005,85,0.01,cube,0.5930824480769215,-7.74120099393126e-05,-0.0002735700893210513,0.045942907718254315,-3.6779516218343918e-06,-1.0937799852171943e-05,0.6390253557951758,-8.108996156114701e-05,-0.0002845078891732383,1.2780507115903517,-0.00016217992312229403,-0.0005690157783464767,1.8878181424565425e-05
0.9000000000000006,90,0.01,cube,0.5914408624801675,6.545862001834551e-05,-9.180998928062789e-05,0.04285363347563305,-1.3935649092024563e-07,-7.263652406956829e-06,0.6342944959558006,6.531926352742546e-05,-9.907364168755539e-05,1.2685889919116011,0.0001306385270548509,-0.00019814728337511078,1.4133980750717125e-05
0.9500000000000006,95,0.01,cube,0.5900170737834857,-7.566970304391968e-05,-0.0003216492971102741,0.04004850368634055,-2.9220734535598952e-08,-9.32182346258546e-06,0.6300655774698263,-7.569892377845555e-05,-0.0003309711205728566,1.2601311549396526,-0.0001513978475569111,-0.0006619422411457132,1.9759741561114e-05
1.0000000000000007,100,0.01,cube,0.588043047519208,5.258567644547925e-05,7.37151715015788e-05,0.03745404264854722,2.8516584630170795e-06,-4.013843708723251e-06,0.6254970901677551,5.5437334908496096e-05,6.970132779286764e-05,1.2509941803355102,0.00011087466981699219,0.00013940265558573528,6.658711567104816e-06
1.0500000000000007,105,0.01,cube,0.5857771926693218,-2.647975844276324e-05,-6.1287641213159105e-06,0.035084320403546615,6.128986636306285e-06,-1.1874574373977893e-07,0.6208615130728684,-2.0350771806456995e-05,-6.247509865067724e-06,1.2417230261457368,-4.070154361291399e-05,-1.2495019730135448e-05,-5.598550262719826e-06
1.1000000000000008,110,0.01,cube,0.5804172906606404,-0.00031881251756210664,-0.0002637618401815506,0.03285777197327382,5.217985140798e-07,-3.7122256250335297e-06,0.6132750626339142,-0.000318290719048027,-0.00026747406580653055,1.2265501252678284,-0.000636581438096054,-0.0005349481316130611,-1.0043645470980862e-05
1.1500000000000008,115,0.01,cube,0.5788380969705065,-8.670281193286306e-05,-0.00018129910868912302,0.030847550933680638,4.57631264825847e-06,-6.747666022948687e-08,0.6096856479041871,-8.212649928460462e-05,-0.0001813665853493407,1.2193712958083742,-0.00016425299856920924,-0.0003627331706986814,-2.355331015837245e-05
1.2000000000000008,120,0.01,cube,0.5735364803666178,0.0003854178904287117,0.00047676969723504936,0.02893863256139371,1.0735597298792022e-05,8.71625069802449e-06,0.6024751129280115,0.00039615348772750357,0.00048548594793308697,1.204950225856023,0.0007923069754550071,0.0009709718958661739,-3.509991989284096e-05
1.2500000000000009,125,0.01,cube,0.5660735972925023,0.0003575826506385791,0.0005881882209515937,0.027118766775524127,1.550064324582802e-05,1.8421940160092212e-05,0.5931923640680264,0.000373083293884407,0.0006066101611116731,1.186384728136053,0.000746166587768814,0.0012132203222233462,-3.945219029400466e-05
1.300000000000001,130,0.01,cube,0.5594052704187922,0.00023647411938794332,-0.00035363284501105374,0.025443877108253254,1.6433413384605352e-05,9.346593123420416e-06,0.5848491475270453,0.00025290753277254887,-0.00034428625188764883,1.1696982950540906,0.0005058150655450977,-0.0006885725037752977,-4.329100555578889e-05
