time,step,surface,force_density,force_units,moment_units,lift,drag,lift_coefficient,drag_coefficient,panel_count,rotational_power,translational_power,power,force_x,force_y,force_z,moment_x,moment_y,moment_z,rotation_centre_x,rotation_centre_y,rotation_centre_z,translation_velocity_x,translation_velocity_y,translation_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,position_x,position_y,position_z,centroid_x,centroid_y,centroid_z
0.0025,1,wing_0,1.0,N,N*m,232.00372533699365,24.260856243652263,29.00046566712421,3.0326070304565333,4,-16.808712265641578,0.0,-16.808712265641578,24.260856243652263,-0.17400282662827665,232.00372533699365,-56.02904088547193,-145.2240443399931,5.726201183952383,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,3.919817005049176e-05,-0.052264216934512275
0.0025,1,wing_1,1.0,N,N*m,216.19251588285863,22.61854210693528,27.024064485357332,2.8273177633669104,4,-16.537179556029923,0.0,-16.537179556029923,22.61854210693528,-0.1621444173142228,216.19251588285863,-55.12393185343308,-477.84286697979627,5.387855539734451,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-7.330181940259918e-05,0.0977357408779897
0.005,2,wing_0,1.0,N,N*m,1.3611960762187807,0.019443658422204014,0.17014950952734761,0.002430457302775502,4,-0.10760498785671209,0.0,-0.10760498785671209,0.019443658422204014,-0.0020417956456751326,1.3611960762187807,-0.358683292855707,-0.27446361294037835,-0.016453023447132002,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,7.83963180521763e-05,-0.052264172836577166
0.005,2,wing_1,1.0,N,N*m,1.2454382144479552,0.02683908352640115,0.15567977680599443,0.0033548854408001444,4,-0.1054344477963229,0.0,-0.1054344477963229,0.02683908352640115,-0.001868158722791194,1.2454382144479552,-0.3514481593210763,-2.2305125992911514,-0.013881636004299865,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.000146603597572903,0.09773565841345445
0.0075,3,wing_0,1.0,N,N*m,1.3607072124686481,0.019492521529545823,0.17008840155858104,0.0024365651911932283,4,-0.1075966525939439,0.0,-0.1075966525939439,0.019492521529545823,-0.0030615963945001155,1.3607072124686481,-0.35865550864647966,-0.274570823503393,-0.016630801502349815,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00011759442195577453,-0.052264099340046215
0.0075,3,wing_1,1.0,N,N*m,1.2441865719785412,0.026858985854290782,0.15552332149731768,0.0033573732317863482,4,-0.10541467780794818,0.0,-0.10541467780794818,0.026858985854290782,-0.0027994245109821806,1.2441865719785412,-0.35138225935982725,-2.228170300085335,-0.015508202665027889,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.00021990529327872713,0.09773552097261394
0.01,4,wing_0,1.0,N,N*m,1.360224753956122,0.01954141340494513,0.1700280942445153,0.0024426766756181417,4,-0.10758839943072356,0.0,-0.10758839943072356,0.01954141340494513,-0.00408068650393522,1.360224753956122,-0.35862799810241186,-0.2746808266857723,-0.0168089307822947,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00015679245971253478,-0.05226399644496076
0.01,4,wing_1,1.0,N,N*m,1.2429364871175475,0.026878954978387243,0.15536706088969346,0.0033598693722984058,4,-0.10539492721248067,0.0,-0.10539492721248067,0.026878954978387243,-0.003728820647821307,1.2429364871175475,-0.35131642404160224,-2.2258319416037784,-0.017131296361302267,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.0002932068652877207,0.09773532855554545
0.0125,5,wing_0,1.0,N,N*m,1.3597486943277775,0.01959033457953941,0.1699685867909722,0.0024487918224424267,4,-0.10758022847764413,0.0,-0.10758022847764413,0.01959033457953941,-0.005099081505696129,1.3597486943277775,-0.3586007615921471,-0.27479361003912645,-0.0169874176198266,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.49726094768413664,0.00019599040927359426,-0.052263864151378694
0.0125,5,wing_1,1.0,N,N*m,1.241687951763464,0.026898989331550254,0.15521099397043303,0.003362373666443782,4,-0.1053751958369178,0.0,-0.1053751958369178,0.026898989331550254,-0.0046563516457818,1.241687951763464,-0.351250652789726,-2.223497498825211,-0.01875092793524126,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2.097260947684137,-0.00036650827236797695,0.09773508116235724
