time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,unsteady_force_x,unsteady_force_y,unsteady_force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,force_density,force_units,moment_units,reference_speed,reference_speed_units,power,rotational_power,translational_power
0.01,1,14.249904275544031,1.4693338484878757,0.04274984107623225,11.754670787903004,-0.34199872860985797,113.99923420435223,11.671312765998483,-0.3331348702419605,111.04462361225009,-28.320615197663916,-100.34481103854654,2.5745371093748757,113.99923420435223,11.754670787903004,2.0,3.9999999999999996,-1.770038449853995,-6.27155068990916,0.16090856933592976,-1.7700384498539947,-2.417367291934712,0.17247115421762854,1.4887505125750913,-1.4887505125750913,0.0,18,1.0,N,N*m,2.0,m/s,-8.496184559299174,-8.496184559299174,0.0
0.02,2,0.3244809784028631,0.005830710389581492,0.0019469092333840507,0.04664568311665193,-0.015575273867072404,2.5958478272229044,-0.03673427263086726,0.0020970069645304384,-0.3494969667310782,-0.7095551404794048,-1.1985933081886735,-0.033358446257087906,2.5958478272229044,0.04664568311665193,2.0,3.9999999999999996,-0.04434719627996281,-0.07491208176179211,-0.0020849028910679946,-0.04434719627996281,0.014247549160658006,-0.001549938685947425,1.4840447865116921,-1.4840447865116924,0.0,36,1.0,N,N*m,2.0,m/s,-0.21286654214382147,-0.21286654214382147,0.0
0.03,3,0.32363703587430825,0.005864949513733139,0.0029128119692166353,0.046919596109865104,-0.02330249575373308,2.5890962869944656,-0.03647488496929271,0.003123275976589127,-0.3470212941869312,-0.7091890551885163,-1.1931590127543332,-0.03663466671579433,2.5890962869944656,0.046919596109865104,2.0,3.9999999999999996,-0.044324315949282274,-0.07457243829714584,-0.002289666669737146,-0.044324315949282274,0.01435280589559771,-0.0014893178624679657,1.479358958101985,-1.4793589581019844,0.0,54,1.0,N,N*m,2.0,m/s,-0.21275671655655493,-0.21275671655655493,0.0
0.04,4,0.32280881726303184,0.005899373917238263,0.003873891755745772,0.0471949913379061,-0.030991134045966172,2.5824705381042543,-0.03620690009750815,0.004133728508272894,-0.3444608406166373,-0.7088283792451717,-1.1877654385305028,-0.039882224677202774,2.5824705381042543,0.0471949913379061,2.0,3.9999999999999996,-0.04430177370282324,-0.07423533990815644,-0.002492639042325174,-0.044301773702823226,0.014459845793605212,-0.001428245722534205,1.4746942475848868,-1.4746942475848863,0.0,72,1.0,N,N*m,2.0,m/s,-0.2126485137735515,-0.2126485137735515,0.0
0.05,5,0.3219961393409311,0.005933971215714978,0.004830304368375804,0.047471769725719815,-0.03864243494700643,2.575969114727448,-0.03593070825930479,0.005127675509281296,-0.3418193951899561,-0.7084730777546304,-1.1824104350281208,-0.04310151522208461,2.575969114727448,0.047471769725719815,2.0,3.9999999999999996,-0.04427956735966441,-0.07390065218925757,-0.0026938447013802884,-0.044279567359664415,0.014568753421007143,-0.001366704080186663,1.47005182357767,-1.4700518235776696,0.0,90,1.0,N,N*m,2.0,m/s,-0.21254192332638916,-0.21254192332638916,0.0
0.06,6,0.32119879266593626,0.005968727287635223,0.005782202759374004,0.04774981830108178,-0.046257622074992025,2.5695903413274896,-0.03564671036893578,0.006104474638703696,-0.33910085228898645,-0.7081231071920602,-1.1770917866868722,-0.04629290367167706,2.5695903413274896,0.04774981830108178,2.0,3.9999999999999996,-0.04425769419950377,-0.07356823666792953,-0.0028933064794798165,-0.04425769419950377,0.014679610272474056,-0.00130467365850181,1.4654328016269471,-1.4654328016269473,0.0,108,1.0,N,N*m,2.0,m/s,-0.21243693215761805,-0.21243693215761805,0.0
0.07,7,0.32041654298644273,0.006003626347730443,0.006729736703096453,0.04802901078184354,-0.053837893624771614,2.5633323438915414,-0.03535531660142322,0.0070635315220683136,-0.33630919773362444,-0.7077784157829459,-1.1718072283231176,-0.04945672504961285,2.5633323438915414,0.04802901078184354,2.0,3.9999999999999996,-0.044236150986434124,-0.07323795177019486,-0.0030910453156008035,-0.04423615098643411,0.014792494188911539,-0.0012421341525276374,1.4608382429466718,-1.4608382429466715,0.0,126,1.0,N,N*m,2.0,m/s,-0.2123335247348838,-0.2123335247348838,0.0
0.08,8,0.31964913272577467,0.006038651028789333,0.007673052468067447,0.048309208230314656,-0.06138441974453957,2.557193061806197,-0.03505694495597028,0.008004300758592008,-0.33344849474287536,-0.7074389439132895,-1.1665544607524896,-0.05259328382436844,2.557193061806197,0.048309208230314656,2.0,3.9999999999999996,-0.0442149339945806,-0.07290965379703061,-0.003287080239023028,-0.04421493399458059,0.01490747878606363,-0.0011790643024261068,1.45626915334677,-1.4562691533467698,0.0,144,1.0,N,N*m,2.0,m/s,-0.2122316831739868,-0.2122316831739868,0.0
0.09,9,0.31889628253929536,0.0060737824714032825,0.008612292517359208,0.04859025977122625,-0.06889834013887365,2.5511702603143624,-0.03475201979899184,0.008926286674896578,-0.33052286969665173,-0.7071046245678215,-1.1613311665147825,-0.05570285393350371,2.5511702603143624,0.04859025977122625,2.0,3.9999999999999996,-0.04419403903548885,-0.07258319790717392,-0.003481428370843982,-0.044194039035488845,0.015024632896339225,-0.001115441976511539,1.4517264823551224,-1.4517264823551224,0.0,162,1.0,N,N*m,2.0,m/s,-0.21213138737034645,-0.21213138737034645,0.0
0.1,10,0.31815769293599855,0.0061090004211201854,0.009547595238522959,0.04887200336896148,-0.07638076190818366,2.545261543487988,-0.03444097039374541,0.009829043823099914,-0.3275364977671676,-0.7067753837934003,-1.1561350256255087,-0.058785679089287446,2.545261543487988,0.04887200336896148,2.0,3.9999999999999996,-0.04417346148708753,-0.07225843910159431,-0.003674104943080466,-0.04417346148708751,0.015144020026365404,-0.0010512442638223587,1.4472111225346862,-1.447211122534686,0.0,180,1.0,N,N*m,2.0,m/s,-0.2120326151380201,-0.2120326151380201,0.0
0.11,11,0.31743304595702404,0.006144283332520168,0.010479094704152012,0.04915426666016134,-0.08383275763321608,2.539464367656192,-0.03412422942284678,0.01071217722258698,-0.32449358848240367,-0.7064511411861573,-1.1509637312829784,-0.06184197336353539,2.539464367656192,0.04915426666016134,2.0,3.9999999999999996,-0.044153196324134836,-0.07193523320518616,-0.0038651233352209624,-0.04415319632413483,0.015265697832656227,-0.0009864475757995798,1.442723908996693,-1.442723908996693,0.0,198,1.0,N,N*m,2.0,m/s,-0.21193534235584716,-0.21193534235584716,0.0
