time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,pressure_jump_coefficient_type,panel_force_x,panel_force_y,panel_force_z,panel_force_units,force_density,unsteady_force_x,unsteady_force_y,unsteady_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,relative_velocity_units,bound_x,bound_y,bound_z,span_coordinate_normalized
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.24999999999999997,0.24999999999999997,-0.5,7.380905291302595e-20,0,0.5,1.0,-0.528727780582936,-20.356019552443037,circulation_proxy,2.084089740848031,-0.060730187593284246,20.243335134204052,N,1.0,2.0725163396719264,-0.05915593864490909,19.71858705899556,1.984955040588693,-0.007678294638830988,-0.04380152998063329,m/s,0.24863047384206832,-0.24992047877098747,-0.026881997097480893,-0.24999999999999997
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.75,0.75,-1.0,-0.5,0,0.5,1.0,-0.5537295519926058,-21.31858775171532,circulation_proxy,2.1648378595710134,-0.06359463430795108,21.198147841311293,N,1.0,2.170518717587748,-0.06195322547158901,20.651013203933758,1.9761889085520354,-0.008351239368645933,0.020493567834379167,m/s,0.24863047384206832,-0.749918228772675,-0.028381994847481908,-0.75
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:0,orig,0,0.25,0.25,0.0,0.5,0,0.5,1.0,0.33952467824570964,13.07170011245982,circulation_proxy,1.3506694552765413,-0.03900242119170063,13.000768061455656,N,1.0,1.3308747321925698,-0.03798722475409087,12.662370264116117,1.9933709790040157,-0.007022759752699431,-0.11662415158717607,m/s,0.24863047384206832,0.2500772712307,-0.02538199934747988,0.25
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:1,orig,1,0.7500000000000001,0.7500000000000001,0.49999999999999994,1.0,0,0.5,1.0,0.1195324658795068,4.601999936361011,circulation_proxy,0.4802325815737516,-0.01373257469450755,4.577511165586236,N,1.0,0.4685454363366775,-0.013373716073414553,4.45789198408074,2.001459919925228,-0.006590211060067717,-0.1955682811901509,m/s,0.24863047384206832,0.7500750212323876,-0.02388200159747887,0.7500000000000001
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.25,0.25,-0.5,3.799185753328694e-20,0,0.5,0.9999999999999999,-0.5273316697360582,-0.47497751297813884,circulation_proxy,0.006108083923174658,-0.002827887464790675,0.471308921676609,N,1.0,-0.0054724995515791535,0.0003124022568343481,-0.052066417999711595,1.985030638632853,-0.007556719645927198,-0.04396757270584496,m/s,0.24863047384206832,-0.24983870825935298,-0.027631636440255996,-0.25
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.7500000000000001,0.7500000000000001,-1.0,-0.5,0,0.5,0.9999999999999999,-0.5526787633864721,-0.5132741906564618,circulation_proxy,-0.009757287501795765,-0.0030415742025912745,0.5069229506022077,N,1.0,-0.004118899433186478,0.00023513085135472864,-0.03918800496295673,1.976268392740578,-0.008408123389597053,0.0203537707352712,m/s,0.24863047384206832,-0.749829708286353,-0.0306316184402884,-0.7500000000000001
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:0,orig,0,0.25,0.25,0.0,0.5,0,0.5,0.9999999999999999,0.33825978908442245,0.2908264455361526,circulation_proxy,0.01478427769112325,-0.0017398312685215308,0.2899683984160336,N,1.0,-0.004958134508747318,0.00028303929413278173,-0.047172649608850065,1.993421195982788,-0.006692944576725886,-0.11677154748806265,m/s,0.24863047384206832,0.250152291767647,-0.024631654440223597,0.25
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:1,orig,1,0.7500000000000001,0.7500000000000001,0.5,1.0,0,0.5,0.9999999999999999,0.1187431606439236,0.08914421430955324,circulation_proxy,0.008520645990737284,-0.0005363624666342656,0.08939267171153648,N,1.0,-0.0030939323746734786,0.00017661974153327102,-0.02943627034854763,2.0014808494017697,-0.006025697248596007,-0.19566489429334022,m/s,0.24863047384206832,0.750143291794647,-0.021631672440191197,0.7500000000000001
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.25,0.25,-0.5000000000000001,3.8556489609165303e-19,0,0.5,0.9999999999999999,-0.5259568360792022,-0.4744005739471031,circulation_proxy,0.0061964588878452315,-0.00423683686798621,0.47074694141922646,N,1.0,-0.005389096852492644,0.00046145825405816793,-0.051271754957558646,1.9851052521311228,-0.007435527037284428,-0.04412386377974954,m/s,0.24863047384206832,-0.24975468920103056,-0.02838102709848965,-0.25
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.7500000000000001,0.7500000000000001,-1.0,-0.5,0,0.5,0.9999999999999999,-0.5516437422173357,-0.5128304483747189,circulation_proxy,-0.009655547772904213,-0.004558608532487634,0.5064983832658456,N,1.0,-0.004057093959724626,0.00034740134505812834,-0.038599107241239966,1.9763464206425838,-0.008465720270814263,0.020221981277673606,m/s,0.24863047384206832,-0.7497344393377178,-0.03288096634873569,-0.7500000000000001
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:0,orig,0,0.24999999999999997,0.24999999999999997,-3.397176455267196e-19,0.5,0,0.5,0.9999999999999999,0.33701474176431157,0.29032546726015357,circulation_proxy,0.014809343515980029,-0.002605294647594818,0.2894693671399419,N,1.0,-0.004880358115001274,0.00041789591031110096,-0.04643162522895476,1.9934712354699102,-0.006363353157888121,-0.11690972148841448,m/s,0.24863047384206832,0.25022506093565655,-0.023881087848243613,0.24999999999999997
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:1,orig,1,0.7500000000000001,0.7500000000000001,0.4999999999999999,1.0,0,0.5,0.9999999999999999,0.11796676202061844,0.08885181364667515,circulation_proxy,0.008499543501347429,-0.0008018884289431249,0.0890963086487363,N,1.0,-0.00304334081164536,0.00026059556469026267,-0.02895428095244676,2.001502267067291,-0.005461458226360464,-0.19575431102011498,m/s,0.24863047384206832,0.7502048110723437,-0.019381148597997576,0.7500000000000001
0.04,4,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.25000000000000006,0.25000000000000006,-0.5000000000000001,0.0,0,0.5,0.9999999999999999,-0.5246036448952484,-0.4738589754969799,circulation_proxy,0.006284127931191768,-0.005642856765009802,0.4702154921070678,N,1.0,-0.005304262311226134,0.000605585683177057,-0.0504630512321006,1.9851788660283791,-0.007314715127133729,-0.04427056438547941,m/s,0.24863047384206832,-0.2496684223521912,-0.02913016232767099,-0.24999999999999994
0.04,4,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.7500000000000001,0.7500000000000001,-1.0000000000000002,-0.5,0,0.5,0.9999999999999999,-0.5506247722321838,-0.5124133977889861,circulation_proxy,-0.009555182348502096,-0.00607343436674705,0.5060952365915643,N,1.0,-0.003994176249892351,0.0004560136379193328,-0.037999312421214876,1.9764229784470637,-0.008524022107850878,0.020098056665470987,m/s,0.24863047384206832,-0.7496324227841892,-0.03513001832870779,-0.75
