time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,section_force_units,force_density,span_coordinate_normalized
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.24999999999999997,0.24999999999999997,-0.5,7.380905291302595e-20,1.0,0.5,-0.528727780582936,0.528727780582936,1.985453107830972,0.5326016298219703,40.486670268408105,4.168179481696062,20.243335134204052,2.084089740848031,-0.060730187593284246,20.243335134204052,N,1.0,-0.24999999999999997
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.75,0.75,-1.0,-0.5,1.0,0.5,-0.5537295519926058,0.5537295519926058,1.9763128122353657,0.5603663029096027,42.396295682622586,4.329675719142027,21.198147841311293,2.1648378595710134,-0.06359463430795108,21.198147841311293,N,1.0,-0.75
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:0,orig,0,0.25,0.25,0.0,0.5,1.0,0.5,0.33952467824570964,0.33952467824570964,1.9967920201722065,0.34007014733204766,26.00153612291131,2.7013389105530825,13.000768061455656,1.3506694552765413,-0.03900242119170063,13.000768061455656,N,1.0,0.25
0.01,1,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:1,orig,1,0.7500000000000001,0.7500000000000001,0.49999999999999994,1.0,1.0,0.5,0.1195324658795068,0.1195324658795068,2.0110027833289013,0.1188784688618277,9.155022331172471,0.9604651631475032,4.577511165586236,0.4802325815737516,-0.01373257469450755,4.577511165586236,N,1.0,0.7500000000000001
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.25,0.25,-0.5,3.799185753328694e-20,0.9999999999999999,0.5,-0.5273316697360582,0.5273316697360582,1.9855318903942598,0.5311742131035205,0.942617843353218,0.012216167846349315,0.47130892167660904,0.006108083923174658,-0.002827887464790675,0.471308921676609,N,1.0,-0.25
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.7500000000000001,0.7500000000000001,-1.0,-0.5,0.9999999999999999,0.49999999999999994,-0.5526787633864721,0.5526787633864721,1.9763910879852464,0.5592807686153641,1.0138459012044156,-0.019514575003591533,0.5069229506022079,-0.009757287501795765,-0.0030415742025912745,0.5069229506022077,N,1.0,-0.7500000000000001
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:0,orig,0,0.25,0.25,0.0,0.5,0.9999999999999999,0.5,0.33825978908442245,0.33825978908442245,1.9968496323968197,0.33879345104058645,0.5799367968320672,0.0295685553822465,0.28996839841603367,0.01478427769112325,-0.0017398312685215308,0.2899683984160336,N,1.0,0.25
0.02,2,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:orig:1,orig,1,0.7500000000000001,0.7500000000000001,0.5,1.0,0.9999999999999999,0.49999999999999983,0.1187431606439236,0.1187431606439236,2.0110312405351105,0.11809181105742299,0.178785343423073,0.017041291981474575,0.08939267171153652,0.008520645990737284,-0.0005363624666342656,0.08939267171153648,N,1.0,0.7500000000000001
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:0,mirror,0,-0.25,0.25,-0.5000000000000001,3.8556489609165303e-19,0.9999999999999999,0.5,-0.5259568360792022,0.5259568360792022,1.9856094944514504,0.5297686554671762,0.9414938828384529,0.012392917775690463,0.4707469414192265,0.0061964588878452315,-0.00423683686798621,0.47074694141922646,N,1.0,-0.25
0.03,3,wing_0,wing_0_main_wing,segment_0,wing_0_main_wing:segment_0:mirror:1,mirror,1,-0.7500000000000001,0.7500000000000001,-1.0,-0.5,0.9999999999999999,0.5,-0.5516437422173357,0.5516437422173357,1.9764680041258578,0.5582116594508839,1.0129967665316912,-0.019311095545808427,0.5064983832658457,-0.009655547772904213,-0.004558608532487634,0.5064983832658456,N,1.0,-0.7500000000000001
