time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,pedrizzetti_cumulative_vortex_strength_transfer_x,pedrizzetti_cumulative_vortex_strength_transfer_y,pedrizzetti_cumulative_vortex_strength_transfer_z,pedrizzetti_cumulative_linear_impulse_transfer_x,pedrizzetti_cumulative_linear_impulse_transfer_y,pedrizzetti_cumulative_linear_impulse_transfer_z,pedrizzetti_cumulative_angular_impulse_transfer_x,pedrizzetti_cumulative_angular_impulse_transfer_y,pedrizzetti_cumulative_angular_impulse_transfer_z,n_stabilization_events,n_regularization_events,regularization_cumulative_total_kinetic_energy_transfer,regularization_cumulative_total_enstrophy_transfer,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,lagrangian_cfl,stretching_viscosity_feedback_coefficient,strain_increment_infinity,strain_increment_spectral,maximum_particle_strength,maximum_particle_vorticity
0.0,0,26.744091860228473,2063.9518825505897,1303.690737557611,-5.714844595756592,fourier_transition_viscous_rate,-5.714844595756592,-0.0102118472962299,41.01739092882645,-1.030516614264343e-07,0.0,0.0,19.802337720938574,5.145513396333061e-17,-2.6215966179052134e-16,1.8119342595874683e-08,1.3994197610949875e-16,-1.1705428877770954e-16,16104,0.0249754358083009,0.0599999986588954,0.0599999986588954,0.0599999986588954,0.0026723993942141,0.0039765057153999,0.0035923386458307,0.0048964451998472,0.0,0.0599999986588954,0.9430715498225444,1.0442405817926932,1.0872634022849023e-05,0.93831470024132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.075,10,26.37195432537744,1931.5477294692632,1245.0320051345589,-4.961833798013752,periodic_fourier_energy_backward_difference,-5.241586926115384,-0.0011540462476669,41.23099843072004,-7.748364756210435e-05,7.3979855930161875e-06,-9.914269809652154e-05,19.795165855356924,1.5233959854137609e-05,5.593063053843829e-06,1.6315222821166004e-05,-1.209081474078031e-07,2.158717934542963e-05,16104,0.0263782255351543,0.0630350261926651,0.0682140737771987,0.0709113851189613,0.0025147262495011,0.0038460684008896,0.0034346657339483,0.0047660078853368,0.0,0.0682140722869901,0.7425269716007776,0.9328537393282024,0.0466406106941658,3.2222823285632733,1.2715056385559365e-07,-1.3725729507635552e-08,-4.359590630240227e-09,3.2740166523716184e-08,-2.59176779994394e-08,-2.3585129418207616e-08,-4.6395550063739014e-08,1.001131832245512e-08,-2.4220586957309935e-09,10,0,0.0,0.0,Pedrizzetti relaxation,8.51965458520827e-10,-2.9008604845412475e-05,-7.22268053683879e-06,0.0,0.2366938868165016,0.0,0.2366938868165016,0.1497090023384751,0.0263782255351543,177.74872554591585
0.15,20,26.08628122487457,1826.9907897597195,1199.530775373404,-3.8089746733716368,periodic_fourier_energy_backward_difference,-4.5466429211576935,0.000130183340659,41.32212992792132,-1.4839324272486463e-05,-1.7449969136329457e-05,-9.801852530966217e-05,19.79596361543304,1.3178933230418465e-05,1.292693157958396e-05,-1.5911241931295422e-05,7.651564802485468e-06,1.9897593969090908e-05,16104,0.0282989386469125,0.0661103203892707,0.0752343535423278,0.0788988918066024,0.0023671090602874,0.0036286520771682,0.0032870480790734,0.0045485915616154,0.0,0.0752343473927304,0.6482016029483939,1.0397673493742947,0.0600751949433814,5.006093523509649,2.285155546177809e-07,-1.7284363006625655e-08,-8.193377251739031e-09,6.944324028374661e-09,-3.255380777567953e-08,-2.9290289221713953e-08,-7.963681176372845e-08,1.3492826107304284e-08,-2.704321161932242e-09,20,0,0.0,0.0,Pedrizzetti relaxation,5.316317134609016e-10,-6.216281202741278e-05,-6.2583573438530825e-06,0.0,0.2038579469919204,0.0,0.2038579469919204,0.1335982221984255,0.0282989386469125,190.69138187810032
0.225,30,25.76956067589022,1709.7955843612672,1141.0610015238892,-4.222940653124661,periodic_fourier_energy_backward_difference,-4.09703942578431,0.0005942880150635,41.188732859416334,9.52807899943231e-05,-1.5688288581561238e-05,-9.4964309557799e-05,19.809675999357875,3.264486234991687e-05,-1.4512787594987043e-06,-9.550682702415768e-05,6.795441078536786e-06,2.4701133064558483e-05,16104,0.0292961727827787,0.0687099173665046,0.0813937932252883,0.0862053781747818,0.0022321969736367,0.0032956928480416,0.0031521362252533,0.0042156320996582,0.0,0.0813937966461523,0.6007812909915377,0.9415895860698364,0.0456545538347731,5.591409446093859,1.7001652507717124e-07,-1.09896119563581e-08,-2.1748458017908987e-08,1.9369837307578682e-08,-4.0277126101903296e-08,-3.843775716535717e-08,-6.928892667575545e-08,1.1345228978885742e-08,6.3122463825758404e-09,30,0,0.0,0.0,Pedrizzetti relaxation,1.0129142300742827e-09,-8.439630911994796e-05,-7.297479247201613e-06,0.0,0.1935947716981172,0.0,0.1935947716981172,0.1261791686323822,0.0292961727827787,197.41120829268849
0.3,40,25.49681896232144,1621.706496793937,1096.8974788128955,-3.6365561809170783,periodic_fourier_energy_backward_difference,-3.690601318148207,-0.0034603996834793,41.05144350115678,7.418079686172252e-05,-2.8570021502583032e-05,-9.595226814340664e-05,19.81234608856874,3.971636218280457e-05,-3.658001246067401e-06,-0.0001046233200738,2.2133421903733385e-05,3.608810275168392e-05,16104,0.03057018853724,0.0715816020965576,0.0868801325559616,0.0925382524728775,0.0021018451079726,0.0031495310831815,0.0030217845924198,0.004069470334798,0.0,0.0868801341030767,0.5706178285559975,0.9696899493111948,0.0517630169683056,6.750007450083331,-5.247325025603544e-07,-1.139547174657822e-08,-1.5070219486287904e-08,1.3656637198983269e-08,-6.516597805107867e-08,-4.588486433430272e-08,1.4672539719377718e-07,1.1542734453652186e-08,5.975381546523016e-09,40,0,0.0,0.0,Pedrizzetti relaxation,2.0664187501578327e-09,-9.773708813968249e-05,-1.3375129203288247e-05,0.0,0.1746515087038278,0.0,0.1746515087038278,0.1128004873508543,0.03057018853724,205.99611770515503
0.375,50,25.312406321098713,1556.1292461057783,1065.519594140217,-2.458835216302996,periodic_fourier_energy_backward_difference,-3.3957218847140855,0.0002792688269556,41.17739584224573,3.111158784840917e-05,-1.7689869975967554e-05,-8.37790136873906e-05,19.814605452925665,4.975176510660163e-05,-7.0906882534488845e-06,-3.557538248323015e-05,2.1679611765999807e-05,3.1726131930204704e-05,16104,0.0326551422476768,0.0746694728732109,0.09186901897192,0.0981204658746719,0.0020292254630476,0.0029862418305128,0.0029491647146642,0.0039061810821294,0.0,0.0918690261342671,0.5426967803201654,0.9375455646694868,0.0604681126433586,6.875075295957181,-6.569512617411732e-07,-7.611387651895881e-09,-1.1050649281826928e-08,-6.035027198028286e-08,-1.27617950565407e-07,-8.483146480447964e-08,1.9139664631004306e-07,1.568820223483733e-08,-9.114539152120498e-09,50,0,0.0,0.0,Pedrizzetti relaxation,1.1277289051180104e-10,-0.000131847424766,-9.251531360194848e-06,0.0,0.1761781525611877,0.0,0.1761781525611877,0.1115282670130039,0.0326551422476768,220.04550341377583
0.45,60,25.106256425608805,1482.2125686304098,1029.404077921885,-2.748665273198772,periodic_fourier_energy_backward_difference,-3.0660424160824573,-0.0005189592047839,41.2186797666438,3.717926803648019e-06,-1.3470745997778977e-05,-9.506721116281368e-05,19.819853188504037,6.210989466387637e-05,-6.7788173433778615e-06,-2.0449986702937733e-05,2.6489243022450257e-05,3.8461849470626094e-05,16104,0.0329036973416805,0.0775297060608863,0.0964604839682579,0.1035509705543518,0.0019097205949947,0.0029373101424425,0.0028296597301959,0.0038572493940591,0.0,0.096460484659463,0.5151341454281221,1.092300302172001,0.0518157571416446,7.458133687761562,-5.733247903736555e-07,-3.401641350342529e-09,-1.8369878331056583e-08,3.1125156530151164e-08,-1.78116085015652e-07,-1.145465386812292e-07,1.6428838955504624e-07,1.7709834225595537e-08,-1.8301612932902063e-08,60,0,0.0,0.0,Pedrizzetti relaxation,3.3388592218866256e-10,-0.0001645979830669,-9.748401620237396e-06,0.0,0.1781191644072532,0.0,0.1781191644072532,0.1121150959386798,0.0329036973416805,221.7203829892886
0.525,70,25.281812377536664,1411.0475738621935,992.4084845272304,-2.6803785416040187,fourier_grid_transition_backward_difference,-2.818086684556986,0.0002058342997986,41.05041931373548,-4.358893321754209e-05,-1.0379656653292102e-05,-0.0001042152360368,19.82179119590551,7.476284936671562e-05,-7.0492494710023986e-06,-3.130904351509359e-06,3.185650150903839e-05,3.919525070590074e-05,16104,0.0337332300841808,0.0804776921868324,0.1006858795881271,0.1084979698061943,0.0018317835638299,0.0027791874017566,0.0027517226990312,0.0036991266533732,0.0,0.1006858779165581,0.4962799406112065,1.1249889347498268,0.0508883887471846,7.332374709776664,-6.058792829085127e-07,-1.1941056886144592e-08,-2.167354963979746e-08,-1.2433900668988738e-08,-2.488997159200356e-07,-1.556183870665929e-07,1.792921566159906e-07,3.143163034827875e-08,-4.5241753380935737e-08,70,0,0.0,0.0,Pedrizzetti relaxation,9.416007674323692e-11,-0.0001755790713472,-9.74002301599191e-06,0.0,0.1578327316045761,0.0,0.1578327316045761,0.097282708624743,0.0337332300841808,227.3101595867149
0.6,80,25.087997549206076,1348.928762939018,958.857018363606,-2.584197711074506,periodic_fourier_energy_backward_difference,-2.618019474252536,0.0004582666665352,41.026569115883575,-7.852970903599044e-05,-2.196601456416758e-05,-0.0001381554418449,19.822681935801924,9.900000757273868e-05,-1.5975030763680037e-05,7.199883687748399e-06,4.880115037165098e-05,6.071945860134634e-05,16104,0.0345505885779857,0.083317294716835,0.1046518459916114,0.1131611317396164,0.0017712301341816,0.0026231014635413,0.0026911695022135,0.0035430407151579,0.0,0.1046518473407106,0.4785539113380282,1.079261566615686,0.0426722420803146,7.604892082817537,-2.836533679580547e-07,-8.621830187094545e-09,-2.3450383097942186e-08,-2.7366351105123553e-08,-3.547319668432614e-07,-1.7606983106975706e-07,7.93497597738397e-08,3.4687457560179736e-08,-1.0100019336409105e-07,80,0,0.0,0.0,Pedrizzetti relaxation,1.2293054771423962e-10,-0.0001771229875213,-1.0981624799013315e-05,0.0,0.1503960777819156,0.0,0.1503960777819156,0.0984577311177727,0.0345505885779857,232.81790044647568
0.675,90,24.938573052937315,1295.4493348148208,930.448181719472,-1.9923266169168112,periodic_fourier_energy_backward_difference,-2.4247164869290687,-1.2180573192391377e-05,41.046171282630006,-7.749154891123489e-05,-3.106083629589307e-05,-0.0001487965133426,19.821893733454925,0.0001078648727621,-2.141493207488153e-05,4.9649386906891574e-05,5.9808450313513855e-05,6.701258169852465e-05,16104,0.0343615002930164,0.0856440737843513,0.1083674058318138,0.1172889471054077,0.0016937976470217,0.0026714878622442,0.0026137367822229,0.0035914271138608,0.0,0.1083674106267602,0.4638130626482298,1.215973961121578,0.0463653008619097,7.680142682279422,2.810155671269937e-08,-1.1380731451005545e-08,-1.6840025052275507e-08,-6.278993404303083e-08,-4.436821220346517e-07,-1.993862861459374e-07,-3.9748996281255834e-08,5.2731115005036734e-08,-1.6392401234841024e-07,90,0,0.0,0.0,Pedrizzetti relaxation,1.1693014020645323e-09,-0.0001893327924461,-1.1470775140670589e-05,0.0,0.1509799983724951,0.0,0.1509799983724951,0.0964922972938873,0.0343615002930164,231.5437358282314
