time,step,lift_coefficient,drag_coefficient,side_force_coefficient,force_x,force_y,force_z,moment_x,moment_y,moment_z,lift,drag,dynamic_pressure,reference_area,rolling_moment_coefficient,pitching_moment_coefficient,yawing_moment_coefficient,rolling_moment_coefficient_quarter_chord,pitching_moment_coefficient_quarter_chord,yawing_moment_coefficient_quarter_chord,bound_vortex_strength_y,wake_vortex_strength_y,max_leading_edge_suction_parameter,n_particles_total,power,rotational_power,translational_power
0.0625,5,0.4873155787763447,0.018474173233150624,0.0,-24.763418,0.0,242.57208,-4.5595898257033696e-07,69.18373953888658,2.3093526116957364e-06,243.65778938817235,9.237086616575311,50.0,10.0,-9.119179651406739e-11,0.13836747907777316,4.6187052233914726e-10,-1.6349554061889648e-08,0.017081436157226564,-1.632608473300934e-10,24.45694923400879,-24.45695853056821,0.0,280,0.0,0.0,0.0
0.125,10,0.5543653395469361,0.019340174793506387,0.0,-29.000393,0.0,275.83096,8.824562282683246e-06,74.11518287076615,-1.1087251101885714e-06,277.18266977346804,9.670087396753194,50.0,10.0,1.7649124565366492e-09,0.14823036574153228,-2.2174502203771428e-10,-5.364418029785156e-09,0.010314862251281738,-1.473166048526764e-09,27.80744171142578,-27.80746086792076,0.0,560,0.0,0.0,0.0
0.1875,15,0.5914882067370997,0.0190336723674626,0.0,-31.735405,0.0,294.19043,6.649647030343431e-06,77.27679933328182,1.9717889191937787e-06,295.7441033685498,9.5168361837313,50.0,10.0,1.3299294060686862e-09,0.15455359866656362,3.9435778383875575e-10,2.9635429382324217e-08,0.007458316802978516,-2.4512410163879394e-10,29.65883445739746,-29.65886289934923,0.0,840,0.0,0.0,0.0
0.25,20,0.6149933440327058,0.018526998788245486,0.0,-33.621918,0.0,305.79337,-1.800555435949036e-05,79.41640723496675,-1.5432223953396745e-06,307.4966720163529,9.263499394122743,50.0,10.0,-3.6011108718980723e-09,0.1588328144699335,-3.086444790679349e-10,-4.9591064453125e-09,0.005936042308807373,-7.273629307746887e-11,30.82970428466797,-30.829786583262734,0.0,1120,0.0,0.0,0.0
0.3125,25,0.6309539757344718,0.018033579945463944,0.0,-34.97687,0.0,313.66168,0.000533997203142178,80.92982794553973,8.375979528962504e-05,315.4769878672359,9.016789972731972,50.0,10.0,1.067994406284356e-07,0.16185965589107945,1.675195905792501e-08,9.47117805480957e-08,0.005028832912445069,1.498442143201828e-08,31.624086380004883,-31.624224984989905,0.0,1400,0.0,0.0,0.0
0.375,30,0.6423019336888566,0.017603999572268825,0.0,-35.979237,0.0,319.25055,5.322079828573578e-05,82.03787109721452,5.657782453505691e-06,321.1509668444283,8.801999786134413,50.0,10.0,1.0644159657147156e-08,0.16407574219442905,1.1315564907011382e-09,-7.164478302001953e-09,0.004450427055358887,-9.0012326836586e-10,32.188636779785156,-32.18874325320574,0.0,1680,0.0,0.0,0.0
0.4375,35,0.6505860858170757,0.01724277997248717,0.0,-36.734554,0.0,323.32718,0.0009896816064944858,82.8642606344074,5.590719989440225e-05,325.2930429085378,8.621389986243585,50.0,10.0,1.9793632129889715e-07,0.1657285212688148,1.118143997888045e-08,2.0148754119873046e-07,0.004064975261688232,1.4712288975715637e-08,32.600440979003906,-32.600533589691,0.0,1960,0.0,0.0,0.0
0.5,40,0.6568945932781842,0.016945567449739612,0.0,-37.3207,0.0,326.43005,-0.0015526573704605084,83.50367006426677,-0.00025127095928918763,328.4472966390921,8.472783724869807,50.0,10.0,-3.1053147409210167e-07,0.16700734012853355,-5.025419185783753e-08,-3.098726272583008e-07,0.003792297840118408,-4.8862118273973464e-08,32.91411209106445,-32.914186616097126,0.0,2240,0.0,0.0,0.0
0.5625,45,0.6617133091441483,0.01669843854082749,0.0,-37.77838,0.0,328.79877,-0.0019787455480120286,83.99908870761283,-0.00036770647639911697,330.85665457207415,8.349219270413744,50.0,10.0,-3.9574910960240573e-07,0.16799817741522566,-7.354129527982339e-08,-4.033923149108887e-07,0.003598787546157837,-7.513770833611488e-08,33.153499603271484,-33.153490385372564,0.0,2520,0.0,0.0,0.0
0.625,50,0.6654850183954282,0.016493065968937272,0.0,-38.14253,0.0,330.65198,-0.0012805926087793296,84.39217712380923,-8.564512738913274e-05,332.74250919771407,8.246532984468637,50.0,10.0,-2.561185217558659e-07,0.16878435424761848,-1.7129025477826547e-08,-2.6619434356689454e-07,0.003458339214324951,-1.8647965043783187e-08,33.34081268310547,-33.340767999308106,0.0,2800,0.0,0.0,0.0
