time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,chord_index,chord_fraction,panel_chord,panel_circulation,pressure_jump_coefficient,panel_force_x,panel_force_y,panel_force_z,relative_velocity_x,relative_velocity_y,relative_velocity_z,bound_x,bound_y,bound_z,span_coordinate_normalized
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,0,0.0625,0.125,-1.149042010307312,-1.8384672403335571,-1.6334538459777832,-0.0,7.43143367767334,9.914426803588867,0.0001116115745389834,2.1792240142822266,0.03125,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1,0.1875,0.125,-0.5136280655860901,-0.8218048810958862,-0.11131643503904343,-0.0,3.3225669860839844,9.91644287109375,0.00011332534631947055,0.3322319984436035,0.15625,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,2,0.3125,0.125,-0.3370453417301178,-0.5392725467681885,-0.03457844629883766,-0.0,2.180859327316284,9.919053077697754,0.00011616559640970081,0.15727078914642334,0.28125,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,3,0.4375,0.125,-0.23851719498634338,-0.38162750005722046,-0.0158365610986948,-0.0,1.5438708066940308,9.922524452209473,0.00012123548367526382,0.10178226232528687,0.40625,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,4,0.5625,0.125,-0.16987812519073486,-0.2718049883842468,-0.008390255272388458,-0.0,1.1001129150390625,9.927289962768555,0.0001294041285291314,0.07571268081665039,0.53125,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,5,0.6875,0.125,-0.11698073893785477,-0.1871691793203354,-0.004579631146043539,-0.0,0.7580724358558655,9.93407154083252,0.00014269321400206536,0.06001323461532593,0.65625,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,6,0.8125,0.125,-0.07452211529016495,-0.11923538148403168,-0.0023664331529289484,-0.0,0.4834143817424774,9.944095611572266,0.00015764262934681028,0.048678815364837646,0.78125,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,7,0.9375,0.125,-0.03933132067322731,-0.06293011456727982,-0.0010851513361558318,-0.0,0.2555299401283264,9.959423065185547,0.00016381639579776675,0.04229438304901123,0.90625,-0.3261663019657135,0.0,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,0,0.0625,0.125,-1.148263931274414,-1.8372223377227783,-1.4660359621047974,-0.0,6.675238609313965,9.91444206237793,0.00034447922371327877,2.1774396896362305,0.03125,-0.9455074667930603,0.0,-0.18910149335861207
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1,0.1875,0.125,-0.5134422779083252,-0.8215076327323914,-0.09989868849515915,-0.0,2.985417366027832,9.916460037231445,0.0003487511130515486,0.33182674646377563,0.15625,-0.9455074667930603,0.0,-0.18910149335861207
