time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited,peak_saddle_contrast,peak_saddle_contrast_standard_error,peak_saddle_signal_to_noise,orientation_anisotropy,is_peak_coalesced,vortex_centre_0_x_standard_error,vortex_centre_0_x_ci_lower,vortex_centre_0_x_ci_upper,vortex_centre_0_y_standard_error,vortex_centre_0_y_ci_lower,vortex_centre_0_y_ci_upper,vortex_centre_1_x_standard_error,vortex_centre_1_x_ci_lower,vortex_centre_1_x_ci_upper,vortex_centre_1_y_standard_error,vortex_centre_1_y_ci_lower,vortex_centre_1_y_ci_upper,vortex_separation_standard_error,vortex_separation_ci_lower,vortex_separation_ci_upper,core_radius_0_standard_error,core_radius_0_ci_lower,core_radius_0_ci_upper,core_radius_1_standard_error,core_radius_1_ci_lower,core_radius_1_ci_upper,mean_core_radius_standard_error,mean_core_radius_ci_lower,mean_core_radius_ci_upper,angle_radians_standard_error,angle_radians_ci_lower,angle_radians_ci_upper,peak_saddle_contrast_ci_lower,peak_saddle_contrast_ci_upper,ensemble_size,pair_resolved_leave_one_out_fraction
0.0,0,-0.0014832019805908203,0.498516321182251,-0.0014832019805908203,-0.5014827251434326,0.9999990463256836,0.1261618854250941,0.12451912122115745,0.12534050332312577,1.5707963267948966,False,False,False,25.463046978042254,0.0,1.896265672290266e+16,,False,0.0,-0.0014832019805908203,-0.0014832019805908203,0.0,0.498516321182251,0.498516321182251,0.0,-0.0014832019805908203,-0.0014832019805908203,0.0,-0.5014827251434326,-0.5014827251434326,0.0,0.9999990463256836,0.9999990463256836,0.0,0.1261618854250941,0.1261618854250941,0.0,0.12451912122115745,0.12451912122115745,0.0,0.12534050332312577,0.12534050332312577,0.0,1.5707963267948966,1.5707963267948966,25.463046978042254,25.463046978042254,8,1.0
0.193999999998,6,-0.024961440459541653,0.498516321182251,0.02651677131652832,-0.5006827259063721,1.0005242335848115,0.13314370042539955,0.12889844257259048,0.131021071498995,1.6222702937323974,False,False,False,22.570792428270572,0.10221661299007952,220.8133715514625,,False,0.0,-0.024961440459541653,-0.024961440459541653,0.0,0.498516321182251,0.498516321182251,0.001895831525325774,0.022033842114808855,0.030999700518247783,0.0006999993324279669,-0.50233796130393,-0.4990274905088142,0.0006036537812151299,0.9990968192141845,1.0019516479554385,0.00041433657517434436,0.1321639501114204,0.1341234507393787,0.001252810519809862,0.12593601643479752,0.13186086871038344,0.0006189697164176399,0.12955744069655234,0.13248470230143766,0.0019269982899403348,1.6177136668432266,1.6268269206215682,22.329088546278555,22.81249631026259,8,1.0
0.387999999996,12,-0.05111278427971734,0.496294101079305,0.05024088662246178,-0.4959654890257737,0.9974225086495924,0.1414626892547288,0.13953901745141117,0.14050085335307,1.6725876043859778,False,False,False,20.23941936321565,0.060937664976691404,332.13432384564203,,False,0.00042431215969176647,-0.0521161231027702,-0.05010944545666448,0.0025458729581506303,0.49027406814098773,0.5023141340176223,0.0,0.05024088662246178,0.05024088662246178,0.0,-0.4959654890257737,-0.4959654890257737,0.0025758232436708566,0.9913316545397919,1.0035133627593928,0.0009632255893306175,0.13918502266644286,0.14374035584301473,0.0007919442721962586,0.1376663668194659,0.14141166808335645,0.0006631313195819701,0.13893279695279576,0.14206890975334424,0.0001634692445214482,1.6722010610459928,1.6729741477259628,20.09532468277633,20.38351404365497,8,1.0
0.581999999994,18,-0.07320727151015709,0.49299908506459206,0.07299948560780492,-0.4932068709669442,0.9969847559210858,0.1462359866342211,0.14838020783115513,0.14730809723268812,1.7179760557954005,False,False,False,18.48209878079178,0.0643911548236413,287.03158761751286,,False,0.0010798012891466396,-0.07576059582537438,-0.0706539471949398,0.0020805927278679274,0.488079265042588,0.49791890508659614,0.0,0.07299948560780492,0.07299948560780492,0.0,-0.4932068709669442,-0.4932068709669442,0.001898920001879355,0.9924945236328073,1.0014749882093643,0.0005961398738499132,0.14482633983117413,0.14764563343726808,0.00042700910186963524,0.14737049175322334,0.14938992390908692,0.00047310456587891004,0.14618938270267157,0.14842681176270467,0.0013796911375180128,1.7147136046719178,1.7212385069188831,18.329837894507733,18.634359667075827,8,1.0
0.775999999992,24,-0.09966492652893066,0.49245572090148926,0.09972882270812988,-0.48996758460998535,1.0024536989042956,0.1481656084604421,0.1540339187106281,0.15109976358553512,1.7710375038157127,False,False,False,17.068819336202463,0.1027024389952698,165.8038169808775,,False,0.0020829869657595893,-0.10459040802391746,-0.09473944503394387,0.0009330045784131494,0.4902495156485264,0.4946619261544521,0.0022146909010460516,0.09449191089373452,0.10496573452252525,0.001073097653084171,-0.4925050573447955,-0.4874301118751752,0.0008397257899822105,1.0004680629366158,1.0044393348719753,0.0034916615333504693,0.13990914092032794,0.15642207600055627,0.001953856721421566,0.14941378172301711,0.1586540556982391,0.0020693759313722207,0.14620646707254997,0.15599306009852026,0.0034905815307820975,1.7627835900758635,1.7792914175555619,16.82596665825652,17.311672014148407,8,1.0
0.96999999999,30,-0.12634794776504105,0.4833812004811055,0.1242309638432094,-0.48433988434927805,0.9996368785554431,0.15949230188875893,0.1607103673439434,0.16010133461635118,1.824168549945387,False,False,False,15.7166364321491,0.06867269340926209,217.32725398650908,,False,0.002174338524434258,-0.13148944137109075,-0.12120645415899133,0.0017461354831150144,0.4792522461711651,0.4875101547910459,0.002414200053669744,0.11852228784810533,0.12993963983831347,0.001376931351370332,-0.48759580961550675,-0.48108395908304935,0.001977131161852942,0.9949617062615459,1.0043120508493404,0.002490556833199607,0.15360307080100502,0.16538153297651284,0.0016938402250634838,0.1567050716694349,0.1647156630184519,0.0015033596895416414,0.156546453835594,0.16365621539710834,0.002942506246976335,1.8172106283133236,1.8311264715774505,15.554251315891364,15.879021548406836,8,1.0
1.163999999988,36,-0.15148305892944336,0.4785163402557373,0.14851665496826172,-0.4781494140625,1.0026012137554925,0.1700157077428435,0.16998000314429354,0.16999785544356852,1.874672864817029,False,False,False,14.495893779512834,0.07405805378144112,162.99226329073016,,False,0.0,-0.15148305892944336,-0.15148305892944336,0.0,0.4785163402557373,0.4785163402557373,0.0021283763485985753,0.14348384463784902,0.15354946529867441,0.0014786583700317766,-0.4816458855040978,-0.4746529426209022,0.0014402037408800575,0.9991956730625728,1.0060067544484121,0.000567711014525149,0.168673284510001,0.171358130975686,0.004684094198060325,0.15890388040681505,0.18105612588177203,0.002441999956261124,0.16422344312460493,0.1757722677625321,0.0021490960617567612,1.8695910601503964,1.8797546694836615,14.320774309515475,14.671013249510192,8,1.0
1.357999999986,42,-0.17904400825500488,0.4677846431732178,0.1745166301727295,-0.4629827618598938,0.99565711332642,0.1757630146805465,0.16536992757595223,0.17056647112824935,1.9338203689729876,False,False,False,13.58530413514324,0.10665029465806139,126.53382993321006,,False,0.002530033486161936,-0.18502658679372525,-0.17306142971628452,0.001189717931454281,0.4649714072999462,0.47059787904648936,0.003676381852018383,0.16582336848733123,0.18320989185812778,0.004064325219457849,-0.47259336384018397,-0.4533721598796036,0.004558246116086574,0.9848785740155931,1.0064356526372469,0.008444105550539795,0.15579587791273086,0.19573015144836214,0.008160983205746998,0.14607226877080146,0.184667586381103,0.00674551369625113,0.15461586585264264,0.18651707640385606,0.0035580101004186954,1.9254070120021254,1.9422337259438498,13.333116261955272,13.837492008331207,8,1.0
1.551999999984,48,-0.20011937618255615,0.4576072692871094,0.1961910281070443,-0.4591571841129037,0.9987587294066627,0.1749142607868859,0.17354528876013153,0.1742297747735087,1.978827543114392,False,False,False,12.62389750721156,0.13529408797833714,93.2847827788401,,False,0.0028326232584933615,-0.20681746583521532,-0.19342128652989699,0.0037248569906564205,0.4487993821132883,0.46641515646093046,0.0016103383079739875,0.19238318309074012,0.1999988731233485,0.0016103383079740022,-0.4629650291292079,-0.45534933909659947,0.004115235107667323,0.9890277446700665,1.008489714143259,0.004584479041347549,0.16407369046479664,0.18575483110897517,0.0036554957218808484,0.1649014149245784,0.18218916259568466,0.00294459932338449,0.16726690380221004,0.18119264574480737,0.003110136550042412,1.9714732388023966,1.9861818474263875,12.303977825680855,12.943817188742264,8,1.0
1.745999999982,54,-0.2214829921722412,0.4435163736343384,0.21942567825317383,-0.44875550270080566,0.9952635615528913,0.18512319352384288,0.1833698311291751,0.184246512326509,2.0297462579341032,False,False,False,11.78249013002562,0.165993655192723,70.95562014963883,,False,0.0,-0.2214829921722412,-0.2214829921722412,0.0,0.4435163736343384,0.4435163736343384,0.002105619172382808,0.2144466800935387,0.22440467641280895,0.003947146822951123,-0.4580890218029533,-0.43942198359865803,0.0032047101947842264,0.9876856261069779,1.0028414969988046,0.0010799351482183423,0.18256955268221833,0.18767683436546742,0.0018854288488845579,0.17891150034845,0.1878281619099002,0.0013880787810748654,0.180964227577658,0.18752879707535997,0.0031348518464510804,2.0223335112328344,2.037159004635372,11.389977507346376,12.175002752704863,8,1.0
