run,time,step,x,radius,vorticity,n_peaks,raw_n_peaks,cluster_n_peaks,cluster_x_span,cluster_radius_span,strongest_peak_pair_bridge_ratio,peak_rank
stretching_viscosity,0.9,240,0.8799972534179688,0.699999988079071,0.5580606079101563,2,2,1,"[0.8799972534179688, 0.8799972534179688]","[0.699999988079071, 0.699999988079071]",0.0009728048522051562,1
stretching_viscosity,1.05,280,1.4599967002868652,1.2599999904632568,0.6674562835693361,2,2,1,"[1.4599967002868652, 1.4599967002868652]","[1.2599999904632568, 1.2599999904632568]",0.003183924266035115,0
stretching_viscosity,1.05,280,1.2399969100952148,0.6399999856948853,0.5175241851806641,2,2,1,"[1.2399969100952148, 1.2399969100952148]","[0.6399999856948853, 0.6399999856948853]",0.003183924266035115,1
stretching_viscosity,1.2,320,1.53999662399292,1.2799999713897705,0.6280828094482422,2,2,1,"[1.53999662399292, 1.53999662399292]","[1.2799999713897705, 1.2799999713897705]",0.01709475791818854,0
stretching_viscosity,1.2,320,1.6399965286254883,0.6399999856948853,0.49195800781250004,2,2,1,"[1.6399965286254883, 1.6399965286254883]","[0.6399999856948853, 0.6399999856948853]",0.01709475791818854,1
stretching_viscosity,1.35,360,1.6399965286254883,1.2599999904632568,0.5765598678588868,2,2,1,"[1.6399965286254883, 1.6399965286254883]","[1.2599999904632568, 1.2599999904632568]",0.02159990539121372,0
stretching_viscosity,1.35,360,1.9999961853027344,0.6800000071525574,0.4720988845825196,2,2,1,"[1.9999961853027344, 1.9999961853027344]","[0.6800000071525574, 0.6800000071525574]",0.02159990539121372,1
stretching_viscosity,1.5,400,1.719996452331543,1.2200000286102295,0.5376760864257814,2,2,1,"[1.719996452331543, 1.719996452331543]","[1.2200000286102295, 1.2200000286102295]",0.013840022360764159,0
stretching_viscosity,1.5,400,2.2999958992004395,0.7400000095367432,0.47318412780761726,2,2,1,"[2.2999958992004395, 2.2999958992004395]","[0.7400000095367432, 0.7400000095367432]",0.013840022360764159,1
stretching_viscosity,1.65,440,1.8599963188171387,1.1999999284744263,0.5103497314453126,2,2,1,"[1.8599963188171387, 1.8599963188171387]","[1.1999999284744263, 1.1999999284744263]",0.005598321992325418,0
stretching_viscosity,1.65,440,2.579995632171631,0.7999999523162842,0.4753828430175782,2,2,1,"[2.579995632171631, 2.579995632171631]","[0.7999999523162842, 0.7999999523162842]",0.005598321992325418,1
stretching_viscosity,1.8,480,2.819995403289795,0.85999995470047,0.4832454681396485,2,2,1,"[2.819995403289795, 2.819995403289795]","[0.85999995470047, 0.85999995470047]",0.00762001305106655,0
stretching_viscosity,1.8,480,1.959996223449707,1.1399999856948853,0.4787902450561524,2,2,1,"[1.959996223449707, 1.959996223449707]","[1.1399999856948853, 1.1399999856948853]",0.00762001305106655,1
stretching_viscosity,1.95,520,2.999995231628418,0.9199999570846558,0.47610641479492194,2,2,1,"[2.999995231628418, 2.999995231628418]","[0.9199999570846558, 0.9199999570846558]",0.010156475991632446,0
stretching_viscosity,1.95,520,2.1199960708618164,1.100000023841858,0.4345368957519532,2,2,1,"[2.1199960708618164, 2.1199960708618164]","[1.100000023841858, 1.100000023841858]",0.010156475991632446,1
stretching_viscosity,2.1,560,3.1999950408935547,0.9599999785423279,0.46957984924316415,2,2,1,"[3.1999950408935547, 3.1999950408935547]","[0.9599999785423279, 0.9599999785423279]",0.008315752024219098,0
stretching_viscosity,2.1,560,2.259995937347412,1.059999942779541,0.40482353210449223,2,2,1,"[2.259995937347412, 2.259995937347412]","[1.059999942779541, 1.059999942779541]",0.008315752024219098,1
stretching_viscosity,2.25,600,3.359994888305664,1.0199999809265137,0.44991088867187506,2,2,1,"[3.359994888305664, 3.359994888305664]","[1.0199999809265137, 1.0199999809265137]",0.004215653984273042,0
stretching_viscosity,2.25,600,2.399995803833008,1.0,0.3816390991210938,2,2,1,"[2.399995803833008, 2.399995803833008]","[1.0, 1.0]",0.004215653984273042,1
stretching_viscosity,2.4,640,3.5199947357177734,1.059999942779541,0.4534512329101563,2,2,1,"[3.5199947357177734, 3.5199947357177734]","[1.059999942779541, 1.059999942779541]",0.004694840157070881,0
stretching_viscosity,2.4,640,2.5999956130981445,0.9599999785423279,0.3667929077148438,2,2,1,"[2.5999956130981445, 2.5999956130981445]","[0.9599999785423279, 0.9599999785423279]",0.004694840157070881,1
stretching_viscosity,2.55,680,3.659994602203369,1.1200000047683716,0.4492412185668946,2,2,1,"[3.659994602203369, 3.659994602203369]","[1.1200000047683716, 1.1200000047683716]",0.00993903619907657,0
stretching_viscosity,2.55,680,2.759995460510254,0.9199999570846558,0.3438638305664063,2,2,1,"[2.759995460510254, 2.759995460510254]","[0.9199999570846558, 0.9199999570846558]",0.00993903619907657,1
stretching_viscosity,2.7,720,3.799994468688965,1.1399999856948853,0.4379731750488282,2,2,1,"[3.799994468688965, 3.799994468688965]","[1.1399999856948853, 1.1399999856948853]",0.026653455978550872,0
stretching_viscosity,2.7,720,2.9799952507019043,0.8399999737739563,0.3046726608276368,2,2,1,"[2.9799952507019043, 2.9799952507019043]","[0.8399999737739563, 0.8399999737739563]",0.026653455978550872,1
stretching_viscosity,2.85,760,3.919994354248047,1.1999999284744263,0.4333044815063477,2,2,1,"[3.919994354248047, 3.919994354248047]","[1.1999999284744263, 1.1999999284744263]",0.039659277015613906,0
stretching_viscosity,2.85,760,3.1999950408935547,0.7999999523162842,0.2721733474731446,2,2,1,"[3.1999950408935547, 3.1999950408935547]","[0.7999999523162842, 0.7999999523162842]",0.039659277015613906,1
stretching_viscosity,3.0,800,4.019994258880615,1.2400000095367432,0.43022155761718756,2,2,1,"[4.019994258880615, 4.019994258880615]","[1.2400000095367432, 1.2400000095367432]",0.0429007471162412,0
stretching_viscosity,3.0,800,3.4599947929382324,0.7199999690055847,0.25132188796997074,2,2,1,"[3.4599947929382324, 3.4599947929382324]","[0.7199999690055847, 0.7199999690055847]",0.0429007471162412,1
stretching_viscosity,3.15,840,4.119994163513184,1.2799999713897705,0.42431259155273443,2,2,1,"[4.119994163513184, 4.119994163513184]","[1.2799999713897705, 1.2799999713897705]",0.09602913005079308,0
stretching_viscosity,3.15,840,3.859994411468506,0.699999988079071,0.24050140380859378,2,2,1,"[3.859994411468506, 3.859994411468506]","[0.699999988079071, 0.699999988079071]",0.09602913005079308,1
stretching_viscosity,3.3,880,4.179994106292725,1.2799999713897705,0.4091109466552735,2,3,1,"[4.179994106292725, 4.179994106292725]","[1.2799999713897705, 1.2799999713897705]",0.16259199378855735,0
stretching_viscosity,3.3,880,4.199994087219238,0.6599999666213989,0.238862361907959,2,3,2,"[3.7599945068359375, 4.199994087219238]","[0.4599999785423279, 0.6599999666213989]",0.16259199378855735,1
stretching_viscosity,3.45,920,4.259994029998779,1.2599999904632568,0.3833923721313477,2,2,1,"[4.259994029998779, 4.259994029998779]","[1.2599999904632568, 1.2599999904632568]",0.23823042027063224,0
stretching_viscosity,3.45,920,4.559993743896484,0.7400000095367432,0.23987407684326176,2,2,1,"[4.559993743896484, 4.559993743896484]","[0.7400000095367432, 0.7400000095367432]",0.23823042027063224,1
stretching_viscosity,3.6,960,4.359993934631348,1.2200000286102295,0.3712094879150391,2,2,1,"[4.359993934631348, 4.359993934631348]","[1.2200000286102295, 1.2200000286102295]",0.2523792843724056,0
stretching_viscosity,3.6,960,4.8599934577941895,0.7799999713897705,0.2419181632995606,2,2,1,"[4.8599934577941895, 4.8599934577941895]","[0.7799999713897705, 0.7799999713897705]",0.2523792843724056,1
stretching_viscosity,3.75,1000,4.47999382019043,1.159999966621399,0.3432508850097657,2,2,1,"[4.47999382019043, 4.47999382019043]","[1.159999966621399, 1.159999966621399]",0.17202632755283243,0
stretching_viscosity,3.75,1000,5.07999324798584,0.8799999952316284,0.25183399200439455,2,2,1,"[5.07999324798584, 5.07999324798584]","[0.8799999952316284, 0.8799999952316284]",0.17202632755283243,1
stretching_viscosity,3.9,1040,4.639993667602539,1.100000023841858,0.3203805541992188,2,3,1,"[4.639993667602539, 4.639993667602539]","[1.100000023841858, 1.100000023841858]",0.24902720566311892,0
stretching_viscosity,3.9,1040,5.239993095397949,0.9799999594688416,0.25448207855224614,2,3,2,"[5.019993305206299, 5.239993095397949]","[0.9799999594688416, 1.0799999237060547]",0.24902720566311892,1
stretching_viscosity,4.05,1080,4.819993495941162,1.059999942779541,0.2996308517456055,3,3,1,"[4.819993495941162, 4.819993495941162]","[1.059999942779541, 1.059999942779541]",0.17259162862218386,0
stretching_viscosity,4.05,1080,5.419992923736572,1.059999942779541,0.27090545654296877,3,3,1,"[5.419992923736572, 5.419992923736572]","[1.059999942779541, 1.059999942779541]",0.17259162862218386,1
stretching_viscosity,4.05,1080,5.839992523193359,0.47999998927116394,0.038883352279663094,3,3,1,"[5.839992523193359, 5.839992523193359]","[0.47999998927116394, 0.47999998927116394]",0.17259162862218386,2
stretching_viscosity,4.2,1120,4.999993324279785,1.0199999809265137,0.2856056213378907,3,3,1,"[4.999993324279785, 4.999993324279785]","[1.0199999809265137, 1.0199999809265137]",0.23435334214559828,0
stretching_viscosity,4.2,1120,5.519992828369141,1.159999966621399,0.26837417602539065,3,3,1,"[5.519992828369141, 5.519992828369141]","[1.159999966621399, 1.159999966621399]",0.23435334214559828,1
stretching_viscosity,4.2,1120,6.05999231338501,0.5199999809265137,0.03689505100250245,3,3,1,"[6.05999231338501, 6.05999231338501]","[0.5199999809265137, 0.5199999809265137]",0.23435334214559828,2
stretching_viscosity,4.35,1160,5.579992771148682,1.2200000286102295,0.26988822937011725,4,6,1,"[5.579992771148682, 5.579992771148682]","[1.2200000286102295, 1.2200000286102295]",0.3372320574583089,0
stretching_viscosity,4.35,1160,5.179993152618408,0.9399999976158142,0.2566269683837891,4,6,1,"[5.179993152618408, 5.179993152618408]","[0.9399999976158142, 0.9399999976158142]",0.3372320574583089,1
stretching_viscosity,4.35,1160,6.039992332458496,1.100000023841858,0.043069610595703134,4,6,3,"[5.999992370605469, 6.079992294311523]","[1.0399999618530273, 1.159999966621399]",0.3372320574583089,2
stretching_viscosity,4.35,1160,6.239992141723633,0.5999999642372131,0.03494264602661133,4,6,1,"[6.239992141723633, 6.239992141723633]","[0.5999999642372131, 0.5999999642372131]",0.3372320574583089,3
stretching_viscosity,4.5,1200,5.599992752075195,1.2599999904632568,0.2699438285827637,4,7,1,"[5.599992752075195, 5.599992752075195]","[1.2599999904632568, 1.2599999904632568]",0.5945282368227875,0
stretching_viscosity,4.5,1200,5.499992847442627,0.9199999570846558,0.23357822418212895,4,7,1,"[5.499992847442627, 5.499992847442627]","[0.9199999570846558, 0.9199999570846558]",0.5945282368227875,1
stretching_viscosity,4.5,1200,6.179992198944092,1.159999966621399,0.03593359470367432,4,7,3,"[6.039992332458496, 6.179992198944092]","[1.159999966621399, 1.3199999332427979]",0.5945282368227875,2
stretching_viscosity,4.5,1200,6.419991970062256,0.6399999856948853,0.03250763654708863,4,7,2,"[6.359992027282715, 6.419991970062256]","[0.6399999856948853, 0.8399999737739563]",0.5945282368227875,3
stretching_viscosity,4.65,1240,5.619992733001709,1.2200000286102295,0.23654361724853518,5,13,1,"[5.619992733001709, 5.619992733001709]","[1.2200000286102295, 1.2200000286102295]",0.7213439061083468,0
stretching_viscosity,4.65,1240,5.819992542266846,0.8999999761581421,0.22914031982421879,5,13,4,"[5.339993000030518, 5.819992542266846]","[0.6599999666213989, 1.0199999809265137]",0.7213439061083468,1
stretching_viscosity,4.65,1240,5.179993152618408,0.7199999690055847,0.039999222755432134,5,13,1,"[5.179993152618408, 5.179993152618408]","[0.7199999690055847, 0.7199999690055847]",0.7213439061083468,2
stretching_viscosity,4.65,1240,6.239992141723633,1.2799999713897705,0.029979958534240726,5,13,4,"[6.019992351531982, 6.459991931915283]","[0.9799999594688416, 1.4399999380111694]",0.7213439061083468,3
stretching_viscosity,4.65,1240,6.579991817474365,0.699999988079071,0.029082267284393316,5,13,3,"[6.479991912841797, 6.599991798400879]","[0.5, 0.9399999976158142]",0.7213439061083468,4
stretching_viscosity,4.8,1280,6.019992351531982,1.059999942779541,0.22586679458618167,7,14,4,"[5.67999267578125, 6.079992294311523]","[0.6599999666213989, 1.100000023841858]",0.6791905811909529,0
stretching_viscosity,4.8,1280,5.859992504119873,0.5600000023841858,0.047247171401977546,7,14,1,"[5.859992504119873, 5.859992504119873]","[0.5600000023841858, 0.5600000023841858]",0.6791905811909529,1
stretching_viscosity,4.8,1280,5.639992713928223,0.5600000023841858,0.036560583114624026,7,14,1,"[5.639992713928223, 5.639992713928223]","[0.5600000023841858, 0.5600000023841858]",0.6791905811909529,2
stretching_viscosity,4.8,1280,5.419992923736572,0.5999999642372131,0.03191333532333374,7,14,1,"[5.419992923736572, 5.419992923736572]","[0.5999999642372131, 0.5999999642372131]",0.6791905811909529,3
stretching_viscosity,4.8,1280,6.779991626739502,0.5399999618530273,0.026619386672973637,7,14,3,"[6.719991683959961, 6.779991626739502]","[0.5399999618530273, 0.7799999713897705]",0.6791905811909529,4
stretching_viscosity,4.8,1280,6.099992275238037,1.459999918937683,0.025693416595458988,7,14,3,"[6.099992275238037, 6.3199920654296875]","[1.3399999141693115, 1.459999918937683]",0.6791905811909529,5
stretching_viscosity,4.8,1280,5.939992427825928,1.5,0.024815330505371096,7,14,1,"[5.939992427825928, 5.939992427825928]","[1.5, 1.5]",0.6791905811909529,6
stretching_viscosity,4.95,1320,6.079992294311523,1.100000023841858,0.23229076385498051,6,8,1,"[6.079992294311523, 6.079992294311523]","[1.100000023841858, 1.100000023841858]",0.31376369128874076,0
stretching_viscosity,4.95,1320,6.299992084503174,0.5600000023841858,0.04461666107177735,6,8,1,"[6.299992084503174, 6.299992084503174]","[0.5600000023841858, 0.5600000023841858]",0.31376369128874076,1
stretching_viscosity,4.95,1320,6.039992332458496,0.47999998927116394,0.03040303707122803,6,8,1,"[6.039992332458496, 6.039992332458496]","[0.47999998927116394, 0.47999998927116394]",0.31376369128874076,2
stretching_viscosity,4.95,1320,6.959991455078125,0.5799999833106995,0.026388902664184574,6,8,2,"[6.87999153137207, 6.959991455078125]","[0.5799999833106995, 0.8199999928474426]",0.31376369128874076,3
stretching_viscosity,4.95,1320,5.699992656707764,0.5,0.025030591487884526,6,8,1,"[5.699992656707764, 5.699992656707764]","[0.5, 0.5]",0.31376369128874076,4
stretching_viscosity,4.95,1320,6.019992351531982,1.4800000190734863,0.024018347263336185,6,8,2,"[6.019992351531982, 6.159992218017578]","[1.459999918937683, 1.4800000190734863]",0.31376369128874076,5
stretching_viscosity,5.1,1360,6.219992160797119,1.0799999237060547,0.22330444335937502,6,11,1,"[6.219992160797119, 6.219992160797119]","[1.0799999237060547, 1.0799999237060547]",0.6012985790170425,0
stretching_viscosity,5.1,1360,6.699991703033447,0.9199999570846558,0.0738427782058716,6,11,2,"[6.679991722106934, 6.699991703033447]","[0.6399999856948853, 0.9199999570846558]",0.6012985790170425,1
stretching_viscosity,5.1,1360,5.879992485046387,1.0,0.06520952224731447,6,11,3,"[5.659992694854736, 5.879992485046387]","[1.0, 1.1200000047683716]",0.6012985790170425,2
stretching_viscosity,5.1,1360,6.459991931915283,0.47999998927116394,0.029013228416442875,6,11,1,"[6.459991931915283, 6.459991931915283]","[0.47999998927116394, 0.47999998927116394]",0.6012985790170425,3
stretching_viscosity,5.1,1360,7.119991302490234,0.6800000071525574,0.0260739803314209,6,11,2,"[7.119991302490234, 7.139991283416748]","[0.6399999856948853, 0.6800000071525574]",0.6012985790170425,4
stretching_viscosity,5.1,1360,6.079992294311523,1.4399999380111694,0.02332575559616089,6,11,2,"[5.959992408752441, 6.079992294311523]","[1.4399999380111694, 1.4399999380111694]",0.6012985790170425,5
stretching_viscosity,5.25,1400,6.4399919509887695,1.059999942779541,0.21549331665039065,7,11,1,"[6.4399919509887695, 6.4399919509887695]","[1.059999942779541, 1.059999942779541]",0.7982987752481315,0
stretching_viscosity,5.25,1400,6.119992256164551,0.8399999737739563,0.06821442127227784,7,11,1,"[6.119992256164551, 6.119992256164551]","[0.8399999737739563, 0.8399999737739563]",0.7982987752481315,1
stretching_viscosity,5.25,1400,6.87999153137207,1.0399999618530273,0.057601566314697275,7,11,4,"[6.839991569519043, 6.959991455078125]","[0.5399999618530273, 1.0399999618530273]",0.7982987752481315,2
stretching_viscosity,5.25,1400,5.8999924659729,0.8999999761581421,0.038713588714599616,7,11,1,"[5.8999924659729, 5.8999924659729]","[0.8999999761581421, 0.8999999761581421]",0.7982987752481315,3
stretching_viscosity,5.25,1400,5.759992599487305,0.9799999594688416,0.026786201000213627,7,11,2,"[5.699992656707764, 5.759992599487305]","[0.9799999594688416, 1.059999942779541]",0.7982987752481315,4
stretching_viscosity,5.25,1400,7.299991130828857,0.7199999690055847,0.024394474029541018,7,11,1,"[7.299991130828857, 7.299991130828857]","[0.7199999690055847, 0.7199999690055847]",0.7982987752481315,5
stretching_viscosity,5.25,1400,6.039992332458496,1.3600000143051147,0.02286171674728394,7,11,1,"[6.039992332458496, 6.039992332458496]","[1.3600000143051147, 1.3600000143051147]",0.7982987752481315,6
stretching_viscosity,5.4,1440,6.619991779327393,1.059999942779541,0.21286819458007816,6,8,2,"[6.479991912841797, 6.619991779327393]","[0.7199999690055847, 1.059999942779541]",0.3338944369430825,0
stretching_viscosity,5.4,1440,7.179991245269775,0.85999995470047,0.039642693996429446,6,8,1,"[7.179991245269775, 7.179991245269775]","[0.85999995470047, 0.85999995470047]",0.3338944369430825,1
stretching_viscosity,5.4,1440,6.119992256164551,0.7599999904632568,0.034623503684997566,6,8,1,"[6.119992256164551, 6.119992256164551]","[0.7599999904632568, 0.7599999904632568]",0.3338944369430825,2
stretching_viscosity,5.4,1440,5.8999924659729,0.85999995470047,0.02398051977157593,6,8,1,"[5.8999924659729, 5.8999924659729]","[0.85999995470047, 0.85999995470047]",0.3338944369430825,3
stretching_viscosity,5.4,1440,6.05999231338501,1.2599999904632568,0.021859617233276372,6,8,1,"[6.05999231338501, 6.05999231338501]","[1.2599999904632568, 1.2599999904632568]",0.3338944369430825,4
stretching_viscosity,5.4,1440,7.439990997314453,0.8199999928474426,0.021582982540130618,6,8,2,"[7.439990997314453, 7.459990978240967]","[0.7799999713897705, 0.8199999928474426]",0.3338944369430825,5
stretching_viscosity,5.55,1480,6.819991588592529,1.059999942779541,0.21447284698486332,3,4,1,"[6.819991588592529, 6.819991588592529]","[1.059999942779541, 1.059999942779541]",0.7527366083135931,0
stretching_viscosity,5.55,1480,7.339991092681885,1.0199999809265137,0.03312478542327881,3,4,2,"[7.339991092681885, 7.4199910163879395]","[0.7400000095367432, 1.0199999809265137]",0.7527366083135931,1
stretching_viscosity,5.55,1480,6.3799920082092285,0.6399999856948853,0.02700579643249512,3,4,1,"[6.3799920082092285, 6.3799920082092285]","[0.6399999856948853, 0.6399999856948853]",0.7527366083135931,2
stretching_viscosity,5.7,1520,6.999991416931152,1.059999942779541,0.21550750732421878,1,3,3,"[6.999991416931152, 7.5999908447265625]","[0.8999999761581421, 1.1999999284744263]",,0
stretching_viscosity,5.85,1560,7.199991226196289,1.0399999618530273,0.21753021240234377,1,1,1,"[7.199991226196289, 7.199991226196289]","[1.0399999618530273, 1.0399999618530273]",,0
stretching_viscosity,6.0,1600,7.379991054534912,1.059999942779541,0.22089445114135745,1,1,1,"[7.379991054534912, 7.379991054534912]","[1.059999942779541, 1.059999942779541]",,0
stretching_viscosity,6.15,1640,7.559990882873535,1.0799999237060547,0.2174015045166016,1,3,3,"[7.03999137878418, 7.559990882873535]","[0.8199999928474426, 1.0799999237060547]",,0
stretching_viscosity,6.3,1680,7.7199907302856445,1.0799999237060547,0.21340497970581057,1,3,3,"[7.239991188049316, 7.7199907302856445]","[0.699999988079071, 1.0799999237060547]",,0
stretching_viscosity,6.45,1720,7.919990539550781,1.0799999237060547,0.21528520584106448,1,1,1,"[7.919990539550781, 7.919990539550781]","[1.0799999237060547, 1.0799999237060547]",,0
stretching_viscosity,6.6,1760,8.099990844726562,1.100000023841858,0.22106840133666994,1,1,1,"[8.099990844726562, 8.099990844726562]","[1.100000023841858, 1.100000023841858]",,0
stretching_viscosity,6.75,1800,8.259990692138672,1.1200000047683716,0.22724649429321292,1,1,1,"[8.259990692138672, 8.259990692138672]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,6.9,1840,8.39999008178711,1.1200000047683716,0.2268786430358887,1,1,1,"[8.39999008178711, 8.39999008178711]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.05,1880,8.559989929199219,1.1200000047683716,0.22201652526855473,1,1,1,"[8.559989929199219, 8.559989929199219]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.2,1920,8.719989776611328,1.1200000047683716,0.22053766250610354,1,1,1,"[8.719989776611328, 8.719989776611328]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.35,1960,8.879989624023438,1.1200000047683716,0.22193315505981448,1,1,1,"[8.879989624023438, 8.879989624023438]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.5,2000,9.019989013671875,1.1200000047683716,0.2216252136230469,1,1,1,"[9.019989013671875, 9.019989013671875]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.65,2040,9.179988861083984,1.1200000047683716,0.2156569290161133,1,1,1,"[9.179988861083984, 9.179988861083984]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.8,2080,9.339988708496094,1.1200000047683716,0.21178981781005862,1,1,1,"[9.339988708496094, 9.339988708496094]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,7.95,2120,9.499988555908203,1.1200000047683716,0.2116905212402344,1,1,1,"[9.499988555908203, 9.499988555908203]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,8.1,2160,9.659988403320312,1.1200000047683716,0.21439582824707035,1,1,1,"[9.659988403320312, 9.659988403320312]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,8.25,2200,9.819988250732422,1.1200000047683716,0.21513404846191408,1,1,1,"[9.819988250732422, 9.819988250732422]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,8.4,2240,9.979988098144531,1.1200000047683716,0.21566459655761722,1,1,1,"[9.979988098144531, 9.979988098144531]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,8.55,2280,10.13998794555664,1.1200000047683716,0.21457729339599613,1,1,1,"[10.13998794555664, 10.13998794555664]","[1.1200000047683716, 1.1200000047683716]",,0
stretching_viscosity,8.7,2320,10.29998779296875,1.1399999856948853,0.2173290824890137,1,1,1,"[10.29998779296875, 10.29998779296875]","[1.1399999856948853, 1.1399999856948853]",,0
stretching_viscosity,8.85,2360,10.439988136291504,1.1399999856948853,0.219185905456543,1,1,1,"[10.439988136291504, 10.439988136291504]","[1.1399999856948853, 1.1399999856948853]",,0
stretching_viscosity,9.0,2400,10.579988479614258,1.1399999856948853,0.21941452026367192,1,1,1,"[10.579988479614258, 10.579988479614258]","[1.1399999856948853, 1.1399999856948853]",,0
