time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,span_coordinate_normalized
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:0,mirror,0,-0.3261663019657135,0.3261663019657135,-0.652332603931427,0.0,1.0,0.652332603931427,0.25489377975463867,0.25489377975463867,5.325067043304443,0.09573354764617785,-1.3574235962473702,0.012925054765826125,-0.027148471924947404,0.008431434631347656,0.0,-0.885491669178009,-0.0652332603931427
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:1,mirror,1,-0.9455074667930603,0.9455074667930603,-1.2386823892593384,-0.652332603931427,1.0,0.5863497853279114,0.2437898814678192,0.2437898814678192,5.325066566467285,0.09156313012235354,-1.298324228039007,0.011116337666052644,-0.025966484560780143,0.006518062204122543,0.0,-0.761272132396698,-0.18910149335861207
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:2,mirror,2,-1.5022028684616089,1.5022028684616089,-1.765723466873169,-1.2386823892593384,1.0,0.5270410776138306,0.23209552466869354,0.23209552466869354,5.325054168701172,0.08717114129387483,-1.2360769538904097,0.009342397061640875,-0.024721539077808195,0.004923827014863491,0.0,-0.6514633297920227,-0.3004405736923218
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:3,mirror,3,-2.002588987350464,2.002588987350464,-2.239454746246338,-1.765723466873169,1.0,0.47373127937316895,0.22097066044807434,0.22097066044807434,5.32503604888916,0.08299311344349317,-1.176858467628901,0.00770888712928535,-0.02353716935257802,0.0036519409622997046,0.0,-0.5575146675109863,-0.40051779747009275
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:4,mirror,4,-2.452361822128296,2.452361822128296,-2.665268659591675,-2.239454746246338,1.0,0.4258139133453369,0.21085646748542786,0.21085646748542786,5.325013160705566,0.07919472163613932,-1.1230181893210107,0.006267685802100008,-0.022460363786420214,0.0026688678190112114,0.0,-0.47819676995277405,-0.49047236442565917
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:5,mirror,5,-2.856640338897705,2.856640338897705,-3.0480120182037354,-2.665268659591675,1.0,0.38274335861206055,0.20543868839740753,0.20543868839740753,5.324982166290283,0.07716032917365769,-1.094170198624343,0.005739541938337749,-0.02188340397248686,0.0021967715583741665,0.0,-0.4187863767147064,-0.571328067779541
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:6,mirror,6,-3.2200264930725098,3.2200264930725098,-3.392040967941284,-3.0480120182037354,1.0,0.34402894973754883,0.201025128364563,0.201025128364563,5.324946403503418,0.07550315557441233,-1.0706640230304054,0.005496931168643907,-0.021413280460608107,0.0018911034567281604,0.0,-0.3683394193649292,-0.644005298614502
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:7,mirror,7,-3.546656608581543,3.546656608581543,-3.7012720108032227,-3.392040967941284,1.0,0.3092310428619385,0.1968497782945633,0.1968497782945633,5.3249053955078125,0.07393550257648873,-1.0484205391018875,0.00548281902824113,-0.02096841078203775,0.0016954578459262848,0.0,-0.3242041766643524,-0.7093313217163086
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:8,mirror,8,-3.8402483463287354,3.8402483463287354,-3.979224443435669,-3.7012720108032227,1.0,0.2779524326324463,0.1923334002494812,0.1923334002494812,5.324857711791992,0.07223982711258387,-1.0243538436993114,0.005697851672904066,-0.020487076873986227,0.001583731733262539,0.0,-0.28472164273262024,-0.768049669265747
0.0625,5,flat_plate,main_wing,segment_0,main_wing:segment_0:mirror:9,mirror,9,-4.1041436195373535,4.1041436195373535,-4.229062557220459,-3.979224443435669,1.0,0.24983811378479004,0.18753507733345032,0.18753507733345032,5.324802398681641,0.0704383236380309,-0.9987743308741222,0.006280295238045819,-0.019975486617482444,0.0015690571162849665,0.0,-0.24953189492225647,-0.8208287239074707
