# time=0.018
position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.0,0.0,0.0,7.34145,1.5984189e-07,-8.270448e-06,0.059636007994413376,0.0014299204121925868,0.00037934740794298705
0.16666603,0.0,0.0,7.322053,1.1874283e-07,2.9136336e-06,0.09119589626789093,-0.00015375661496364046,0.00045508173934649676
0.33333397,0.0,0.0,7.273499,9.791893e-08,1.3822498e-05,0.100773885846138,-0.000887885908014141,-0.0006919796869624406
0.5,0.0,0.0,7.2107935,3.562684e-08,2.3273977e-05,0.08556225895881653,0.00020401470828801394,-0.001360438194751623
0.666667,0.0,0.0,7.14799,1.7023353e-08,3.0250347e-05,0.05964934825897217,-0.0005899887473788112,-0.0002008831470448058
0.833333,0.0,0.0,7.093499,-1.0567487e-07,3.3968718e-05,0.035375505685806274,0.00027310105724609457,0.0005104518786538392
1.0,0.0,0.0,7.0502744,-9.830114e-08,3.487224e-05,0.02050882577896118,0.0002175250483560376,0.00019237814012740273
1.166666,0.0,0.0,7.0179644,-1.17962145e-07,3.3354077e-05,0.013296157121658325,0.0007161764078773558,0.00015341889229603112
1.333334,0.0,0.0,6.9948225,-1.2442297e-07,2.983559e-05,0.009581387042999268,-0.0002972999063786119,0.00010398097128927475
1.5,0.0,0.0,6.9788246,1.0297617e-07,2.5385201e-05,0.008965820074081421,-0.0002854567428585142,0.0001162418739113491
1.666666,0.0,0.0,6.968159,8.074994e-08,2.0358159e-05,0.0075038522481918335,-0.000275556230917573,-4.832675404031761e-05
1.833334,0.0,0.0,6.961371,-1.2700684e-07,1.519592e-05,0.00624731183052063,-0.000365526502719149,7.599328637297731e-05
2.0,0.0,0.0,6.957354,-1.0817257e-07,1.0807498e-05,0.006324306130409241,0.0005740573105867952,-0.00023203032833407633
2.166667,0.0,0.0,6.9552927,-1.6534204e-07,7.01558e-06,0.00459231436252594,0.0002320288185728714,-7.952962005219888e-05
2.333333,0.0,0.0,6.9545946,3.3901415e-09,1.736993e-06,0.0037979930639266968,-0.0002803498937282711,0.00020256923016859218
2.5,0.0,0.0,6.954834,-4.740241e-08,-2.4040673e-07,0.004145190119743347,5.725905066356063e-05,0.0004659708538383711
2.666666,0.0,0.0,6.9557076,-1.13014266e-07,-1.5752648e-06,0.003549322485923767,-0.0006628904375247657,-0.00015143903328862507
2.833334,0.0,0.0,6.9569983,1.6758617e-05,8.439919e-06,0.003995358943939209,0.0003490686067380011,-0.00016414286892540986
3.0,0.0,0.0,6.958552,1.2274116e-05,5.2471596e-06,0.0029817670583724976,0.0003817583783529699,0.00019319784587423783
3.166666,0.0,0.0,6.9602594,8.886096e-06,2.985571e-06,0.0024193227291107178,0.00017175471293739974,0.00010291598664480262
3.333334,0.0,0.0,6.962044,6.3666985e-06,5.8093683e-06,0.0025441721081733704,0.000309326802380383,0.00048092155248014024
3.5,0.0,0.0,6.963851,4.632423e-06,6.415945e-06,0.0020725950598716736,0.00011121094576083124,0.0002675554487723275
3.666667,0.0,0.0,6.9656444,3.3590222e-06,5.407076e-06,0.0020311474800109863,-4.186642763670534e-05,5.17251537530683e-05
3.833333,0.0,0.0,6.967398,2.3472226e-06,4.258234e-06,0.002277817577123642,-0.00013677796960109845,0.00013246625076135388
4.0,0.0,0.0,6.969096,1.5710398e-06,2.3474622e-06,0.0019907765090465546,-0.00026295636780560017,1.6951917132246308e-06
4.166666,0.0,0.0,6.9707274,1.0649801e-06,1.5266114e-06,0.001380637288093567,-0.00021277468476910144,-0.0002584153908173903
4.333334,0.0,0.0,6.9722853,7.6457127e-07,9.296855e-07,0.001349862664937973,-0.00012494338443502784,8.728613966013654e-05
4.5,0.0,0.0,6.9737678,5.19336e-07,4.603744e-07,0.0009575746953487396,-0.00017618540732655674,-9.173059333988931e-05
4.666666,0.0,0.0,6.975174,3.071832e-07,1.891567e-08,0.00076323002576828,5.405221600085497e-05,-0.0002480022790223302
4.833334,0.0,0.0,6.9765034,1.6922104e-07,-2.040897e-07,0.000893671065568924,0.00011342785728629678,-3.85749081033282e-05
5.0,0.0,0.0,6.9777594,1.4083844e-07,-2.6438101e-07,0.0005918722599744797,8.689516107551754e-06,-8.67484268383123e-05
5.166668,0.0,0.0,6.9789433,6.3987045e-08,-2.8167415e-07,0.00044901855289936066,-0.00014242297038435936,-0.00011575549933695584
5.333332,0.0,0.0,6.9800587,-1.9877007e-08,-3.8616417e-07,0.0007406696677207947,4.9913018301595e-05,-7.02556176293001e-05
5.5,0.0,0.0,6.9811087,-2.1586402e-08,-1.5184023e-06,0.0003840737044811249,-0.00013506294635590166,-1.2180380508652888e-06
5.666666,0.0,0.0,6.9820967,-5.773063e-08,-2.8635604e-06,0.0005006566643714905,9.520573075860739e-05,6.877314854136785e-05
5.833334,0.0,0.0,6.983026,-4.450203e-08,-3.9806027e-06,0.0002296455204486847,3.12311458401382e-05,6.6847181187768e-05
6.0,0.0,0.0,6.9838996,3.0731826e-09,-7.4691934e-06,0.000464877113699913,-0.00020852219313383102,1.0789481621031882e-05
6.166666,0.0,0.0,6.984721,2.435445e-08,-7.630769e-06,0.00023079104721546173,6.736611248925328e-05,-2.3431115096173016e-05
6.333334,0.0,0.0,6.985494,-3.0267984e-09,-7.576001e-06,0.00021026749163866043,0.0001482450752519071,0.00014849767376290401
6.5,0.0,0.0,6.986221,-1.6040303e-08,-7.4451264e-06,0.00021255481988191605,0.00017317128367722034,-1.1042344340239652e-05
