# time=0.018
position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
-3.833333,6.6,0.0,6.991142,0.015731376,-0.0018350929,-0.0005388789577409625,-8.877366781234741e-06,-7.671740604564548e-05
-3.666667,6.6,0.0,6.990706,0.016972093,-0.0020882562,-0.00040166720282286406,-3.748014569282532e-05,-0.0001558086005388759
-3.5,6.6,0.0,6.990242,0.018360263,-0.0023790225,-0.0005486648879013956,0.0007385723292827606,-0.00016781132580945268
-3.333334,6.6,0.0,6.989749,0.019920072,-0.0027132705,-0.0008201775199268013,0.0004982929676771164,-9.592175047146156e-05
-3.166667,6.6,0.0,6.989227,0.021680849,-0.0030995905,-0.0002604701730888337,0.00015558302402496338,-8.816063200356439e-05
-3.0,6.6,0.0,6.988678,0.023678187,-0.0035355985,-0.0017102929414249957,0.0007538795471191406,9.89242980722338e-05
-2.833333,6.6,0.0,6.988106,0.025955947,-0.004047781,-0.0007237562676891685,0.0011341236531734467,-9.380590927321464e-05
-2.666666,6.6,0.0,6.9875174,0.028567592,-0.004644364,-0.0009895453695207834,0.0003824867308139801,0.00030054370290599763
-2.5,6.6,0.0,6.9869266,0.031581156,-0.0053403527,-0.0008653791155666113,0.0008477568626403809,-2.2309162886813283e-05
-2.333333,6.6,0.0,6.986355,0.035080824,-0.006156802,-0.000747862970456481,0.00016323477029800415,-7.580145029351115e-05
-2.166667,6.6,0.0,6.9858375,0.03917356,-0.007119134,-0.001248808577656746,0.0011895932257175446,3.44308209605515e-05
-2.0,6.6,0.0,6.985435,0.04399454,-0.008264735,-0.0007164347916841507,0.0015293769538402557,8.567934855818748e-05
-1.833334,6.6,0.0,6.985244,0.049715403,-0.0096300095,-0.0021749120205640793,0.0019550956785678864,-0.00023103776038624346
-1.666667,6.6,0.0,6.985427,0.05655211,-0.011277705,-0.002172471024096012,0.0028744973242282867,-0.00010965013643726707
-1.5,6.6,0.0,6.9862547,0.06476984,-0.013291046,-0.0024316124618053436,0.0034267082810401917,3.734254278242588e-06
-1.333333,6.6,0.0,6.9881845,0.07467468,-0.015793502,-0.003263082355260849,0.004595525562763214,0.0004467474645934999
-1.166666,6.6,0.0,6.991997,0.086567864,-0.019005716,-0.0022042524069547653,0.006153009831905365,-9.589380351826549e-05
-1.0,6.6,0.0,6.9990172,0.100585915,-0.023220196,-0.0006644129753112793,0.008332525845617056,5.509995389729738e-06
-0.833333,6.6,0.0,7.011462,0.11627892,-0.028867036,0.009286943823099136,0.009232766926288605,-0.0010383043554611504
-0.666667,6.6,0.0,7.0327654,0.13154802,-0.03612618,0.026065707206726074,-0.0003807544708251953,-0.0016347097407560796
-0.5,6.6,0.0,7.067155,0.14041774,-0.043969065,0.04642949998378754,-0.04036936163902283,-0.00235295994207263
-0.33333397,6.6,0.0,7.115961,0.13009118,-0.04890208,0.04419428110122681,-0.13223028182983398,-0.0030494924285449088
-0.16666698,6.6,0.0,7.16749,0.083643734,-0.04667978,-0.04198247194290161,-0.2551579177379608,-0.0038944518892094493
0.0,6.6,0.0,7.1913905,0.0011537973,-0.037443917,-0.22268198570236564,-0.29679328203201294,-0.004733892506919801
0.16666603,6.6,0.0,7.167591,-0.08139988,-0.030440658,-0.369149811565876,-0.18516457080841064,-0.004353919881395996
0.33333397,6.6,0.0,7.116183,-0.12803891,-0.032975256,-0.36656442284584045,-0.026407688856124878,-0.003552766051143408
0.5,6.6,0.0,7.067465,-0.13863647,-0.041342914,-0.26351766288280487,0.061976850032806396,-0.0027449767803773284
0.666667,6.6,0.0,7.033121,-0.1300437,-0.048220694,-0.14969412237405777,0.07088267803192139,-0.0019238366367062554
0.833333,6.6,0.0,7.0118246,-0.11500729,-0.049411952,-0.07139449566602707,0.04436200391501188,-0.0005353873712010682
1.0,6.6,0.0,6.9993668,-0.099494755,-0.045943826,-0.030935179442167282,0.019909124821424484,-0.00019396445713937283
1.166666,6.6,0.0,6.9923263,-0.08561633,-0.040155575,-0.01312323659658432,0.004857264459133148,-0.00019127398263663054
1.333334,6.6,0.0,6.988494,-0.07383538,-0.03403829,-0.006738899275660515,-0.0013330057263374329,0.0001941683003678918
1.5,6.6,0.0,6.9865437,-0.064022616,-0.02855526,-0.0036776382476091385,-0.002446696162223816,-8.832779712975025e-05
1.666666,6.6,0.0,6.9856973,-0.05588426,-0.023977205,-0.003138924017548561,-0.0026149526238441467,-0.00016939546912908554
1.833334,6.6,0.0,6.985497,-0.049116082,-0.020230278,-0.0026997122913599014,-0.003104165196418762,-0.0002144753816537559
2.0,6.6,0.0,6.9856715,-0.04345511,-0.017169371,-0.0021757744252681732,-0.001444309949874878,-0.00025893360725604
2.166667,6.6,0.0,6.986059,-0.038686864,-0.014654055,-0.001909610815346241,-0.0004061460494995117,-5.7677592849358916e-05
2.333333,6.6,0.0,6.9865623,-0.03464071,-0.012577161,-0.0015187636017799377,-0.0013585016131401062,-8.939852705225348e-05
2.5,6.6,0.0,6.9871206,-0.031182239,-0.010839671,-0.001047725323587656,-0.0005018115043640137,-0.00018425830057822168
2.666666,6.6,0.0,6.987699,-0.028205452,-0.00937961,-0.0008490318432450294,-0.0002640634775161743,-5.491910269483924e-05
2.833334,6.6,0.0,6.988275,-0.02562626,-0.008145601,-0.0017250655218958855,-0.0014538578689098358,-9.280921949539334e-05
3.0,6.6,0.0,6.988836,-0.023377959,-0.0070958585,-0.0017342600040137768,-0.0006430968642234802,-0.0002589996438473463
3.166666,6.6,0.0,6.989374,-0.02140689,-0.0061980635,-0.00037070270627737045,-0.00021611526608467102,-7.86196906119585e-05
3.333334,6.6,0.0,6.9898863,-0.01967007,-0.005418882,-0.0015453938394784927,-0.00011298432946205139,4.257461114320904e-06
3.5,6.6,0.0,6.9903703,-0.018131414,-0.0047536194,-0.0010636188089847565,-0.00046301446855068207,-0.00016171437891898677
3.666667,6.6,0.0,6.9908257,-0.016762026,-0.004178077,-0.0006219632923603058,-0.00028212182223796844,-0.00016303014854202047
3.833333,6.6,0.0,6.991253,-0.015538211,-0.0036787018,-0.0007197153754532337,1.998618245124817e-05,6.469335494330153e-05
4.0,6.6,0.0,6.9916534,-0.014440068,-0.0032438636,-0.0004999712109565735,-0.00032672472298145294,4.562702088151127e-06
4.166666,6.6,0.0,6.9920287,-0.013450946,-0.0028642341,-0.0004963602405041456,0.00022981129586696625,-5.360991053748876e-06
4.333334,6.6,0.0,6.9923797,-0.012556784,-0.0025319979,-0.000475781736895442,0.0003651045262813568,-1.403019268764183e-06
4.5,6.6,0.0,6.992708,-0.011745648,-0.0022407994,-0.00031448574736714363,0.00023800227791070938,5.834640978719108e-05
4.666666,6.6,0.0,6.9930286,-0.01101629,-0.0019695386,-0.00026284181512892246,8.221529424190521e-05,2.4769473384367302e-05
4.833334,6.6,0.0,6.9933143,-0.010341329,-0.001744613,-0.0003599680494517088,-8.597970008850098e-05,4.6779096010141075e-06
5.0,6.6,0.0,6.9935822,-0.009723372,-0.0015485585,-0.000280595850199461,-0.00023047719150781631,0.00011459223242127337
5.166668,6.6,0.0,6.9938345,-0.009156114,-0.0013756752,7.711746729910374e-05,0.00019189156591892242,-8.273587809526362e-05
5.333332,6.6,0.0,6.994071,-0.008634045,-0.0012278855,-0.00017541064880788326,-0.00010953377932310104,4.831200203625485e-05
5.5,6.6,0.0,6.9942937,-0.008152371,-0.0010919683,0.00013389624655246735,0.00040051527321338654,7.60617149353493e-06
5.666666,6.6,0.0,6.9945035,-0.007707058,-0.00097114965,0.00013576261699199677,1.7371028661727905e-05,-8.881661688064924e-05
5.833334,6.6,0.0,6.994702,-0.0072942474,-0.00086470693,-6.884499453008175e-05,0.0002154042012989521,2.005939768423559e-05
6.0,6.6,0.0,6.9949207,-0.0069115018,-0.0007632561,-5.8716628700494766e-05,0.0002260776236653328,-5.2361811185619445e-05
6.166666,6.6,0.0,6.9950953,-0.0065549957,-0.00068153813,0.0001280447468161583,0.00010476820170879364,-3.8180678529897705e-07
6.333334,6.6,0.0,6.9952602,-0.0062226313,-0.0006088987,-0.000166676240041852,9.950436651706696e-05,7.829409764781303e-05
6.5,6.6,0.0,6.995417,-0.0059122564,-0.00054392964,3.455439582467079e-05,0.00018174480646848679,4.254866303199378e-05
6.666668,6.6,0.0,6.995566,-0.005621743,-0.00051501766,0.00011282647028565407,-0.00012733228504657745,-5.3143875220484915e-05
6.833332,6.6,0.0,6.9957085,-0.0053495984,-0.00046109408,-0.00015040114521980286,4.9748457968235016e-05,3.984902127740497e-05
7.0,6.6,0.0,6.9958434,-0.005094313,-0.00041191652,-0.0002227423246949911,7.672840729355812e-05,1.699842800917395e-05
7.166666,6.6,0.0,6.995972,-0.004854528,-0.00034951046,-3.8128811866045e-05,0.00010828464291989803,2.6359652679275314e-05
7.333334,6.6,0.0,6.996095,-0.00462885,-0.00031263754,-4.324153997004032e-05,9.886594489216805e-05,-4.7202697714965325e-06
7.5,6.6,0.0,6.996213,-0.00441632,-0.0002795048,5.92678552493453e-05,5.0236470997333527e-05,3.690602113692876e-05
7.666666,6.6,0.0,6.9963255,-0.004215934,-0.00024984404,-1.5230267308652401e-05,0.00016129761934280396,-4.1553226424184686e-05
7.833334,6.6,0.0,6.9964337,-0.004026763,-0.00022331998,0.00019640231039375067,6.00120984017849e-06,-1.4492985656033852e-05
8.0,6.6,0.0,6.9965377,-0.0038480135,-0.00019956194,5.823723040521145e-05,-5.5425334721803665e-06,-8.7277015154541e-05
8.166668,6.6,0.0,6.996637,-0.0036789735,-0.00017830543,-0.00010422349441796541,9.541981853544712e-05,3.1359987133328104e-05
8.333332,6.6,0.0,6.9967327,-0.0035189858,-0.00015922822,-5.6996941566467285e-06,-0.00010788219515234232,-4.20587845155751e-05
8.5,6.6,0.0,6.9968247,-0.0033674072,-0.00014216453,-0.000122719444334507,0.0001762203173711896,5.009069013794942e-05
8.666666,6.6,0.0,6.996913,-0.0032237351,-0.00012680888,1.837010495364666e-05,-8.29366035759449e-05,-1.6291513702526572e-06
8.833334,6.6,0.0,6.996999,-0.0030873998,-0.0001130905,0.00014822359662503004,0.00018716033082455397,1.6517680364813714e-05
9.0,6.6,0.0,6.9970813,-0.002957995,-0.00010071322,-7.495953468605876e-05,3.621215000748634e-05,1.0232500699203229e-05
9.166666,6.6,0.0,6.9971604,-0.0028350595,-8.96547e-05,-6.550340913236141e-06,-8.698878809809685e-05,-2.7473336558614392e-05
9.333334,6.6,0.0,6.997237,-0.0027182095,-7.971935e-05,-3.274669870734215e-05,4.913215525448322e-05,-1.605902298251749e-06
9.5,6.6,0.0,6.997311,-0.0026070885,-7.074326e-05,0.0001176660880446434,-9.22010513022542e-05,3.9635215216549113e-05
9.666668,6.6,0.0,6.9973826,-0.0025013515,-6.276369e-05,4.6865083277225494e-05,-3.507710061967373e-06,-1.2713890953364171e-05
9.833332,6.6,0.0,6.997452,-0.002400681,-5.5549666e-05,-6.730537279509008e-05,3.198557533323765e-05,-2.384849790360022e-05
10.0,6.6,0.0,6.997519,-0.0023047973,-4.9057417e-05,6.175629096105695e-06,6.494170520454645e-05,1.2518160929175792e-05
10.166666,6.6,0.0,6.9975834,-0.002213429,-4.3245032e-05,-9.739428060129285e-05,-6.968504749238491e-06,-1.6071884886059706e-05
10.333334,6.6,0.0,6.9976463,-0.0021263463,-3.757421e-05,1.5985831851139665e-05,9.895645780488849e-05,-1.810554573467016e-05
10.5,6.6,0.0,6.997707,-0.0020432693,-3.2883137e-05,-0.00010917181498371065,-2.845597919076681e-06,2.899456092109176e-06
10.666666,6.6,0.0,6.997766,-0.001964029,-2.8695911e-05,-5.917844828218222e-05,2.6194844394922256e-05,2.9492131375263853e-05
10.833334,6.6,0.0,6.9978228,-0.0018883557,-2.492033e-05,-0.00011255405843257904,6.764830322936177e-05,-2.1097266085234878e-05
11.0,6.6,0.0,6.9978776,-0.0018161265,-2.1567568e-05,8.646234346088022e-05,8.665083441883326e-06,-5.3875714399964636e-05
11.166668,6.6,0.0,6.9979315,-0.001747202,-1.8130988e-05,-0.0001290341024287045,-9.294788469560444e-05,2.477871311157287e-05
11.333332,6.6,0.0,6.997983,-0.001681283,-1.5436672e-05,-6.942902109585702e-05,-2.703774953261018e-06,-1.4639196365351381e-05
11.5,6.6,0.0,6.998034,-0.001618262,-1.3052486e-05,5.457486258819699e-05,-8.554809028282762e-06,-3.415106573356752e-05
11.666666,6.6,0.0,6.9980826,-0.0015580137,-1.0884367e-05,-2.6602123398333788e-05,4.5870605390518904e-05,-5.782495122730325e-07
11.833334,6.6,0.0,6.99813,-0.0015004264,-8.198433e-06,-7.764766633044928e-05,6.894109537824988e-05,-1.205463695441722e-05
12.0,6.6,0.0,6.998176,-0.0014453069,-6.5444037e-06,-7.127136632334441e-05,-6.237375782802701e-05,9.640577559366648e-06
12.166666,6.6,0.0,6.9982204,-0.0013925505,-5.0514936e-06,0.00012661132495850325,5.1003764383494854e-05,5.438388211587153e-05
12.333332,6.6,0.0,6.9982634,-0.0013420437,-3.75323e-06,-0.0001537063071737066,-5.6133430916816e-06,-3.428552230388959e-05
12.5,6.6,0.0,6.998306,-0.001293702,-2.6058406e-06,-4.836983862333e-05,5.017101648263633e-05,-4.786853412497294e-05
12.666668,6.6,0.0,6.998347,-0.0012473773,-1.5567057e-06,-5.2775227231904864e-05,7.221882697194815e-05,4.902571390630328e-06
12.833332,6.6,0.0,6.9983864,-0.0012030117,-6.5611675e-07,1.8731574527919292e-05,-6.152210698928684e-05,-4.710063194579561e-05
13.0,6.6,0.0,6.9984245,-0.0011604981,1.2479722e-07,-3.8987622247077525e-05,4.9014881369657815e-05,3.186182232184365e-05
13.166668,6.6,0.0,6.9984627,-0.0011197351,8.554198e-07,3.5883160308003426e-05,6.522861076518893e-05,2.490814898692406e-05
13.333334,6.6,0.0,6.998499,-0.0010806558,1.4645047e-06,-1.8345657736063004e-05,3.442743036430329e-05,-7.891705962492779e-06
13.5,6.6,0.0,6.9985337,-0.0010431812,2.042856e-06,-5.490088369697332e-06,2.591332304291427e-05,-6.164688676335572e-05
13.666666,6.6,0.0,6.998568,-0.0010068914,3.7653372e-06,4.0875631384551525e-05,8.176721166819334e-08,1.8102488127169636e-05
13.833332,6.6,0.0,6.998602,-0.00097243465,4.103873e-06,6.942451000213623e-05,6.693057366646826e-05,2.2163294431720715e-05
14.0,6.6,0.0,6.9986343,-0.0009393634,4.403759e-06,8.195696864277124e-06,-1.080904621630907e-05,1.5046495775550284e-05
14.166668,6.6,0.0,6.998666,-0.0009080079,4.872214e-06,-2.2100575733929873e-05,3.1161049264483154e-05,-2.9935544489489985e-05
14.333332,6.6,0.0,6.998697,-0.00087753864,5.1492825e-06,-6.612302968278527e-06,-4.84794145449996e-05,-5.1468675621890725e-05
14.5,6.6,0.0,6.9987264,-0.00084829313,5.419366e-06,1.3210228644311428e-06,4.249196354066953e-05,7.779007574981733e-06
14.666668,6.6,0.0,6.9987555,-0.0008201689,5.6689605e-06,3.340700641274452e-05,1.854874426499009e-05,3.139988132261351e-05
14.833334,6.6,0.0,6.9987836,-0.00079321966,5.8268197e-06,4.0875980630517006e-05,1.1685304343700409e-05,1.922328817727248e-05
15.0,6.6,0.0,6.9988112,-0.0007672489,5.884096e-06,1.6628648154437542e-05,-4.867487587034702e-05,-9.90000569345284e-06
15.166666,6.6,0.0,6.9988375,-0.00074226933,5.9287995e-06,-4.0420592995360494e-05,3.810564521700144e-06,2.9251482033032516e-05
15.333332,6.6,0.0,6.9988637,-0.0007182617,5.933922e-06,-3.669661236926913e-05,4.070316208526492e-05,-3.020180201929179e-06
15.5,6.6,0.0,6.9988894,-0.0006951539,5.95022e-06,2.9003014788031578e-05,-4.1641644202172756e-05,4.031771186419064e-05
15.666668,6.6,0.0,6.998914,-0.0006729341,5.925074e-06,-9.58048622123897e-06,-2.9060349334031343e-05,2.453397428325843e-06
15.833332,6.6,0.0,6.9989376,-0.00065156305,5.904818e-06,2.0589475752785802e-05,9.368464816361666e-06,-1.7776082927412062e-05
16.0,6.6,0.0,6.998961,-0.00063097,5.8505684e-06,-9.54521237872541e-06,-2.617074642330408e-05,8.092042662610766e-06
16.166668,6.6,0.0,6.9989834,-0.00061116536,5.8053993e-06,-1.565279671922326e-05,5.483860149979591e-06,-2.628559980166756e-05
16.333334,6.6,0.0,6.9990053,-0.0005921022,5.7350844e-06,2.6706198696047068e-05,-2.1336658392101526e-05,3.6600162843569706e-05
16.5,6.6,0.0,6.999027,-0.00057372864,5.655689e-06,3.615068271756172e-05,1.5835510566830635e-05,1.3220630478372186e-05
16.666666,6.6,0.0,6.999048,-0.00055604434,5.599344e-06,-2.9234623070806265e-05,-4.080083454027772e-05,4.856926523189031e-06
16.833332,6.6,0.0,6.9990687,-0.0005389979,5.502021e-06,7.047835970297456e-05,-6.966176442801952e-06,1.7301068737651804e-06
17.0,6.6,0.0,6.9990883,-0.00052257185,5.427748e-06,-4.6438799472525716e-05,1.7503625713288784e-05,6.285865140398528e-06
17.166668,6.6,0.0,6.999108,-0.0005067452,5.336944e-06,1.5634577721357346e-06,2.2877007722854614e-05,-7.32016457050122e-06
17.333332,6.6,0.0,6.9991264,-0.00049148407,5.2426476e-06,2.5890651158988476e-05,1.513608731329441e-05,1.1726858531346807e-05
17.5,6.6,0.0,6.9991446,-0.00047676917,5.1357783e-06,2.829008735716343e-05,-2.3837957996875048e-05,-1.3406156824657955e-05
17.666668,6.6,0.0,6.9991627,-0.00046258184,5.0449744e-06,6.414775270968676e-07,3.539182944223285e-05,-1.8895137998242717e-05
17.833334,6.6,0.0,6.99918,-0.00044890147,4.9413648e-06,3.392514190636575e-05,3.622606163844466e-05,9.840783945946896e-06
18.0,6.6,0.0,6.999197,-0.00043569077,4.8561487e-06,1.743185566738248e-05,2.5150540750473738e-05,-1.0143794042960508e-05
18.166666,6.6,0.0,6.999213,-0.00042295165,4.744623e-06,-5.3546682465821505e-06,-6.0489634051918983e-05,-5.15789395194588e-06
18.333332,6.6,0.0,6.99923,-0.00041065394,4.6472996e-06,2.319345367141068e-05,-2.2289925254881382e-05,1.8948629303849884e-05
18.5,6.6,0.0,6.9992456,-0.00039878328,4.5388006e-06,3.323084092698991e-05,2.5227462174370885e-05,-8.459512457648088e-06
18.666668,6.6,0.0,6.999261,-0.00038732635,4.4386834e-06,3.235704207327217e-05,-1.9014987628906965e-05,2.7956403528150986e-05
18.833332,6.6,0.0,6.9992757,-0.0003762542,4.3464825e-06,4.2402592953294516e-05,2.6095396606251597e-05,2.7264434436347074e-05
19.0,6.6,0.0,6.99929,-0.00036556518,4.240079e-06,5.9218291426077485e-06,-8.974078809842467e-06,-1.1932236418488174e-05
19.166668,6.6,0.0,6.9993043,-0.00035524354,4.1350722e-06,-5.254709685686976e-05,-2.3440661607310176e-05,-4.155769261160458e-06
19.333334,6.6,0.0,6.999318,-0.00034526482,4.0552113e-06,4.864370566792786e-06,5.420530214905739e-06,7.02514205386251e-06
19.5,6.6,0.0,6.9993315,-0.00033562302,3.962312e-06,3.112934064120054e-05,1.127505674958229e-05,1.4421414675780397e-06
19.666666,6.6,0.0,6.999345,-0.00032630458,3.8526487e-06,8.96354322321713e-06,2.702116034924984e-06,-5.451377774079447e-06
19.833332,6.6,0.0,6.9993577,-0.0003172972,3.7656864e-06,2.524719457142055e-05,1.0978576028719544e-05,2.4675389397543768e-05
20.0,6.6,0.0,6.99937,-0.0003085807,3.6777928e-06,-5.884034908376634e-05,-1.1896045180037618e-05,4.335599214755348e-06
20.166668,6.6,0.0,6.9993825,-0.0003001579,3.5873381e-06,2.0507286535575986e-06,-3.202687366865575e-05,2.5057623247448646e-06
20.333332,6.6,0.0,6.999395,-0.0002920109,3.4965342e-06,-3.523737541399896e-05,2.726246020756662e-05,-1.573933531062721e-05
20.5,6.6,0.0,6.9994063,-0.00028412425,3.4167897e-06,-5.1868759328499436e-05,7.782131433486938e-06,-1.1545254153588758e-05
20.666668,6.6,0.0,6.999418,-0.00027650147,3.3301767e-06,2.113738446496427e-05,-1.3968587154522538e-05,6.530931784709537e-06
20.833336,6.6,0.0,6.9994287,-0.00026912038,3.2412354e-06,-4.9819209380075336e-06,-2.1733780158683658e-05,-8.135296809541614e-06
21.0,6.6,0.0,6.9994397,-0.00026197228,3.1568343e-06,-1.4796183677390218e-05,1.3139098882675171e-05,8.630943852949713e-06
21.166664,6.6,0.0,6.99945,-0.00025432985,3.1518284e-06,-8.943461580201983e-07,5.189358489587903e-06,9.868648021438275e-06
21.333332,6.6,0.0,6.9994593,-0.00024734225,-1.5037367e-06,-1.6899764887057245e-05,9.386276360601187e-07,2.7031938429900038e-06
21.5,6.6,0.0,6.9994693,-0.00024087762,-1.4352845e-06,1.7171274521388113e-05,-1.3078446500003338e-05,-1.4875006513648259e-05
21.666668,6.6,0.0,6.9994793,-0.00023461648,-1.3726531e-06,-2.1446277969516814e-05,-1.147270086221397e-05,-1.5689522001594014e-05
