flow_time,time_step,x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,p
0.15,15,-1.5,0.0,0.0,0.9184611196140344,-0.0007328633649471099,-0.0006319505565405834,0.00013447805226361926,0.02130806831930042,-0.020558988353092233,0.22920367850208062
0.15,15,-1.46,0.0,0.0,0.9139286878718892,-0.0005486224435956886,-0.00020556199812010487,0.00017467823803689553,0.006656166021764227,-0.006152333347692524,0.23388588889461304
0.15,15,-1.42,0.0,0.0,0.9040530965884763,-0.0006211824520169088,-0.0002064743848525733,0.00012562641916923076,-0.009685646221575256,0.010101135215638768,0.2440394695753505
0.15,15,-1.38,0.0,0.0,0.8941384252480897,-0.0005567147138384618,-0.000110371091347287,7.564786911728613e-05,-0.010742049110501221,0.010909637184584533,0.25366070921110506
0.15,15,-1.34,0.0,0.0,0.8832607686957121,0.00020825160695935662,0.0006985617304671358,4.141377653148449e-05,-0.008886842720977676,0.008984020696786868,0.26326509439237955
0.15,15,-1.3,0.0,0.0,0.8738145211647848,0.0009006142582310937,0.0004343186081041168,2.7355793946652462e-05,-0.006846665955562549,0.007858673212742523,0.2711541176622578
0.15,15,-1.26,0.0,0.0,0.8600935925934103,0.00011348524248816841,0.0006403552653222197,1.485465595317372e-05,-0.00424202979903908,0.004318317252738428,0.28233479427884356
0.15,15,-1.22,0.0,0.0,0.8446679911820757,0.0013375960745167258,0.0007123522727663935,5.022348367578988e-06,-0.001122988171303229,0.00158475673272077,0.2949272673117699
0.15,15,-1.18,0.0,0.0,0.8231105553063859,-6.544506778663071e-05,0.0006611289985803711,-8.03341643631938e-07,0.0006928789985398064,-0.000693039055899235,0.3126314893627844
0.15,15,-1.14,0.0,0.0,0.8034030087017006,0.0006253172277677963,0.0014403390832965473,-1.1821304554254034e-06,0.0005638830373283356,-0.0006187778500578496,0.3289113489767229
0.15,15,-1.1,0.0,0.0,0.7814865628368677,-0.00034361240522740293,0.0005720119772383269,-1.007695713241823e-06,0.00026979221213266314,-0.00036036974421877084,0.3469080116493758
0.15,15,-1.06,0.0,0.0,0.7609058270037479,-0.00036364980673739484,0.0025272385669961707,-2.9591428105843293e-06,-7.563248215606771e-05,-0.00020642378418369355,0.3636064023139428
0.15,15,-1.02,0.0,0.0,0.7295626600490305,-0.000620805679588546,0.0005354864332212594,-1.1643216314644322e-06,9.735906952762895e-05,-0.00024535375786805707,0.38851328258812096
0.15,15,-0.98,0.0,0.0,0.6988540345921305,0.001836845269220252,0.0005211626046709111,1.2446887333697507e-06,0.00012654146042826255,5.5008035579059304e-05,0.412153221006748
0.15,15,-0.94,0.0,0.0,0.6727332494558929,0.0005182049898347905,0.0018181670320836917,-1.3953653839532067e-06,-3.4763033925061733e-05,-0.00015007050258179097,0.43159261062703014
0.15,15,-0.8999999999999999,0.0,0.0,0.6290976090994411,0.0021357974513979716,0.0006681568188530217,1.1769700474896052e-06,9.443857452760861e-05,0.00014502596295574465,0.46263278457050583
0.15,15,-0.86,0.0,0.0,0.5865320794029295,0.002309221441943356,0.003937946092577259,-1.9373487047703584e-06,-0.0005628789625658466,0.0002271329485408885,0.49109716317728475
0.15,15,-0.82,0.0,0.0,0.5429801088563629,-0.0033511526853865423,0.002296145658595303,-5.952960223805948e-06,-0.00019868858561305667,-0.0012583224154461019,0.5183250978214243
0.15,15,-0.7799999999999999,0.0,0.0,0.4866876369456815,-0.0017487396312029161,0.0006750526298525839,-2.904775209228711e-06,6.985096600101288e-05,-0.0010760239831574697,0.55062849038119
0.15,15,-0.74,0.0,0.0,0.4241299927101048,-0.001967228747563091,0.0004616313655499051,-2.9875381113425825e-06,0.0003292375455325859,-0.0014041761291474037,0.5826079319838133
0.15,15,-0.7,0.0,0.0,0.36082552452393296,0.00045453056009548114,-0.0021809761021648402,2.4753408780609894e-06,0.0018386345759776877,-0.00039401802550693217,0.6110466588644355
0.15,15,-0.6599999999999999,0.0,0.0,0.28987248667577165,0.0004464792177735007,-0.0023886446863941196,2.435616036598137e-06,0.0023779478001351413,-0.0004730446016315815,0.6368360834241926
0.15,15,-0.62,0.0,0.0,0.22311591635655895,0.0004368530656314566,0.0034373442910484303,-4.674464803909984e-06,-0.0019023202873834323,-0.0005719629602468634,0.6596816602409638
0.15,15,-0.5799999999999998,0.0,0.0,0.13414476051777308,-0.002709645355499891,0.0004247987136459704,-2.01964421240903e-06,0.0005022196506046934,-0.0034942369292232465,0.6776332847782934
0.15,15,-0.54,0.0,0.0,0.05268613313097531,0.0004135165530085838,0.000417132969822461,2.8180742270015524e-05,-3.146561208066512e-05,-0.000454242324823697,0.6869949911206911
0.15,15,-0.5,0.0,0.0,0.0010155205573689876,0.0003718177322199445,0.0006237414385806637,1.778854401483871e-05,0.09310074531303171,-0.0539175298007221,0.692058208534044
0.15,15,-0.45999999999999996,0.0,0.0,0.0010190416921715638,0.0006041247064679639,0.0013221095861701134,1.8673270294982443e-05,0.20470392657846004,-0.0922160046905855,0.6920385893876206
0.15,15,-0.41999999999999993,0.0,0.0,0.001019331055098858,0.0006232154342782324,0.001379500700923119,1.8745976113029832e-05,0.21387535142782185,-0.0953633306029371,0.6920369771080692
0.15,15,-0.3799999999999999,0.0,0.0,0.0010193970299306214,0.0006275681257833403,0.0013925858918145688,1.8762553060736173e-05,0.21596643896666784,-0.09608092182830302,0.6920366095078616
0.15,15,-0.33999999999999986,0.0,0.0,0.0010194217206078947,0.0006291970939572543,0.0013974829444742274,1.876875688202757e-05,0.21674901568859972,-0.09634947595547455,0.6920364719357323
0.15,15,-0.2999999999999998,0.0,0.0,0.0010194335314890161,0.0006299763171936264,0.0013998254685844288,1.877172450397499e-05,0.2171233642951217,-0.0964779398625458,0.692036406127571
