time,step,surface,wing_uid,segment_uid,station_id,half,span_index,span_coordinate,span_coordinate_absolute,min_span_edge,max_span_edge,local_chord,spanwise_station_width,circulation,circulation_magnitude,relative_speed,section_lift_coefficient_from_circulation,lift_per_span,drag_per_span,section_lift_coefficient,section_force_x,section_force_y,section_force_z,section_force_units,force_density,span_coordinate_normalized
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140080435655,0.17844140080435655,-0.3680071330830423,0.0,0.5349999999999999,0.12672421938121295,-0.4712681090334047,0.4712681090334047,3.960449437116491,0.4448358622637742,16.178796156730012,2.1972756456616453,3.780092559983648,0.2784480409618227,-0.008275906585038292,2.0502453134893788,N,1.0,-0.27731647078862204
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656201855695,0.3051656201855695,-0.45982396749308435,-0.15165806578919214,0.4049999999999999,0.12672421938121292,-0.4342423659579383,0.4342423659579383,3.966881632385082,0.5405774470215233,12.051609199254095,1.575867675705861,3.7196324689055857,0.19970060105191162,-0.012681763305002813,1.5272307680629198,N,1.0,-0.47425907000510986
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.43188983956678245,0.43188983956678245,-0.5516408019031265,-0.3033161315783843,0.275,0.12672421938121295,-0.36171530734646157,0.36171530734646157,3.976528947561233,0.6615459903328241,7.401750930767038,0.9036021573008556,3.3644322412577443,0.11450827801513092,-0.0147110533432233,0.9379811087556194,N,1.0,-0.6712016692215977
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:3,mirror,3,-0.5586140589479954,0.5586140589479954,-0.6434576363131684,-0.4549741973675764,0.14499999999999988,0.12672421938121295,-0.24215794608797525,0.24215794608797525,3.99355204308709,0.8363756288077537,3.0620243014374204,0.30408323264785697,2.639676121928813,0.03853471028421544,-0.013574688408088578,0.388032639325961,N,1.0,-0.8681442684380857
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:orig:0,orig,0,0.17844140080435655,0.17844140080435655,0.0,0.3680071330830423,0.5349999999999999,0.12672421938121295,0.47118146014808127,0.47118146014808127,3.963097620195674,0.44445688399626027,16.179786289575546,2.1976280458178126,3.7803238994335393,0.27849269859652276,0.00825164170039692,2.050370787301313,N,1.0,0.27731647078862204
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:orig:1,orig,1,0.3051656201855695,0.3051656201855695,0.15165806578919214,0.45982396749308435,0.4049999999999999,0.12672421938121292,0.4339908137741102,0.4339908137741102,3.973172490308002,0.539408877337365,12.047707241070277,1.575816687752103,3.7184281608241605,0.1996941396432738,0.012625253792064238,1.5267362954580173,N,1.0,0.47425907000510986
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:orig:2,orig,2,0.43188983956678245,0.43188983956678245,0.3033161315783843,0.5516408019031265,0.275,0.12672421938121295,0.36136079941498844,0.36136079941498844,3.98419243647998,0.6596264068815445,7.397543494970366,0.9035568257346556,3.362519770441075,0.11450253340779089,0.01465001515754226,0.9374479247386894,N,1.0,0.6712016692215977
0.01,1,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:orig:3,orig,3,0.5586140589479954,0.5586140589479954,0.4549741973675764,0.6434576363131684,0.14499999999999988,0.12672421938121295,0.24183223761742423,0.24183223761742423,4.000957727773797,0.833704652121171,3.0599750672045003,0.3042305493514095,2.637909540693537,0.038553378878474945,0.013527105755696963,0.38777295171746495,N,1.0,0.8681442684380857
0.02,2,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:0,mirror,0,-0.17844140080435655,0.17844140080435655,-0.3680071330830423,0.0,0.5349999999999999,0.12672421938121295,-0.45221959143941987,0.45221959143941987,3.9626472465220104,0.4266189805891179,1.174881868839099,0.08882804802444837,0.2745051095418456,0.011256665045055115,-0.008261981150766151,0.14888598769377542,N,1.0,-0.27731647078862204
0.02,2,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:1,mirror,1,-0.3051656201855695,0.3051656201855695,-0.45982396749308435,-0.15165806578919214,0.4049999999999999,0.12672421938121292,-0.41782034351574004,0.41782034351574004,3.9691133248283976,0.5198416294749004,1.1643431088768572,0.048109840542120266,0.3593651570607585,0.00609668198725482,-0.012466468727158427,0.14755047156431433,N,1.0,-0.47425907000510986
0.02,2,front_wing,front_wing_main_wing,segment_0,front_wing_main_wing:segment_0:mirror:2,mirror,2,-0.43188983956678245,0.43188983956678245,-0.5516408019031265,-0.3033161315783843,0.275,0.12672421938121295,-0.34973158552820005,0.34973158552820005,3.9780516690428005,0.6393839627571024,1.0591771406599788,0.017064731246501954,0.4814441548454449,0.0021625147461631533,-0.014216037437104713,0.134223396336561,N,1.0,-0.6712016692215977
