time,step,reference_speed,R1,Rinf,edge_R1,edge_Rinf,interior_R1,interior_Rinf,collocation_R1,collocation_Rinf,off_grid_R1,off_grid_Rinf,independent_surface_R1,independent_surface_Rinf,two_sided_trace_R1,two_sided_trace_Rinf,transport_R1,transport_Rinf,transport_filter_radius,transport_operator,transport_filter_radii,boundary_filter_radius,stage_boundary_residual,stage_near_wake_elapsed,stage_near_wake_matrix_norm,n_probes,n_panels,n_edge_panels,front_wing_R1,front_wing_Rinf,front_wing_n_probes,rear_wing_R1,rear_wing_Rinf,rear_wing_n_probes
0.01,1,4.0,0.1697991882176681,4.328382856411078,0.18915235715746875,4.328382856411078,0.12416393800159492,1.0422333878908434,7.9805783441384e-17,2.7755575615628914e-16,0.254698782326502,4.328382856411078,0.42906527563004665,4.328382856411078,0.08033228902295762,0.30585730334962713,0.048448592798831985,0.15237813178176865,0.0675,symmetric_pair_radius:GAUSSIAN:host_reference,0.0675,1e-08,1.1102230246251565e-15,0.0,0.0,1344,48,36,0.17496404433456964,4.328382856411078,672,0.16463433210076656,4.196341243223775,672
0.02,2,4.0,0.1639476746684932,4.226682333855416,0.18288972469866355,4.226682333855416,0.11928185299241244,0.9983099121280166,8.255242894501392e-17,3.0531133177191805e-16,0.2459215120027397,4.226682333855416,0.4145468120363814,4.226682333855416,0.0772962119690981,0.29997555577944146,0.0486020920219422,0.15343270310535137,0.0675,symmetric_pair_radius:GAUSSIAN:host_reference,"0.0675,0.2846324384183924",1e-08,7.771561172376096e-16,0.004999999999999999,1.545978400174186,1344,48,36,0.16905223339242978,4.226682333855416,672,0.15884311594455663,4.100833142557933,672
